review_sample_id,dataset,video_id,path_id,pending_montage_path,human_review_round,human_second_label,human_second_verified_positive_for_calibration,human_second_reason,human_second_confidence,human_second_review_status,annotation_integrity_note
review1000_0112,BURST,118,ovtb_v118_p000179,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000179.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0113,BURST,118,ovtb_v118_p000180,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000180.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0114,BURST,1198,ovtb_v1198_p001524,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1198_p001524.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0115,BURST,1198,ovtb_v1198_p001534,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1198_p001534.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0116,BURST,1198,ovtb_v1198_p001554,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1198_p001554.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0117,BURST,1200,ovtb_v1200_p001515,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1200_p001515.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0118,BURST,1200,ovtb_v1200_p001520,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1200_p001520.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0119,BURST,1200,ovtb_v1200_p001557,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1200_p001557.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0120,BURST,1203,ovtb_v1203_p001718,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1203_p001718.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0121,BURST,1207,ovtb_v1207_p001561,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1207_p001561.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0122,BURST,120,ovtb_v120_p000288,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v120_p000288.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0123,BURST,120,ovtb_v120_p000326,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v120_p000326.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0124,BURST,120,ovtb_v120_p000352,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v120_p000352.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0125,BURST,120,ovtb_v120_p000378,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v120_p000378.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0126,BURST,122,ovtb_v122_p000224,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v122_p000224.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0127,BURST,1240,ovtb_v1240_p001781,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1240_p001781.jpg,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0128,BURST,1244,ovtb_v1244_p001590,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1244_p001590.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0129,BURST,1250,ovtb_v1250_p001739,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1250_p001739.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0130,BURST,1258,ovtb_v1258_p001605,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1258_p001605.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0131,BURST,1263,ovtb_v1263_p001796,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1263_p001796.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0132,BURST,1263,ovtb_v1263_p001797,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1263_p001797.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0133,BURST,1274,ovtb_v1274_p001753,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1274_p001753.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0134,BURST,1276,ovtb_v1276_p001817,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1276_p001817.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0135,BURST,1299,ovtb_v1299_p001790,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1299_p001790.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0136,BURST,1299,ovtb_v1299_p001791,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1299_p001791.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0137,BURST,1299,ovtb_v1299_p001806,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1299_p001806.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0138,BURST,129,ovtb_v129_p000205,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v129_p000205.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0139,BURST,129,ovtb_v129_p000211,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v129_p000211.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0140,BURST,1301,ovtb_v1301_p001852,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1301_p001852.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0141,BURST,1301,ovtb_v1301_p001854,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1301_p001854.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0142,BURST,1344,ovtb_v1344_p001666,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1344_p001666.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0143,BURST,1344,ovtb_v1344_p001672,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1344_p001672.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0144,BURST,1348,ovtb_v1348_p001890,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1348_p001890.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0145,BURST,1361,ovtb_v1361_p001717,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1361_p001717.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0146,BURST,1376,ovtb_v1376_p001864,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1376_p001864.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0147,BURST,1392,ovtb_v1392_p001750,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1392_p001750.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0148,BURST,1396,ovtb_v1396_p001740,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1396_p001740.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0149,BURST,1410,ovtb_v1410_p001959,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1410_p001959.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0150,BURST,1418,ovtb_v1418_p001757,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1418_p001757.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0151,BURST,141,ovtb_v141_p000225,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v141_p000225.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0152,BURST,1423,ovtb_v1423_p001766,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1423_p001766.jpg,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0153,BURST,1429,ovtb_v1429_p001895,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1429_p001895.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0154,BURST,1431,ovtb_v1431_p001975,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1431_p001975.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0155,BURST,1445,ovtb_v1445_p001771,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1445_p001771.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0156,BURST,1452,ovtb_v1452_p001910,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1452_p001910.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0157,BURST,1466,ovtb_v1466_p001776,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1466_p001776.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0158,BURST,1467,ovtb_v1467_p001917,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1467_p001917.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0159,BURST,1467,ovtb_v1467_p001919,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1467_p001919.jpg,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0160,BURST,1467,ovtb_v1467_p001924,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1467_p001924.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0161,BURST,1477,ovtb_v1477_p001800,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1477_p001800.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0162,BURST,1477,ovtb_v1477_p001809,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1477_p001809.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0163,BURST,148,ovtb_v148_p000420,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000420.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0164,BURST,148,ovtb_v148_p000423,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000423.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0165,BURST,148,ovtb_v148_p000432,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000432.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0166,BURST,148,ovtb_v148_p000433,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000433.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0167,BURST,1496,ovtb_v1496_p002016,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1496_p002016.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
