dataset,video_id,path_id,pending_montage_path,human_second_label,human_second_verified_positive_for_calibration,human_second_reason,human_second_confidence,human_second_review_status
BURST,876,ovtb_v876_p001327,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v876_p001327.jpg,,,,,requires_independent_blind_review
BURST,876,ovtb_v876_p001335,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v876_p001335.jpg,,,,,requires_independent_blind_review
BURST,876,ovtb_v876_p001348,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v876_p001348.jpg,,,,,requires_independent_blind_review
BURST,876,ovtb_v876_p001352,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v876_p001352.jpg,,,,,requires_independent_blind_review
BURST,884,ovtb_v884_p001363,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v884_p001363.jpg,,,,,requires_independent_blind_review
BURST,904,ovtb_v904_p001372,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v904_p001372.jpg,,,,,requires_independent_blind_review
BURST,905,ovtb_v905_p001216,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v905_p001216.jpg,,,,,requires_independent_blind_review
BURST,905,ovtb_v905_p001224,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v905_p001224.jpg,,,,,requires_independent_blind_review
BURST,905,ovtb_v905_p001229,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v905_p001229.jpg,,,,,requires_independent_blind_review
BURST,90,ovtb_v90_p000172,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v90_p000172.jpg,,,,,requires_independent_blind_review
BURST,90,ovtb_v90_p000192,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v90_p000192.jpg,,,,,requires_independent_blind_review
BURST,90,ovtb_v90_p000204,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v90_p000204.jpg,,,,,requires_independent_blind_review
BURST,910,ovtb_v910_p001146,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v910_p001146.jpg,,,,,requires_independent_blind_review
BURST,919,ovtb_v919_p001262,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v919_p001262.jpg,,,,,requires_independent_blind_review
BURST,91,ovtb_v91_p000183,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v91_p000183.jpg,,,,,requires_independent_blind_review
BURST,920,ovtb_v920_p001162,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v920_p001162.jpg,,,,,requires_independent_blind_review
BURST,923,ovtb_v923_p001392,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v923_p001392.jpg,,,,,requires_independent_blind_review
BURST,931,ovtb_v931_p001399,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v931_p001399.jpg,,,,,requires_independent_blind_review
BURST,931,ovtb_v931_p001411,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v931_p001411.jpg,,,,,requires_independent_blind_review
BURST,931,ovtb_v931_p001420,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v931_p001420.jpg,,,,,requires_independent_blind_review
BURST,931,ovtb_v931_p001429,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v931_p001429.jpg,,,,,requires_independent_blind_review
BURST,932,ovtb_v932_p001274,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v932_p001274.jpg,,,,,requires_independent_blind_review
BURST,938,ovtb_v938_p001349,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v938_p001349.jpg,,,,,requires_independent_blind_review
BURST,938,ovtb_v938_p001355,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v938_p001355.jpg,,,,,requires_independent_blind_review
BURST,952,ovtb_v952_p001290,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v952_p001290.jpg,,,,,requires_independent_blind_review
BURST,952,ovtb_v952_p001310,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v952_p001310.jpg,,,,,requires_independent_blind_review
BURST,954,ovtb_v954_p001184,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v954_p001184.jpg,,,,,requires_independent_blind_review
BURST,960,ovtb_v960_p001453,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v960_p001453.jpg,,,,,requires_independent_blind_review
BURST,977,ovtb_v977_p001367,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v977_p001367.jpg,,,,,requires_independent_blind_review
BURST,977,ovtb_v977_p001368,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v977_p001368.jpg,,,,,requires_independent_blind_review
BURST,979,ovtb_v979_p001474,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v979_p001474.jpg,,,,,requires_independent_blind_review
BURST,979,ovtb_v979_p001475,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v979_p001475.jpg,,,,,requires_independent_blind_review
BURST,987,ovtb_v987_p001384,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v987_p001384.jpg,,,,,requires_independent_blind_review
BURST,98,ovtb_v98_p000147,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v98_p000147.jpg,,,,,requires_independent_blind_review
OVT-B,100,ovtb_v100_p002976,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v100_p002976.jpg,,,,,requires_independent_blind_review
OVT-B,106,ovtb_v106_p003013,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v106_p003013.jpg,,,,,requires_independent_blind_review
OVT-B,107,ovtb_v107_p003022,,,,,,requires_independent_blind_review
OVT-B,107,ovtb_v107_p003028,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v107_p003028.jpg,,,,,requires_independent_blind_review
OVT-B,108,ovtb_v108_p003038,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v108_p003038.jpg,,,,,requires_independent_blind_review
OVT-B,109,ovtb_v109_p003042,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v109_p003042.jpg,,,,,requires_independent_blind_review
OVT-B,117,ovtb_v117_p003073,,,,,,requires_independent_blind_review
OVT-B,122,ovtb_v122_p003104,,,,,,requires_independent_blind_review
OVT-B,124,ovtb_v124_p003112,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v124_p003112.jpg,,,,,requires_independent_blind_review
OVT-B,124,ovtb_v124_p003114,,,,,,requires_independent_blind_review
OVT-B,124,ovtb_v124_p003116,,,,,,requires_independent_blind_review
OVT-B,124,ovtb_v124_p003117,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v124_p003117.jpg,,,,,requires_independent_blind_review
OVT-B,125,ovtb_v125_p003125,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v125_p003125.jpg,,,,,requires_independent_blind_review
OVT-B,132,ovtb_v132_p003157,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v132_p003157.jpg,,,,,requires_independent_blind_review
OVT-B,133,ovtb_v133_p003176,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v133_p003176.jpg,,,,,requires_independent_blind_review
OVT-B,133,ovtb_v133_p003177,,,,,,requires_independent_blind_review
OVT-B,133,ovtb_v133_p003182,,,,,,requires_independent_blind_review
OVT-B,137,ovtb_v137_p003196,,,,,,requires_independent_blind_review
OVT-B,13,ovtb_v13_p000588,,,,,,requires_independent_blind_review
OVT-B,13,ovtb_v13_p000590,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v13_p000590.jpg,,,,,requires_independent_blind_review
OVT-B,13,ovtb_v13_p000623,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v13_p000623.jpg,,,,,requires_independent_blind_review
OVT-B,13,ovtb_v13_p000660,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v13_p000660.jpg,,,,,requires_independent_blind_review
OVT-B,13,ovtb_v13_p000670,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v13_p000670.jpg,,,,,requires_independent_blind_review
OVT-B,140,ovtb_v140_p003219,,,,,,requires_independent_blind_review
OVT-B,141,ovtb_v141_p003224,,,,,,requires_independent_blind_review
OVT-B,143,ovtb_v143_p003237,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v143_p003237.jpg,,,,,requires_independent_blind_review
OVT-B,144,ovtb_v144_p003245,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v144_p003245.jpg,,,,,requires_independent_blind_review
OVT-B,144,ovtb_v144_p003247,,,,,,requires_independent_blind_review
OVT-B,148,ovtb_v148_p003264,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v148_p003264.jpg,,,,,requires_independent_blind_review
OVT-B,148,ovtb_v148_p003267,,,,,,requires_independent_blind_review
OVT-B,148,ovtb_v148_p003268,,,,,,requires_independent_blind_review
OVT-B,151,ovtb_v151_p003281,,,,,,requires_independent_blind_review
OVT-B,151,ovtb_v151_p003285,,,,,,requires_independent_blind_review
OVT-B,166,ovtb_v166_p003355,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v166_p003355.jpg,,,,,requires_independent_blind_review
OVT-B,176,ovtb_v176_p003397,,,,,,requires_independent_blind_review
OVT-B,195,ovtb_v195_p003494,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v195_p003494.jpg,,,,,requires_independent_blind_review
OVT-B,1,ovtb_v1_p000044,,,,,,requires_independent_blind_review
OVT-B,1,ovtb_v1_p000078,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v1_p000078.jpg,,,,,requires_independent_blind_review
OVT-B,1,ovtb_v1_p000081,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v1_p000081.jpg,,,,,requires_independent_blind_review
OVT-B,20,ovtb_v20_p000921,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v20_p000921.jpg,,,,,requires_independent_blind_review
OVT-B,210,ovtb_v210_p003569,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v210_p003569.jpg,,,,,requires_independent_blind_review
OVT-B,214,ovtb_v214_p003595,,,,,,requires_independent_blind_review
OVT-B,214,ovtb_v214_p003599,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v214_p003599.jpg,,,,,requires_independent_blind_review
OVT-B,216,ovtb_v216_p003613,,,,,,requires_independent_blind_review
OVT-B,217,ovtb_v217_p003639,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v217_p003639.jpg,,,,,requires_independent_blind_review
OVT-B,217,ovtb_v217_p003651,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v217_p003651.jpg,,,,,requires_independent_blind_review
OVT-B,217,ovtb_v217_p003656,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v217_p003656.jpg,,,,,requires_independent_blind_review
OVT-B,217,ovtb_v217_p003660,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v217_p003660.jpg,,,,,requires_independent_blind_review
OVT-B,218,ovtb_v218_p003661,,,,,,requires_independent_blind_review
OVT-B,21,ovtb_v21_p000944,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v21_p000944.jpg,,,,,requires_independent_blind_review
OVT-B,221,ovtb_v221_p003679,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v221_p003679.jpg,,,,,requires_independent_blind_review
OVT-B,221,ovtb_v221_p003683,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v221_p003683.jpg,,,,,requires_independent_blind_review
OVT-B,221,ovtb_v221_p003689,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v221_p003689.jpg,,,,,requires_independent_blind_review
OVT-B,221,ovtb_v221_p003694,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v221_p003694.jpg,,,,,requires_independent_blind_review
OVT-B,222,ovtb_v222_p003707,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v222_p003707.jpg,,,,,requires_independent_blind_review
OVT-B,222,ovtb_v222_p003708,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v222_p003708.jpg,,,,,requires_independent_blind_review
OVT-B,223,ovtb_v223_p003709,,,,,,requires_independent_blind_review
OVT-B,224,ovtb_v224_p003728,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v224_p003728.jpg,,,,,requires_independent_blind_review
OVT-B,229,ovtb_v229_p003756,,,,,,requires_independent_blind_review
OVT-B,230,ovtb_v230_p003762,,,,,,requires_independent_blind_review
OVT-B,231,ovtb_v231_p003782,,,,,,requires_independent_blind_review
OVT-B,231,ovtb_v231_p003785,,,,,,requires_independent_blind_review
OVT-B,23,ovtb_v23_p001010,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v23_p001010.jpg,,,,,requires_independent_blind_review
OVT-B,240,ovtb_v240_p003840,,,,,,requires_independent_blind_review
OVT-B,242,ovtb_v242_p003851,,,,,,requires_independent_blind_review
OVT-B,245,ovtb_v245_p003868,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v245_p003868.jpg,,,,,requires_independent_blind_review
OVT-B,245,ovtb_v245_p003873,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v245_p003873.jpg,,,,,requires_independent_blind_review
OVT-B,245,ovtb_v245_p003874,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v245_p003874.jpg,,,,,requires_independent_blind_review
OVT-B,249,ovtb_v249_p003889,,,,,,requires_independent_blind_review
OVT-B,249,ovtb_v249_p003892,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v249_p003892.jpg,,,,,requires_independent_blind_review
OVT-B,24,ovtb_v24_p001089,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v24_p001089.jpg,,,,,requires_independent_blind_review
OVT-B,24,ovtb_v24_p001091,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v24_p001091.jpg,,,,,requires_independent_blind_review
OVT-B,250,ovtb_v250_p003899,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v250_p003899.jpg,,,,,requires_independent_blind_review
OVT-B,250,ovtb_v250_p003905,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v250_p003905.jpg,,,,,requires_independent_blind_review
OVT-B,250,ovtb_v250_p003917,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v250_p003917.jpg,,,,,requires_independent_blind_review
OVT-B,251,ovtb_v251_p003932,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v251_p003932.jpg,,,,,requires_independent_blind_review
OVT-B,251,ovtb_v251_p003933,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v251_p003933.jpg,,,,,requires_independent_blind_review
OVT-B,253,ovtb_v253_p003948,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v253_p003948.jpg,,,,,requires_independent_blind_review
OVT-B,255,ovtb_v255_p003950,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v255_p003950.jpg,,,,,requires_independent_blind_review
OVT-B,256,ovtb_v256_p003964,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v256_p003964.jpg,,,,,requires_independent_blind_review
OVT-B,256,ovtb_v256_p003965,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v256_p003965.jpg,,,,,requires_independent_blind_review
OVT-B,257,ovtb_v257_p003978,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v257_p003978.jpg,,,,,requires_independent_blind_review
OVT-B,259,ovtb_v259_p003991,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v259_p003991.jpg,,,,,requires_independent_blind_review
OVT-B,25,ovtb_v25_p001133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v25_p001133.jpg,,,,,requires_independent_blind_review
OVT-B,25,ovtb_v25_p001151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v25_p001151.jpg,,,,,requires_independent_blind_review
OVT-B,260,ovtb_v260_p003998,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v260_p003998.jpg,,,,,requires_independent_blind_review
OVT-B,264,ovtb_v264_p004030,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v264_p004030.jpg,,,,,requires_independent_blind_review
OVT-B,265,ovtb_v265_p004035,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v265_p004035.jpg,,,,,requires_independent_blind_review
OVT-B,265,ovtb_v265_p004036,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v265_p004036.jpg,,,,,requires_independent_blind_review
OVT-B,269,ovtb_v269_p004058,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v269_p004058.jpg,,,,,requires_independent_blind_review
OVT-B,274,ovtb_v274_p004090,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v274_p004090.jpg,,,,,requires_independent_blind_review
OVT-B,275,ovtb_v275_p004101,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v275_p004101.jpg,,,,,requires_independent_blind_review
OVT-B,276,ovtb_v276_p004106,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v276_p004106.jpg,,,,,requires_independent_blind_review
OVT-B,278,ovtb_v278_p004124,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v278_p004124.jpg,,,,,requires_independent_blind_review
OVT-B,278,ovtb_v278_p004126,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v278_p004126.jpg,,,,,requires_independent_blind_review
OVT-B,278,ovtb_v278_p004128,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v278_p004128.jpg,,,,,requires_independent_blind_review
OVT-B,27,ovtb_v27_p001280,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v27_p001280.jpg,,,,,requires_independent_blind_review
OVT-B,285,ovtb_v285_p004166,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v285_p004166.jpg,,,,,requires_independent_blind_review
OVT-B,285,ovtb_v285_p004170,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v285_p004170.jpg,,,,,requires_independent_blind_review
OVT-B,285,ovtb_v285_p004172,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v285_p004172.jpg,,,,,requires_independent_blind_review
OVT-B,285,ovtb_v285_p004189,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v285_p004189.jpg,,,,,requires_independent_blind_review
OVT-B,288,ovtb_v288_p004208,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v288_p004208.jpg,,,,,requires_independent_blind_review
OVT-B,291,ovtb_v291_p004229,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v291_p004229.jpg,,,,,requires_independent_blind_review
OVT-B,291,ovtb_v291_p004230,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v291_p004230.jpg,,,,,requires_independent_blind_review
OVT-B,292,ovtb_v292_p004235,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v292_p004235.jpg,,,,,requires_independent_blind_review
OVT-B,294,ovtb_v294_p004250,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v294_p004250.jpg,,,,,requires_independent_blind_review
OVT-B,295,ovtb_v295_p004263,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v295_p004263.jpg,,,,,requires_independent_blind_review
OVT-B,298,ovtb_v298_p004299,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v298_p004299.jpg,,,,,requires_independent_blind_review
OVT-B,29,ovtb_v29_p001379,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001379.jpg,,,,,requires_independent_blind_review
OVT-B,29,ovtb_v29_p001402,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001402.jpg,,,,,requires_independent_blind_review
OVT-B,29,ovtb_v29_p001433,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001433.jpg,,,,,requires_independent_blind_review
OVT-B,29,ovtb_v29_p001437,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001437.jpg,,,,,requires_independent_blind_review
OVT-B,29,ovtb_v29_p001538,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001538.jpg,,,,,requires_independent_blind_review
OVT-B,29,ovtb_v29_p001556,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001556.jpg,,,,,requires_independent_blind_review
OVT-B,29,ovtb_v29_p001557,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001557.jpg,,,,,requires_independent_blind_review
OVT-B,29,ovtb_v29_p001558,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001558.jpg,,,,,requires_independent_blind_review
OVT-B,2,ovtb_v2_p000151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v2_p000151.jpg,,,,,requires_independent_blind_review
OVT-B,302,ovtb_v302_p004329,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v302_p004329.jpg,,,,,requires_independent_blind_review
OVT-B,304,ovtb_v304_p004336,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v304_p004336.jpg,,,,,requires_independent_blind_review
OVT-B,304,ovtb_v304_p004337,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v304_p004337.jpg,,,,,requires_independent_blind_review
OVT-B,304,ovtb_v304_p004340,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v304_p004340.jpg,,,,,requires_independent_blind_review
OVT-B,306,ovtb_v306_p004363,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v306_p004363.jpg,,,,,requires_independent_blind_review
OVT-B,30,ovtb_v30_p001637,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v30_p001637.jpg,,,,,requires_independent_blind_review
OVT-B,30,ovtb_v30_p001638,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v30_p001638.jpg,,,,,requires_independent_blind_review
OVT-B,30,ovtb_v30_p001639,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v30_p001639.jpg,,,,,requires_independent_blind_review
OVT-B,30,ovtb_v30_p001640,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v30_p001640.jpg,,,,,requires_independent_blind_review
OVT-B,30,ovtb_v30_p001641,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v30_p001641.jpg,,,,,requires_independent_blind_review
OVT-B,314,ovtb_v314_p004410,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v314_p004410.jpg,,,,,requires_independent_blind_review
OVT-B,314,ovtb_v314_p004412,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v314_p004412.jpg,,,,,requires_independent_blind_review
OVT-B,321,ovtb_v321_p004477,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v321_p004477.jpg,,,,,requires_independent_blind_review
OVT-B,322,ovtb_v322_p004483,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v322_p004483.jpg,,,,,requires_independent_blind_review
OVT-B,322,ovtb_v322_p004484,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v322_p004484.jpg,,,,,requires_independent_blind_review
OVT-B,322,ovtb_v322_p004488,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v322_p004488.jpg,,,,,requires_independent_blind_review
