challenge_sample_id,dataset,video_id,path_id,pending_montage_path,primary_label,human_second_label,label_match,primary_verified_positive_for_calibration,human_second_verified_positive_for_calibration,verified_positive_match,human_second_reason,human_second_confidence,human_second_review_status
sr_challenge_0415,OVT-B,291,ovtb_v291_p004230,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v291_p004230.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0416,BURST,2316,ovtb_v2316_p002977,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2316_p002977.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0417,OVT-B,2,ovtb_v2_p000151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v2_p000151.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0418,OVT-B,443,ovtb_v443_p005242,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005242.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0419,BURST,1897,ovtb_v1897_p002311,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1897_p002311.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0420,TAO,3394,ovtb_v3394_p002065,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3394_p002065.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0421,TAO,5945,ovtb_v5945_p004454,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5945_p004454.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0422,BURST,2281,ovtb_v2281_p002688,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2281_p002688.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0423,BURST,1019,ovtb_v1019_p001412,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1019_p001412.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0424,TAO,5250,ovtb_v5250_p003657,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5250_p003657.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0425,TAO,5901,ovtb_v5901_p004423,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5901_p004423.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0426,BURST,2788,ovtb_v2788_p003532,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2788_p003532.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0427,TAO,5938,ovtb_v5938_p004431,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5938_p004431.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0428,BURST,162,ovtb_v162_p000488,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v162_p000488.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0429,BURST,1258,ovtb_v1258_p001605,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1258_p001605.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0430,TAO,5900,ovtb_v5900_p004395,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5900_p004395.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0431,OVT-B,881,ovtb_v881_p008486,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v881_p008486.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0432,BURST,118,ovtb_v118_p000152,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000152.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0433,TAO,3807,ovtb_v3807_p002361,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3807_p002361.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0434,BURST,1301,ovtb_v1301_p001854,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1301_p001854.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0435,BURST,1897,ovtb_v1897_p002330,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1897_p002330.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0436,OVT-B,989,ovtb_v989_p009278,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v989_p009278.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0437,BURST,688,ovtb_v688_p001180,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v688_p001180.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0438,BURST,270,ovtb_v270_p000412,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v270_p000412.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0439,OVT-B,100,ovtb_v100_p002976,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v100_p002976.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0440,OVT-B,56,ovtb_v56_p002709,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v56_p002709.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0441,BURST,590,ovtb_v590_p000966,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v590_p000966.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0442,BURST,2421,ovtb_v2421_p003145,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003145.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0443,OVT-B,842,ovtb_v842_p008168,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v842_p008168.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0444,TAO,1111,ovtb_v1111_p000623,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1111_p000623.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0445,OVT-B,524,ovtb_v524_p005779,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v524_p005779.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0446,BURST,2706,ovtb_v2706_p003458,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2706_p003458.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0447,BURST,1344,ovtb_v1344_p001672,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1344_p001672.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0448,BURST,2615,ovtb_v2615_p003322,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2615_p003322.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0449,BURST,118,ovtb_v118_p000171,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000171.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0450,OVT-B,275,ovtb_v275_p004101,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v275_p004101.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0451,BURST,2292,ovtb_v2292_p002893,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002893.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0452,OVT-B,29,ovtb_v29_p001437,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001437.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0453,TAO,4350,ovtb_v4350_p002674,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4350_p002674.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0454,BURST,1410,ovtb_v1410_p001959,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1410_p001959.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0455,TAO,3808,ovtb_v3808_p002310,,actually_true,actually_true,True,yes,yes,True,human_confirmed_challenge_review_real_object_candidate,high,human_confirmed_after_challenge_review
sr_challenge_0456,TAO,5380,ovtb_v5380_p003859,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5380_p003859.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0457,TAO,5242,ovtb_v5242_p003652,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5242_p003652.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0458,TAO,4952,ovtb_v4952_p003338,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4952_p003338.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0459,BURST,2638,ovtb_v2638_p003426,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2638_p003426.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0460,BURST,2235,ovtb_v2235_p002838,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2235_p002838.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0461,OVT-B,292,ovtb_v292_p004235,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v292_p004235.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0462,OVT-B,780,ovtb_v780_p007714,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v780_p007714.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0463,BURST,1763,ovtb_v1763_p002105,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1763_p002105.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0464,BURST,2916,ovtb_v2916_p003687,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2916_p003687.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0465,BURST,2848,ovtb_v2848_p003518,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2848_p003518.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0466,TAO,2975,ovtb_v2975_p001501,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2975_p001501.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0467,TAO,4526,ovtb_v4526_p002971,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4526_p002971.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0468,OVT-B,38,ovtb_v38_p002302,,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0469,BURST,2625,ovtb_v2625_p003368,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2625_p003368.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0470,TAO,5926,ovtb_v5926_p004279,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5926_p004279.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0471,BURST,118,ovtb_v118_p000158,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000158.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0472,OVT-B,396,ovtb_v396_p004922,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v396_p004922.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0473,BURST,2103,ovtb_v2103_p002666,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002666.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0474,OVT-B,881,ovtb_v881_p008487,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v881_p008487.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0475,OVT-B,278,ovtb_v278_p004128,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v278_p004128.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0476,BURST,1361,ovtb_v1361_p001717,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1361_p001717.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0477,TAO,2059,ovtb_v2059_p000968,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2059_p000968.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0478,BURST,1198,ovtb_v1198_p001554,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1198_p001554.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0479,BURST,2416,ovtb_v2416_p003113,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2416_p003113.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0480,TAO,4861,ovtb_v4861_p003134,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4861_p003134.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0481,OVT-B,696,ovtb_v696_p007130,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v696_p007130.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0482,TAO,5110,ovtb_v5110_p003594,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5110_p003594.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0483,OVT-B,109,ovtb_v109_p003042,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v109_p003042.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0484,BURST,604,ovtb_v604_p001199,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v604_p001199.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0485,TAO,203,ovtb_v203_p000094,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v203_p000094.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0486,OVT-B,231,ovtb_v231_p003782,,actually_true,actually_true,True,yes,yes,True,blind_review_real_object_candidate,high,human_confirmed_after_challenge_review
sr_challenge_0487,BURST,1763,ovtb_v1763_p002099,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1763_p002099.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0488,BURST,39,ovtb_v39_p000054,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v39_p000054.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0489,OVT-B,810,ovtb_v810_p007963,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v810_p007963.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0490,TAO,5050,ovtb_v5050_p003516,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5050_p003516.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0491,OVT-B,40,ovtb_v40_p002432,,actually_true,actually_true,True,yes,yes,True,blind_review_real_object_candidate,high,human_confirmed_after_challenge_review
sr_challenge_0492,OVT-B,994,ovtb_v994_p009307,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v994_p009307.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0493,TAO,5319,ovtb_v5319_p003792,,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0494,OVT-B,443,ovtb_v443_p005235,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005235.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0495,OVT-B,62,ovtb_v62_p002745,,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0496,BURST,876,ovtb_v876_p001335,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v876_p001335.jpg,actually_true,actually_true,True,no,no,True,blind_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0497,OVT-B,757,ovtb_v757_p007535,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v757_p007535.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0498,TAO,69,ovtb_v69_p000044,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v69_p000044.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
sr_challenge_0499,TAO,5527,ovtb_v5527_p004052,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5527_p004052.jpg,actually_true,actually_true,True,no,no,True,human_confirmed_challenge_review_real_object_candidate,medium,human_confirmed_after_challenge_review
