candidate_id,structure_hash,n_sites,chgnet_energy_per_atom,mace_energy_per_atom,chgnet_score_status,mace_score_status,chgnet_error,mace_error,structure_source,score_order
wbm-1-15758,68240378a2cc17e2978c033a3daec47900923ceeb2a0aadb3652bcfaeeeb67cc,9,-5.795705795288086,-5.511868794759114,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,131
wbm-1-15774,07fb625b84fd94eb9b8ddf9c90a7b7aa502f5b8f125a582f638f8ccc8502083d,9,-5.465263366699219,-5.217173258463542,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,132
wbm-1-15834,23a8185e9bf2136148af040c4b01f1c2d9a2854022cae1a7f162d993c75f2938,8,-3.5617051124572754,-3.1842565536499023,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,133
wbm-1-15864,3f5cb925c5bdc24a60c68eccab3ac3d7349ed395453f410f3b61c94ced5ffd86,8,-3.8392603397369385,-3.509697914123535,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,134
wbm-1-15961,ef7009256a9ab65a4e2b785bd5c6510881fc20b6f522151ba93152afb5f73470,8,-6.024929523468018,-5.699063777923584,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,135
wbm-1-15962,9422387aa86e76fb238b1302e4868d42f69ad788d10f52ac3dbacbd99cbc5798,8,-6.025705337524414,-5.701558589935303,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,136
wbm-1-15969,e294f7fe253cfb5e10c355564af3e3368234724115124653a5992854146b9c13,8,-5.850512504577637,-5.563234329223633,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,137
wbm-1-15998,811784a3d3c379be22eeb86c834ce72c482254fd4cb7257493206b12f64fa010,9,-5.440203666687012,-5.176751454671224,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,138
wbm-1-16008,ed328ff01ed600cf2fb7d7a992ae5ec9e7d213d408ee65c93420b051c6fdf7c3,9,-5.409549713134766,-5.111835055881077,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,139
wbm-1-16201,1c7ae78b5245cb14283a4696cd6209500f2f372eb339debbf2680f9f2e4fdef3,8,-5.322278022766113,-4.993461608886719,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,140
wbm-1-16213,f95ca6e95f4553c6746e6868ef875dcd1befbfea5a57fa4e4998abbc3b790749,9,-5.346582412719727,-5.107059902615017,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,141
wbm-1-16215,8fdea908c87c8c75e97f58b3fa34a3733e175dffc39355b2216c9dffc63d0f5c,9,-5.3711066246032715,-5.1063385009765625,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,142
wbm-1-16217,8b59b50df799d0b53d12fd1b0a49066c5b0dc531cf09287e7ff49cbe5ed5b152,9,-5.7453413009643555,-5.457705179850261,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,143
wbm-1-16218,d32b98d14f6db56a2b2b59a35f571b350b32f3c9eff62b7c75837f6f25cf8789,9,-6.368581771850586,-6.115001678466797,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,144
wbm-1-16222,da664b1d4639d0751e0e20349854f77594d9414fd15393e0c0cf8d8003412a41,9,-5.360223293304443,-5.082571665445964,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,145
wbm-1-16229,3d25054297f675be8a626d7aa659f33b0f0c75768084ab087f03623ae8639c4e,9,-5.359562873840332,-5.115614997016059,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,146
wbm-1-16251,13b60b8df610ae4adc17d99f1c08b52f8a36de78373fddda968042b4d97d57a8,9,-5.36644172668457,-5.108789655897352,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,147
wbm-1-16256,822fef2f7eb84ed053ec6d23bfc59feeb16953e159835b6328c2f65d4fbe3e97,9,-5.549975395202637,-5.296153174506293,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,148
wbm-1-16322,b40eae082919b66d03da7b76c7f22f89f7b7cdf32027655f3c154fa01dd218b1,8,-6.219562530517578,-5.897949695587158,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,149
wbm-1-16323,1db87b2bb1ddf60919137a673cfcdb2725b05688e727083c1c91529284ed3401,8,-5.4510722160339355,-5.055523872375488,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,150
wbm-1-16334,5de8849aa9755b3d70c2728b458227f3c0eeba2e41811421bd29f4be273cb019,8,-5.531445026397705,-5.153779983520508,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,151
wbm-1-16335,c4e4fca5fab2f4210844e39a97b999cd83a79fcd20a1e80610076fa649fec9fd,8,-5.522256374359131,-5.169839382171631,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,152
wbm-1-16338,82186895f1e8c8e9b0884956d12a058946bb3f377e64b51842e71777df60b4ff,7,-4.082177639007568,-3.7071405138288225,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,153
wbm-1-16339,6c2214b85851b01c8f25acc14db080321a7f530d05a5c9fb995ab8244cd0d8d3,7,-4.087032794952393,-3.7257096426827565,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,154
wbm-1-16378,ddc8f59f9159f526c2d06901f4e0858712f14b65b27d397c24c8e0515f5a1da1,8,-5.120635509490967,-4.819448471069336,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,155
wbm-1-16394,165107e941a01fad26e268e3e94122af2f1e453b76f5b103c3e73a569d135631,8,-5.78395414352417,-5.496413230895996,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,156
wbm-1-16423,24ee17a4f2b059511849882550a3dbec8ad6404a5ef77dec508b7ed2a969181d,7,-5.387964725494385,-4.784307207380023,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,157
wbm-1-16449,d2c12b5867e6d79fef529d056ebe4830e6cdb169f348521766431a987702782e,8,-5.353494644165039,-5.0247297286987305,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,158
wbm-1-16451,a306bc839182a9c56e2d806072736954fbe15ef791794d176d454bba4bd43204,8,-5.577513217926025,-5.2362847328186035,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,159
wbm-1-16495,1ad0504171906f691c823ea24969b1b39b05035ee7599965da8e777f46290b1c,10,-7.022702693939209,-6.694952392578125,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,160
wbm-1-16515,324147a0d75d1b9744fb857bb48213f7af3dfd9e94893078ac302f3ca99b5285,10,-6.766606330871582,-6.38914794921875,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,161
wbm-1-16518,eb2532fac4426c1f2fe2c33b72f47e3a7764f6334275a442cf40c4e791670da8,11,-4.527230739593506,-4.241722106933594,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,162
wbm-1-16521,720cb40595646b5893f6810d011a44c5a4b34be685a3b24c785d46af217b3f62,11,-5.549164295196533,-5.291552803733132,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,163
wbm-1-16522,852cee1e1121eecde7d45dd947bfb17d3be83c5766d2d499ce3f99fc0fe58fe8,11,-6.0687785148620605,-5.815171328457919,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,164
wbm-1-16525,b97a215ad3b3954b9125147c2890ff59cb752949b621158b9074a49222d3e249,11,-5.23565149307251,-4.987185044722124,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,165
wbm-1-16532,79657eaac5f08e0223a4b767dd11b12cc26a9b7d084009e8ddc64c1ba49fa137,11,-5.385229587554932,-5.101567355069247,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,166
wbm-1-16533,a219dc7b7e56782a841c893384856b762e5790066e1a1a70e6d8bf1598246973,11,-5.21962833404541,-4.969345786354759,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,167
wbm-1-16534,0d7a956d138b8e73d429494d41a138b6e30b8aad88583bf02155e30ccf81fc23,11,-4.482844829559326,-4.196559559215199,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,168
wbm-1-16539,1018ade0c23bda9cb7c2f1790e2b1f01340ff627220b614349f40bb3fa5cb658,11,-5.254183769226074,-4.992094560102983,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,169
wbm-1-16556,519fd96cd232f3bb4fea0c1269c82a36a1976d69e16acd149556120083a05677,10,-6.529148101806641,-6.214249801635742,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,170
wbm-1-16576,3c76df2e5770171893da670100252782316bf872fe3b2b055e8d1b6a7b2522c0,11,-8.479713439941406,-8.141190962357955,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,171
wbm-1-16608,82b4693b004788dbb1aea2494f50727c77e715b5cf2148481914ce04a7f86bb6,11,-5.394646167755127,-5.063851789994673,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,172
wbm-1-16611,26053adb904959cebda9649b0ffd96602160567e8abf3d32d61db65747d602a8,11,-5.32408332824707,-4.962289983575994,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,173
wbm-1-16618,221de3b2bf7a18331cef834f018588fe135fb70fc22d838ed01e1009dbfde2f1,11,-4.671486854553223,-4.335282759232954,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,174
wbm-1-16620,c2b2cd64e1ac444f06968e6a2396b5b8ee1e3c92c762e460cdba9d5e4d43e888,11,-4.647776126861572,-4.31237168745561,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,175
wbm-1-18634,c8ef7317f30eface961f0f4470804e704bef705c3000d7866bd74a5479e53082,7,-4.469491958618164,-4.2672819410051614,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,176
wbm-1-18989,5a1ead253e5eaef4eec1879a26a195c65ee3a9ff058a53f668a7e107bebe5ab5,4,-5.040366172790527,-4.7571845054626465,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,177
wbm-1-19096,3d77d74420107000286d42d898e96d0ef257e1c1dd753696506118101c708439,4,-4.537729263305664,-4.3447585105896,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,178
wbm-1-21043,6005b6d8a238fd6f696bc9aee5e386898207fa75d6716cc8f6a13277fe71beaa,8,-4.587494850158691,-4.261590480804443,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,179
wbm-1-21716,9d37132716d8a298d5f878f5079d1d5abd53604ff61007c674862d6390a76432,6,-7.159852027893066,-6.949316660563151,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,180
wbm-1-21717,3a25d42e5e548a9bebccbf38cac0372c4700c6a2739cbd92fd12fbffdc2870e3,3,-7.185649871826172,-6.928535461425781,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,181
wbm-1-21795,950e26bbafbe1b898eb66cd3c694e001fd9c2b1eba2e61b34e98db1c500d9637,8,-6.381224632263184,-6.095250606536865,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,182
wbm-1-21796,887eac0c2d351f4d4228b0113b3e802569642a9873e83b9e434703b01011472f,8,-6.36636209487915,-6.057033538818359,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,183
wbm-1-21797,ad47c582cea7227ea3e99db279db3d8bd912b54c4c72b3efcb8524dc4d5eb2b2,8,-6.3451128005981445,-6.0399274826049805,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,184
wbm-1-21798,9d1a5912562dcde20577e7553cc1a1b61d3974ac30bf467f01e4a16e1b3d09b4,8,-6.349551677703857,-6.0328474044799805,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,185
wbm-1-21845,81dc31748d4f5cc799b66a42b93f217e82b331d04b67eed5f57404e358e40f8f,12,-5.456793308258057,-5.2115176518758135,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,186
wbm-1-21897,a90aa029364758fe98863d4805ebb41a272913a9b88eca46f417c83d57056f6b,7,-3.5139756202697754,-3.2161837986537387,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,187
wbm-1-21905,7692ee9cd930eedb60e1c471c987226ca67a60fd54e4991d0f9e4c50969517b2,11,-5.579296112060547,-5.259077592329546,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,188
wbm-1-22388,732f521f703a89ee741ebf76d2b3d868e704e2d5cb2bbde8b6071d111bfa3771,4,-4.493832588195801,-4.323226451873779,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,189
wbm-1-22490,375604144aba46532a6d42ee6c8d23fd9653f76f3344c80079af5289f3702421,4,-6.460311412811279,-6.476865768432617,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,190
wbm-1-23080,b743d2c1ef792b3a572140f13cc7bb515a8aea0bd26bef94f5af8df8d0a8fa7c,4,-4.929041385650635,-4.599587440490723,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,191
wbm-1-23176,19ab117dff52ff5484ca9332abe1af6261c5d35976956d46cf2dd5beaf78fa9d,4,-4.423262119293213,-4.204867839813232,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,192
wbm-1-23510,6fd35ee335634c612ebf6acff978ce7193b6bc0a33a2c82b03a2347fd396ced1,9,-5.769164562225342,-5.441854688856337,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,193
wbm-1-23512,13b124fb44520bc9223353fb1ceddc629e3477e15a55fd88a4acd86a9ff1bbf1,9,-5.590761184692383,-5.259207407633464,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,194
wbm-1-23514,a4189360097daf7803a4d65fe294e2c6db9f94a98846f0f272416fd741d060b6,9,-5.609772205352783,-5.323245578342014,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,195
wbm-1-23516,822b7d833a4b7a21adde0be8986b003c65e28663636803f455f917f77f1daeec,9,-5.799901962280273,-5.511124928792317,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,196
wbm-1-24971,cf1ba7a351cf43c6256fbe1aa48d1096ea3c0d9469712095fa63eafc3f15c219,12,-5.080813884735107,-4.754720052083333,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,197
wbm-1-24972,60dd6ab9bcd89e5b2f852216237d5bb70e8400d1ab10950c219b387a850c9201,12,-5.081640243530273,-4.769560178120931,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,198
wbm-1-25032,8342743316fa6d29f9cee843a7dca836b7ceba06e67c5b08227a853bd5c0824c,12,-6.416041851043701,-6.115210215250651,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,199
wbm-1-25092,9ed5a94e484c902cb08b4ed0cb64a01238fdc0035d5a1501c8a29169447aeea2,8,-5.823027610778809,-5.500050067901611,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,200
wbm-1-26351,75b29593406268bff98d791cbe42ac2d86b21d0d1446ab9af57e8ab1cf9cca11,4,-5.145860195159912,-4.821887016296387,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,201
wbm-1-26610,ef8185730b88072c70bb9a8cc4b04a57a5d4c2e64ea0f0066de692eb8764df11,4,-4.570579528808594,-4.422326564788818,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,202
wbm-1-27534,143f69563784682540001215224e92196c9601febd551c2c6469596db35020fd,8,-2.9237430095672607,-2.643512725830078,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,203
wbm-1-29475,df7c6eaa2837d6af4cf3b6714ea666344ebe9b1de1ec8c22a6b13f4f0e05a313,8,-4.5368266105651855,-4.152698516845703,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,204
wbm-1-31602,c0ef35829e503fc930f66ece9215dce0b3e52cf2d45ac79020b9179244a7669e,6,-6.422487258911133,-6.106574376424153,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,205
wbm-1-31603,98a4fac8f318bd53d9529af9d526514e0d06cda1ee75ac0a7f6add6156b126c4,6,-6.461620330810547,-6.255045572916667,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,206
wbm-1-31604,502e7981c2d30c1a80d1068e27fa06aa08f2bf406660b928467b6a7cc46e9699,6,-6.388704776763916,-6.172667821248372,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,207
wbm-1-31913,c7ac0bfa9a3c2d323c5e8dab9e23afa4b78caa33d1968a9cc71435f637ea7311,6,-10.756824493408203,-10.449837366739908,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,208
wbm-1-31976,76e927a260256d3eed6ce38c20120358362eba5a6a56c73932e701333ada6d26,6,-9.329405784606934,-9.18630345662435,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,209
wbm-1-31977,e20b79861961ae754a534a372d84db9898dcbbd2372e20e0d04e7862b6d003c9,6,-9.3093843460083,-9.219809214274088,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,210
wbm-1-31981,59da0bf8a7c6b376c49cfc91cc4efa704b53d8a81f551445b2a6340925cf9985,6,-6.392360687255859,-6.249544779459636,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,211
wbm-1-33619,7ac3e62888e2314393e65096157296db5f9a4f7682c834b3ce5abba4f742e1e9,4,-4.9964823722839355,-4.695173263549805,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,212
wbm-1-3483,777b7b817c90132943bd9f2b01b57d3a1b69e9fb7926e4e3699e9f669768a8c9,12,-2.816412925720215,-2.3812052408854165,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,213
wbm-1-35252,94bbd6e269363afe2dc9fc89064a2f5720c65823682826d53136cab47766eae3,8,-3.2700939178466797,-2.994931697845459,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,214
wbm-1-412,59cc350680524cb6765a49f109c395300c47b1d3eb292daf3d018f17ea04e87e,4,-4.47755765914917,-4.2272233963012695,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,215
wbm-1-45469,c59809ce4092812afd2930086efe1c9358b27d2595c81202b82efcdef1c11fbb,5,-5.516124725341797,-5.3386474609375,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,216
wbm-1-47068,7111ff8f00a027f6eb76ba910ab8bc71a69715dc064225284900b06c04e20350,4,-5.740077018737793,-5.655211448669434,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,217
wbm-1-47283,62b2b45bd20a608657e911a3671323ed2cb9cf764d06219846884be515553253,8,-6.356997966766357,-6.298764228820801,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,218
wbm-1-47301,5e4efcf8860244a8869f232c9214cf7e7657cb9f5874412486a5e96065c7762e,4,-5.298435211181641,-5.2290873527526855,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,219
wbm-1-47549,1f4f1341ddb4828d327a67092ed22d315cb66324a6e5f73f792c5efa3ece97b9,4,-4.34590482711792,-4.1072306632995605,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,220
wbm-1-48052,ac486812fc2d8f0762d453ff4e7126b7542cffe4ab960697c0837494c3a22c9f,4,-5.815203666687012,-5.771615982055664,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,221
wbm-1-48434,e656b517e85240e4fe6d1cfafcbec423e400d5542993b4359e4d73e75f01f1bd,8,-3.748330593109131,-3.5496015548706055,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,222
wbm-1-50415,0855280b442cede76ac0aadb56b825a31b0fc6da5677dfebec2326259a8b6cf1,9,-2.9558451175689697,-2.510158750745985,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,223
wbm-1-51487,2ee7e87f593a087095d2776253fab06dd50aeb71f0108881ca018a26973104f4,10,-4.286499977111816,-3.8318946838378904,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,224
wbm-1-52127,cbb60a7e2637021916bf6d1e1f31be642a82838f3920ec262d7c71ee05ec0eb8,12,-4.435503005981445,-4.176053682963054,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,225
wbm-1-52444,146af58e72f53a6c1537a666758c1fc42aa73a3d17ba3d7f4db0ca66d32bdc12,4,-4.829137325286865,-4.504642963409424,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,226
wbm-1-52521,850598cb94b248341a75f8cb5925232da26ce16037bdca7ae734a084b30d6814,12,-6.5931501388549805,-6.29794184366862,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,227
wbm-1-52527,9aae17f74cdb7fef61bfe5dd43d34ba9a13618322fc480207161a3f9b2bc8fdb,4,-4.944927215576172,-4.656839847564697,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,228
wbm-1-52568,a399383cca454420a33e4d1ee091a460015db2c136ebe0c172ab2c54eb364ed1,10,-6.0267839431762695,-5.6570281982421875,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,229
wbm-1-52615,836b534aad0747a8faa2c317690b8d40447aa64a40e4f7f4321babe96f57c351,8,-5.576213359832764,-5.307071685791016,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,230
wbm-1-52638,ff689422a307c24cdf544698ae4c0c0e29e7b36e175a8b00a649afd45423614f,8,-5.201844215393066,-4.838304042816162,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,231
wbm-1-52641,731748137783e53a6920a17d01d0c3cf4aa8df36f0135e1b15cb106ad7d170a0,8,-5.190471649169922,-4.8145036697387695,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,232
wbm-1-52652,f3c7b594ce3ffb81fbc0ae076d35483c35d05564bbb9b0cbee01f4928728356c,8,-5.194912433624268,-4.823986530303955,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,233
wbm-1-52871,3b4e5b3dd897b294e49aa52b8a4f1ae629b29633395a2e85723bdbf5a190d4c1,9,-3.4124341011047363,-3.142543156941732,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,234
wbm-1-57407,cfc76d5717646dffe52f8422b156f7d12316dbd820d6225ada5be75d6952b152,4,-4.271738052368164,-3.974766492843628,scored,scored,,,local_private_WBM_raw_structure_cache_not_distributed,235
