audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,source_building_id,target_building_id,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CAL-000417,calibration_audit,L15-0331E-1257N_1327_3160_13,3,2018,7,2018,8,920,920,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-07->2018-08::920->920::2b5ba220d6507b14->2b5ba220d6507b14,,,,,
CAL-000418,calibration_audit,L15-0331E-1257N_1327_3160_13,4,2018,12,2019,1,1092,1092,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-12->2019-01::1092->1092::2c2c4ed93cadf52f->2c2c4ed93cadf52f,,,,,
CAL-000419,calibration_audit,L15-0331E-1257N_1327_3160_13,5,2019,1,2019,2,913,913,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-01->2019-02::913->913::6a0cf93af838bc27->6a0cf93af838bc27,,,,,
CAL-000420,calibration_audit,L15-0331E-1257N_1327_3160_13,6,2019,4,2019,5,657,657,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-04->2019-05::657->657::5aa3f7f262c7ffe0->5aa3f7f262c7ffe0,,,,,
CAL-000421,calibration_audit,L15-0331E-1257N_1327_3160_13,7,2019,9,2019,10,535,535,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-09->2019-10::535->535::169779f84588686c->169779f84588686c,,,,,
CAL-000422,calibration_audit,L15-0331E-1257N_1327_3160_13,8,2019,10,2019,11,287,287,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-10->2019-11::287->287::b1443a999550a846->b1443a999550a846,,,,,
CAL-000423,calibration_audit,L15-0357E-1223N_1429_3296_13,9,2018,1,2018,2,863,863,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-01->2018-02::863->863::1d3815a36d4691d9->1d3815a36d4691d9,,,,,
CAL-000424,calibration_audit,L15-0357E-1223N_1429_3296_13,10,2018,6,2018,7,2467,2467,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-06->2018-07::2467->2467::ab0ec0483249e175->ab0ec0483249e175,,,,,
CAL-000425,calibration_audit,L15-0357E-1223N_1429_3296_13,11,2018,8,2018,9,2212,2212,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-08->2018-09::2212->2212::33320fc755da51e5->33320fc755da51e5,,,,,
CAL-000426,calibration_audit,L15-0357E-1223N_1429_3296_13,12,2018,11,2018,12,4241,4241,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-11->2018-12::4241->4241::634980264aaed340->634980264aaed340,,,,,
CAL-000427,calibration_audit,L15-0357E-1223N_1429_3296_13,13,2019,1,2019,2,4468,4468,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-01->2019-02::4468->4468::729f89d38f7fce32->729f89d38f7fce32,,,,,
CAL-000428,calibration_audit,L15-0357E-1223N_1429_3296_13,14,2019,5,2019,6,2512,2512,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-05->2019-06::2512->2512::4d70c0318afa94ce->4d70c0318afa94ce,,,,,
CAL-000429,calibration_audit,L15-0357E-1223N_1429_3296_13,15,2019,7,2019,8,3935,3935,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-07->2019-08::3935->3935::4621facd46256033->4621facd46256033,,,,,
CAL-000430,calibration_audit,L15-0357E-1223N_1429_3296_13,16,2019,11,2019,12,523,523,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-11->2019-12::523->523::fa3170b001b186a8->fa3170b001b186a8,,,,,
CAL-000431,calibration_audit,L15-0358E-1220N_1433_3310_13,17,2018,2,2018,3,3316,3316,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-02->2018-03::3316->3316::2b9654ce401b9ece->2b9654ce401b9ece,,,,,
CAL-000432,calibration_audit,L15-0358E-1220N_1433_3310_13,18,2018,5,2018,6,2935,2935,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-05->2018-06::2935->2935::ee3810ca756fc09a->ee3810ca756fc09a,,,,,
CAL-000433,calibration_audit,L15-0358E-1220N_1433_3310_13,19,2018,8,2018,9,3113,3113,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-08->2018-09::3113->3113::a851c9d9bd0ffa87->a851c9d9bd0ffa87,,,,,
CAL-000434,calibration_audit,L15-0358E-1220N_1433_3310_13,20,2018,11,2018,12,223,223,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-11->2018-12::223->223::1f6da9f5b968e583->1f6da9f5b968e583,,,,,
CAL-000435,calibration_audit,L15-0358E-1220N_1433_3310_13,21,2019,3,2019,4,2514,2514,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-03->2019-04::2514->2514::77c6e699b9f9af98->77c6e699b9f9af98,,,,,
CAL-000436,calibration_audit,L15-0358E-1220N_1433_3310_13,22,2019,6,2019,7,362,362,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-06->2019-07::362->362::2c724d83cb623d69->2c724d83cb623d69,,,,,
CAL-000437,calibration_audit,L15-0358E-1220N_1433_3310_13,23,2019,10,2019,11,444,444,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-10->2019-11::444->444::113e72afbd4e9354->113e72afbd4e9354,,,,,
CAL-000438,calibration_audit,L15-0358E-1220N_1433_3310_13,24,2019,11,2019,12,1335,1335,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-11->2019-12::1335->1335::4517670851623f94->4517670851623f94,,,,,
CAL-000439,calibration_audit,L15-0361E-1300N_1446_2989_13,25,2018,1,2018,2,331,331,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-01->2018-02::331->331::a57d977fc37cd709->a57d977fc37cd709,,,,,
CAL-000440,calibration_audit,L15-0361E-1300N_1446_2989_13,26,2018,6,2018,7,1424,1424,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-06->2018-07::1424->1424::6e17c17820776b1a->6e17c17820776b1a,,,,,
CAL-000441,calibration_audit,L15-0361E-1300N_1446_2989_13,27,2018,10,2018,11,3617,3617,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-10->2018-11::3617->3617::4297ee314af9b807->4297ee314af9b807,,,,,
CAL-000442,calibration_audit,L15-0361E-1300N_1446_2989_13,28,2018,12,2019,1,1244,1244,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-12->2019-01::1244->1244::171c775c29746ddd->171c775c29746ddd,,,,,
CAL-000443,calibration_audit,L15-0361E-1300N_1446_2989_13,29,2019,4,2019,5,505,505,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-04->2019-05::505->505::fba6f354d449f5aa->fba6f354d449f5aa,,,,,
CAL-000444,calibration_audit,L15-0361E-1300N_1446_2989_13,30,2019,6,2019,7,400,400,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-06->2019-07::400->400::f64d3ff0b6c8392c->f64d3ff0b6c8392c,,,,,
CAL-000445,calibration_audit,L15-0361E-1300N_1446_2989_13,31,2019,10,2019,11,450,450,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-10->2019-11::450->450::d0befb1367a1e508->d0befb1367a1e508,,,,,
CAL-000446,calibration_audit,L15-0361E-1300N_1446_2989_13,32,2019,11,2019,12,4569,4569,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-11->2019-12::4569->4569::fae12cacc2f51fe3->fae12cacc2f51fe3,,,,,
CAL-000447,calibration_audit,L15-0368E-1245N_1474_3210_13,33,2018,1,2018,2,7209,7209,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-01->2018-02::7209->7209::1b9185358ca46218->1b9185358ca46218,,,,,
CAL-000448,calibration_audit,L15-0368E-1245N_1474_3210_13,34,2018,4,2018,6,3568,3568,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-04->2018-06::3568->3568::5398203a58d13248->5398203a58d13248,,,,,
CAL-000449,calibration_audit,L15-0368E-1245N_1474_3210_13,35,2018,10,2018,11,3666,3666,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-10->2018-11::3666->3666::64bdd6e7be905df9->64bdd6e7be905df9,,,,,
CAL-000450,calibration_audit,L15-0368E-1245N_1474_3210_13,36,2018,11,2018,12,7761,7761,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-11->2018-12::7761->7761::d1a63d8a04a6e494->d1a63d8a04a6e494,,,,,
CAL-000451,calibration_audit,L15-0368E-1245N_1474_3210_13,37,2019,4,2019,5,6596,6596,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-04->2019-05::6596->6596::798b94e3bc690010->798b94e3bc690010,,,,,
CAL-000452,calibration_audit,L15-0368E-1245N_1474_3210_13,38,2019,6,2019,7,2700,2700,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-06->2019-07::2700->2700::1093684f7e79ea89->1093684f7e79ea89,,,,,
CAL-000453,calibration_audit,L15-0368E-1245N_1474_3210_13,39,2019,8,2019,9,7647,7647,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-08->2019-09::7647->7647::844ce2a1ca8eeec6->844ce2a1ca8eeec6,,,,,
CAL-000454,calibration_audit,L15-0368E-1245N_1474_3210_13,40,2019,11,2019,12,658,658,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-11->2019-12::658->658::94569917ca072293->94569917ca072293,,,,,
CAL-000455,calibration_audit,L15-0387E-1276N_1549_3087_13,41,2018,3,2018,4,1260,1260,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-03->2018-04::1260->1260::ee70b043e49f5434->ee70b043e49f5434,,,,,
CAL-000456,calibration_audit,L15-0387E-1276N_1549_3087_13,42,2018,6,2018,7,1506,1506,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-06->2018-07::1506->1506::4a442ebe6a4f648b->4a442ebe6a4f648b,,,,,
CAL-000457,calibration_audit,L15-0387E-1276N_1549_3087_13,43,2018,9,2018,10,485,485,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-09->2018-10::485->485::de3468ddc939754b->de3468ddc939754b,,,,,
CAL-000458,calibration_audit,L15-0387E-1276N_1549_3087_13,44,2018,11,2018,12,1358,1358,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-11->2018-12::1358->1358::5d71b6c08e3cea3e->5d71b6c08e3cea3e,,,,,
CAL-000459,calibration_audit,L15-0387E-1276N_1549_3087_13,45,2019,4,2019,5,876,876,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-04->2019-05::876->876::5706d81a53b4f12f->5706d81a53b4f12f,,,,,
CAL-000460,calibration_audit,L15-0387E-1276N_1549_3087_13,46,2019,7,2019,8,1221,1221,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-07->2019-08::1221->1221::585e11fd8fc47dba->585e11fd8fc47dba,,,,,
CAL-000461,calibration_audit,L15-0387E-1276N_1549_3087_13,47,2019,11,2019,12,500,500,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-11->2019-12::500->500::fda28a38c25cc278->fda28a38c25cc278,,,,,
CAL-000462,calibration_audit,L15-0434E-1218N_1736_3318_13,48,2018,3,2018,4,22,22,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-03->2018-04::22->22::e73d3007c4c3143d->e73d3007c4c3143d,,,,,
CAL-000463,calibration_audit,L15-0434E-1218N_1736_3318_13,49,2018,6,2018,7,3,3,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-06->2018-07::3->3::d616c34e66053db4->d616c34e66053db4,,,,,
CAL-000464,calibration_audit,L15-0434E-1218N_1736_3318_13,50,2018,7,2018,8,0,0,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-07->2018-08::0->0::66127e182cfd557f->66127e182cfd557f,,,,,
CAL-000465,calibration_audit,L15-0434E-1218N_1736_3318_13,51,2018,10,2018,11,44,44,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-10->2018-11::44->44::a6c3f3a41cedc831->a6c3f3a41cedc831,,,,,
CAL-000466,calibration_audit,L15-0434E-1218N_1736_3318_13,52,2019,3,2019,4,52,52,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-03->2019-04::52->52::989ad0c3b9b63784->989ad0c3b9b63784,,,,,
CAL-000467,calibration_audit,L15-0434E-1218N_1736_3318_13,53,2019,6,2019,7,90,90,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-06->2019-07::90->90::d82e8f6c4a55de81->d82e8f6c4a55de81,,,,,
CAL-000468,calibration_audit,L15-0434E-1218N_1736_3318_13,54,2019,9,2019,10,87,87,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-09->2019-10::87->87::771c6e6afd5ccc7a->771c6e6afd5ccc7a,,,,,
CAL-000469,calibration_audit,L15-0434E-1218N_1736_3318_13,55,2019,12,2020,1,88,88,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-12->2020-01::88->88::6c6bee3b7e2ca951->6c6bee3b7e2ca951,,,,,
CAL-000470,calibration_audit,L15-0457E-1135N_1831_3648_13,56,2018,2,2018,3,11236,11236,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-02->2018-03::11236->11236::63c12d4d67c763ff->63c12d4d67c763ff,,,,,
CAL-000471,calibration_audit,L15-0457E-1135N_1831_3648_13,57,2018,6,2018,7,10785,10785,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-06->2018-07::10785->10785::c5d2958d9f0e3894->c5d2958d9f0e3894,,,,,
CAL-000472,calibration_audit,L15-0457E-1135N_1831_3648_13,58,2018,7,2018,8,11576,11576,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-07->2018-08::11576->11576::1639d48fa9a916e1->1639d48fa9a916e1,,,,,
CAL-000473,calibration_audit,L15-0457E-1135N_1831_3648_13,59,2018,12,2019,1,4066,4066,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-12->2019-01::4066->4066::6533e4a4e6fbdbc7->6533e4a4e6fbdbc7,,,,,
CAL-000474,calibration_audit,L15-0457E-1135N_1831_3648_13,60,2019,1,2019,2,10574,10574,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-01->2019-02::10574->10574::58c5a58b488e31bb->58c5a58b488e31bb,,,,,
CAL-000475,calibration_audit,L15-0457E-1135N_1831_3648_13,61,2019,4,2019,5,12868,12868,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-04->2019-05::12868->12868::6b66ec9a5139d82a->6b66ec9a5139d82a,,,,,
CAL-000476,calibration_audit,L15-0457E-1135N_1831_3648_13,62,2019,9,2019,10,2212,2212,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-09->2019-10::2212->2212::1ce99509dca0d820->1ce99509dca0d820,,,,,
CAL-000477,calibration_audit,L15-0487E-1246N_1950_3207_13,63,2018,2,2018,3,42,42,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-02->2018-03::42->42::38452a21b30abd3e->38452a21b30abd3e,,,,,
CAL-000478,calibration_audit,L15-0487E-1246N_1950_3207_13,64,2018,4,2018,5,26,26,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-04->2018-05::26->26::81904da4a9456017->81904da4a9456017,,,,,
CAL-000479,calibration_audit,L15-0487E-1246N_1950_3207_13,65,2018,8,2018,9,331,331,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-08->2018-09::331->331::286e46e2d34bdd28->286e46e2d34bdd28,,,,,
CAL-000480,calibration_audit,L15-0487E-1246N_1950_3207_13,66,2018,11,2018,12,48,48,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-11->2018-12::48->48::9af7b08e88eadf36->9af7b08e88eadf36,,,,,
CAL-000481,calibration_audit,L15-0487E-1246N_1950_3207_13,67,2019,1,2019,2,67,67,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-01->2019-02::67->67::1cb36de75b996076->1cb36de75b996076,,,,,
CAL-000482,calibration_audit,L15-0487E-1246N_1950_3207_13,68,2019,5,2019,6,181,181,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-05->2019-06::181->181::d75e99676d582fad->d75e99676d582fad,,,,,
CAL-000483,calibration_audit,L15-0487E-1246N_1950_3207_13,69,2019,9,2019,10,213,213,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-09->2019-10::213->213::30ee623433988317->30ee623433988317,,,,,
CAL-000484,calibration_audit,L15-0487E-1246N_1950_3207_13,70,2019,11,2019,12,34,34,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-11->2019-12::34->34::5bfee631df93e578->5bfee631df93e578,,,,,
CAL-000485,calibration_audit,L15-0506E-1204N_2027_3374_13,71,2018,2,2018,3,97,97,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-02->2018-03::97->97::e7122d57ca0f1606->e7122d57ca0f1606,,,,,
CAL-000486,calibration_audit,L15-0506E-1204N_2027_3374_13,72,2018,4,2018,5,1321,1321,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-04->2018-05::1321->1321::5f9cc0b62ab1d0ba->5f9cc0b62ab1d0ba,,,,,
CAL-000487,calibration_audit,L15-0506E-1204N_2027_3374_13,73,2018,8,2018,9,618,618,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-08->2018-09::618->618::0b44a02ee5769e91->0b44a02ee5769e91,,,,,
CAL-000488,calibration_audit,L15-0506E-1204N_2027_3374_13,74,2018,11,2018,12,1995,1995,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-11->2018-12::1995->1995::ddc1205278ca4d07->ddc1205278ca4d07,,,,,
CAL-000489,calibration_audit,L15-0506E-1204N_2027_3374_13,75,2019,2,2019,3,2024,2024,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-02->2019-03::2024->2024::43de3f6cc5c818ae->43de3f6cc5c818ae,,,,,
CAL-000490,calibration_audit,L15-0506E-1204N_2027_3374_13,76,2019,5,2019,6,2237,2237,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-05->2019-06::2237->2237::9bcef4ef24f4040b->9bcef4ef24f4040b,,,,,
CAL-000491,calibration_audit,L15-0506E-1204N_2027_3374_13,77,2019,7,2019,8,2325,2325,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-07->2019-08::2325->2325::e6a5467223d8734a->e6a5467223d8734a,,,,,
CAL-000492,calibration_audit,L15-0506E-1204N_2027_3374_13,78,2019,10,2019,11,1054,1054,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-10->2019-11::1054->1054::f21e35a3c0937c88->f21e35a3c0937c88,,,,,
CAL-000493,calibration_audit,L15-0544E-1228N_2176_3279_13,79,2018,1,2018,2,2584,2584,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-01->2018-02::2584->2584::bf121c649ccaddef->bf121c649ccaddef,,,,,
CAL-000494,calibration_audit,L15-0544E-1228N_2176_3279_13,80,2018,4,2018,5,10289,10289,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-04->2018-05::10289->10289::386145cddff2af1d->386145cddff2af1d,,,,,
CAL-000495,calibration_audit,L15-0544E-1228N_2176_3279_13,81,2018,9,2018,10,8588,8588,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-09->2018-10::8588->8588::9515ee6f80c970c6->9515ee6f80c970c6,,,,,
CAL-000496,calibration_audit,L15-0544E-1228N_2176_3279_13,82,2018,11,2018,12,7478,7478,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::7478->7478::73c56d9e8c29bd69->73c56d9e8c29bd69,,,,,
CAL-000497,calibration_audit,L15-0544E-1228N_2176_3279_13,83,2019,3,2019,4,10109,10109,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::10109->10109::cf2a029ca06d597b->cf2a029ca06d597b,,,,,
CAL-000498,calibration_audit,L15-0544E-1228N_2176_3279_13,84,2019,6,2019,7,10516,10516,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-06->2019-07::10516->10516::420ade6e256000f0->420ade6e256000f0,,,,,
CAL-000499,calibration_audit,L15-0544E-1228N_2176_3279_13,85,2019,7,2019,8,4657,4657,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-07->2019-08::4657->4657::fba7ef05e65c2252->fba7ef05e65c2252,,,,,
CAL-000500,calibration_audit,L15-0544E-1228N_2176_3279_13,86,2019,11,2019,12,7361,7361,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::7361->7361::50f4102fa0d9ca5c->50f4102fa0d9ca5c,,,,,
CAL-000501,calibration_audit,L15-0566E-1185N_2265_3451_13,87,2018,2,2018,3,15,15,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-02->2018-03::15->15::3841b09e0bb8cf44->3841b09e0bb8cf44,,,,,
CAL-000502,calibration_audit,L15-0566E-1185N_2265_3451_13,88,2018,5,2018,7,3,3,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-05->2018-07::3->3::293825ab8ece2e64->293825ab8ece2e64,,,,,
CAL-000503,calibration_audit,L15-0566E-1185N_2265_3451_13,89,2018,8,2018,10,23,23,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-08->2018-10::23->23::8af15125473cc4ea->8af15125473cc4ea,,,,,
CAL-000504,calibration_audit,L15-0566E-1185N_2265_3451_13,90,2019,1,2019,2,17,17,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-01->2019-02::17->17::58b38e60d34e35f2->58b38e60d34e35f2,,,,,
CAL-000505,calibration_audit,L15-0566E-1185N_2265_3451_13,91,2019,5,2019,6,201,201,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-05->2019-06::201->201::a8a3ff1a747564eb->a8a3ff1a747564eb,,,,,
CAL-000506,calibration_audit,L15-0566E-1185N_2265_3451_13,92,2019,9,2019,10,118,118,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-09->2019-10::118->118::eec3ce3599b2375f->eec3ce3599b2375f,,,,,
CAL-000507,calibration_audit,L15-0566E-1185N_2265_3451_13,93,2019,11,2019,12,420,420,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-11->2019-12::420->420::55631f48ee0e78fe->55631f48ee0e78fe,,,,,
CAL-000508,calibration_audit,L15-0571E-1075N_2287_3888_13,94,2018,3,2018,4,900,900,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-03->2018-04::900->900::77cad27c6d2a8a16->77cad27c6d2a8a16,,,,,
CAL-000509,calibration_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,16152,16152,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::16152->16152::09149d9f727b59ff->09149d9f727b59ff,,,,,
CAL-000510,calibration_audit,L15-0571E-1075N_2287_3888_13,96,2018,10,2018,11,3886,3886,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-10->2018-11::3886->3886::cce888717ae042eb->cce888717ae042eb,,,,,
CAL-000511,calibration_audit,L15-0571E-1075N_2287_3888_13,97,2019,1,2019,2,1672,1672,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-01->2019-02::1672->1672::aeb0c73bd5b76194->aeb0c73bd5b76194,,,,,
CAL-000512,calibration_audit,L15-0571E-1075N_2287_3888_13,98,2019,4,2019,5,4030,4030,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-04->2019-05::4030->4030::c273c2bb8a483226->c273c2bb8a483226,,,,,
CAL-000513,calibration_audit,L15-0571E-1075N_2287_3888_13,99,2019,8,2019,9,8742,8742,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-08->2019-09::8742->8742::9a46626a4b3e319c->9a46626a4b3e319c,,,,,
CAL-000514,calibration_audit,L15-0571E-1075N_2287_3888_13,100,2019,11,2020,1,10114,10114,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-11->2020-01::10114->10114::e9695b77dfe171f8->e9695b77dfe171f8,,,,,
CAL-000515,calibration_audit,L15-0577E-1243N_2309_3217_13,101,2018,4,2018,5,3250,3250,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-04->2018-05::3250->3250::2c3e279fb334ceb5->2c3e279fb334ceb5,,,,,
CAL-000516,calibration_audit,L15-0577E-1243N_2309_3217_13,102,2018,7,2018,8,347,347,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-07->2018-08::347->347::131998c7211916a3->131998c7211916a3,,,,,
CAL-000517,calibration_audit,L15-0577E-1243N_2309_3217_13,103,2018,9,2018,10,3323,3323,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-09->2018-10::3323->3323::a576dc8380435c9c->a576dc8380435c9c,,,,,
CAL-000518,calibration_audit,L15-0577E-1243N_2309_3217_13,104,2019,1,2019,2,2203,2203,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-01->2019-02::2203->2203::87882cf542d9d7b5->87882cf542d9d7b5,,,,,
CAL-000519,calibration_audit,L15-0577E-1243N_2309_3217_13,105,2019,5,2019,6,3227,3227,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-05->2019-06::3227->3227::086e570588e69608->086e570588e69608,,,,,
CAL-000520,calibration_audit,L15-0577E-1243N_2309_3217_13,106,2019,7,2019,8,1130,1130,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-07->2019-08::1130->1130::683d18059ac49091->683d18059ac49091,,,,,
