audit_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CTC-AUDIT-00148,PhC-C2DH-U373,2,28,29,PhC-C2DH-U373/02/t028,28,569,458,5,5,PhC-C2DH-U373/02/t029,29,568,458,5,5,,,,,
CTC-AUDIT-00149,Fluo-N2DL-HeLa,2,80,81,Fluo-N2DL-HeLa/02/t080,80,674,233,3,3,Fluo-N2DL-HeLa/02/t081,81,674,233,3,3,,,,,
CTC-AUDIT-00150,Fluo-N2DL-HeLa,2,74,75,Fluo-N2DL-HeLa/02/t074,74,328,66,3,3,Fluo-N2DL-HeLa/02/t075,75,328,66,3,3,,,,,
CTC-AUDIT-00151,Fluo-N2DL-HeLa,2,75,76,Fluo-N2DL-HeLa/02/t075,75,672,225,3,3,Fluo-N2DL-HeLa/02/t076,76,672,225,3,3,,,,,
CTC-AUDIT-00152,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,503,285,3,3,Fluo-N2DL-HeLa/02/t091,91,503,285,3,3,,,,,
CTC-AUDIT-00153,Fluo-N2DL-HeLa,2,79,80,Fluo-N2DL-HeLa/02/t079,79,484,275,3,3,Fluo-N2DL-HeLa/02/t080,80,484,275,3,3,,,,,
CTC-AUDIT-00154,Fluo-N2DL-HeLa,2,70,71,Fluo-N2DL-HeLa/02/t070,70,318,59,3,3,Fluo-N2DL-HeLa/02/t071,71,318,59,3,3,,,,,
CTC-AUDIT-00155,PhC-C2DH-U373,2,98,99,PhC-C2DH-U373/02/t098,98,53,300,3,3,PhC-C2DH-U373/02/t099,99,54,300,3,3,,,,,
CTC-AUDIT-00156,PhC-C2DH-U373,2,36,37,PhC-C2DH-U373/02/t036,36,92,244,9,9,PhC-C2DH-U373/02/t037,37,92,244,9,9,,,,,
CTC-AUDIT-00157,PhC-C2DH-U373,2,46,47,PhC-C2DH-U373/02/t046,46,105,264,10,9,PhC-C2DH-U373/02/t047,47,106,264,9,9,,,,,
CTC-AUDIT-00158,PhC-C2DH-U373,2,9,10,PhC-C2DH-U373/02/t009,9,560,97,9,9,PhC-C2DH-U373/02/t010,10,560,97,9,9,,,,,
CTC-AUDIT-00159,Fluo-N2DL-HeLa,2,79,80,Fluo-N2DL-HeLa/02/t079,79,324,63,3,3,Fluo-N2DL-HeLa/02/t080,80,324,63,3,3,,,,,
CTC-AUDIT-00160,Fluo-N2DL-HeLa,2,88,89,Fluo-N2DL-HeLa/02/t088,88,323,64,3,3,Fluo-N2DL-HeLa/02/t089,89,323,64,3,3,,,,,
CTC-AUDIT-00161,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,487,296,3,3,Fluo-N2DL-HeLa/02/t091,91,487,296,3,3,,,,,
CTC-AUDIT-00162,Fluo-N2DL-HeLa,2,81,82,Fluo-N2DL-HeLa/02/t081,81,674,233,3,3,Fluo-N2DL-HeLa/02/t082,82,674,233,3,3,,,,,
CTC-AUDIT-00163,Fluo-N2DL-HeLa,2,83,84,Fluo-N2DL-HeLa/02/t083,83,494,276,3,3,Fluo-N2DL-HeLa/02/t084,84,494,276,3,3,,,,,
CTC-AUDIT-00164,Fluo-N2DL-HeLa,2,88,89,Fluo-N2DL-HeLa/02/t088,88,645,241,3,3,Fluo-N2DL-HeLa/02/t089,89,645,241,3,3,,,,,
CTC-AUDIT-00165,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,642,240,3,3,Fluo-N2DL-HeLa/02/t091,91,642,240,3,3,,,,,
CTC-AUDIT-00166,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,323,66,3,3,Fluo-N2DL-HeLa/02/t091,91,323,66,3,3,,,,,
CTC-AUDIT-00167,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,565,457,5,5,PhC-C2DH-U373/02/t032,32,564,457,5,5,,,,,
CTC-AUDIT-00168,PhC-C2DH-U373,2,73,74,PhC-C2DH-U373/02/t073,73,481,456,3,3,PhC-C2DH-U373/02/t074,74,481,454,3,5,,,,,
CTC-AUDIT-00169,PhC-C2DH-U373,2,33,34,PhC-C2DH-U373/02/t033,33,539,150,9,9,PhC-C2DH-U373/02/t034,34,539,150,9,9,,,,,
CTC-AUDIT-00170,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,547,148,9,9,PhC-C2DH-U373/02/t032,32,547,148,9,9,,,,,
CTC-AUDIT-00171,Fluo-N2DL-HeLa,2,81,82,Fluo-N2DL-HeLa/02/t081,81,324,63,3,3,Fluo-N2DL-HeLa/02/t082,82,324,63,3,3,,,,,
CTC-AUDIT-00172,PhC-C2DH-U373,2,3,4,PhC-C2DH-U373/02/t003,3,68,393,9,9,PhC-C2DH-U373/02/t004,4,69,394,7,7,,,,,
CTC-AUDIT-00173,PhC-C2DH-U373,2,71,72,PhC-C2DH-U373/02/t071,71,58,422,5,5,PhC-C2DH-U373/02/t072,72,58,422,5,6,,,,,
CTC-AUDIT-00174,PhC-C2DH-U373,2,105,106,PhC-C2DH-U373/02/t105,105,424,431,3,3,PhC-C2DH-U373/02/t106,106,424,430,3,3,,,,,
CTC-AUDIT-00175,PhC-C2DH-U373,2,16,17,PhC-C2DH-U373/02/t016,16,548,97,9,9,PhC-C2DH-U373/02/t017,17,548,97,9,9,,,,,
CTC-AUDIT-00176,PhC-C2DH-U373,2,97,98,PhC-C2DH-U373/02/t097,97,450,438,3,3,PhC-C2DH-U373/02/t098,98,449,438,3,3,,,,,
CTC-AUDIT-00177,PhC-C2DH-U373,2,83,84,PhC-C2DH-U373/02/t083,83,485,439,3,3,PhC-C2DH-U373/02/t084,84,485,438,3,3,,,,,
CTC-AUDIT-00178,PhC-C2DH-U373,2,43,44,PhC-C2DH-U373/02/t043,43,96,265,9,9,PhC-C2DH-U373/02/t044,44,96,265,9,9,,,,,
CTC-AUDIT-00179,PhC-C2DH-U373,2,37,38,PhC-C2DH-U373/02/t037,37,92,244,9,9,PhC-C2DH-U373/02/t038,38,92,244,9,9,,,,,
CTC-AUDIT-00180,PhC-C2DH-U373,2,29,30,PhC-C2DH-U373/02/t029,29,88,240,9,9,PhC-C2DH-U373/02/t030,30,88,240,9,9,,,,,
CTC-AUDIT-00181,PhC-C2DH-U373,2,57,58,PhC-C2DH-U373/02/t057,57,639,316,3,3,PhC-C2DH-U373/02/t058,58,638,315,3,3,,,,,
CTC-AUDIT-00182,PhC-C2DH-U373,2,65,66,PhC-C2DH-U373/02/t065,65,640,266,3,3,PhC-C2DH-U373/02/t066,66,639,267,3,3,,,,,
CTC-AUDIT-00183,PhC-C2DH-U373,2,75,76,PhC-C2DH-U373/02/t075,75,187,168,9,9,PhC-C2DH-U373/02/t076,76,187,168,9,9,,,,,
CTC-AUDIT-00184,Fluo-N2DL-HeLa,2,85,86,Fluo-N2DL-HeLa/02/t085,85,318,59,3,3,Fluo-N2DL-HeLa/02/t086,86,318,59,3,3,,,,,
CTC-AUDIT-00185,PhC-C2DH-U373,2,15,16,PhC-C2DH-U373/02/t015,15,548,97,9,9,PhC-C2DH-U373/02/t016,16,548,97,9,9,,,,,
CTC-AUDIT-00186,PhC-C2DH-U373,2,0,1,PhC-C2DH-U373/02/t000,0,58,292,9,9,PhC-C2DH-U373/02/t001,1,58,292,9,9,,,,,
CTC-AUDIT-00187,PhC-C2DH-U373,2,80,81,PhC-C2DH-U373/02/t080,80,60,423,5,6,PhC-C2DH-U373/02/t081,81,60,424,5,5,,,,,
CTC-AUDIT-00188,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,696,671,5,5,Fluo-N2DL-HeLa/02/t002,2,696,671,5,5,,,,,
CTC-AUDIT-00189,PhC-C2DH-U373,2,56,57,PhC-C2DH-U373/02/t056,56,172,178,9,9,PhC-C2DH-U373/02/t057,57,172,178,9,9,,,,,
CTC-AUDIT-00190,PhC-C2DH-U373,2,35,36,PhC-C2DH-U373/02/t035,35,537,150,9,9,PhC-C2DH-U373/02/t036,36,537,150,9,9,,,,,
CTC-AUDIT-00191,PhC-C2DH-U373,2,57,58,PhC-C2DH-U373/02/t057,57,53,430,5,5,PhC-C2DH-U373/02/t058,58,54,431,5,5,,,,,
CTC-AUDIT-00192,PhC-C2DH-U373,2,57,58,PhC-C2DH-U373/02/t057,57,172,178,9,9,PhC-C2DH-U373/02/t058,58,172,178,9,9,,,,,
CTC-AUDIT-00193,PhC-C2DH-U373,2,60,61,PhC-C2DH-U373/02/t060,60,175,178,9,9,PhC-C2DH-U373/02/t061,61,175,178,9,9,,,,,
CTC-AUDIT-00194,PhC-C2DH-U373,2,43,44,PhC-C2DH-U373/02/t043,43,539,459,5,5,PhC-C2DH-U373/02/t044,44,538,458,5,5,,,,,
CTC-AUDIT-00195,PhC-C2DH-U373,2,3,4,PhC-C2DH-U373/02/t003,3,64,289,9,9,PhC-C2DH-U373/02/t004,4,64,289,9,9,,,,,
CTC-AUDIT-00196,DIC-C2DH-HeLa,2,16,17,DIC-C2DH-HeLa/02/t016,16,146,51,11,12,DIC-C2DH-HeLa/02/t017,17,146,51,11,11,,,,,
CTC-AUDIT-00197,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,415,556,5,5,Fluo-N2DL-HeLa/02/t006,6,415,556,5,5,,,,,
CTC-AUDIT-00198,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,493,664,5,5,Fluo-N2DL-HeLa/02/t013,13,493,664,5,5,,,,,
CTC-AUDIT-00199,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,414,556,5,5,Fluo-N2DL-HeLa/02/t003,3,414,556,5,5,,,,,
CTC-AUDIT-00200,PhC-C2DH-U373,2,83,84,PhC-C2DH-U373/02/t083,83,179,177,9,9,PhC-C2DH-U373/02/t084,84,179,177,9,9,,,,,
CTC-AUDIT-00201,PhC-C2DH-U373,2,59,60,PhC-C2DH-U373/02/t059,59,77,295,9,9,PhC-C2DH-U373/02/t060,60,77,295,9,9,,,,,
CTC-AUDIT-00202,PhC-C2DH-U373,2,39,40,PhC-C2DH-U373/02/t039,39,59,446,5,5,PhC-C2DH-U373/02/t040,40,60,447,5,5,,,,,
CTC-AUDIT-00203,PhC-C2DH-U373,2,61,62,PhC-C2DH-U373/02/t061,61,54,418,5,5,PhC-C2DH-U373/02/t062,62,54,417,5,5,,,,,
CTC-AUDIT-00204,DIC-C2DH-HeLa,2,45,46,DIC-C2DH-HeLa/02/t045,45,218,54,11,11,DIC-C2DH-HeLa/02/t046,46,218,54,11,11,,,,,
CTC-AUDIT-00205,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,88,240,9,9,PhC-C2DH-U373/02/t032,32,88,240,9,9,,,,,
CTC-AUDIT-00206,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,920,670,5,5,Fluo-N2DL-HeLa/02/t020,20,920,670,5,5,,,,,
CTC-AUDIT-00207,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,593,249,5,5,Fluo-N2DL-HeLa/02/t014,14,593,249,5,5,,,,,
CTC-AUDIT-00208,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,696,602,5,5,Fluo-N2DL-HeLa/02/t002,2,696,602,5,5,,,,,
CTC-AUDIT-00209,PhC-C2DH-U373,2,52,53,PhC-C2DH-U373/02/t052,52,55,436,5,5,PhC-C2DH-U373/02/t053,53,56,436,5,5,,,,,
CTC-AUDIT-00210,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,454,627,5,5,Fluo-N2DL-HeLa/02/t014,14,454,627,5,5,,,,,
CTC-AUDIT-00211,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,387,630,5,5,Fluo-N2DL-HeLa/02/t005,5,387,630,5,5,,,,,
CTC-AUDIT-00212,Fluo-N2DL-HeLa,2,0,1,Fluo-N2DL-HeLa/02/t000,0,696,602,5,5,Fluo-N2DL-HeLa/02/t001,1,696,602,5,5,,,,,
CTC-AUDIT-00213,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,732,40,5,5,Fluo-N2DL-HeLa/02/t005,5,732,40,5,5,,,,,
CTC-AUDIT-00214,PhC-C2DH-U373,2,25,26,PhC-C2DH-U373/02/t025,25,112,422,7,7,PhC-C2DH-U373/02/t026,26,112,422,8,8,,,,,
CTC-AUDIT-00215,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,836,420,5,5,Fluo-N2DL-HeLa/02/t006,6,836,420,5,5,,,,,
CTC-AUDIT-00216,PhC-C2DH-U373,2,32,33,PhC-C2DH-U373/02/t032,32,88,240,9,9,PhC-C2DH-U373/02/t033,33,88,240,9,9,,,,,
CTC-AUDIT-00217,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,693,606,5,5,Fluo-N2DL-HeLa/02/t005,5,693,606,5,5,,,,,
CTC-AUDIT-00218,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,706,418,5,5,Fluo-N2DL-HeLa/02/t005,5,706,418,5,5,,,,,
CTC-AUDIT-00219,PhC-C2DH-U373,2,77,78,PhC-C2DH-U373/02/t077,77,187,172,9,9,PhC-C2DH-U373/02/t078,78,187,172,9,9,,,,,
CTC-AUDIT-00220,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,454,626,5,5,Fluo-N2DL-HeLa/02/t003,3,454,626,5,5,,,,,
CTC-AUDIT-00221,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,490,562,5,5,Fluo-N2DL-HeLa/02/t013,13,490,562,5,5,,,,,
CTC-AUDIT-00222,Fluo-N2DL-HeLa,2,7,8,Fluo-N2DL-HeLa/02/t007,7,522,110,5,5,Fluo-N2DL-HeLa/02/t008,8,522,110,5,5,,,,,
CTC-AUDIT-00223,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,508,127,5,5,Fluo-N2DL-HeLa/02/t003,3,508,127,5,5,,,,,
CTC-AUDIT-00224,PhC-C2DH-U373,2,64,65,PhC-C2DH-U373/02/t064,64,567,176,9,9,PhC-C2DH-U373/02/t065,65,567,175,10,10,,,,,
CTC-AUDIT-00225,Fluo-N2DL-HeLa,2,9,10,Fluo-N2DL-HeLa/02/t009,9,764,124,5,5,Fluo-N2DL-HeLa/02/t010,10,764,124,5,5,,,,,
CTC-AUDIT-00226,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,581,378,5,5,Fluo-N2DL-HeLa/02/t002,2,581,378,5,5,,,,,
CTC-AUDIT-00227,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,598,124,5,5,Fluo-N2DL-HeLa/02/t003,3,598,124,5,5,,,,,
CTC-AUDIT-00228,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,642,572,3,3,Fluo-N2DL-HeLa/02/t018,18,642,572,4,3,,,,,
CTC-AUDIT-00229,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,370,540,5,5,Fluo-N2DL-HeLa/02/t014,14,370,540,5,5,,,,,
CTC-AUDIT-00230,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,387,630,5,5,Fluo-N2DL-HeLa/02/t006,6,387,630,5,5,,,,,
CTC-AUDIT-00231,PhC-C2DH-U373,2,68,69,PhC-C2DH-U373/02/t068,68,182,174,9,9,PhC-C2DH-U373/02/t069,69,182,174,9,9,,,,,
CTC-AUDIT-00232,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,363,553,5,5,Fluo-N2DL-HeLa/02/t003,3,363,553,5,5,,,,,
CTC-AUDIT-00233,PhC-C2DH-U373,2,37,38,PhC-C2DH-U373/02/t037,37,539,152,9,9,PhC-C2DH-U373/02/t038,38,539,151,9,10,,,,,
CTC-AUDIT-00234,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,598,124,5,5,Fluo-N2DL-HeLa/02/t002,2,598,124,5,5,,,,,
CTC-AUDIT-00235,PhC-C2DH-U373,2,78,79,PhC-C2DH-U373/02/t078,78,187,172,9,9,PhC-C2DH-U373/02/t079,79,187,172,9,9,,,,,
CTC-AUDIT-00236,PhC-C2DH-U373,2,70,71,PhC-C2DH-U373/02/t070,70,182,174,9,9,PhC-C2DH-U373/02/t071,71,182,174,9,9,,,,,
CTC-AUDIT-00237,PhC-C2DH-U373,2,78,79,PhC-C2DH-U373/02/t078,78,58,423,5,5,PhC-C2DH-U373/02/t079,79,59,423,5,5,,,,,
CTC-AUDIT-00238,PhC-C2DH-U373,2,17,18,PhC-C2DH-U373/02/t017,17,597,445,11,11,PhC-C2DH-U373/02/t018,18,597,445,11,11,,,,,
CTC-AUDIT-00239,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,678,121,5,5,Fluo-N2DL-HeLa/02/t016,16,678,121,5,5,,,,,
CTC-AUDIT-00240,PhC-C2DH-U373,2,67,68,PhC-C2DH-U373/02/t067,67,182,174,9,9,PhC-C2DH-U373/02/t068,68,182,174,9,9,,,,,
CTC-AUDIT-00241,PhC-C2DH-U373,2,4,5,PhC-C2DH-U373/02/t004,4,196,181,11,11,PhC-C2DH-U373/02/t005,5,196,181,11,11,,,,,
CTC-AUDIT-00242,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,389,630,5,5,Fluo-N2DL-HeLa/02/t002,2,389,630,5,5,,,,,
CTC-AUDIT-00243,Fluo-N2DL-HeLa,2,11,12,Fluo-N2DL-HeLa/02/t011,11,427,602,5,5,Fluo-N2DL-HeLa/02/t012,12,427,602,5,5,,,,,
CTC-AUDIT-00244,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,763,62,5,5,Fluo-N2DL-HeLa/02/t006,6,763,62,5,5,,,,,
CTC-AUDIT-00245,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,687,126,5,5,Fluo-N2DL-HeLa/02/t007,7,687,126,5,5,,,,,
CTC-AUDIT-00246,PhC-C2DH-U373,2,89,90,PhC-C2DH-U373/02/t089,89,162,178,9,9,PhC-C2DH-U373/02/t090,90,162,178,9,9,,,,,
CTC-AUDIT-00247,PhC-C2DH-U373,2,0,1,PhC-C2DH-U373/02/t000,0,582,108,9,9,PhC-C2DH-U373/02/t001,1,581,108,9,9,,,,,
CTC-AUDIT-00248,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,618,168,5,5,Fluo-N2DL-HeLa/02/t005,5,618,168,5,5,,,,,
CTC-AUDIT-00249,PhC-C2DH-U373,2,2,3,PhC-C2DH-U373/02/t002,2,194,180,11,11,PhC-C2DH-U373/02/t003,3,194,180,11,11,,,,,
CTC-AUDIT-00250,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,662,70,5,5,Fluo-N2DL-HeLa/02/t016,16,662,70,5,5,,,,,
CTC-AUDIT-00251,Fluo-N2DL-HeLa,2,3,4,Fluo-N2DL-HeLa/02/t003,3,763,63,5,5,Fluo-N2DL-HeLa/02/t004,4,763,63,5,5,,,,,
CTC-AUDIT-00252,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,575,283,5,5,Fluo-N2DL-HeLa/02/t005,5,575,283,5,5,,,,,
CTC-AUDIT-00253,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,720,40,5,5,Fluo-N2DL-HeLa/02/t013,13,720,40,5,5,,,,,
CTC-AUDIT-00254,PhC-C2DH-U373,2,27,28,PhC-C2DH-U373/02/t027,27,639,323,3,3,PhC-C2DH-U373/02/t028,28,640,322,3,3,,,,,
CTC-AUDIT-00255,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,738,125,5,5,Fluo-N2DL-HeLa/02/t016,16,738,125,5,5,,,,,
CTC-AUDIT-00256,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,456,566,5,5,Fluo-N2DL-HeLa/02/t015,15,456,566,5,5,,,,,
CTC-AUDIT-00257,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,430,604,5,5,Fluo-N2DL-HeLa/02/t002,2,430,604,5,5,,,,,
CTC-AUDIT-00258,Fluo-N2DL-HeLa,2,3,4,Fluo-N2DL-HeLa/02/t003,3,618,168,5,5,Fluo-N2DL-HeLa/02/t004,4,618,168,5,5,,,,,
CTC-AUDIT-00259,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,846,432,5,5,Fluo-N2DL-HeLa/02/t016,16,846,432,5,5,,,,,
CTC-AUDIT-00260,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,363,553,5,5,Fluo-N2DL-HeLa/02/t002,2,363,553,5,5,,,,,
CTC-AUDIT-00261,Fluo-N2DL-HeLa,2,0,1,Fluo-N2DL-HeLa/02/t000,0,852,388,5,5,Fluo-N2DL-HeLa/02/t001,1,852,388,5,5,,,,,
CTC-AUDIT-00262,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,766,124,5,5,Fluo-N2DL-HeLa/02/t006,6,766,124,5,5,,,,,
CTC-AUDIT-00263,PhC-C2DH-U373,2,8,9,PhC-C2DH-U373/02/t008,8,561,97,9,9,PhC-C2DH-U373/02/t009,9,560,97,9,9,,,,,
CTC-AUDIT-00264,PhC-C2DH-U373,2,97,98,PhC-C2DH-U373/02/t097,97,169,168,9,9,PhC-C2DH-U373/02/t098,98,169,168,9,9,,,,,
CTC-AUDIT-00265,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,588,403,5,5,Fluo-N2DL-HeLa/02/t015,15,588,403,5,5,,,,,
CTC-AUDIT-00266,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,662,70,5,5,Fluo-N2DL-HeLa/02/t015,15,662,70,5,5,,,,,
CTC-AUDIT-00267,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,575,283,5,5,Fluo-N2DL-HeLa/02/t006,6,575,283,5,5,,,,,
CTC-AUDIT-00268,Fluo-N2DL-HeLa,2,3,4,Fluo-N2DL-HeLa/02/t003,3,575,283,5,5,Fluo-N2DL-HeLa/02/t004,4,575,283,5,5,,,,,
CTC-AUDIT-00269,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,847,432,5,5,Fluo-N2DL-HeLa/02/t013,13,847,432,5,5,,,,,
CTC-AUDIT-00270,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,387,630,5,5,Fluo-N2DL-HeLa/02/t007,7,387,630,5,5,,,,,
CTC-AUDIT-00271,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,810,658,5,5,Fluo-N2DL-HeLa/02/t018,18,810,658,5,5,,,,,
CTC-AUDIT-00272,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,918,283,5,5,Fluo-N2DL-HeLa/02/t002,2,918,283,5,5,,,,,
CTC-AUDIT-00273,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,675,537,5,5,Fluo-N2DL-HeLa/02/t024,24,675,537,5,5,,,,,
CTC-AUDIT-00274,Fluo-N2DL-HeLa,2,5,6,Fluo-N2DL-HeLa/02/t005,5,571,206,5,5,Fluo-N2DL-HeLa/02/t006,6,571,206,5,5,,,,,
CTC-AUDIT-00275,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,678,121,5,5,Fluo-N2DL-HeLa/02/t015,15,678,121,5,5,,,,,
CTC-AUDIT-00276,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,678,121,5,5,Fluo-N2DL-HeLa/02/t018,18,678,121,5,5,,,,,
CTC-AUDIT-00277,PhC-C2DH-U373,2,26,27,PhC-C2DH-U373/02/t026,26,186,180,11,11,PhC-C2DH-U373/02/t027,27,186,180,11,11,,,,,
CTC-AUDIT-00278,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,836,420,5,5,Fluo-N2DL-HeLa/02/t007,7,836,420,5,5,,,,,
CTC-AUDIT-00279,Fluo-N2DL-HeLa,2,7,8,Fluo-N2DL-HeLa/02/t007,7,427,602,5,5,Fluo-N2DL-HeLa/02/t008,8,427,602,5,5,,,,,
CTC-AUDIT-00280,Fluo-N2DL-HeLa,2,0,1,Fluo-N2DL-HeLa/02/t000,0,767,65,5,5,Fluo-N2DL-HeLa/02/t001,1,767,65,5,5,,,,,
CTC-AUDIT-00281,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,920,670,5,5,Fluo-N2DL-HeLa/02/t018,18,920,670,5,5,,,,,
CTC-AUDIT-00282,Fluo-N2DL-HeLa,2,3,4,Fluo-N2DL-HeLa/02/t003,3,706,418,5,5,Fluo-N2DL-HeLa/02/t004,4,706,418,5,5,,,,,
CTC-AUDIT-00283,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,456,566,5,5,Fluo-N2DL-HeLa/02/t014,14,456,566,5,5,,,,,
CTC-AUDIT-00284,PhC-C2DH-U373,2,1,2,PhC-C2DH-U373/02/t001,1,581,108,9,9,PhC-C2DH-U373/02/t002,2,581,107,9,9,,,,,
CTC-AUDIT-00285,Fluo-N2DL-HeLa,2,24,25,Fluo-N2DL-HeLa/02/t024,24,728,29,5,5,Fluo-N2DL-HeLa/02/t025,25,728,29,5,5,,,,,
CTC-AUDIT-00286,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,919,665,5,5,Fluo-N2DL-HeLa/02/t028,28,919,665,5,5,,,,,
CTC-AUDIT-00287,Fluo-N2DL-HeLa,2,3,4,Fluo-N2DL-HeLa/02/t003,3,693,606,5,5,Fluo-N2DL-HeLa/02/t004,4,693,606,5,5,,,,,
CTC-AUDIT-00288,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,720,33,5,5,Fluo-N2DL-HeLa/02/t015,15,720,33,5,5,,,,,
CTC-AUDIT-00289,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,767,65,5,5,Fluo-N2DL-HeLa/02/t002,2,767,65,5,5,,,,,
CTC-AUDIT-00290,Fluo-N2DL-HeLa,2,10,11,Fluo-N2DL-HeLa/02/t010,10,600,111,5,5,Fluo-N2DL-HeLa/02/t011,11,600,111,5,5,,,,,
CTC-AUDIT-00291,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,618,169,5,5,Fluo-N2DL-HeLa/02/t002,2,618,169,5,5,,,,,
CTC-AUDIT-00292,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,678,192,5,5,Fluo-N2DL-HeLa/02/t030,30,678,192,5,5,,,,,
