audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,video_id,frame_pair,candidate_rank,score,screening_label,screening_verified_positive_for_calibration,screening_confidence,source_gt_purity,target_gt_purity
CTC-AUDIT-00097,ctc_PhC-C2DH-U373_02_f096_s18_to_f097_t18,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","0,7,12,14,17",PhC-C2DH-U373,2,320096,096-097,97,0.9999999999998757,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00098,ctc_PhC-C2DH-U373_02_f097_s18_to_f098_t18,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","7,9,13,14,15,16",PhC-C2DH-U373,2,320097,097-098,98,0.9999999999998752,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00099,ctc_PhC-C2DH-U373_02_f038_s9_to_f039_t9,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","2,3,16,17,18",PhC-C2DH-U373,2,320038,038-039,99,0.9999999999998735,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00100,ctc_Fluo-N2DL-HeLa_02_f036_s316_to_f037_t316,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","3,4,9,14,15,19",Fluo-N2DL-HeLa,2,220036,036-037,100,0.9999999999998724,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00101,ctc_Fluo-N2DL-HeLa_02_f029_s807_to_f030_t807,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","3,6,7,9,11,14,18",Fluo-N2DL-HeLa,2,220029,029-030,101,0.9999999999998634,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00102,ctc_Fluo-N2DL-HeLa_02_f046_s316_to_f047_t316,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","2,3,4,6,12,13,19",Fluo-N2DL-HeLa,2,220046,046-047,102,0.9999999999998626,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00103,ctc_PhC-C2DH-U373_02_f099_s18_to_f100_t18,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","6,10,12,14,16,18,19",PhC-C2DH-U373,2,320099,099-100,103,0.9999999999998612,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00104,ctc_Fluo-N2DL-HeLa_02_f045_s316_to_f046_t316,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","9,10,13,19",Fluo-N2DL-HeLa,2,220045,045-046,104,0.999999999999856,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00105,ctc_PhC-C2DH-U373_02_f100_s18_to_f101_t18,"simulated_strict_release,raw_topK_reference",False,True,True,20,"100,300","0,1,2,3,12,15,16,17,18,19",PhC-C2DH-U373,2,320100,100-101,105,0.9999999999998552,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00106,ctc_Fluo-N2DL-HeLa_02_f024_s812_to_f025_t812,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","3,4,12,14,15,16,19",Fluo-N2DL-HeLa,2,220024,024-025,106,0.99999999999985,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00107,ctc_PhC-C2DH-U373_02_f055_s14_to_f056_t14,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,2,3,5,6,9,16,19",PhC-C2DH-U373,2,320055,055-056,107,0.99999999999985,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00108,ctc_PhC-C2DH-U373_02_f023_s14_to_f024_t14,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","6,7,8,11,13,16,17,19",PhC-C2DH-U373,2,320023,023-024,108,0.999999999999849,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00109,ctc_PhC-C2DH-U373_02_f028_s7_to_f029_t7,"simulated_strict_release,raw_topK_reference",False,True,True,20,"100,300","2,3,4,5,6,8,9,12,15,18",PhC-C2DH-U373,2,320028,028-029,109,0.9999999999998472,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00110,ctc_Fluo-N2DL-HeLa_02_f044_s316_to_f045_t316,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,1,3,6,7,8,12,18",Fluo-N2DL-HeLa,2,220044,044-045,110,0.9999999999998376,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00111,ctc_Fluo-N2DL-HeLa_02_f038_s316_to_f039_t316,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","1,2,3,5,10,11,17,19",Fluo-N2DL-HeLa,2,220038,038-039,111,0.9999999999998253,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00112,ctc_Fluo-N2DL-HeLa_02_f062_s316_to_f063_t316,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","2,4,5,7,10,15,19",Fluo-N2DL-HeLa,2,220062,062-063,112,0.9999999999998216,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00113,ctc_Fluo-N2DL-HeLa_02_f082_s577_to_f083_t577,"simulated_strict_release,raw_topK_reference",False,True,True,22,"100,300","1,2,6,9,10,12,14,15,17,18,19",Fluo-N2DL-HeLa,2,220082,082-083,113,0.9999999999998128,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00114,ctc_PhC-C2DH-U373_02_f042_s11_to_f043_t11,"simulated_strict_release,raw_topK_reference",False,True,True,22,"100,300","0,1,4,8,10,11,12,13,15,17,18",PhC-C2DH-U373,2,320042,042-043,114,0.9999999999998076,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00115,ctc_Fluo-N2DL-HeLa_02_f079_s577_to_f080_t577,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","1,3,7,8,10,15,16,18",Fluo-N2DL-HeLa,2,220079,079-080,115,0.9999999999998016,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00116,ctc_Fluo-N2DL-HeLa_02_f051_s316_to_f052_t316,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","4,6,10,11,12,13,14,19",Fluo-N2DL-HeLa,2,220051,051-052,116,0.9999999999998,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00117,ctc_Fluo-N2DL-HeLa_02_f061_s316_to_f062_t316,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","1,3,4,8,12,13,14,16",Fluo-N2DL-HeLa,2,220061,061-062,117,0.9999999999997962,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00118,ctc_PhC-C2DH-U373_02_f056_s14_to_f057_t14,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","4,5,7,9,12,14,18,19",PhC-C2DH-U373,2,320056,056-057,118,0.9999999999997948,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00119,ctc_PhC-C2DH-U373_02_f072_s18_to_f073_t18,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","1,2,3,12,14,19",PhC-C2DH-U373,2,320072,072-073,119,0.9999999999997912,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00120,ctc_PhC-C2DH-U373_02_f001_s1_to_f002_t1,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","0,1,4,8,10,13,15,17,19",PhC-C2DH-U373,2,320001,001-002,120,0.9999999999997896,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00121,ctc_PhC-C2DH-U373_02_f003_s4_to_f004_t4,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","0,2,5,6,7,17,18",PhC-C2DH-U373,2,320003,003-004,121,0.9999999999997896,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00122,ctc_PhC-C2DH-U373_02_f052_s11_to_f053_t11,"simulated_strict_release,raw_topK_reference",False,True,True,6,"100,300","0,2,8",PhC-C2DH-U373,2,320052,052-053,122,0.9999999999997866,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00123,ctc_Fluo-N2DL-HeLa_02_f052_s316_to_f053_t316,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","0,10,11,15",Fluo-N2DL-HeLa,2,220052,052-053,123,0.9999999999997816,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00124,ctc_Fluo-N2DL-HeLa_02_f084_s215_to_f085_t215,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","0,1,2,3,9,19",Fluo-N2DL-HeLa,2,220084,084-085,124,0.9999999999997808,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00125,ctc_Fluo-N2DL-HeLa_02_f049_s316_to_f050_t316,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","3,4,8,10,13,14,18,19",Fluo-N2DL-HeLa,2,220049,049-050,125,0.9999999999997784,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00126,ctc_Fluo-N2DL-HeLa_02_f083_s577_to_f084_t577,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,2,6,8,9,15,19",Fluo-N2DL-HeLa,2,220083,083-084,126,0.9999999999997782,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00127,ctc_Fluo-N2DL-HeLa_02_f048_s316_to_f049_t316,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","0,7,10,15,18",Fluo-N2DL-HeLa,2,220048,048-049,127,0.9999999999997692,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00128,ctc_PhC-C2DH-U373_02_f037_s18_to_f038_t18,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","1,3,9,11,15",PhC-C2DH-U373,2,320037,037-038,128,0.9999999999997622,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00129,ctc_PhC-C2DH-U373_02_f055_s1_to_f056_t1,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,2,3,5,6,9,16,19",PhC-C2DH-U373,2,320055,055-056,129,0.9999999999997587,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00130,ctc_Fluo-N2DL-HeLa_02_f072_s331_to_f073_t331,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","1,3,5,12,15,16",Fluo-N2DL-HeLa,2,220072,072-073,130,0.9999999999997478,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00131,ctc_Fluo-N2DL-HeLa_02_f086_s577_to_f087_t577,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","0,1,2,4,11,12",Fluo-N2DL-HeLa,2,220086,086-087,131,0.9999999999997344,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00132,ctc_PhC-C2DH-U373_02_f022_s14_to_f023_t14,"simulated_strict_release,raw_topK_reference",False,True,True,6,"100,300","2,4,14",PhC-C2DH-U373,2,320022,022-023,132,0.9999999999997228,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00133,ctc_Fluo-N2DL-HeLa_02_f088_s577_to_f089_t577,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,2,5,7,11,12,18",Fluo-N2DL-HeLa,2,220088,088-089,133,0.9999999999997128,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00134,ctc_Fluo-N2DL-HeLa_02_f058_s316_to_f059_t316,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","2,4,7,8,16,19",Fluo-N2DL-HeLa,2,220058,058-059,134,0.9999999999997118,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00135,ctc_Fluo-N2DL-HeLa_02_f054_s316_to_f055_t316,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","1,2,6,7,8,10,11,15,16",Fluo-N2DL-HeLa,2,220054,054-055,135,0.9999999999997092,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00136,ctc_Fluo-N2DL-HeLa_02_f056_s316_to_f057_t316,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","0,1,10,13,14,15,19",Fluo-N2DL-HeLa,2,220056,056-057,136,0.9999999999997042,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00137,ctc_PhC-C2DH-U373_02_f006_s1_to_f007_t1,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","2,5,15,16",PhC-C2DH-U373,2,320006,006-007,137,0.9999999999997018,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00138,ctc_Fluo-N2DL-HeLa_02_f074_s577_to_f075_t577,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","0,1,6,8,14,17",Fluo-N2DL-HeLa,2,220074,074-075,138,0.9999999999996988,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00139,ctc_Fluo-N2DL-HeLa_02_f075_s215_to_f076_t215,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,1,2,6,8,11,13,14",Fluo-N2DL-HeLa,2,220075,075-076,139,0.99999999999969,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00140,ctc_Fluo-N2DL-HeLa_02_f068_s578_to_f069_t578,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","3,4,7,8,12,14,15,17",Fluo-N2DL-HeLa,2,220068,068-069,140,0.9999999999996873,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00141,ctc_Fluo-N2DL-HeLa_02_f070_s577_to_f071_t577,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","0,12,16,17,18",Fluo-N2DL-HeLa,2,220070,070-071,141,0.9999999999996788,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00142,ctc_PhC-C2DH-U373_02_f030_s1_to_f031_t1,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","3,7,9,10,12,13,15,17,19",PhC-C2DH-U373,2,320030,030-031,142,0.9999999999996588,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00143,ctc_PhC-C2DH-U373_02_f008_s1_to_f009_t1,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","3,4,10,14,15,18",PhC-C2DH-U373,2,320008,008-009,143,0.9999999999996548,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00144,ctc_Fluo-N2DL-HeLa_02_f076_s577_to_f077_t577,"simulated_strict_release,raw_topK_reference",False,True,True,22,"100,300","0,1,2,6,7,8,10,14,15,16,18",Fluo-N2DL-HeLa,2,220076,076-077,144,0.999999999999646,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00145,ctc_PhC-C2DH-U373_02_f095_s9_to_f096_t9,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","4,8,9,13,14,17",PhC-C2DH-U373,2,320095,095-096,145,0.9999999999996434,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00146,ctc_Fluo-N2DL-HeLa_02_f080_s215_to_f081_t215,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","7,8,9,10,13",Fluo-N2DL-HeLa,2,220080,080-081,146,0.9999999999996364,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00147,ctc_PhC-C2DH-U373_02_f047_s9_to_f048_t9,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","0,5,6,10,13,16",PhC-C2DH-U373,2,320047,047-048,147,0.9999999999996224,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00148,ctc_PhC-C2DH-U373_02_f028_s11_to_f029_t11,"simulated_strict_release,raw_topK_reference",False,True,True,20,"100,300","2,3,4,5,6,8,9,12,15,18",PhC-C2DH-U373,2,320028,028-029,148,0.9999999999996044,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00149,ctc_Fluo-N2DL-HeLa_02_f080_s578_to_f081_t578,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","7,8,9,10,13",Fluo-N2DL-HeLa,2,220080,080-081,149,0.9999999999995834,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00150,ctc_Fluo-N2DL-HeLa_02_f074_s215_to_f075_t215,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","0,1,6,8,14,17",Fluo-N2DL-HeLa,2,220074,074-075,150,0.999999999999574,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00151,ctc_Fluo-N2DL-HeLa_02_f075_s578_to_f076_t578,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,1,2,6,8,11,13,14",Fluo-N2DL-HeLa,2,220075,075-076,151,0.999999999999569,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00152,ctc_Fluo-N2DL-HeLa_02_f090_s331_to_f091_t331,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","2,6,8,14,16",Fluo-N2DL-HeLa,2,220090,090-091,152,0.9999999999995683,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00153,ctc_Fluo-N2DL-HeLa_02_f079_s330_to_f080_t330,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","1,3,7,8,10,15,16,18",Fluo-N2DL-HeLa,2,220079,079-080,153,0.999999999999564,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00154,ctc_Fluo-N2DL-HeLa_02_f070_s215_to_f071_t215,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","0,12,16,17,18",Fluo-N2DL-HeLa,2,220070,070-071,154,0.9999999999995486,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00155,ctc_PhC-C2DH-U373_02_f098_s2_to_f099_t2,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","6,10,11,12,16,17",PhC-C2DH-U373,2,320098,098-099,155,0.9999999999995396,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00156,ctc_PhC-C2DH-U373_02_f036_s1_to_f037_t1,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,6,7,12,14,17,18",PhC-C2DH-U373,2,320036,036-037,156,0.9999999999994822,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00157,ctc_PhC-C2DH-U373_02_f046_s1_to_f047_t1,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,5,6,12,13,14,18",PhC-C2DH-U373,2,320046,046-047,157,0.9999999999994712,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00158,ctc_PhC-C2DH-U373_02_f009_s4_to_f010_t4,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","4,7,10,13",PhC-C2DH-U373,2,320009,009-010,158,0.9999999999994648,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00159,ctc_Fluo-N2DL-HeLa_02_f079_s215_to_f080_t215,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","1,3,7,8,10,15,16,18",Fluo-N2DL-HeLa,2,220079,079-080,159,0.9999999999994628,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00160,ctc_Fluo-N2DL-HeLa_02_f088_s215_to_f089_t215,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,2,5,7,11,12,18",Fluo-N2DL-HeLa,2,220088,088-089,160,0.9999999999994502,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00161,ctc_Fluo-N2DL-HeLa_02_f090_s330_to_f091_t330,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","2,6,8,14,16",Fluo-N2DL-HeLa,2,220090,090-091,161,0.9999999999994424,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00162,ctc_Fluo-N2DL-HeLa_02_f081_s578_to_f082_t578,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,2,10,11,12,15,16",Fluo-N2DL-HeLa,2,220081,081-082,162,0.9999999999994296,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00163,ctc_Fluo-N2DL-HeLa_02_f083_s331_to_f084_t331,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,2,6,8,9,15,19",Fluo-N2DL-HeLa,2,220083,083-084,163,0.9999999999994178,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00164,ctc_Fluo-N2DL-HeLa_02_f088_s578_to_f089_t578,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,2,5,7,11,12,18",Fluo-N2DL-HeLa,2,220088,088-089,164,0.9999999999993956,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00165,ctc_Fluo-N2DL-HeLa_02_f090_s578_to_f091_t578,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","2,6,8,14,16",Fluo-N2DL-HeLa,2,220090,090-091,165,0.9999999999993878,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00166,ctc_Fluo-N2DL-HeLa_02_f090_s215_to_f091_t215,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","2,6,8,14,16",Fluo-N2DL-HeLa,2,220090,090-091,166,0.9999999999993678,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00167,ctc_PhC-C2DH-U373_02_f031_s11_to_f032_t11,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","1,8,9,11,12,14,16,17,19",PhC-C2DH-U373,2,320031,031-032,167,0.9999999999993548,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00168,ctc_PhC-C2DH-U373_02_f073_s12_to_f074_t12,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","0,2,6,9,10,12,14,17,18",PhC-C2DH-U373,2,320073,073-074,168,0.9999999999993516,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00169,ctc_PhC-C2DH-U373_02_f033_s4_to_f034_t4,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","0,7,9,10,14",PhC-C2DH-U373,2,320033,033-034,169,0.9999999999993384,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00170,ctc_PhC-C2DH-U373_02_f031_s4_to_f032_t4,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","1,8,9,11,12,14,16,17,19",PhC-C2DH-U373,2,320031,031-032,170,0.999999999999338,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00171,ctc_Fluo-N2DL-HeLa_02_f081_s215_to_f082_t215,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,2,10,11,12,15,16",Fluo-N2DL-HeLa,2,220081,081-082,171,0.9999999999992945,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00172,ctc_PhC-C2DH-U373_02_f003_s14_to_f004_t14,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","0,2,5,6,7,17,18",PhC-C2DH-U373,2,320003,003-004,172,0.9999999999992452,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00173,ctc_PhC-C2DH-U373_02_f071_s18_to_f072_t18,"simulated_strict_release,raw_topK_reference",False,True,True,18,"100,300","0,1,2,4,6,7,10,12,16",PhC-C2DH-U373,2,320071,071-072,173,0.9999999999992408,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00174,ctc_PhC-C2DH-U373_02_f105_s12_to_f106_t12,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,2,4,5,11,13,15,17",PhC-C2DH-U373,2,320105,105-106,174,0.9999999999991322,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00175,ctc_PhC-C2DH-U373_02_f016_s4_to_f017_t4,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","3,4,5,10,12,13,14,17",PhC-C2DH-U373,2,320016,016-017,175,0.9999999999991208,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00176,ctc_PhC-C2DH-U373_02_f097_s12_to_f098_t12,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","7,9,13,14,15,16",PhC-C2DH-U373,2,320097,097-098,176,0.999999999999116,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00177,ctc_PhC-C2DH-U373_02_f083_s12_to_f084_t12,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","2,3,4,5,10,11,15,18",PhC-C2DH-U373,2,320083,083-084,177,0.999999999999064,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00178,ctc_PhC-C2DH-U373_02_f043_s1_to_f044_t1,"simulated_strict_release,raw_topK_reference",False,True,True,12,"100,300","0,5,6,9,10,16",PhC-C2DH-U373,2,320043,043-044,178,0.999999999999056,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00179,ctc_PhC-C2DH-U373_02_f037_s1_to_f038_t1,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","1,3,9,11,15",PhC-C2DH-U373,2,320037,037-038,179,0.9999999999990372,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00180,ctc_PhC-C2DH-U373_02_f029_s1_to_f030_t1,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","0,4,6,7,9,13,17,18",PhC-C2DH-U373,2,320029,029-030,180,0.9999999999990332,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00181,ctc_PhC-C2DH-U373_02_f057_s9_to_f058_t9,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","1,6,7,10,11,13,18",PhC-C2DH-U373,2,320057,057-058,181,0.999999999999028,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00182,ctc_PhC-C2DH-U373_02_f065_s9_to_f066_t9,"simulated_strict_release,raw_topK_reference",False,True,True,8,"100,300","2,3,5,15",PhC-C2DH-U373,2,320065,065-066,182,0.9999999999989864,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00183,ctc_PhC-C2DH-U373_02_f075_s3_to_f076_t3,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","6,11,13,14,18",PhC-C2DH-U373,2,320075,075-076,183,0.9999999999989702,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00184,ctc_Fluo-N2DL-HeLa_02_f085_s215_to_f086_t215,"simulated_strict_release,raw_topK_reference",False,True,True,20,"100,300","1,2,3,4,7,8,9,12,17,18",Fluo-N2DL-HeLa,2,220085,085-086,184,0.9999999999989452,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00185,ctc_PhC-C2DH-U373_02_f015_s4_to_f016_t4,"simulated_strict_release,raw_topK_reference",False,True,True,14,"100,300","0,1,4,6,7,8,19",PhC-C2DH-U373,2,320015,015-016,185,0.9999999999989008,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00186,ctc_PhC-C2DH-U373_02_f000_s1_to_f001_t1,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","1,2,4,11,12",PhC-C2DH-U373,2,320000,000-001,186,0.9999999999988134,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00187,ctc_PhC-C2DH-U373_02_f080_s18_to_f081_t18,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","1,2,6,10,11,16,18,19",PhC-C2DH-U373,2,320080,080-081,187,0.9999999999987133,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00188,ctc_Fluo-N2DL-HeLa_02_f001_s820_to_f002_t820,"simulated_strict_release,raw_topK_reference",False,True,True,10,"100,300","4,7,8,13,18",Fluo-N2DL-HeLa,2,220001,001-002,188,0.9999999999986896,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00189,ctc_PhC-C2DH-U373_02_f056_s3_to_f057_t3,"simulated_strict_release,raw_topK_reference",False,True,True,16,"100,300","4,5,7,9,12,14,18,19",PhC-C2DH-U373,2,320056,056-057,189,0.9999999999986792,same_cell_link,yes,high,1.0,1.0
