K,policy,chemical_system,n_candidates,fraction_of_policy,n_t1_false,n_stable_to_unstable,evidence_scope
300,PARC,F-Pa-Sc,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Si,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Sm,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Sr,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Tb,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Th,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Tm,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-U,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-V,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Y,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Yb,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Zn,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Pa-Zr,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Sr-Yb,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Sr-Zn,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Ti,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,F-Tm,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Ga-Gd-I,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-Ge-I,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-In,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-Li,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-N,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-P,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-Ru,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-Si,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-Sn,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-Sr,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Gd-I-Te,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Ge-Pm-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,In-Pm-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,K-Pa-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,K-Pm-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Li-Pm-Te,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Mn-Pm-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Na-Pa-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Np-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Pa-Rb-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Pm-Rb-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Pm-Sn-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,PARC,Se-Tc,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er,14,0.019971469329529243,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Gd-I,12,0.017118402282453638,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Sr,8,0.011412268188302425,8,6,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Ca,7,0.009985734664764621,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-N,7,0.009985734664764621,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Sr,7,0.009985734664764621,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Mg,6,0.008559201141226819,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Yb,6,0.008559201141226819,6,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Mn,6,0.008559201141226819,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Ba-Br,5,0.007132667617689016,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Co,5,0.007132667617689016,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Mn,5,0.007132667617689016,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Ca-Cl,5,0.007132667617689016,5,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Ac-Pt,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Ba-Cl,4,0.005706134094151213,4,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-Ge,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-H,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-K,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-Si,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-Sn,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Ce-Cl,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Sc,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cr-F-Pa,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cu-F,4,0.005706134094151213,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,As-Br-Er,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Ba-F-Hg,3,0.0042796005706134095,3,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Ce,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Dy,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-Ga,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-P,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-Pb,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Er-Rb,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Gd,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Ho,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Lu,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Pb,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Pd,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Br-Tm,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Co,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Dy,3,0.0042796005706134095,3,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Er,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Ho,3,0.0042796005706134095,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-La,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Mg,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Nd,3,0.0042796005706134095,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Ni,3,0.0042796005706134095,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Pd,3,0.0042796005706134095,3,3,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topK,Cl-Sm,3,0.0042796005706134095,3,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
