chemical_system,entry_id,formula,energy,energy_per_atom,thermo_type,database_version
Ac-K-Se,mp-9268-GGA,KSe,-41.77914024,-3.4815950200000003,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-18609-GGA,K2Se5,-94.90681597,-3.3895291417857143,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-755633-GGA,K5Se3,-51.34984582,-3.20936536375,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-7755-GGA,Se,-3.31467609,-3.31467609,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1184792-GGA,K3Ac,-11.42144375,-1.42768046875,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-119-GGA,Se,-2.90028467,-2.90028467,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1199937-GGA,K,-85.90866139,-1.0606007579012346,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1080121-GGA,KSe3,-29.53528131,-3.69191016375,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1078640-GGA,K,-7.55238953,-0.94404869125,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-10157-GGA,K,-1.09807417,-1.09807417,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1059621-GGA,KSe,-5.999219930000001,-2.9996099650000003,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-867800-GGA,AcSe3,-40.36878411,-5.04609801375,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1056027-GGA,K,-0.61416936,-0.61416936,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1009757-GGA,Se,-6.63130265,-3.315651325,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-570481-GGA,Se,-223.73833457,-3.49591147765625,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1183234-GGA,AcSe3,-20.21366468,-5.05341617,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-972981-GGA,K,-2.20404441,-1.102022205,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-147-GGA,Se,-20.80085513,-3.466809188333333,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-542461-GGA,Se,-111.66501356,-3.48953167375,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1180961-GGA,K,-2.07759152,-1.03879576,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-726032-GGA,KSe3,-29.60375337,-3.70046917125,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-8426-GGA,K2Se,-9.47846581,-3.159488603333333,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1185032-GGA,KAc3,-12.13711028,-3.03427757,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1247808-GGA,Se,-13.3590354,-3.33975885,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-14-GGA,Se,-10.46643352,-3.4888111733333336,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1184804-GGA,K,-8.74609609,-1.09326201125,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1184905-GGA,K,-22.20797894,-1.110398947,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-K-Se,mp-1185201-GGA,K,-31.12487004,-1.0732713806896552,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1103107-GGA,Li,-22.24252073,-1.8535433941666664,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-2286-GGA,Li2Se,-11.56715718,-3.85571906,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1018134-GGA,Li,-5.7267686,-1.9089228666666669,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-976407-GGA,Li3Ac,-9.1254373,-2.281359325,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-976411-GGA,Li,-7.62450131,-1.9061253275,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-542605-GGA,Se,-111.68586991,-3.4901834346875,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1063005-GGA,Li,-5.671036,-1.890345333333333,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-12771-GGA,Se,-5.96358155,-2.981790775,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-7755-GGA,Se,-3.31467609,-3.31467609,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-604313-GGA,Li,-6.58849649,-1.6471241225,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-119-GGA,Se,-2.90028467,-2.90028467,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1185287-GGA,LiAc3,-13.60524398,-3.401310995,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-867800-GGA,AcSe3,-40.36878411,-5.04609801375,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-567337-GGA,Li,-15.18440902,-1.8980511275,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1009757-GGA,Se,-6.63130265,-3.315651325,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-51-GGA,Li,-1.90603016,-1.90603016,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1183234-GGA,AcSe3,-20.21366468,-5.05341617,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-570481-GGA,Se,-223.73833457,-3.49591147765625,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-147-GGA,Se,-20.80085513,-3.466809188333333,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-542461-GGA,Se,-111.66501356,-3.48953167375,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-10173-GGA,Li,-3.81283481,-1.906417405,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1247808-GGA,Se,-13.3590354,-3.33975885,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-14-GGA,Se,-10.46643352,-3.4888111733333336,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-135-GGA,Li,-1.90379596,-1.90379596,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Li-Se,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1266-GGA,Na2Se,-9.79870317,-3.26623439,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-973198-GGA,Na,-3.94395665,-1.3146522166666668,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-974558-GGA,Na,-1.31163779,-1.31163779,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-542605-GGA,Se,-111.68586991,-3.4901834346875,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-974920-GGA,Na,-1.31001461,-1.31001461,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1186105-GGA,NaAc3,-12.8552802,-3.21382005,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-12771-GGA,Se,-5.96358155,-2.981790775,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-7755-GGA,Se,-3.31467609,-3.31467609,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1079952-GGA,Na,-9.88970797,-1.23621349625,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-999501-GGA,Na,-4.79422453,-1.1985561325,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-10172-GGA,Na,-2.624446009999999,-1.3122230049999994,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1186040-GGA,Na,-10.43700309,-1.30462538625,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1186055-GGA,Na,-25.95393732,-1.297696866,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1221597-GGA,Na,-5.47045194,-0.91174199,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-15668-GGA,NaSe,-27.76358296,-3.47044787,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-119-GGA,Se,-2.90028467,-2.90028467,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-567772-GGA,Na,-10.47637763,-1.30954720375,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-867800-GGA,AcSe3,-40.36878411,-5.04609801375,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1009757-GGA,Se,-6.63130265,-3.315651325,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-570481-GGA,Se,-223.73833457,-3.49591147765625,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1183234-GGA,AcSe3,-20.21366468,-5.05341617,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-127-GGA,Na,-1.3102012,-1.3102012,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-147-GGA,Se,-20.80085513,-3.466809188333333,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-542461-GGA,Se,-111.66501356,-3.48953167375,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1059357-GGA,NaSe,-6.12537001,-3.062685005,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-976031-GGA,NaAc,-5.09159294,-2.54579647,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1247808-GGA,Se,-13.3590354,-3.33975885,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-14-GGA,Se,-10.46643352,-3.4888111733333336,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1186103-GGA,NaAc3,-12.86782914,-3.216957285,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1186081-GGA,Na,-38.35323351,-1.322525293448276,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-689577-GGA,Na,-0.23878791,-0.23878791,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-982370-GGA,Na,-5.24271159,-1.3106778975,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Na-Se,mp-15514-GGA,NaSe2,-87.70778006,-3.6544908358333337,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1094075-GGA,P,-53.45582629,-5.345582629,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-12883-GGA,P,-42.1937442,-5.274218025,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-2647022-GGA,Pt,-12.00407921,-6.002039605,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1186364-GGA,PPt,-24.2204962,-6.05512405,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-118-GGA,P,-126.58428697,-5.274345290416666,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-13871-GGA,P2Pt5,-87.64293724,-6.260209802857142,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1198724-GGA,P,-227.35870528,-5.413302506666667,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-568348-GGA,P,-454.32817717,-5.408668775833333,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-730-GGA,P2Pt,-75.78623496,-6.31551958,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1186368-GGA,PPt3,-23.02707996,-5.75676999,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1014013-GGA,P,-21.47303725,-5.3682593125,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-7245-GGA,P,-10.63957907,-5.319789535,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1120743-GGA,P,-18.16121976,-4.54030494,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-53-GGA,P,-5.26965166,-5.26965166,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-674158-GGA,P,-1.89552785,-1.89552785,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1179990-GGA,P,-9.07396909,-4.536984545,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-723897-GGA,P,-7.57721036,-1.89430259,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-126-GGA,Pt,-6.07113332,-6.07113332,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-2646979-GGA,Pt,-5.9640945,-5.9640945,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-157-GGA,P,-21.51037691,-5.3775942275,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-130-GGA,P,-10.6553366,-5.3276683,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-P-Pt,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-20745-GGA,Pb,-7.3967515,-3.69837575,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1102666-GGA,Pb,-43.16065786,-3.5967214883333334,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-2201-GGA,PbSe,-8.8018399,-4.40091995,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-542605-GGA,Se,-111.68586991,-3.4901834346875,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-655344-GGA,PbSe,-17.29105225,-4.3227630625,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-12771-GGA,Se,-5.96358155,-2.981790775,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-7755-GGA,Se,-3.31467609,-3.31467609,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-20483-GGA,Pb,-3.71264707,-3.71264707,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-982261-GGA,PbSe2,-25.216023340000003,-4.202670556666667,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-119-GGA,Se,-2.90028467,-2.90028467,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-22009-GGA,PbSe,-17.30947186,-4.327367965,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1079172-GGA,PbSe,-34.786716299999995,-4.348339537499999,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-867800-GGA,AcSe3,-40.36878411,-5.04609801375,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1063670-GGA,PbSe,-17.39808507,-4.3495212675,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1009757-GGA,Se,-6.63130265,-3.315651325,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-570481-GGA,Se,-223.73833457,-3.49591147765625,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1183234-GGA,AcSe3,-20.21366468,-5.05341617,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-147-GGA,Se,-20.80085513,-3.466809188333333,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-542461-GGA,Se,-111.66501356,-3.48953167375,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-22692-GGA,Pb,-3.66510887,-3.66510887,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1247808-GGA,Se,-13.3590354,-3.33975885,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-14-GGA,Se,-10.46643352,-3.4888111733333336,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1247117-GGA,Pb,-6.90044635,-3.450223175,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1057273-GGA,Pb,-7.21175823,-3.605879115,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-21214-GGA,PbSe,-8.32779764,-4.16389882,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-1186444-GGA,Pb,-14.78208135,-3.6955203375,GGA_GGA+U,2025.09.25
Ac-Pb-Se,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Pd,mp-2-GGA,Pd,-5.17988181,-5.17988181,GGA_GGA+U,2025.09.25
Ac-Pd,mp-2646997-GGA,Pd,-10.31461765,-5.157308825,GGA_GGA+U,2025.09.25
Ac-Pd,mp-2646977-GGA,Pd,-5.13511674,-5.13511674,GGA_GGA+U,2025.09.25
Ac-Pd,mp-1186427-GGA,Pd,-20.6926433,-5.173160825,GGA_GGA+U,2025.09.25
Ac-Pd,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Pd,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Pd,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Pd,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-2-GGA,Pd,-5.17988181,-5.17988181,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-2647022-GGA,Pt,-12.00407921,-6.002039605,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-2646997-GGA,Pd,-10.31461765,-5.157308825,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-2646977-GGA,Pd,-5.13511674,-5.13511674,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-126-GGA,Pt,-6.07113332,-6.07113332,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-1186427-GGA,Pd,-20.6926433,-5.173160825,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-2646979-GGA,Pt,-5.9640945,-5.9640945,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-1186450-GGA,PdPt3,-23.4671113,-5.866777825,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Pd-Pt,mp-1219908-GGA,PdPt,-11.3405997,-5.67029985,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-1219925-GGA,PdRh,-12.35889102,-6.17944551,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-74-GGA,Rh,-7.36430787,-7.36430787,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-2-GGA,Pd,-5.17988181,-5.17988181,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-2646997-GGA,Pd,-10.31461765,-5.157308825,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-2646977-GGA,Pd,-5.13511674,-5.13511674,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-1186442-GGA,Pd3Rh,-22.63410679,-5.6585266975,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-1186427-GGA,Pd,-20.6926433,-5.173160825,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-1186916-GGA,Rh,-29.29756298,-7.324390745,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-2646993-GGA,Rh,-14.61058635,-7.305293175,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-1239193-GGA,Rh,-13.1436029,-6.57180145,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-2647000-GGA,Rh,-7.01498277,-7.01498277,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Pd-Rh,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Pt,mp-2647022-GGA,Pt,-12.00407921,-6.002039605,GGA_GGA+U,2025.09.25
Ac-Pt,mp-126-GGA,Pt,-6.07113332,-6.07113332,GGA_GGA+U,2025.09.25
Ac-Pt,mp-2646979-GGA,Pt,-5.9640945,-5.9640945,GGA_GGA+U,2025.09.25
Ac-Pt,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Pt,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Pt,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Pt,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-974370-GGA,PtRh3,-28.14983058,-7.037457645,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-974395-GGA,Pt3Rh,-25.58262412,-6.39565603,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-74-GGA,Rh,-7.36430787,-7.36430787,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-2647022-GGA,Pt,-12.00407921,-6.002039605,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-974616-GGA,Pt3Rh,-25.59152647,-6.3978816175,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-126-GGA,Pt,-6.07113332,-6.07113332,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-1186916-GGA,Rh,-29.29756298,-7.324390745,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-2646979-GGA,Pt,-5.9640945,-5.9640945,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-974376-GGA,PtRh3,-28.16844916,-7.04211229,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-2646993-GGA,Rh,-14.61058635,-7.305293175,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-1239193-GGA,Rh,-13.1436029,-6.57180145,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-2647000-GGA,Rh,-7.01498277,-7.01498277,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-1219734-GGA,PtRh,-13.42272643,-6.711363215,GGA_GGA+U,2025.09.25
Ac-Pt-Rh,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-2647022-GGA,Pt,-12.00407921,-6.002039605,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-949028-GGA,Sn,-183.07770237,-3.979950051521739,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-30846-GGA,Sn3Pt2,-53.37131213,-5.337131213,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-1179414-GGA,Sn,-31.3046811,-3.9130851375,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-117-GGA,Sn,-8.01914371,-4.009571855,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-1022725-GGA,Sn,-3.95531502,-3.95531502,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-1183057-GGA,Ac,-12.31676763,-4.10558921,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-84-GGA,Sn,-7.9481205,-3.97406025,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-19856-GGA,SnPt,-22.45047136,-5.61261784,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-7162-GGA,Sn,-3.9353751,-3.9353751,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-623511-GGA,Sn,-3.94816485,-3.94816485,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-861939-GGA,Ac3Sn,-17.61798988,-4.40449747,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-1056308-GGA,Sn,-3.94360375,-3.94360375,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-19962-GGA,Sn2Pt,-15.43284679,-5.144282263333333,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-20662-GGA,Sn4Pt,-47.02851517,-4.702851517,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-126-GGA,Pt,-6.07113332,-6.07113332,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-55-GGA,Sn,-3.94648406,-3.94648406,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-2646979-GGA,Pt,-5.9640945,-5.9640945,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-862690-GGA,Ac,-16.48470003,-4.1211750075,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-1183069-GGA,Ac,-12.22825102,-4.076083673333334,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-10018-GGA,Ac,-4.10076552,-4.10076552,GGA_GGA+U,2025.09.25
Ac-Pt-Sn,mp-20971-GGA,SnPt3,-23.73028416,-5.93257104,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-1179832-GGA,Rb,-4.22407837,-0.52800979625,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-1186899-GGA,Rb,-27.301436,-0.9414288275862068,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-1063817-GGA,Rb,-3.19748225,-0.7993705625,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-867126-GGA,Rb,-2.86837605,-0.95612535,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-975129-GGA,Rb,-1.94102164,-0.97051082,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-542605-GGA,Se,-111.68586991,-3.4901834346875,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-12771-GGA,Se,-5.96358155,-2.981790775,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-12628-GGA,Rb,-0.96519287,-0.96519287,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-7755-GGA,Se,-3.31467609,-3.31467609,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-1061530-GGA,RbSe,-5.81843876,-2.90921938,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-604321-GGA,Rb,-3.91319338,-0.978298345,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-975195-GGA,RbAc3,-23.53107242,-2.9413840525,GGA_GGA+U,2025.09.25
Ac-Rb-Se,mp-1186853-GGA,Rb,-19.46084984,-0.973042492,GGA_GGA+U,2025.09.25
