material_id,formula,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,chemical_system,K300_PARC_release_seed_count,K300_raw_topK_requested_budget_seed_count,K300_raw_topR_matched_release_size_seed_count,K500_PARC_release_seed_count,K500_raw_topK_requested_budget_seed_count,K500_raw_topR_matched_release_size_seed_count,stable_exact_t0
wbm-3-10163,Br2 Er2 Sb1,-1.679451,-0.938287,A2B2C_hP5_164_d_d_a:Br-Er-Sb,True,Br-Er-Sb,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-10180,Br8 Sm4,-2.043193,0.05365,A2B_oP12_62_2c_c:Br-Sm,True,Br-Sm,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-10186,Br2 Er2 Sn1,-1.525341,-0.744093,A2B2C_hP5_164_d_d_a:Br-Er-Sn,True,Br-Er-Sn,11.0,11.0,11.0,9.0,11.0,9.0,True
wbm-3-10187,Br2 Er2 Sn1,-1.52525,-0.744002,A2B2C_hR15_166_c_c_a:Br-Er-Sn,True,Br-Er-Sn,11.0,11.0,11.0,9.0,11.0,9.0,True
wbm-3-10248,Br6 Cd2,-0.949024,0.02186,A3B_aP8_2_3i_i:Br-Cd,True,Br-Cd,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-3-10261,Br6 Er2,-2.300844,-2.300818,A3B_oC16_63_cf_c:Br-Er,True,Br-Er,17.0,17.0,17.0,17.0,17.0,17.0,True
wbm-3-10268,Br6 Hf2,-1.756527,0.008198,A3B_aP8_2_3i_i:Br-Hf,True,Br-Hf,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-3-10275,Br6 Er2 In2,-1.631037,-0.587948,A3BC_mP10_11_ef_a_e:Br-Er-In,True,Br-Er-In,11.0,11.0,11.0,6.0,11.0,6.0,True
wbm-3-10304,Br6 Pb2,-1.093079,-0.081054,A3B_mC16_12_3i_i:Br-Pb,True,Br-Pb,0.0,1.0,0.0,0.0,9.0,0.0,True
wbm-3-10313,Br6 Er2 Rb2,-1.947593,-1.085488,A3BC_oC20_63_cf_a_c:Br-Er-Rb,True,Br-Er-Rb,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-10338,Br3 Er3 Sb1,-1.429827,-0.817448,A3B3C_cP7_221_c_d_a:Br-Er-Sb,True,Br-Er-Sb,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-10361,Br6 Er2 Sn2,-1.455807,-0.472896,A3BC_oC20_63_cf_a_c:Br-Er-Sn,True,Br-Er-Sn,11.0,11.0,11.0,7.0,11.0,7.0,True
wbm-3-10376,Br6 Sr2,-1.873711,0.047107,A3B_oC16_63_cf_c:Br-Sr,True,Br-Sr,0.0,7.0,0.0,0.0,7.0,0.0,False
wbm-3-10403,Br6 Yb2,-1.949935,-0.064996,A3B_aP8_2_3i_i:Br-Yb,True,Br-Yb,1.0,11.0,1.0,0.0,11.0,0.0,True
wbm-3-10404,Br6 Yb2,-1.86444,0.020499,A3B_oC16_63_cf_c:Br-Yb,True,Br-Yb,1.0,11.0,1.0,0.0,11.0,0.0,False
wbm-3-10428,Br4 Er1 Pb1,-1.715524,-1.040832,A4BC_mP6_10_mn_b_c:Br-Er-Pb,True,Br-Er-Pb,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-10439,Br8 La2,-1.915516,0.073293,A4B_mP10_13_2g_e:Br-La,True,Br-La,0.0,7.0,0.0,0.0,12.0,0.0,False
wbm-3-10445,Br8 Nd2,-1.926648,-0.027825,A4B_mP10_13_2g_e:Br-Nd,True,Br-Nd,0.0,0.0,0.0,0.0,10.0,0.0,True
wbm-3-10447,Br8 Np2,-1.731304,-0.236258,A4B_mP10_13_2g_e:Br-Np,True,Br-Np,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-3-10451,Br8 Pr2,-1.926162,-0.027901,A4B_mP10_13_2g_e:Br-Pr,True,Br-Pr,0.0,6.0,0.0,0.0,8.0,0.0,True
wbm-3-10464,Br8 Sm2,-1.927777,-0.040612,A4B_mP10_13_2g_e:Br-Sm,True,Br-Sm,0.0,1.0,0.0,0.0,11.0,0.0,True
wbm-3-10473,Br8 Sr2,-1.70186,-0.1652,A4B_mC10_12_j_a:Br-Sr,True,Br-Sr,0.0,5.0,0.0,0.0,7.0,0.0,True
wbm-3-10475,Br8 Tb2,-2.003086,-0.149483,A4B_aP10_2_4i_i:Br-Tb,True,Br-Tb,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-10478,Br8 Yb2,-1.667498,-0.159541,A4B_mP10_13_2g_e:Br-Yb,True,Br-Yb,0.0,11.0,0.0,0.0,11.0,0.0,True
wbm-3-10492,Br6 Cs2 Dy1,-2.022319,0.026456,A6B2C_cF36_225_e_c_a:Br-Cs-Dy,True,Br-Cs-Dy,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-3-10521,Br6 Cs2 Tm1,-2.023943,0.015234,A6B2C_cF36_225_e_c_a:Br-Cs-Tm,True,Br-Cs-Tm,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-3-10531,Br6 Er1 Rb2,-1.979978,-1.022087,A6BC2_hP9_164_i_a_d:Br-Er-Rb,True,Br-Er-Rb,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-10532,Br6 Er1 Rb2,-1.981775,-1.023884,A6BC2_cF36_225_e_a_c:Br-Er-Rb,True,Br-Er-Rb,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-10542,Br6 Lu1 Rb2,-1.976485,-0.034433,A6BC2_hP9_164_i_a_d:Br-Lu-Rb,True,Br-Lu-Rb,0.0,0.0,0.0,0.0,9.0,0.0,True
wbm-3-10543,Br6 Lu1 Rb2,-1.981512,-0.03946,A6BC2_cF36_225_e_a_c:Br-Lu-Rb,True,Br-Lu-Rb,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-3-10551,Br6 Pu1 Rb2,-1.979365,-0.146397,A6BC2_hP9_164_i_a_d:Br-Pu-Rb,True,Br-Pu-Rb,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-10552,Br6 Pu1 Rb2,-1.990919,-0.15795,A6BC2_cF36_225_e_a_c:Br-Pu-Rb,True,Br-Pu-Rb,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-3-10560,Br6 Rb2 Tm1,-1.978948,-0.029501,A6B2C_hP9_164_i_d_a:Br-Rb-Tm,True,Br-Rb-Tm,0.0,0.0,0.0,0.0,3.0,0.0,True
wbm-3-10586,Ba1 Br8 Er2,-2.312228,-1.593117,AB8C2_mC22_12_a_gij_h:Ba-Br-Er,True,Ba-Br-Er,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-10599,Ba1 Br8 Yb2,-2.122676,-0.032718,AB8C2_mC22_12_a_gij_h:Ba-Br-Yb,True,Ba-Br-Yb,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-10602,Ba1 Br8 Sr2,-2.13398,-0.017929,AB8C2_mC22_12_a_gij_h:Ba-Br-Sr,True,Ba-Br-Sr,0.0,2.0,0.0,0.0,11.0,0.0,True
wbm-3-10613,Br2 Er2 In2,-1.121848,-0.334406,ABC_hP6_164_d_c_d:Br-Er-In,True,Br-Er-In,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-10633,Br2 Er2 Sn2,-1.015973,-0.083063,ABC_hP6_164_d_c_d:Br-Er-Sn,True,Br-Er-Sn,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-11788,Br2 C2 N4 Np2,-0.897308,0.078626,ABC2D_mP10_11_e_e_2e_e:Br-C-N-Np,True,Br-C-N-Np,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-11825,C2 Gd2 I2 N4,-1.056441,-0.284438,ABCD2_mP10_11_e_e_e_2e:C-Gd-I-N,True,C-Gd-I-N,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-12309,Ba1 Br8 Ca2,-2.088407,-0.028382,AB8C2_mC22_12_a_gij_h:Ba-Br-Ca,True,Ba-Br-Ca,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-12827,Br6 Ca2,-1.807821,0.035961,A3B_oC16_63_cf_c:Br-Ca,True,Br-Ca,0.0,11.0,0.0,0.0,11.0,0.0,False
wbm-3-12828,Br6 Ca2,-1.830327,0.013454,A3B_oI16_71_en_g:Br-Ca,True,Br-Ca,0.0,11.0,0.0,0.0,11.0,0.0,False
wbm-3-12832,Br8 Ca2,-1.627713,-0.152682,A4B_mP10_13_2g_e:Br-Ca,True,Br-Ca,0.0,10.0,0.0,0.0,11.0,0.0,True
wbm-3-13298,Ca2 I8,-1.232441,-0.075563,AB4_tI20_88_a_f:Ca-I,True,Ca-I,0.0,7.0,0.0,0.0,12.0,0.0,True
wbm-3-13300,Ca1 Gd2 I8,-1.60261,-1.02707,AB2C8_mC22_12_a_h_gij:Ca-Gd-I,True,Ca-Gd-I,13.0,13.0,13.0,13.0,13.0,13.0,True
wbm-3-14529,Ce1 Cl2,-2.234503,0.171549,AB2_cF12_225_a_c:Ce-Cl,True,Ce-Cl,2.0,12.0,2.0,0.0,12.0,0.0,False
wbm-3-14557,Cl2 La1,-2.374844,0.173835,A2B_cF12_225_c_a:Cl-La,True,Cl-La,0.0,11.0,0.0,0.0,13.0,0.0,False
wbm-3-14564,Cl2 Pr1,-2.242173,0.209515,A2B_cF12_225_c_a:Cl-Pr,True,Cl-Pr,0.0,3.0,0.0,0.0,8.0,0.0,False
wbm-3-14571,Ce2 Cl4 Se4,-1.947358,-0.120208,AB2C2_aP10_2_i_2i_2i:Ce-Cl-Se,True,Ce-Cl-Se,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-3-14652,Ba2 Cl6,-2.178392,0.047808,AB3_oI16_71_e_gn:Ba-Cl,True,Ba-Cl,0.0,0.0,0.0,0.0,6.0,0.0,False
wbm-3-14665,Cl6 Cs2 Dy2,-2.270731,0.162384,A3BC_cP5_221_c_a_b:Cl-Cs-Dy,True,Cl-Cs-Dy,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-3-14667,Cl6 Cs2 Er2,-2.248208,0.183696,A3BC_cP5_221_c_a_b:Cl-Cs-Er,True,Cl-Cs-Er,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-14744,Cl6 Er2 K2,-2.199523,0.197395,A3BC_oP10_51_ej_a_f:Cl-Er-K,True,Cl-Er-K,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-14746,Cl6 Er2 K2,-2.179141,0.217776,A3BC_cP5_221_c_b_a:Cl-Er-K,True,Cl-Er-K,0.0,0.0,0.0,0.0,12.0,0.0,False
wbm-3-14751,Cl6 Ho2 K2,-2.188001,0.208644,A3BC_cP5_221_c_b_a:Cl-Ho-K,True,Cl-Ho-K,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-14768,Cl6 K2 Tb2,-2.20357,0.201963,A3BC_cP5_221_c_a_b:Cl-K-Tb,True,Cl-K-Tb,0.0,0.0,0.0,0.0,4.0,0.0,False
wbm-3-14773,Cl6 K2 Tm2,-2.168556,0.224273,A3BC_cP5_221_c_a_b:Cl-K-Tm,True,Cl-K-Tm,0.0,0.0,0.0,0.0,11.0,0.0,False
wbm-3-14782,Cl6 K2 Y2,-2.220022,0.18,A3BC_hR30_167_e_a_b:Cl-K-Y,True,Cl-K-Y,0.0,0.0,0.0,0.0,11.0,0.0,False
wbm-3-14800,Cl6 Pd2,-0.820808,-0.153138,A3B_aP8_2_3i_i:Cl-Pd,True,Cl-Pd,0.0,10.0,0.0,0.0,10.0,0.0,True
wbm-3-14803,Cl6 Dy2 Rb2,-2.230092,0.180534,A3BC_cP5_221_c_b_a:Cl-Dy-Rb,True,Cl-Dy-Rb,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-3-14818,Cl3 Rb1,-1.439161,-0.316689,A3B_hR12_166_ac_b:Cl-Rb,True,Cl-Rb,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-14881,Cl6 Cs2 Y2,-2.28732,0.142753,A3BC_cP5_221_c_a_b:Cl-Cs-Y,True,Cl-Cs-Y,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-14916,Cl8 Cu2,-0.648282,-0.098165,A4B_mP10_13_2g_e:Cl-Cu,True,Cl-Cu,0.0,3.0,0.0,0.0,7.0,0.0,True
wbm-3-14956,Cl8 Pd2,-0.77525,-0.241106,A4B_mP10_13_2g_e:Cl-Pd,True,Cl-Pd,1.0,10.0,1.0,0.0,10.0,0.0,True
wbm-3-14957,Cl8 Pt2,-0.86593,-0.181322,A4B_mP10_13_2g_e:Cl-Pt,True,Cl-Pt,0.0,6.0,0.0,0.0,6.0,0.0,True
wbm-3-14960,Cl8 Rh2,-0.898477,-0.03392,A4B_mP10_13_2g_e:Cl-Rh,True,Cl-Rh,0.0,7.0,0.0,0.0,11.0,0.0,True
wbm-3-14961,Cl8 Ru2,-0.945246,-0.141115,A4B_mP10_13_2g_e:Cl-Ru,True,Cl-Ru,0.0,9.0,0.0,0.0,12.0,0.0,True
wbm-3-14971,Cl10 Ti2,-1.67548,0.058864,A5B_aP12_2_5i_i:Cl-Ti,True,Cl-Ti,0.0,9.0,0.0,0.0,11.0,0.0,False
wbm-3-14979,Cd1 Cl6 Cs2,-1.500887,0.023062,AB6C2_cF36_225_a_e_c:Cd-Cl-Cs,True,Cd-Cl-Cs,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-14982,Cl6 Co1 Cs2,-1.577787,-0.176423,A6BC2_cF36_225_e_a_c:Cl-Co-Cs,True,Cl-Co-Cs,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-14997,Cl6 Cs2 Dy1,-2.250123,0.040838,A6B2C_cF36_225_e_c_a:Cl-Cs-Dy,True,Cl-Cs-Dy,0.0,1.0,0.0,0.0,10.0,0.0,False
wbm-3-14998,Cl6 Cs2 Er1,-2.255713,0.036439,A6B2C_cF36_225_e_c_a:Cl-Cs-Er,True,Cl-Cs-Er,0.0,2.0,0.0,0.0,10.0,0.0,False
wbm-3-15001,Cl6 Cs2 Ho1,-2.253021,0.038619,A6B2C_cF36_225_e_c_a:Cl-Cs-Ho,True,Cl-Cs-Ho,0.0,2.0,0.0,0.0,10.0,0.0,False
wbm-3-15002,Cl6 Cs2 La1,-2.244791,0.084314,A6B2C_cF36_225_e_c_a:Cl-Cs-La,True,Cl-Cs-La,0.0,1.0,0.0,0.0,10.0,0.0,False
wbm-3-15007,Cl6 Cs2 Pr1,-2.205449,0.075823,A6B2C_cF36_225_e_c_a:Cl-Cs-Pr,True,Cl-Cs-Pr,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-15008,Cl6 Cs2 Sm1,-2.226899,0.028333,A6B2C_cF36_225_e_c_a:Cl-Cs-Sm,True,Cl-Cs-Sm,0.0,2.0,0.0,0.0,10.0,0.0,False
wbm-3-15027,Cl6 Cs2 Ga1,-1.739512,0.055404,A6B2C_cF36_225_e_c_a:Cl-Cs-Ga,True,Cl-Cs-Ga,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-3-15037,Cl6 In1 K2,-1.678402,0.032091,A6BC2_hP9_164_i_a_d:Cl-In-K,True,Cl-In-K,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-3-15047,Cl6 K2 Pr1,-2.191033,0.07598,A6B2C_aP9_2_3i_i_a:Cl-K-Pr,True,Cl-K-Pr,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-3-15116,Cl6 In1 Rb2,-1.706149,-0.026726,A6BC2_hP9_164_i_a_d:Cl-In-Rb,True,Cl-In-Rb,0.0,1.0,0.0,0.0,6.0,0.0,True
wbm-3-15169,Cl6 Cs2 Sr1,-1.980253,0.001425,A6B2C_aP9_2_3i_i_a:Cl-Cs-Sr,True,Cl-Cs-Sr,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-15185,Cl6 Cs2 Zn1,-1.492932,0.097405,A6B2C_hP9_164_i_d_a:Cl-Cs-Zn,True,Cl-Cs-Zn,0.0,10.0,0.0,0.0,10.0,0.0,False
wbm-3-15186,Cl6 Cs2 Zn1,-1.604038,-0.013702,A6B2C_mC18_12_ij_i_a:Cl-Cs-Zn,True,Cl-Cs-Zn,0.0,0.0,0.0,0.0,10.0,0.0,True
wbm-3-15197,Cl8 Co2 Pd1,-0.928739,-0.150404,A8B2C_mC22_12_2ij_i_a:Cl-Co-Pd,True,Cl-Co-Pd,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-15228,Br4 Cl4 Er4,-1.957526,-0.771256,ABC_oP12_62_c_c_c:Br-Cl-Er,True,Br-Cl-Er,14.0,14.0,14.0,14.0,14.0,14.0,True
wbm-3-16740,Br6 Co2,-0.800375,-0.251291,A3B_hP8_193_g_b:Br-Co,True,Br-Co,0.0,1.0,0.0,0.0,6.0,0.0,True
wbm-3-16741,Br6 Co2,-0.816812,-0.267728,A3B_aP8_2_3i_i:Br-Co,True,Br-Co,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-3-16744,Br8 Co2,-0.677258,-0.237985,A4B_mP10_13_2g_e:Br-Co,True,Br-Co,0.0,6.0,0.0,0.0,6.0,0.0,True
wbm-3-16745,Br10 Co2,-0.653582,-0.287516,A5B_aP12_2_5i_i:Br-Co,True,Br-Co,0.0,5.0,0.0,0.0,6.0,0.0,True
wbm-3-17923,Co1 Pm1 Te2,-0.72619,-0.360163,ABC2_oI8_44_a_b_c:Co-Pm-Te,True,Co-Pm-Te,0.0,3.0,0.0,0.0,7.0,0.0,True
wbm-3-18489,Br8 Cr2,-1.051802,-0.027496,A4B_mP10_13_2g_e:Br-Cr,True,Br-Cr,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-19027,Cr1 Pm1 Te2,-0.731931,-0.374309,ABC2_oI8_71_a_b_f:Cr-Pm-Te,True,Cr-Pm-Te,0.0,16.0,0.0,0.0,16.0,0.0,True
wbm-3-21301,Cu2 Pa2 Se6 Tl2,-1.130499,-0.325726,ABC3D_oC24_63_c_a_cf_c:Cu-Pa-Se-Tl,True,Cu-Pa-Se-Tl,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-21975,Ca1 F3,-3.080297,0.087898,AB3_mC8_5_a_bc:Ca-F,True,Ca-F,5.0,5.0,5.0,4.0,5.0,4.0,False
wbm-3-22004,F6 Mg2,-2.799049,0.072991,A3B_cP4_221_c_b:F-Mg,True,F-Mg,0.0,2.0,0.0,0.0,10.0,0.0,False
wbm-3-22021,F3 Sr1,-3.092856,0.081545,A3B_oC8_38_ae_a:F-Sr,True,F-Sr,11.0,11.0,11.0,11.0,11.0,11.0,False
wbm-3-22022,F6 Sr2,-3.005877,0.168524,A3B_cP4_221_c_b:F-Sr,True,F-Sr,11.0,11.0,11.0,8.0,11.0,8.0,False
wbm-3-22047,Cs2 F4 Gd1,-3.289449,-0.098343,A2B4C_tI14_139_e_ce_a:Cs-F-Gd,True,Cs-F-Gd,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-22056,Cs2 F4 Tm1,-3.398768,-0.203874,A2B4C_tI14_139_e_ce_a:Cs-F-Tm,True,Cs-F-Tm,0.0,1.0,0.0,0.0,11.0,0.0,True
wbm-3-22090,Ca2 F8 K2,-3.132915,0.042228,AB4C_tI24_141_a_f_b:Ca-F-K,True,Ca-F-K,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-22091,Ca2 F8 K2,-3.135181,0.039962,AB4C_mC24_12_i_ghj_i:Ca-F-K,True,Ca-F-K,0.0,8.0,0.0,0.0,8.0,0.0,False
wbm-3-22113,Ba2 F8 Na2,-3.052911,0.015752,AB4C_oI24_74_e_fg_e:Ba-F-Na,True,Ba-F-Na,0.0,12.0,0.0,0.0,12.0,0.0,False
wbm-3-22227,Al1 Cd1 F6,-2.830281,0.035152,ABC6_cF32_225_a_b_e:Al-Cd-F,True,Al-Cd-F,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-3-22255,Al1 F6 Ni1,-2.821449,0.029828,AB6C_hR24_148_a_f_b:Al-F-Ni,True,Al-F-Ni,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-22267,Al1 F6 Sr1,-3.507971,0.032169,AB6C_hR24_148_a_f_b:Al-F-Sr,True,Al-F-Sr,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-22268,Al1 F6 Sr1,-3.506617,0.033523,AB6C_aP8_2_b_3i_e:Al-F-Sr,True,Al-F-Sr,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-22291,Ba1 Eu1 F6,-3.471486,0.001566,ABC6_hR24_166_a_b_h:Ba-Eu-F,True,Ba-Eu-F,0.0,10.0,0.0,0.0,11.0,0.0,False
wbm-3-22292,Ba1 Eu1 F6,-3.472012,0.00104,ABC6_cF32_225_a_b_e:Ba-Eu-F,True,Ba-Eu-F,0.0,6.0,0.0,0.0,11.0,0.0,False
wbm-3-22296,Ba1 F6 Hg1,-2.336221,-0.12929,AB6C_hR24_166_a_h_b:Ba-F-Hg,True,Ba-F-Hg,0.0,11.0,0.0,0.0,12.0,0.0,True
wbm-3-22300,Ba1 F6 La1,-3.692902,0.120055,AB6C_hR24_166_a_h_b:Ba-F-La,True,Ba-F-La,0.0,3.0,0.0,0.0,12.0,0.0,False
wbm-3-22301,Ba1 F6 La1,-3.700914,0.112043,AB6C_cF32_225_a_e_b:Ba-F-La,True,Ba-F-La,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-22302,Ba1 F6 Lu1,-3.747704,0.080223,AB6C_cF32_225_a_e_b:Ba-F-Lu,True,Ba-F-Lu,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-3-22315,Ba1 F6 Sm1,-3.676191,0.113803,AB6C_hR24_166_a_h_b:Ba-F-Sm,True,Ba-F-Sm,0.0,7.0,0.0,0.0,12.0,0.0,False
wbm-3-22328,Ba1 F6 Yb1,-3.0985,0.178808,AB6C_cF32_225_a_e_b:Ba-F-Yb,True,Ba-F-Yb,0.0,0.0,0.0,0.0,6.0,0.0,False
wbm-3-22331,Ba1 Ca1 F6,-3.149621,0.001345,ABC6_mC16_12_a_d_ij:Ba-Ca-F,True,Ba-Ca-F,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-3-22332,Ba1 Ca1 F6,-2.998905,0.152061,ABC6_cF32_225_a_b_e:Ba-Ca-F,True,Ba-Ca-F,8.0,9.0,8.0,6.0,9.0,6.0,False
wbm-3-22335,Ca1 Cd1 F6,-2.419289,0.095067,ABC6_cF32_225_a_b_e:Ca-Cd-F,True,Ca-Cd-F,4.0,8.0,4.0,1.0,8.0,1.0,False
wbm-3-22341,Ca1 F6 Gd1,-3.583859,0.056634,AB6C_hR24_166_a_h_b:Ca-F-Gd,True,Ca-F-Gd,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-22347,Ca1 F6 Ni1,-2.544248,0.035878,AB6C_cF32_225_a_e_b:Ca-F-Ni,True,Ca-F-Ni,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-3-22348,Ca1 F6 Pa1,-4.205492,-2.621406,AB6C_cF32_225_a_e_b:Ca-F-Pa,True,Ca-F-Pa,8.0,8.0,8.0,8.0,8.0,8.0,True
wbm-3-22363,Cd1 Eu1 F6,-2.835698,0.000745,ABC6_hR24_148_a_b_f:Cd-Eu-F,True,Cd-Eu-F,0.0,5.0,0.0,0.0,12.0,0.0,False
wbm-3-22364,Cd1 Eu1 F6,-2.848074,-0.011632,ABC6_cF32_225_a_b_e:Cd-Eu-F,True,Cd-Eu-F,0.0,8.0,0.0,0.0,12.0,0.0,True
wbm-3-22365,Cd1 F6 Gd1,-3.095338,-0.108684,AB6C_cF32_225_a_e_b:Cd-F-Gd,True,Cd-F-Gd,0.0,4.0,0.0,0.0,11.0,0.0,True
wbm-3-22367,Cd1 F6 In1,-2.297287,0.050265,AB6C_cF32_225_a_e_b:Cd-F-In,True,Cd-F-In,0.0,11.0,0.0,0.0,11.0,0.0,False
wbm-3-22368,Cd1 F6 La1,-3.097965,0.078383,AB6C_hR24_148_a_f_b:Cd-F-La,True,Cd-F-La,0.0,0.0,0.0,0.0,11.0,0.0,False
wbm-3-22371,Cd1 F6 Nd1,-3.047475,0.125315,AB6C_hR24_148_a_f_b:Cd-F-Nd,True,Cd-F-Nd,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-22378,Cd1 F6 Sm1,-3.062364,0.09102,AB6C_hR24_148_a_f_b:Cd-F-Sm,True,Cd-F-Sm,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-22381,Cd1 F6 Tl1,-1.967221,0.013156,AB6C_hR24_148_a_f_b:Cd-F-Tl,True,Cd-F-Tl,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-22408,Co1 Cs1 F6,-2.076759,-0.141961,ABC6_hR24_166_a_b_h:Co-Cs-F,True,Co-Cs-F,0.0,3.0,0.0,0.0,11.0,0.0,True
wbm-3-22409,Co1 Cu1 F6,-1.816432,-0.0571,ABC6_hR24_148_a_b_f:Co-Cu-F,True,Co-Cu-F,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-22537,Cs2 Dy1 F6,-3.255259,-0.006134,A2BC6_cF36_225_c_a_e:Cs-Dy-F,True,Cs-Dy-F,0.0,7.0,0.0,0.0,12.0,0.0,True
wbm-3-22580,Cs1 F6 Hg1,-1.584101,-0.176629,AB6C_mC16_12_a_ij_d:Cs-F-Hg,True,Cs-F-Hg,0.0,11.0,0.0,0.0,11.0,0.0,True
wbm-3-22582,Cs1 F6 Os1,-2.50409,-0.259849,AB6C_hR24_166_a_h_b:Cs-F-Os,True,Cs-F-Os,0.0,0.0,0.0,0.0,9.0,0.0,True
wbm-3-22649,Eu1 F6 Yb1,-3.583119,0.031002,AB6C_cF32_225_a_e_b:Eu-F-Yb,True,Eu-F-Yb,0.0,7.0,0.0,0.0,10.0,0.0,False
wbm-3-22658,Cs1 F6 Fe1,-2.262417,-0.117498,AB6C_hR24_166_a_h_b:Cs-F-Fe,True,Cs-F-Fe,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-3-22727,Cd1 F6 Ga1,-2.368747,0.026226,AB6C_hR24_148_a_f_b:Cd-F-Ga,True,Cd-F-Ga,0.0,2.0,0.0,0.0,11.0,0.0,False
wbm-3-22834,Eu1 F6 K2,-3.076421,0.039479,AB6C2_hP9_164_a_i_d:Eu-F-K,True,Eu-F-K,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-22962,F6 K1 Ti1,-3.134106,0.009951,A6BC_hR24_166_h_a_b:F-K-Ti,True,F-K-Ti,0.0,7.0,0.0,0.0,7.0,0.0,False
wbm-3-22981,Ba1 F6 Mg1,-2.903811,0.099077,AB6C_cF32_225_a_e_b:Ba-F-Mg,True,Ba-F-Mg,8.0,12.0,8.0,4.0,12.0,4.0,False
wbm-3-22990,F6 Ga1 Mg1,-2.885038,0.015696,A6BC_cF32_225_e_a_b:F-Ga-Mg,True,F-Ga-Mg,0.0,11.0,0.0,0.0,11.0,0.0,False
wbm-3-22991,F6 Gd1 Mg1,-3.56488,-0.072465,A6BC_hR24_148_f_a_b:F-Gd-Mg,True,F-Gd-Mg,3.0,11.0,3.0,0.0,11.0,0.0,True
wbm-3-22992,F6 Hg1 Mg1,-2.121398,-0.045316,A6BC_hR24_148_f_a_b:F-Hg-Mg,True,F-Hg-Mg,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-22993,F6 In1 Mg1,-2.809107,0.044206,A6BC_cF32_225_e_a_b:F-In-Mg,True,F-In-Mg,0.0,9.0,0.0,0.0,9.0,0.0,False
