candidate_id,formula,reduced_formula,elements,anonymous_formula,n_sites,space_group,source_prototype_id,model_family,frozen_model_score,block_id,public_label_status,novelty_status,duplicate_status,keep_for_followup,exclusion_reason,evidence_status,structure_ref,structure_sha256,has_structure_ref
pgcgm-202bd3f50ed0e06f,Cd(TeSe)4,Cd(TeSe)4,Cd|Te|Se,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Cd-Se-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---905_0.cif,202bd3f50ed0e06f0762e01ddc5be695249f6134beeeb0fc302a4dbd4fc2832f,True
pgcgm-2f3b8099dac65bd4,Cs(Cr2I)2,Cs(Cr2I)2,Cs|Cr|I,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Cr-Cs-I,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---480_2.cif,2f3b8099dac65bd440fcabf31780586801759b6ffc8a6ea16dd2eeb40618ac10,True
pgcgm-d0cb27068e4f0514,ScBeRh2,ScBeRh2,Sc|Be|Rh,ABC2,32.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Be-Rh-Sc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---143_2.cif,d0cb27068e4f05143727270e599edf2eb7cbedfcab98b30e79aa7b184afd8800,True
pgcgm-69d11605c41f32ba,InBiW,InBiW,In|Bi|W,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Bi-In-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---638_1.cif,69d11605c41f32baa35dbef78988444c4201344fde5e2c63c343c1b464fba733,True
pgcgm-38f15e7d6a62a094,SiPdO,SiPdO,Si|Pd|O,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::O-Pd-Si,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---567_0.cif,38f15e7d6a62a094a8ac9c9a95b3a08c10305b8c9d178f6527daa7043701305e,True
pgcgm-125fbe9d54f11d55,NaMoO,NaMoO,Na|Mo|O,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Mo-Na-O,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---951_1.cif,125fbe9d54f11d55c0241b5e2c415c4f55d9482a0ecdb2a0c9eec2ebff2225e7,True
pgcgm-39052ffce844aee5,Cr2PbW2,Cr2PbW2,Cr|Pb|W,AB2C2,30.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cr-Pb-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---574_2.cif,39052ffce844aee5c8a479a5d7cc3a599de75cd562335f15de206f1da6b8b47e,True
pgcgm-4a823257c46b9515,MnInPd,MnInPd,Mn|In|Pd,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::In-Mn-Pd,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---649_0.cif,4a823257c46b9515a1661f95742783eb236e288bb5ad699cb71cef1c2d2624a8,True
pgcgm-d21d961af4e19ce0,Sn(BN)4,Sn(BN)4,Sn|B|N,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::B-N-Sn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---140_2.cif,d21d961af4e19ce05add592e7fc6cba3687a727be062e19cbc35cba3f67866cb,True
pgcgm-cdbf1898792ef2fc,CaZnFe,CaZnFe,Ca|Zn|Fe,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Ca-Fe-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---107_0.cif,cdbf1898792ef2fce1513661940cfeffbe5c7e9f499a83f7a67b446fdbf5b27c,True
pgcgm-27b496781d3487f2,NiIO,NiIO,Ni|I|O,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::I-Ni-O,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---307_2.cif,27b496781d3487f2c931d324af8e7222f98afce299ee39fad4a55699c5a9cdf9,True
pgcgm-07a020ac98b8a4b2,TaOsF2,TaOsF2,Ta|Os|F,ABC2,32.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::F-Os-Ta,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---715_0.cif,07a020ac98b8a4b216eb21ebde707e3fd4f7febb82b11fd90cf99f49e3265d4e,True
pgcgm-195fe38f51d3fd97,Fe2Pb2Au,Fe2Pb2Au,Fe|Pb|Au,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Au-Fe-Pb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---902_0.cif,195fe38f51d3fd97ddf84c7b951e1af29d4dd20c280c9a26e875f742caef6dc5,True
pgcgm-60b65bf43233e2ed,NiAs2W,NiAs2W,Ni|As|W,ABC2,32.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::As-Ni-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---162_2.cif,60b65bf43233e2ed0f00e7ba1819d97f8f088dc9836dd165f0127238d07e6669,True
pgcgm-1ad85ba80421f23b,Sr(PdO)2,Sr(PdO)2,Sr|Pd|O,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::O-Pd-Sr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---508_0.cif,1ad85ba80421f23b50aa8608bf5302ebd65aaadcf841e8ee450d32d0e3206bec,True
pgcgm-68669bba75358589,Tl4CuPd2,Tl4CuPd2,Tl|Cu|Pd,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Cu-Pd-Tl,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---862_2.cif,68669bba753585890e6dd43698fb49af6d3e0d226e1b61eb0b9954958e35ad57,True
pgcgm-194dc0570321c29f,Hf(SiPb)4,Hf(SiPb)4,Hf|Si|Pb,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Hf-Pb-Si,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---953_2.cif,194dc0570321c29f767ec6fc4dc8126e6763c9eda30749bb3b9f50449658cbcc,True
pgcgm-6d2314dd53ffb80f,Rh4PbS4,Rh4PbS4,Rh|Pb|S,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Pb-Rh-S,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---296_2.cif,6d2314dd53ffb80fa8aeb51a18ee2bf0a52b9e5a4b0f5fc6de9c6b368bb4842b,True
pgcgm-22ab7b00845b55b6,Ba2I2N,Ba2I2N,Ba|I|N,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ba-I-N,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---512_0.cif,22ab7b00845b55b6260d1551bf43a860e565a924873318c8f6635776a6235b9b,True
pgcgm-249818787bc49fb7,Ba4Te4Se,Ba4Te4Se,Ba|Te|Se,AB4C4,36.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Ba-Se-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---673_2.cif,249818787bc49fb7460daed356931d388f67fffda37d4b70d7f27031e633939d,True
pgcgm-ffbd3ee843fc5a57,RbHO,RbHO,Rb|H|O,ABC,24.0,Imma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::H-O-Rb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---973_0.cif,ffbd3ee843fc5a57919eee5658dd8b28f085e0296972121380ab70a1b1954191,True
pgcgm-a70f41d98c03c410,Re4BIr4,Re4BIr4,Re|B|Ir,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::B-Ir-Re,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---898_0.cif,a70f41d98c03c410276d9cca211ec608e838bff42cb7d220fc3efb9923c113b7,True
pgcgm-6fcd68b59611561f,Li2Hf2Os,Li2Hf2Os,Li|Hf|Os,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Hf-Li-Os,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---517_0.cif,6fcd68b59611561f1b1259ed9639fdbd5d7add6605af83eb074fedd33269c961,True
pgcgm-29b23d87a4657a14,Ga4Sb4Pt,Ga4Sb4Pt,Ga|Sb|Pt,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Ga-Pt-Sb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---500_2.cif,29b23d87a4657a14d9f4ee53b11d38372fe8d65c39cfdd8f921d822d095cdf0c,True
pgcgm-18c8a3f83b7b9711,MnFeAs,MnFeAs,Mn|Fe|As,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::As-Fe-Mn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---580_1.cif,18c8a3f83b7b97119a28343444d13a63ce75562a3bf7b8c82957614db7805e98,True
pgcgm-0840b9f1f6d50e94,MnPBr2,MnPBr2,Mn|P|Br,ABC2,32.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Br-Mn-P,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---185_1.cif,0840b9f1f6d50e9402f840d10e6937f51b1d4cae16fed4ccd6af1a0e648ac631,True
pgcgm-372cd151c6bb22d7,Ga2BiAu2,Ga2BiAu2,Ga|Bi|Au,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Au-Bi-Ga,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---404_0.cif,372cd151c6bb22d798e662f229a4820555149309ee60085988be3cac98ebbc55,True
pgcgm-3a1c2c9c0b5f96ca,Ta2GeIr2,Ta2GeIr2,Ta|Ge|Ir,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ge-Ir-Ta,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---808_1.cif,3a1c2c9c0b5f96caee2f1e7f9db7bb127bedcebb5e11e74e6921c4fee6315a67,True
pgcgm-1b136a1d023fc06f,YCrAu,YCrAu,Y|Cr|Au,ABC,36.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Au-Cr-Y,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---422_0.cif,1b136a1d023fc06f0be8270d6d26e85196bf7b871acae65d5621aee39f3058e5,True
pgcgm-170f93d6bcf3073e,Zr(FeAs)2,Zr(FeAs)2,Zr|Fe|As,AB2C2,30.0,P-3m1,P-3m1,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::As-Fe-Zr,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P-3m1---190_2.cif,170f93d6bcf3073ebf99694f75a81de2e547b586aa2e9edc63f12b7f6f6d6217,True
pgcgm-dde38fc1ceda7ab1,Ca(Ti2H)2,Ca(Ti2H)2,Ca|Ti|H,AB2C4,28.0,I4/mmm,I4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Ca-H-Ti,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::I4#mmm---34_1.cif,dde38fc1ceda7ab1946d998488ec00880af7ba390d0d74b87cfbdbc9d0bdc8d4,True
pgcgm-b7475a1b70bec77d,Zn4CrI4,Zn4CrI4,Zn|Cr|I,AB4C4,36.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::Cr-I-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---137_2.cif,b7475a1b70bec77d51d00d83d4f9262bfe3b652c6852c9097bc758719f967f9f,True
pgcgm-cc0736d1080d9883,Cr(HgPb)2,Cr(HgPb)2,Cr|Hg|Pb,AB2C2,30.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Cr-Hg-Pb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---14_1.cif,cc0736d1080d98832a45d9699f63b748f1c6d0514e302a57156a867f825895fa,True
pgcgm-febe1ac10958e46c,Rb(TcPt)2,Rb(TcPt)2,Rb|Tc|Pt,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Pt-Rb-Tc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---256_0.cif,febe1ac10958e46c82bbd9d4510edc471cf70594df20fa288fd2346e328e2340,True
pgcgm-9009d2be1b878f1c,BaLiFe,BaLiFe,Ba|Li|Fe,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Ba-Fe-Li,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---176_1.cif,9009d2be1b878f1c0bc9d474fb0dc66f8109675267b979c843161a0c8e55b2aa,True
pgcgm-0193d9fe0e8d32a7,V4ZnPt2,V4ZnPt2,V|Zn|Pt,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Pt-V-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---921_2.cif,0193d9fe0e8d32a7104a3d65ca66ec5cc6f7f25bcd6c11cd8b809472a1105583,True
pgcgm-6f024ebe68d6f1e9,KCdSn,KCdSn,K|Cd|Sn,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Cd-K-Sn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---585_2.cif,6f024ebe68d6f1e9e96893c0c9b586ad0f952b35a4104a7bc7bbd67d10d1aa75,True
pgcgm-e816a6d9f9bcc65a,K2W2I,K2W2I,K|W|I,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::I-K-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---522_1.cif,e816a6d9f9bcc65a843f5db8a9ec2a730d84cef16094fa116f58fcf6fb2f4632,True
pgcgm-1aa3021dd1bdc94c,TiNiAu,TiNiAu,Ti|Ni|Au,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Au-Ni-Ti,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---414_0.cif,1aa3021dd1bdc94c4cbf9d5b73a9936c644e7e424aa7cec103f4d035e257b1a3,True
pgcgm-30a6c049339a48d8,Ta2Ge2Ir,Ta2Ge2Ir,Ta|Ge|Ir,AB2C2,40.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ge-Ir-Ta,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---808_0.cif,30a6c049339a48d8491deecf49bfa8bea2db3f28dd1d95afb8ec2ab26bca7596,True
pgcgm-47ff6a48e2a8a049,MnInPd,MnInPd,Mn|In|Pd,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::In-Mn-Pd,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---649_1.cif,47ff6a48e2a8a04981c35940ad681ed72162d70421a4cddd905f8bf30a23440a,True
pgcgm-3b2f4a357aff39e1,RbPW,RbPW,Rb|P|W,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::P-Rb-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---823_1.cif,3b2f4a357aff39e1881b8d334d153ca495ab8ccdacc9364b31da600b86f7d6ca,True
pgcgm-7c635235708aae2c,AgSnIr2,AgSnIr2,Ag|Sn|Ir,ABC2,32.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC2::Ag-Ir-Sn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---92_2.cif,7c635235708aae2cca375e73a322104a7373c6461e6233555482095781f29a43,True
pgcgm-35f442de73cfdc6e,K2Mn4Be,K2Mn4Be,K|Mn|Be,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Be-K-Mn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---565_2.cif,35f442de73cfdc6e82e46fb11a2160e5b8a90e03899576e30d6be37640acbd1e,True
pgcgm-cb090ec2604ade9c,Rb(Ga2Bi)2,Rb(Ga2Bi)2,Rb|Ga|Bi,AB2C4,28.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Bi-Ga-Rb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---309_2.cif,cb090ec2604ade9c6af7bc3a623af27baa19f85d805ad80a02099c36ab0daf2c,True
pgcgm-36a4abe9ff7e7c36,CoSnO,CoSnO,Co|Sn|O,ABC,36.0,P6_3mc,P6_3mc,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Co-O-Sn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P6_3mc---316_2.cif,36a4abe9ff7e7c36bc32713e293ac76cbf91c33db79e96c63622b2b0e1d477a7,True
pgcgm-7f7043f27a6189d6,Hg2Ge2S,Hg2Ge2S,Hg|Ge|S,AB2C2,40.0,P4/nmm,P4#nmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Ge-Hg-S,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#nmm---972_2.cif,7f7043f27a6189d6efa7b2e30d90a4d767c71530974773fe1f308f4fd34ae823,True
pgcgm-c54cfcd34a653dff,Nb2SiRu2,Nb2SiRu2,Nb|Si|Ru,AB2C2,40.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::Nb-Ru-Si,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---783_0.cif,c54cfcd34a653dff8578c710e450d2a2d2e07813cf7b01ee00e1d418efca5249,True
pgcgm-d6d845a96a21d3ae,KZnRh,KZnRh,K|Zn|Rh,ABC,24.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::K-Rh-Zn,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---814_0.cif,d6d845a96a21d3aea9db394deca2a8a917363109304c77f00b9943ca52c405c5,True
pgcgm-ed9ae0d908c5c74a,Ru4PbC4,Ru4PbC4,Ru|Pb|C,AB4C4,36.0,P4/mmm,P4#mmm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB4C4::C-Pb-Ru,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::P4#mmm---310_2.cif,ed9ae0d908c5c74a0502a635cc29004d47753554ea3ab0cd57d0fe6964318782,True
pgcgm-a0aa4774ab0f0f2e,HfIrI,HfIrI,Hf|Ir|I,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Hf-I-Ir,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---487_0.cif,a0aa4774ab0f0f2e44a7dabd21f3975222c3eca35a1355fa84a00b3e4577e948,True
pgcgm-27d823c89ef0e94d,Ta2NbTe4,Ta2NbTe4,Ta|Nb|Te,AB2C4,28.0,Immm,Immm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C4::Nb-Ta-Te,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Immm---887_0.cif,27d823c89ef0e94d67c002251d084fe7f1cda4034284ee586af8514055934170,True
pgcgm-082652cf05a6a547,Ca2B2W,Ca2B2W,Ca|B|W,AB2C2,40.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::B-Ca-W,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---589_1.cif,082652cf05a6a5472b2b8e06deac90d45585c7dcb08eb7c6e424d2fde088a423,True
pgcgm-2ed1afc151edb5d0,TcPtRh,TcPtRh,Tc|Pt|Rh,ABC,24.0,Pnma,Pnma,PGCGM_generated_pool_pending_ALIGNN_FF,,ABC::Pt-Rh-Tc,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Pnma---757_2.cif,2ed1afc151edb5d07ddf208d51477ca7f9c64c4c26f5c2ba472f0be87c57bf2a,True
pgcgm-4e84feb890784e7e,In2Pb2N,In2Pb2N,In|Pb|N,AB2C2,40.0,Cmcm,Cmcm,PGCGM_generated_pool_pending_ALIGNN_FF,,AB2C2::In-N-Pb,no_public_label_index_match,public_label_index_checked_structure_matcher_external_or_not_applicable,unique_candidate_id,True,,candidate_pool_public_label_excluded_pending_alignnff_scores,1.tar.gz::Cmcm---253_1.cif,4e84feb890784e7eafb7c99193bb9de172b2db98faca37283f8d2ef700f4caa1,True
