candidate_id,source,formula,n_sites,block_id,stable_DFT,structure_ref,structure_sha256,chgnet_energy_per_atom,frozen_model_score,score_status,element_reference_energy_per_atom,predicted_formation_energy_proxy
pgcgm-24352ffac4fed58d,PGCGM_generated_candidates,Li4GeS4,36.0,AB4C4::Ge-Li-S,,1.tar.gz::Immm---202_0.cif,24352ffac4fed58d29c8a667de12a89ddbdc6b55b4c2807bf3b75f7078f8ffa1,5.378450393676758,-8.59799900211647,scored,-3.2195486084397125,8.59799900211647
pgcgm-590bd8f3159959f5,PGCGM_generated_candidates,Ba2BeS2,40.0,AB2C2::Ba-Be-S,,1.tar.gz::Immm---807_0.cif,590bd8f3159959f508f6dd79dba3ab3e370a91de6c53bfcaf17106228cf0b55c,3.7779836654663086,-6.985050521397104,scored,-3.2070668559307953,6.985050521397104
pgcgm-804afdb62341ce94,PGCGM_generated_candidates,ZrCl2F,32.0,ABC2::Cl-F-Zr,,1.tar.gz::P4#nmm---866_0.cif,804afdb62341ce94f6a4a7582faff3568d363b2bca4712b76214ee266e98c572,0.8781790733337402,-4.4310755572923,scored,-3.55289648395856,4.4310755572923
pgcgm-c6284b216b2390c5,PGCGM_generated_candidates,CsBe2Zn,32.0,ABC2::Be-Cs-Zn,,1.tar.gz::Cmcm---693_2.cif,c6284b216b2390c5be01040e762e8434f9027fd1354beb8eb1614558702bca3d,5.69842529296875,-8.161398088709415,scored,-2.462972795740665,8.161398088709415
pgcgm-29ce1d353de65f70,PGCGM_generated_candidates,ZnTeF,36.0,ABC::F-Te-Zn,,1.tar.gz::P-3m1---254_2.cif,29ce1d353de65f706f73e1cf4210cffbef07803f1d7086d02c413286c4208dbc,7.824725151062012,-9.957556202930991,scored,-2.1328310518689797,9.957556202930991
pgcgm-92fd976cb5587625,PGCGM_generated_candidates,MgBiN,36.0,ABC::Bi-Mg-N,,1.tar.gz::P6_3mc---859_1.cif,92fd976cb558762569871f969036a6edeeac536f3a822a9352e6c8e12ee631cb,8.882336616516113,-13.461879388744205,scored,-4.579542772228092,13.461879388744205
pgcgm-f02d8900f7c2f4cd,PGCGM_generated_candidates,Li4As2Os,28.0,AB2C4::As-Li-Os,,1.tar.gz::Immm---427_2.cif,f02d8900f7c2f4cd76549a5455cd22944ca94b7fb42316d10951fd2e1d257795,5.244554042816162,-9.296278407739292,scored,-4.05172436492313,9.296278407739292
pgcgm-f29e3ca3340e41d5,PGCGM_generated_candidates,Ga2Ni4O,28.0,AB2C4::Ga-Ni-O,,1.tar.gz::Immm---482_2.cif,f29e3ca3340e41d534900b172f0bb8b9786f01e7876390a73bccff2715262527,2.8719401359558105,-7.775461467682867,scored,-4.903521331727056,7.775461467682867
pgcgm-ffcec20e90d6cb53,PGCGM_generated_candidates,K2NbRh2,40.0,AB2C2::K-Nb-Rh,,1.tar.gz::Immm---571_0.cif,ffcec20e90d6cb53c4602f78db3123713361796da5b28f1d7710165f531c0f50,5.954012393951416,-11.398864310386973,scored,-5.444851916435556,11.398864310386973
pgcgm-45c0e2af071843b7,PGCGM_generated_candidates,Mn2NiB2,40.0,AB2C2::B-Mn-Ni,,1.tar.gz::P4#mmm---791_0.cif,45c0e2af071843b7a70fede91e4eaf58b106705b57917b87bc0b45e1fa5db6dc,1.8616714477539065,-9.388349250425895,scored,-7.526677802671988,9.388349250425895
pgcgm-19904fef6554795e,PGCGM_generated_candidates,Ti2Ge2As,40.0,AB2C2::As-Ge-Ti,,1.tar.gz::P4#mmm---197_2.cif,19904fef6554795efbf497a797952c3f049aa25b1c18c5606920ca2f768d2608,2.3356800079345703,-8.2973469614038,scored,-5.96166695346923,8.2973469614038
pgcgm-a0353057248e4fe3,PGCGM_generated_candidates,RbLiMg,24.0,ABC::Li-Mg-Rb,,1.tar.gz::Pnma---421_0.cif,a0353057248e4fe3a04ed7e860277b3a945a4d08842e0a1820accd2ea216b5a0,10.306489944458008,-11.80142352595949,scored,-1.4949335815014835,11.80142352595949
pgcgm-c071c998d546c15e,PGCGM_generated_candidates,ZnHSe2,24.0,ABC2::H-Se-Zn,,1.tar.gz::P6#mmm---617_2.cif,c071c998d546c15e294905419c32d2b40cd7ebfc20767b341d5cb2d6ac939c00,2.9481759071350098,-5.877801217106425,scored,-2.929625309971415,5.877801217106425
pgcgm-0a663345bb77334c,PGCGM_generated_candidates,Ru2S4Cl,28.0,AB2C4::Cl-Ru-S,,1.tar.gz::Immm---675_2.cif,0a663345bb77334c9823da9edf9f9f6da599971457e4878cbb1f8f96448082e0,5.512984275817871,-10.833410713192107,scored,-5.320426437374236,10.833410713192107
pgcgm-1975e64ccc11eaae,PGCGM_generated_candidates,Zn2CrI2,40.0,AB2C2::Cr-I-Zn,,1.tar.gz::Immm---137_0.cif,1975e64ccc11eaae3d2ad1837d66ba38c945f327a49ac1144cd6fe7363dbf970,8.9137601852417,-11.970358774161229,scored,-3.056598588919529,11.970358774161229
pgcgm-8b2b8be95fa0d3a5,PGCGM_generated_candidates,Mg4InSn2,28.0,AB2C4::In-Mg-Sn,,1.tar.gz::Immm---312_2.cif,8b2b8be95fa0d3a51a6342092b151933464b6dcd4f57b2bb0084ea0dafd1bede,10.440326690673828,-12.89215494040695,scored,-2.451828249733123,12.89215494040695
pgcgm-2b1405df941cbca7,PGCGM_generated_candidates,Y2Os4S,28.0,AB2C4::Os-S-Y,,1.tar.gz::Immm---99_2.cif,2b1405df941cbca7982dc3e798870fb63fe08e7025af7088bc4783867815c15e,1.932413101196289,-10.84510623470771,scored,-8.912693133511421,10.84510623470771
pgcgm-858bb037768fb117,PGCGM_generated_candidates,K2BeSe2,20.0,AB2C2::Be-K-Se,,1.tar.gz::Pnma---718_0.cif,858bb037768fb117ba7aaf66acf34820743d54e823f0c4f785a981a26b0f69d9,5.109983921051025,-7.7205220992702905,scored,-2.610538178219265,7.7205220992702905
pgcgm-c671f85b84b65bd8,PGCGM_generated_candidates,Cs2Ta2C,40.0,AB2C2::C-Cs-Ta,,1.tar.gz::P4#mmm---930_2.cif,c671f85b84b65bd8dd2b2598e09a1bce9619eca5f5fa428ba363383438170ea3,3.142549991607666,-10.145215762265469,scored,-7.002665770657804,10.145215762265469
pgcgm-5fe21c6d2cdd69f1,PGCGM_generated_candidates,Rb2FeMo2,40.0,AB2C2::Fe-Mo-Rb,,1.tar.gz::Cmcm---82_1.cif,5fe21c6d2cdd69f1dea7edfb90cce8e7aac31586aa3f7e3cf995f036305e82be,4.962963104248047,-11.370285491726314,scored,-6.407322387478267,11.370285491726314
pgcgm-b0e1d9d1b1d69d6e,PGCGM_generated_candidates,Ru(SCl)2,40.0,AB2C2::Cl-Ru-S,,1.tar.gz::Immm---675_1.cif,b0e1d9d1b1d69d6e73b2095d2981438c5e2def5963b6268d26e69eadf8222d63,6.116737365722656,-10.397080119013857,scored,-4.280342753291201,10.397080119013857
pgcgm-c0cf77430410be8f,PGCGM_generated_candidates,Ba2BeSi2,40.0,AB2C2::Ba-Be-Si,,1.tar.gz::P4#nmm---556_1.cif,c0cf77430410be8f66c4c3e25cbe23975805476540df249fe30fd6740f426d8c,8.350786209106445,-12.068246237640613,scored,-3.7174600285341683,12.068246237640613
pgcgm-466c702f9b3cc374,PGCGM_generated_candidates,Y2TcRh2,30.0,AB2C2::Rh-Tc-Y,,1.tar.gz::P-3m1---334_2.cif,466c702f9b3cc374d4cad52bc2f348bc303c85ee3c888fdaa2b5cec5d296c6e2,4.126813888549805,-11.76211602739936,scored,-7.635302138849555,11.76211602739936
pgcgm-564274db675d5784,PGCGM_generated_candidates,InSiPt,24.0,ABC::In-Pt-Si,,1.tar.gz::Pnma---752_1.cif,564274db675d57845bfdb82573db99bc46820882e6acf365db41dc28677b5000,8.294038772583008,-13.079439375047592,scored,-4.785400602464584,13.079439375047592
pgcgm-3db9ae702db3b9bc,PGCGM_generated_candidates,NbPbF,36.0,ABC::F-Nb-Pb,,1.tar.gz::P6_3mc---659_2.cif,3db9ae702db3b9bcb595e0583c6ed036ff1021ff049dc745b714e1ac227548ba,6.740128040313721,-12.007658780940053,scored,-5.2675307406263325,12.007658780940053
pgcgm-a56fe594c980e71b,PGCGM_generated_candidates,Zn(SbC)2,40.0,AB2C2::C-Sb-Zn,,1.tar.gz::Immm---799_0.cif,a56fe594c980e71b91c25a5f23acb338780431460bc4db43b3c885028242318a,0.9422459602355956,-6.5524466932041765,scored,-5.610200732968581,6.5524466932041765
pgcgm-63b5f60dc778ded3,PGCGM_generated_candidates,Cu4BrN4,36.0,AB4C4::Br-Cu-N,,1.tar.gz::Immm---992_1.cif,63b5f60dc778ded39ee97fa56c0b9e1f197ece45cf4739201cb52f29783c631a,5.570677757263184,-11.257245910062304,scored,-5.68656815279912,11.257245910062304
pgcgm-9b8e23c6be660112,PGCGM_generated_candidates,NbSnP,36.0,ABC::Nb-P-Sn,,1.tar.gz::P6_3mc---892_1.cif,9b8e23c6be6601124647b3085e9363bd1f70992a245f2a1be5d1a8392156d385,4.516993045806885,-11.057847864152643,scored,-6.540854818345759,11.057847864152643
pgcgm-7be31009f0e7c1f7,PGCGM_generated_candidates,Sr2Al2As,40.0,AB2C2::Al-As-Sr,,1.tar.gz::Immm---959_1.cif,7be31009f0e7c1f72e4ae563f2cc3e67f0baea4cbcc8103e991edc98158c507e,6.599298477172852,-9.722563702598938,scored,-3.1232652254260866,9.722563702598938
pgcgm-8ba2cece4d4b614c,PGCGM_generated_candidates,Li2FePd,32.0,ABC2::Fe-Li-Pd,,1.tar.gz::P4#nmm---713_2.cif,8ba2cece4d4b614c343ed40fa793b3f4e4d1042aad05a3120fc7cf7278b06bd0,1.662147045135498,-6.0442689354788905,scored,-4.3821218903433925,6.0442689354788905
pgcgm-434564d2a069db0e,PGCGM_generated_candidates,VPPb,24.0,ABC::P-Pb-V,,1.tar.gz::Pnma---839_2.cif,434564d2a069db0e61835c4753cb67435545fd6a3c7802324033a85a02f98f13,6.644678115844727,-12.725439754034896,scored,-6.08076163819017,12.725439754034896
pgcgm-1c9f0571be888406,PGCGM_generated_candidates,Sn(RuAu)2,30.0,AB2C2::Au-Ru-Sn,,1.tar.gz::P-3m1---640_2.cif,1c9f0571be8884061931074773df77a1298fb9fc3cfe16d963bd930277b55ac3,5.329922676086426,-11.188707862665247,scored,-5.858785186578821,11.188707862665247
pgcgm-a4c55c591fd70c84,PGCGM_generated_candidates,Ga2Sb2Pt,40.0,AB2C2::Ga-Pt-Sb,,1.tar.gz::Immm---500_0.cif,a4c55c591fd70c848a2f3e0db8fe287a2ca2f6502f34ceb6be1fea61e2d3ea8a,8.58249568939209,-12.670674276935232,scored,-4.088178587543142,12.670674276935232
pgcgm-4db5c91ddd598588,PGCGM_generated_candidates,TlNiAg2,32.0,ABC2::Ag-Ni-Tl,,1.tar.gz::P4#nmm---671_2.cif,4db5c91ddd598588429e339cd9f40397fb547f3cb68c1e454e878b600c62f92f,10.0286865234375,-13.507684537550377,scored,-3.478998014112877,13.507684537550377
pgcgm-8be5162da09be0ad,PGCGM_generated_candidates,Ta2Cd2Tc,40.0,AB2C2::Cd-Ta-Tc,,1.tar.gz::P4#nmm---627_0.cif,8be5162da09be0ad57e20d45d11443c59d469f7df048ea4ca340024ae19e3787,7.199475288391113,-14.420877645128714,scored,-7.221402356737601,14.420877645128714
pgcgm-dfe54a5b8d7026a5,PGCGM_generated_candidates,K2Mn2Be,40.0,AB2C2::Be-K-Mn,,1.tar.gz::Immm---565_0.cif,dfe54a5b8d7026a59135b38d8ccecdda5bda17ba3be133b7b78904a88f54e6ab,6.9808526039123535,-11.864582718982234,scored,-4.883730115069881,11.864582718982234
pgcgm-a9d1fea6c4fc67bf,PGCGM_generated_candidates,V(RhCl)2,40.0,AB2C2::Cl-Rh-V,,1.tar.gz::Cmcm---493_1.cif,a9d1fea6c4fc67bffae563f0b67dd929e98daa0e6a150161b633cb679c02f521,0.9444031715393066,-6.464036490334177,scored,-5.51963331879487,6.464036490334177
pgcgm-a06f549ad0790048,PGCGM_generated_candidates,NaPbN,36.0,ABC::N-Na-Pb,,1.tar.gz::P-3m1---907_2.cif,a06f549ad07900488db01fb5e9126a2596e2d9306dd84311282d7d8e2cc67d49,9.29654312133789,-13.749347010847735,scored,-4.452803889509846,13.749347010847735
pgcgm-41692918f3c4f251,PGCGM_generated_candidates,V2Se2Br,40.0,AB2C2::Br-Se-V,,1.tar.gz::Immm---798_0.cif,41692918f3c4f2517b76fd878cf89ee225f6cf7e507534c22cade44c13224b08,0.6877560615539551,-6.028400049396915,scored,-5.34064398784296,6.028400049396915
pgcgm-4c9a8d7532f5de59,PGCGM_generated_candidates,Ca2SbO2,40.0,AB2C2::Ca-O-Sb,,1.tar.gz::Immm---366_1.cif,4c9a8d7532f5de596191b44f696e5f40fdde96b7e7931e3ce089b4bd326ef5cb,2.3767614364624023,-5.965070751357436,scored,-3.5883093148950334,5.965070751357436
pgcgm-d928bcf9470f0b8a,PGCGM_generated_candidates,ZrAsIr,36.0,ABC::As-Ir-Zr,,1.tar.gz::P-3m1---53_1.cif,d928bcf9470f0b8a8757e6800123e11ae2bd631b660d82ae2c2bfd01d9612093,4.200132369995117,-11.587334282255046,scored,-7.387201912259928,11.587334282255046
pgcgm-d01d707911ed79ef,PGCGM_generated_candidates,NiIO,24.0,ABC::I-Ni-O,,1.tar.gz::Pnma---307_1.cif,d01d707911ed79efd0f23bd6a79392589e23134e4ee65265a44a88ef567196f7,3.120718002319336,-7.202377637423797,scored,-4.081659635104461,7.202377637423797
pgcgm-b5f4721c718b9e7d,PGCGM_generated_candidates,Ta(MoW)2,40.0,AB2C2::Mo-Ta-W,,1.tar.gz::I4#mmm---454_2.cif,b5f4721c718b9e7dea60f515980d3490647982ed740da30e2fc0f92105d53dc2,-1.051401138305664,-10.813702330271038,scored,-11.865103468576702,10.813702330271038
pgcgm-b7b4b22ced3c79a2,PGCGM_generated_candidates,Y2AsIr2,40.0,AB2C2::As-Ir-Y,,1.tar.gz::P4#nmm---485_2.cif,b7b4b22ced3c79a2ba1af37a4148f7414654a54ef7b642b717064cb86d6da6d4,4.307584285736084,-11.386086752679736,scored,-7.078502466943652,11.386086752679736
pgcgm-55a2876098f5ff40,PGCGM_generated_candidates,YOsF,24.0,ABC::F-Os-Y,,1.tar.gz::Pnma---29_1.cif,55a2876098f5ff40498d370a118960cd76cbad9b6ca0ed92469e0accdb5d489f,5.202254295349121,-11.769791303689654,scored,-6.5675370083405324,11.769791303689654
pgcgm-e881d8c990ee7815,PGCGM_generated_candidates,ZnInCo,36.0,ABC::Co-In-Zn,,1.tar.gz::P-3m1---243_1.cif,e881d8c990ee78157f7c47df94dbde447e8ab7f1df489ab179672a6aff8d9882,9.65550422668457,-13.394662644033483,scored,-3.739158417348913,13.394662644033483
pgcgm-c1e2e2c9a922bc5f,PGCGM_generated_candidates,Li(HfOs)2,40.0,AB2C2::Hf-Li-Os,,1.tar.gz::Immm---517_1.cif,c1e2e2c9a922bc5faf4199a1fb8137d21f68015594be62c4dee74f2a749a849d,4.340732574462891,-13.231278406620188,scored,-8.890545832157297,13.231278406620188
pgcgm-668cc6f671011342,PGCGM_generated_candidates,CaTiRu,24.0,ABC::Ca-Ru-Ti,,1.tar.gz::P4#mmm---737_2.cif,668cc6f6710113423e6c514d857b68228d3db0f53bbca619b2c150139b601465,5.453134059906006,-11.878667292137756,scored,-6.42553323223175,11.878667292137756
pgcgm-765140bf46e59069,PGCGM_generated_candidates,InSiPt,24.0,ABC::In-Pt-Si,,1.tar.gz::Pnma---752_2.cif,765140bf46e590696e39bff57921ca0eba017a9a8d15990b9ffa1765fb64140c,7.335739612579346,-12.12114021504393,scored,-4.785400602464584,12.12114021504393
pgcgm-f851cea2ee7f08e8,PGCGM_generated_candidates,Ta2Nb4Te,28.0,AB2C4::Nb-Ta-Te,,1.tar.gz::Immm---887_1.cif,f851cea2ee7f08e89cef4ba7663edfb62565a3c16dc422df1ae080fb250a4ddc,-0.4063911437988281,-9.260986701804313,scored,-9.667377845603141,9.260986701804313
pgcgm-f17832482bda53ed,PGCGM_generated_candidates,YSiMo,24.0,ABC::Mo-Si-Y,,1.tar.gz::Pnma---527_2.cif,f17832482bda53edff5a0933331c81517c8a6b570bead93b624c6c6213a2ed77,-1.9670429229736328,-5.602004676830304,scored,-7.569047599803937,5.602004676830304
pgcgm-7bf784a996cd2b59,PGCGM_generated_candidates,Zr2Mn2Ir,40.0,AB2C2::Ir-Mn-Zr,,1.tar.gz::Cmcm---860_1.cif,7bf784a996cd2b59bee376c826b27ecbf18786be798d2674849bd1c0ec0e977c,2.3526525497436523,-11.241065402406603,scored,-8.88841285266295,11.241065402406603
pgcgm-cb276e96be33cf58,PGCGM_generated_candidates,Al(IrN)2,40.0,AB2C2::Al-Ir-N,,1.tar.gz::Immm---233_2.cif,cb276e96be33cf584fef40ce48022162088b34c5c7dfbbd77f4bbe78d577168f,4.738190650939941,-12.370922630748824,scored,-7.632731979808883,12.370922630748824
pgcgm-28925187b572788a,PGCGM_generated_candidates,BeGeN,24.0,ABC::Be-Ge-N,,1.tar.gz::Pnma---731_2.cif,28925187b572788abeab2003994fef278368ff9a3c513aca29eebfe8542bfbef,-1.1542634963989258,-4.422250530598594,scored,-5.57651402699752,4.422250530598594
pgcgm-a03df0bd43fecc96,PGCGM_generated_candidates,CdTeIr,24.0,ABC::Cd-Ir-Te,,1.tar.gz::Pnma---58_1.cif,a03df0bd43fecc96d6d65aa507277ae8c64ddabfe6ae58adf46d4e1cbd5d23db,7.338849544525146,-11.663502673117586,scored,-4.32465312859244,11.663502673117586
pgcgm-3c71a48a8b16c03a,PGCGM_generated_candidates,Sc(TeP)2,30.0,AB2C2::P-Sc-Te,,1.tar.gz::P6_3mc---787_2.cif,3c71a48a8b16c03a0abdf536e75cc29c79935c0f232ac5f47a02561fb3d9845e,8.09834098815918,-12.818423857469941,scored,-4.720082869310762,12.818423857469941
pgcgm-baefd76541ee7109,PGCGM_generated_candidates,KNbRu,24.0,ABC::K-Nb-Ru,,1.tar.gz::Pnma---895_2.cif,baefd76541ee7109d695419eeed577bc1405163998993267f85f203e1ab1cebc,4.9443864822387695,-11.821894301149127,scored,-6.877507818910358,11.821894301149127
pgcgm-9735420cf9cc9be5,PGCGM_generated_candidates,SrHgPb,24.0,ABC::Hg-Pb-Sr,,1.tar.gz::Pnma---396_2.cif,9735420cf9cc9be525dfeae6feb754dae2f189351fdff51c57a891a8354e8390,8.405771255493164,-10.31372046304563,scored,-1.907949207552467,10.31372046304563
pgcgm-4c4eff18eb343ffb,PGCGM_generated_candidates,SiPdO,24.0,ABC::O-Pd-Si,,1.tar.gz::Pnma---567_1.cif,4c4eff18eb343ffb3bf8889317a2f49d92e8f2f5855e50edb94251fd8008dffe,5.276492118835449,-10.469464373694562,scored,-5.192972254859113,10.469464373694562
pgcgm-58018d0f7aa5b362,PGCGM_generated_candidates,Li2As2Os,40.0,AB2C2::As-Li-Os,,1.tar.gz::Immm---427_0.cif,58018d0f7aa5b3628bfee4f19339e4ccd0d4a4990241390ec16c587ed17f40f0,-2.2178151607513428,-2.6879786991961305,scored,-4.905793859947473,2.6879786991961305
pgcgm-a864e09cb68dc37f,PGCGM_generated_candidates,Li4IrI2,28.0,AB2C4::I-Ir-Li,,1.tar.gz::Immm---261_2.cif,a864e09cb68dc37fec4e4090a48b6cc397602a8939a162b7ff5be3b96917200b,-0.4017343521118164,-2.388237948844269,scored,-2.7899723009560855,2.388237948844269
pgcgm-2677770ba1ffa0a5,PGCGM_generated_candidates,Y(AgCl)4,36.0,AB4C4::Ag-Cl-Y,,1.tar.gz::Immm---822_0.cif,2677770ba1ffa0a50d1c9adcf9e25a72f4361ca5f5d1f81abfbc83f88ea8b4bc,10.25336456298828,-13.059807320833722,scored,-2.8064427578454425,13.059807320833722
pgcgm-674b7147adc13f8e,PGCGM_generated_candidates,V2RhF4,28.0,AB2C4::F-Rh-V,,1.tar.gz::P4#mmm---265_2.cif,674b7147adc13f8ef661ddd588402ec6f859da415b0501ae378a5f17607401ff,6.112907886505127,-10.856316084889736,scored,-4.743408198384609,10.856316084889736
pgcgm-d0e51084fcabe727,PGCGM_generated_candidates,AlTeC,24.0,ABC::Al-C-Te,,1.tar.gz::Pnma---147_1.cif,d0e51084fcabe72778ece0b52c07911f2c65449ea885837c929494e96efb67d5,1.9220738410949707,-7.329855093750282,scored,-5.407781252655312,7.329855093750282
pgcgm-11827283e9916797,PGCGM_generated_candidates,TiNbCd,36.0,ABC::Cd-Nb-Ti,,1.tar.gz::P-3m1---209_0.cif,11827283e9916797943516cd11dbf552cb7c401d06dbbcd4282aa34967f43742,3.630320549011232,-9.96893384518353,scored,-6.338613296172299,9.96893384518353
pgcgm-bbef0b783844838a,PGCGM_generated_candidates,Ba2IN2,40.0,AB2C2::Ba-I-N,,1.tar.gz::Immm---512_1.cif,bbef0b783844838abc97ad6a30849cdfebeaaead18ec46a16adcf72351ae9697,4.6472368240356445,-9.047747299016102,scored,-4.400510474980457,9.047747299016102
pgcgm-559ecbf579e9e288,PGCGM_generated_candidates,TcHg2Os,32.0,ABC2::Hg-Os-Tc,,1.tar.gz::Immm---113_0.cif,559ecbf579e9e2889d887e99ca727be79b05de8c2bad3fdf9d7fda56a2cc20a5,7.543073654174805,-13.132644774618722,scored,-5.589571120443917,13.132644774618722
pgcgm-9d3cddc550e3267c,PGCGM_generated_candidates,Zr(TlGe)16,33.0,AB16C16::Ge-Tl-Zr,,1.tar.gz::P4#mmm---8_0.cif,9d3cddc550e3267c8b93c21545b99cc0f919c3bff53b93755985d50b9f81d8d9,6.026571273803711,-9.694805624854837,scored,-3.668234351051125,9.694805624854837
pgcgm-d5d9f892fa188ce0,PGCGM_generated_candidates,CaHfRe,24.0,ABC::Ca-Hf-Re,,1.tar.gz::Pnma---323_0.cif,d5d9f892fa188ce03ee62cf8dbbe752ba883700155e214bafc606302b39a6658,0.2637891769409179,-8.400728970373832,scored,-8.136939793432914,8.400728970373832
pgcgm-1eac46027bd6f5b4,PGCGM_generated_candidates,Ca4Sb2O,28.0,AB2C4::Ca-O-Sb,,1.tar.gz::Immm---366_2.cif,1eac46027bd6f5b4d397395109055c0cacf779463a589b7f3e92b4e774416243,6.200912952423096,-9.213414285637528,scored,-3.012501333214432,9.213414285637528
pgcgm-86f1e8237955ba45,PGCGM_generated_candidates,ZrTiNb,24.0,ABC::Nb-Ti-Zr,,1.tar.gz::P4#nmm---63_2.cif,86f1e8237955ba4541e9b03ace9dd03e976c34c5b911e7ad2429bda97bb426f0,1.866607666015625,-10.76309501014056,scored,-8.896487344124935,10.76309501014056
pgcgm-b2f4f927fb0e90c3,PGCGM_generated_candidates,ZrFeAs,36.0,ABC::As-Fe-Zr,,1.tar.gz::P-3m1---190_0.cif,b2f4f927fb0e90c3e463547a62a4b6cb49c2a66512af6350fb3f0a9130a1cd34,0.9323616027832032,-8.19099895198061,scored,-7.258637349197406,8.19099895198061
pgcgm-fcaea87d4057321c,PGCGM_generated_candidates,CsVPd,24.0,ABC::Cs-Pd-V,,1.tar.gz::Pnma---72_1.cif,fcaea87d4057321cc55ebdd324fcec9c1ea827fa2ae6e0409330c9248b312a69,8.46339225769043,-13.534614853508899,scored,-5.07122259581847,13.534614853508899
pgcgm-6fac510807e497cf,PGCGM_generated_candidates,Ti2TlTe2,40.0,AB2C2::Te-Ti-Tl,,1.tar.gz::P4#nmm---920_2.cif,6fac510807e497cfd0b5eb75bb5598ba2c4c853253696b1024f66aa0fda9f779,-1.1467962265014648,-3.779471640906709,scored,-4.926267867408174,3.779471640906709
pgcgm-fcee87c2215bbf24,PGCGM_generated_candidates,Pb(SeF)2,40.0,AB2C2::F-Pb-Se,,1.tar.gz::Immm---542_2.cif,fcee87c2215bbf242da857bf186dd124817c015a803a3441c86bd03ab92d5e23,7.451196670532227,-10.364647782481683,scored,-2.913451111949456,10.364647782481683
pgcgm-cc7c30bd6f34f167,PGCGM_generated_candidates,KNbRu,24.0,ABC::K-Nb-Ru,,1.tar.gz::Pnma---895_1.cif,cc7c30bd6f34f167c301cb386b6fe43bf38f4cf33cf757fc0fcf5778ca2da617,2.5877647399902344,-9.465272558900592,scored,-6.877507818910358,9.465272558900592
pgcgm-23bd406e02dca7e6,PGCGM_generated_candidates,Te(RuW2)2,28.0,AB2C4::Ru-Te-W,,1.tar.gz::Immm---187_2.cif,23bd406e02dca7e6f07c6218ae77487c373d3e50e31662c47c32947aa6e0a600,-3.866953849792481,-6.635077125012943,scored,-10.502030974805423,6.635077125012943
pgcgm-3beaa09956c072f9,PGCGM_generated_candidates,CsVPd,24.0,ABC::Cs-Pd-V,,1.tar.gz::Pnma---72_0.cif,3beaa09956c072f93905603a38bec2d53f0540399ec20bbffec0fefc08342ab5,1.9190306663513184,-6.990253262169788,scored,-5.07122259581847,6.990253262169788
pgcgm-da52d154fb987e08,PGCGM_generated_candidates,ZrPbS2,32.0,ABC2::Pb-S-Zr,,1.tar.gz::P4#nmm---478_2.cif,da52d154fb987e08649c02c5829fb161f298172fcc1ebfc5f65f042e1c2b4254,4.585201740264893,-9.751270323062474,scored,-5.166068582797582,9.751270323062474
pgcgm-0911d6ffc267ef59,PGCGM_generated_candidates,MgOs2F4,28.0,AB2C4::F-Mg-Os,,1.tar.gz::Immm---313_0.cif,0911d6ffc267ef595767c5add21df8453aac3ec68f5d17a733598079f11dbd69,34.339637756347656,-38.89373806860398,scored,-4.554100312256323,38.89373806860398
pgcgm-869178e1b67b96ae,PGCGM_generated_candidates,MnRuS,24.0,ABC::Mn-Ru-S,,1.tar.gz::Pnma---208_1.cif,869178e1b67b96aec5d90de5a9616b8e1ca5e873f0392bf8ea83a5839a96f579,4.926442623138428,-12.496966984905377,scored,-7.570524361766949,12.496966984905377
pgcgm-39258dfea21350f3,PGCGM_generated_candidates,VGaN,24.0,ABC::Ga-N-V,,1.tar.gz::Immm---424_2.cif,39258dfea21350f30dc9006268d2948bf03acbecfbd1753e5d1b874f4eff45d2,6.546842575073242,-13.357207590991111,scored,-6.810365015917869,13.357207590991111
pgcgm-71789939d7923ac9,PGCGM_generated_candidates,SrRuSe,24.0,ABC::Ru-Se-Sr,,1.tar.gz::Pnma---641_2.cif,71789939d7923ac975797b64d8d168ee59e454c0896fd2a1e3b1e8b325492ae2,4.169009208679199,-9.015463962498794,scored,-4.846454753819595,9.015463962498794
pgcgm-72572e115cf1edc8,PGCGM_generated_candidates,Rb2TcPt,32.0,ABC2::Pt-Rb-Tc,,1.tar.gz::Immm---256_1.cif,72572e115cf1edc8361f2063a1c2500393d6d23c8874f127d861e40cf11c2c1c,3.849000930786133,-8.476443032912222,scored,-4.627442102126089,8.476443032912222
pgcgm-8fac166430cafb72,PGCGM_generated_candidates,K2ZnRh,32.0,ABC2::K-Rh-Zn,,1.tar.gz::Immm---814_2.cif,8fac166430cafb72e7046182de76a8c271199e291b90f368791a703e1c3dec95,9.774452209472656,-12.515536950902314,scored,-2.7410847414296575,12.515536950902314
pgcgm-dcd499c915730dc5,PGCGM_generated_candidates,Ba2Tc2B,30.0,AB2C2::B-Ba-Tc,,1.tar.gz::P6_3mc---603_2.cif,dcd499c915730dc5492b86f6ce10f4710664ee7492dc42e954d65cb828a99e47,7.487888336181641,-13.775905568405586,scored,-6.288017232223945,13.775905568405586
pgcgm-1c8287b449d57ac2,PGCGM_generated_candidates,Zn(InCo)2,30.0,AB2C2::Co-In-Zn,,1.tar.gz::P-3m1---243_2.cif,1c8287b449d57ac2820e02a57581273b5f901174aa20092d24592963b0de25b7,8.712180137634277,-12.93699921564421,scored,-4.224819078009934,12.93699921564421
