reannotation_sample_id,dataset,video_id,path_id,pending_montage_path,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,review_status
audit2000_reann_0942,TAO,5945,ovtb_v5945_p004453,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5945_p004453.jpg,,,,,
audit2000_reann_0786,TAO,4658,ovtb_v4658_p002858,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4658_p002858.jpg,,,,,
audit2000_reann_1698,BURST,2421,ovtb_v2421_p003145,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003145.jpg,,,,,
audit2000_reann_1212,TAO,4007,ovtb_v4007_p002468,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4007_p002468.jpg,,,,,
audit2000_reann_1257,TAO,5946,ovtb_v5946_p004473,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5946_p004473.jpg,,,,,
audit2000_reann_1110,TAO,4977,ovtb_v4977_p003464,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4977_p003464.jpg,,,,,
audit2000_reann_0484,OVT-B,64,ovtb_v64_p002761,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v64_p002761.jpg,,,,,
audit2000_reann_0760,TAO,4431,ovtb_v4431_p002875,,,,,,
audit2000_reann_0584,OVT-B,511,ovtb_v511_p005694,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v511_p005694.jpg,,,,,
audit2000_reann_0254,OVT-B,466,ovtb_v466_p005410,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v466_p005410.jpg,,,,,
audit2000_reann_1958,BURST,724,ovtb_v724_p001271,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v724_p001271.jpg,,,,,
audit2000_reann_0574,OVT-B,854,ovtb_v854_p008260,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v854_p008260.jpg,,,,,
audit2000_reann_1404,BURST,1785,ovtb_v1785_p002338,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1785_p002338.jpg,,,,,
audit2000_reann_1650,BURST,764,ovtb_v764_p001234,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v764_p001234.jpg,,,,,
audit2000_reann_0285,OVT-B,535,ovtb_v535_p005883,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v535_p005883.jpg,,,,,
audit2000_reann_0282,OVT-B,894,ovtb_v894_p008608,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v894_p008608.jpg,,,,,
audit2000_reann_1968,BURST,2218,ovtb_v2218_p002628,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2218_p002628.jpg,,,,,
audit2000_reann_1274,TAO,4848,ovtb_v4848_p003079,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4848_p003079.jpg,,,,,
audit2000_reann_1041,TAO,3656,ovtb_v3656_p002325,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3656_p002325.jpg,,,,,
audit2000_reann_1859,BURST,2738,ovtb_v2738_p003412,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2738_p003412.jpg,,,,,
audit2000_reann_0523,OVT-B,390,ovtb_v390_p004876,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v390_p004876.jpg,,,,,
audit2000_reann_0272,OVT-B,453,ovtb_v453_p005301,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005301.jpg,,,,,
audit2000_reann_1802,BURST,550,ovtb_v550_p000956,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000956.jpg,,,,,
audit2000_reann_0716,TAO,4559,ovtb_v4559_p003014,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4559_p003014.jpg,,,,,
audit2000_reann_1508,BURST,2103,ovtb_v2103_p002727,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002727.jpg,,,,,
audit2000_reann_1121,TAO,3919,ovtb_v3919_p002346,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3919_p002346.jpg,,,,,
audit2000_reann_0875,TAO,4455,ovtb_v4455_p002887,,,,,,
audit2000_reann_0347,OVT-B,876,ovtb_v876_p008437,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v876_p008437.jpg,,,,,
audit2000_reann_0815,TAO,4668,ovtb_v4668_p002870,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4668_p002870.jpg,,,,,
audit2000_reann_1122,TAO,2058,ovtb_v2058_p001068,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2058_p001068.jpg,,,,,
audit2000_reann_0639,OVT-B,553,ovtb_v553_p006014,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v553_p006014.jpg,,,,,
audit2000_reann_1669,BURST,443,ovtb_v443_p000769,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v443_p000769.jpg,,,,,
audit2000_reann_1152,TAO,4125,ovtb_v4125_p002627,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4125_p002627.jpg,,,,,
audit2000_reann_1011,TAO,5881,ovtb_v5881_p004394,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5881_p004394.jpg,,,,,
audit2000_reann_1454,BURST,823,ovtb_v823_p001115,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001115.jpg,,,,,
audit2000_reann_0567,OVT-B,96,ovtb_v96_p002946,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v96_p002946.jpg,,,,,
audit2000_reann_1030,TAO,5622,ovtb_v5622_p004096,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5622_p004096.jpg,,,,,
audit2000_reann_1241,TAO,1058,ovtb_v1058_p000574,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1058_p000574.jpg,,,,,
audit2000_reann_1405,BURST,2421,ovtb_v2421_p003133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003133.jpg,,,,,
audit2000_reann_1999,BURST,270,ovtb_v270_p000429,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v270_p000429.jpg,,,,,
audit2000_reann_1422,BURST,1240,ovtb_v1240_p001781,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1240_p001781.jpg,,,,,
audit2000_reann_1632,BURST,1171,ovtb_v1171_p001599,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1171_p001599.jpg,,,,,
audit2000_reann_0365,OVT-B,382,ovtb_v382_p004805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004805.jpg,,,,,
audit2000_reann_1546,BURST,1198,ovtb_v1198_p001524,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1198_p001524.jpg,,,,,
audit2000_reann_0291,OVT-B,679,ovtb_v679_p007000,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v679_p007000.jpg,,,,,
audit2000_reann_0004,OVT-B,40,ovtb_v40_p002422,,,,,,
audit2000_reann_0087,OVT-B,443,ovtb_v443_p005245,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005245.jpg,,,,,
audit2000_reann_0621,OVT-B,468,ovtb_v468_p005427,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v468_p005427.jpg,,,,,
audit2000_reann_1671,BURST,2441,ovtb_v2441_p003200,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2441_p003200.jpg,,,,,
audit2000_reann_0635,OVT-B,749,ovtb_v749_p007461,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v749_p007461.jpg,,,,,
audit2000_reann_0965,TAO,5901,ovtb_v5901_p004423,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5901_p004423.jpg,,,,,
audit2000_reann_0396,OVT-B,926,ovtb_v926_p008796,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v926_p008796.jpg,,,,,
audit2000_reann_0976,TAO,5280,ovtb_v5280_p003724,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5280_p003724.jpg,,,,,
audit2000_reann_0881,TAO,4751,ovtb_v4751_p003077,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4751_p003077.jpg,,,,,
audit2000_reann_1845,BURST,120,ovtb_v120_p000352,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v120_p000352.jpg,,,,,
audit2000_reann_0054,OVT-B,601,ovtb_v601_p006385,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v601_p006385.jpg,,,,,
audit2000_reann_1743,BURST,2342,ovtb_v2342_p003011,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2342_p003011.jpg,,,,,
audit2000_reann_1314,TAO,5631,ovtb_v5631_p004090,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5631_p004090.jpg,,,,,
audit2000_reann_0787,TAO,3275,ovtb_v3275_p001940,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3275_p001940.jpg,,,,,
audit2000_reann_1354,TAO,2666,ovtb_v2666_p001253,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2666_p001253.jpg,,,,,
audit2000_reann_0032,OVT-B,514,ovtb_v514_p005708,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v514_p005708.jpg,,,,,
audit2000_reann_0035,OVT-B,36,ovtb_v36_p002213,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002213.jpg,,,,,
audit2000_reann_1617,BURST,753,ovtb_v753_p001152,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v753_p001152.jpg,,,,,
audit2000_reann_1318,TAO,3469,ovtb_v3469_p002197,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3469_p002197.jpg,,,,,
audit2000_reann_1181,TAO,1329,ovtb_v1329_p000690,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1329_p000690.jpg,,,,,
audit2000_reann_1900,BURST,2177,ovtb_v2177_p002805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2177_p002805.jpg,,,,,
audit2000_reann_1450,BURST,2900,ovtb_v2900_p003575,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2900_p003575.jpg,,,,,
audit2000_reann_1522,BURST,336,ovtb_v336_p000744,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v336_p000744.jpg,,,,,
audit2000_reann_1442,BURST,987,ovtb_v987_p001384,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v987_p001384.jpg,,,,,
audit2000_reann_1853,BURST,2103,ovtb_v2103_p002735,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002735.jpg,,,,,
audit2000_reann_0799,TAO,2227,ovtb_v2227_p001191,,,,,,
audit2000_reann_0446,OVT-B,383,ovtb_v383_p004819,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v383_p004819.jpg,,,,,
audit2000_reann_0274,OVT-B,929,ovtb_v929_p008860,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v929_p008860.jpg,,,,,
audit2000_reann_1902,BURST,22,ovtb_v22_p000016,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v22_p000016.jpg,,,,,
audit2000_reann_1014,TAO,4251,ovtb_v4251_p002488,,,,,,
audit2000_reann_1909,BURST,919,ovtb_v919_p001262,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v919_p001262.jpg,,,,,
audit2000_reann_1899,BURST,39,ovtb_v39_p000054,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v39_p000054.jpg,,,,,
audit2000_reann_1816,BURST,2785,ovtb_v2785_p003281,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2785_p003281.jpg,,,,,
audit2000_reann_0406,OVT-B,798,ovtb_v798_p007856,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v798_p007856.jpg,,,,,
audit2000_reann_0517,OVT-B,597,ovtb_v597_p006359,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v597_p006359.jpg,,,,,
audit2000_reann_1866,BURST,247,ovtb_v247_p000558,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v247_p000558.jpg,,,,,
audit2000_reann_1895,BURST,148,ovtb_v148_p000432,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000432.jpg,,,,,
audit2000_reann_0211,OVT-B,864,ovtb_v864_p008343,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v864_p008343.jpg,,,,,
audit2000_reann_1269,TAO,5129,ovtb_v5129_p003611,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5129_p003611.jpg,,,,,
audit2000_reann_1626,BURST,1184,ovtb_v1184_p001700,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1184_p001700.jpg,,,,,
audit2000_reann_1812,BURST,1429,ovtb_v1429_p001895,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1429_p001895.jpg,,,,,
audit2000_reann_1488,BURST,2656,ovtb_v2656_p003168,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2656_p003168.jpg,,,,,
audit2000_reann_1656,BURST,2421,ovtb_v2421_p003122,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003122.jpg,,,,,
audit2000_reann_1710,BURST,2820,ovtb_v2820_p003569,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2820_p003569.jpg,,,,,
audit2000_reann_0190,OVT-B,33,ovtb_v33_p001932,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001932.jpg,,,,,
audit2000_reann_1530,BURST,2551,ovtb_v2551_p003030,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2551_p003030.jpg,,,,,
audit2000_reann_1492,BURST,286,ovtb_v286_p000637,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v286_p000637.jpg,,,,,
audit2000_reann_1302,TAO,3480,ovtb_v3480_p002009,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3480_p002009.jpg,,,,,
audit2000_reann_0971,TAO,3399,ovtb_v3399_p001950,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3399_p001950.jpg,,,,,
audit2000_reann_0643,OVT-B,49,ovtb_v49_p002655,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v49_p002655.jpg,,,,,
audit2000_reann_0562,OVT-B,510,ovtb_v510_p005687,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v510_p005687.jpg,,,,,
audit2000_reann_1564,BURST,1348,ovtb_v1348_p001890,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1348_p001890.jpg,,,,,
audit2000_reann_0505,OVT-B,42,ovtb_v42_p002551,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002551.jpg,,,,,
audit2000_reann_0921,TAO,841,ovtb_v841_p000522,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v841_p000522.jpg,,,,,
audit2000_reann_1943,BURST,2365,ovtb_v2365_p003032,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2365_p003032.jpg,,,,,
audit2000_reann_0343,OVT-B,56,ovtb_v56_p002711,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v56_p002711.jpg,,,,,
audit2000_reann_1893,BURST,430,ovtb_v430_p000782,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v430_p000782.jpg,,,,,
audit2000_reann_0926,TAO,4677,ovtb_v4677_p003139,,,,,,
audit2000_reann_0126,OVT-B,819,ovtb_v819_p008044,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v819_p008044.jpg,,,,,
audit2000_reann_1762,BURST,2103,ovtb_v2103_p002731,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002731.jpg,,,,,
audit2000_reann_0663,OVT-B,934,ovtb_v934_p008889,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v934_p008889.jpg,,,,,
audit2000_reann_1783,BURST,1601,ovtb_v1601_p002072,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1601_p002072.jpg,,,,,
audit2000_reann_0121,OVT-B,443,ovtb_v443_p005244,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005244.jpg,,,,,
audit2000_reann_0234,OVT-B,716,ovtb_v716_p007241,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v716_p007241.jpg,,,,,
audit2000_reann_0312,OVT-B,873,ovtb_v873_p008402,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v873_p008402.jpg,,,,,
audit2000_reann_1284,TAO,3431,ovtb_v3431_p001965,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3431_p001965.jpg,,,,,
audit2000_reann_0603,OVT-B,38,ovtb_v38_p002302,,,,,,
audit2000_reann_1614,BURST,2785,ovtb_v2785_p003276,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2785_p003276.jpg,,,,,
audit2000_reann_1324,TAO,595,ovtb_v595_p000426,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v595_p000426.jpg,,,,,
audit2000_reann_0508,OVT-B,335,ovtb_v335_p004550,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v335_p004550.jpg,,,,,
audit2000_reann_0767,TAO,4861,ovtb_v4861_p003149,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4861_p003149.jpg,,,,,
audit2000_reann_0144,OVT-B,96,ovtb_v96_p002954,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v96_p002954.jpg,,,,,
audit2000_reann_0597,OVT-B,469,ovtb_v469_p005442,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v469_p005442.jpg,,,,,
audit2000_reann_1087,TAO,488,ovtb_v488_p000296,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v488_p000296.jpg,,,,,
audit2000_reann_1662,BURST,1100,ovtb_v1100_p001629,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1100_p001629.jpg,,,,,
audit2000_reann_0559,OVT-B,696,ovtb_v696_p007130,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v696_p007130.jpg,,,,,
audit2000_reann_0637,OVT-B,912,ovtb_v912_p008698,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v912_p008698.jpg,,,,,
audit2000_reann_0823,TAO,4234,ovtb_v4234_p002475,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4234_p002475.jpg,,,,,
audit2000_reann_1724,BURST,270,ovtb_v270_p000413,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v270_p000413.jpg,,,,,
audit2000_reann_0659,OVT-B,750,ovtb_v750_p007465,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v750_p007465.jpg,,,,,
audit2000_reann_0204,OVT-B,658,ovtb_v658_p006809,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v658_p006809.jpg,,,,,
audit2000_reann_1149,TAO,5903,ovtb_v5903_p004265,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5903_p004265.jpg,,,,,
audit2000_reann_1666,BURST,308,ovtb_v308_p000704,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v308_p000704.jpg,,,,,
audit2000_reann_0182,OVT-B,24,ovtb_v24_p001091,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v24_p001091.jpg,,,,,
audit2000_reann_1979,BURST,2965,ovtb_v2965_p003765,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2965_p003765.jpg,,,,,
audit2000_reann_1786,BURST,823,ovtb_v823_p001120,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v823_p001120.jpg,,,,,
audit2000_reann_0677,OVT-B,317,ovtb_v317_p004436,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v317_p004436.jpg,,,,,
audit2000_reann_1849,BURST,2232,ovtb_v2232_p002645,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2232_p002645.jpg,,,,,
audit2000_reann_0375,OVT-B,2,ovtb_v2_p000151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v2_p000151.jpg,,,,,
audit2000_reann_1021,TAO,3401,ovtb_v3401_p001908,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3401_p001908.jpg,,,,,
audit2000_reann_1935,BURST,2749,ovtb_v2749_p003246,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2749_p003246.jpg,,,,,
audit2000_reann_1456,BURST,554,ovtb_v554_p001149,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v554_p001149.jpg,,,,,
audit2000_reann_1163,TAO,5597,ovtb_v5597_p004004,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5597_p004004.jpg,,,,,
audit2000_reann_1570,BURST,1763,ovtb_v1763_p002094,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1763_p002094.jpg,,,,,
audit2000_reann_1023,TAO,3237,ovtb_v3237_p001680,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3237_p001680.jpg,,,,,
audit2000_reann_1294,TAO,4794,ovtb_v4794_p002985,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4794_p002985.jpg,,,,,
audit2000_reann_0169,OVT-B,36,ovtb_v36_p002201,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002201.jpg,,,,,
audit2000_reann_1587,BURST,1763,ovtb_v1763_p002090,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1763_p002090.jpg,,,,,
audit2000_reann_1350,TAO,546,ovtb_v546_p000405,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v546_p000405.jpg,,,,,
audit2000_reann_0218,OVT-B,1,ovtb_v1_p000081,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v1_p000081.jpg,,,,,
audit2000_reann_1622,BURST,1860,ovtb_v1860_p002473,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1860_p002473.jpg,,,,,
audit2000_reann_0886,TAO,3392,ovtb_v3392_p001903,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3392_p001903.jpg,,,,,
audit2000_reann_0369,OVT-B,13,ovtb_v13_p000588,,,,,,
audit2000_reann_1408,BURST,2907,ovtb_v2907_p003681,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2907_p003681.jpg,,,,,
audit2000_reann_1980,BURST,952,ovtb_v952_p001290,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v952_p001290.jpg,,,,,
audit2000_reann_0093,OVT-B,605,ovtb_v605_p006427,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v605_p006427.jpg,,,,,
audit2000_reann_0655,OVT-B,778,ovtb_v778_p007702,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v778_p007702.jpg,,,,,
audit2000_reann_0214,OVT-B,525,ovtb_v525_p005787,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v525_p005787.jpg,,,,,
