risk_model,n_rows,base_flip_rate,mean_roc_auc,std_roc_auc,mean_average_precision,std_average_precision,mean_brier_score,top20_risk_flip_rate,bottom20_risk_flip_rate,top20_enrichment_vs_base,feature_names,cv_scheme,evidence_scope,delta_auc_vs_candidate_margin,system_beats_candidate_margin,combined_beats_candidate_margin,primary_prediction_signal,model_role,panel,K,retain_fraction,flagged_fraction,n_total,n_retained_low_risk,n_flagged_high_risk,retained_flip_rate,flagged_flip_rate,relative_flip_rate_reduction_retained,fraction_flips_flagged,retained_beta_UCB_observed,triage_secondary_success,alpha0,release_size_candidate_level,nonempty_folds,fold_count,min_test_retained_n_across_folds,safe_folds_t1,observed_FTR_t1,observed_flip_rate_retained,mean_FTR_t0_by_design,beta_UCB_max_across_calibration_folds,beta_UCB_mean_across_calibration_folds,alpha0_plus_beta_UCB,budget_pass_pre_eval,seed_level_gate_available,primary_success_candidate_level,primary_success_full_certificate,paper_role
chemical_system_exploration_only,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.4,0.6,249.0,99.0,150.0,0.0707070707070707,0.32666666666666666,0.6856060606060607,0.875,0.13881642656660648,True,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.5,0.5,249.0,124.0,125.0,0.08064516129032258,0.368,0.6414170506912442,0.8214285714285714,0.14210078014381933,True,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.6,0.4,249.0,149.0,100.0,0.09395973154362416,0.42,0.5822147651006712,0.75,0.15153506411484974,True,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.7,0.30000000000000004,249.0,174.0,75.0,0.13218390804597702,0.44,0.41225369458128075,0.5892857142857143,0.19053787305055442,False,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.8,0.19999999999999996,249.0,199.0,50.0,0.18592964824120603,0.38,0.17327709978463746,0.3392857142857143,0.24574774823845183,False,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,1.0,0.0,249.0,249.0,0.0,0.2248995983935743,,0.0,0.0,0.2807130375285646,False,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.3,0.7,192.0,57.0,135.0,0.017543859649122806,0.31851851851851853,0.9234449760765551,0.9772727272727273,0.09290966938262721,True,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.4,0.6,192.0,76.0,116.0,0.02631578947368421,0.3620689655172414,0.8851674641148325,0.9545454545454546,0.09096795750937933,True,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.5,0.5,192.0,96.0,96.0,0.041666666666666664,0.4166666666666667,0.8181818181818182,0.9090909090909091,0.10228342507533544,True,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.6,0.4,192.0,115.0,77.0,0.06956521739130435,0.4675324675324675,0.6964426877470355,0.8181818181818182,0.13129014501456757,True,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.7,0.30000000000000004,192.0,134.0,58.0,0.11940298507462686,0.4827586206896552,0.4789687924016282,0.6363636363636364,0.1851725205845763,True,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.8,0.19999999999999996,192.0,153.0,39.0,0.17647058823529413,0.4358974358974359,0.22994652406417104,0.38636363636363635,0.24458137399871854,False,,,,,,,,,,,,,,,,,
chemical_system_exploration_only,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,1.0,0.0,192.0,192.0,0.0,0.22916666666666666,,0.0,0.0,0.293583868424809,False,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.3,0.7,249.0,74.0,175.0,0.0,0.32,1.0,1.0,0.049351503566216516,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.4,0.6,249.0,99.0,150.0,0.020202020202020204,0.36,0.9101731601731602,0.9642857142857143,0.07069169626868313,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.5,0.5,249.0,124.0,125.0,0.056451612903225805,0.392,0.7489919354838709,0.875,0.11194928636840208,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.6,0.4,249.0,149.0,100.0,0.08053691275167785,0.44,0.6418983700862896,0.7857142857142857,0.13549144597491725,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.7,0.30000000000000004,249.0,174.0,75.0,0.11494252873563218,0.48,0.48891625615763545,0.6428571428571429,0.17087007226291645,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.8,0.19999999999999996,249.0,199.0,50.0,0.1407035175879397,0.56,0.3743718592964824,0.5,0.19584176350345417,False,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,1.0,0.0,249.0,249.0,0.0,0.2248995983935743,,0.0,0.0,0.2807130375285646,False,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.3,0.7,192.0,57.0,135.0,0.0,0.32592592592592595,1.0,1.0,0.06314100878346394,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.4,0.6,192.0,76.0,116.0,0.02631578947368421,0.3620689655172414,0.8851674641148325,0.9545454545454546,0.09096795750937933,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.5,0.5,192.0,96.0,96.0,0.03125,0.4270833333333333,0.8636363636363636,0.9318181818181818,0.08788826148913696,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.6,0.4,192.0,115.0,77.0,0.043478260869565216,0.5064935064935064,0.8102766798418972,0.8863636363636364,0.0977591749004242,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.7,0.30000000000000004,192.0,134.0,58.0,0.08955223880597014,0.5517241379310345,0.6092265943012211,0.7272727272727273,0.1500131087421233,True,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.8,0.19999999999999996,192.0,153.0,39.0,0.13071895424836602,0.6153846153846154,0.42959001782531187,0.5454545454545454,0.19329005845958236,False,,,,,,,,,,,,,,,,,
system_margin_distribution,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,1.0,0.0,192.0,192.0,0.0,0.22916666666666666,,0.0,0.0,0.293583868424809,False,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.3,0.7,249.0,74.0,175.0,0.02702702702702703,0.30857142857142855,0.8798262548262548,0.9642857142857143,0.09329471221654377,True,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.4,0.6,249.0,99.0,150.0,0.04040404040404041,0.3466666666666667,0.8203463203463203,0.9285714285714286,0.09932168323977801,True,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.5,0.5,249.0,124.0,125.0,0.07258064516129033,0.376,0.6772753456221198,0.8392857142857143,0.1321972009378224,True,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.6,0.4,249.0,149.0,100.0,0.10738255033557047,0.4,0.5225311601150527,0.7142857142857143,0.16731640393284458,True,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.7,0.30000000000000004,249.0,174.0,75.0,0.14367816091954022,0.41333333333333333,0.3611453201970444,0.5535714285714286,0.20349950255303464,False,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,0.8,0.19999999999999996,249.0,199.0,50.0,0.19095477386934673,0.36,0.1509332376166547,0.32142857142857145,0.2512150192606816,False,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.2248995983935743,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,300.0,1.0,0.0,249.0,249.0,0.0,0.2248995983935743,,0.0,0.0,0.2807130375285646,False,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.3,0.7,192.0,57.0,135.0,0.0,0.32592592592592595,1.0,1.0,0.06314100878346394,True,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.4,0.6,192.0,76.0,116.0,0.039473684210526314,0.35344827586206895,0.8277511961722489,0.9318181818181818,0.10974967271462335,True,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.5,0.5,192.0,96.0,96.0,0.052083333333333336,0.40625,0.7727272727272727,0.8863636363636364,0.11618632936721088,True,,,,,,,,,,,,,,,,,
system_size_activity_proxy,,0.22916666666666666,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,risk_triage_frontier,500.0,0.6,0.4,192.0,115.0,77.0,0.06956521739130435,0.4675324675324675,0.6964426877470355,0.8181818181818182,0.13129014501456757,True,,,,,,,,,,,,,,,,,
