audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
SPCAL-000096,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997108110143693,SN7::L15-0760E-0887N_3041_4643_13::2018-10->2018-11::5472->5472::163d672b2d52a8b8->163d672b2d52a8b8,,,,,
SPCAL-000097,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.999713564106681,SN7::L15-0760E-0887N_3041_4643_13::2018-11->2018-12::8959->8959::743294db86130d5d->743294db86130d5d,,,,,
SPCAL-000098,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162935446455,SN7::L15-0760E-0887N_3041_4643_13::2018-12->2019-01::161->161::7e4622829ba272fb->7e4622829ba272fb,,,,,
SPCAL-000099,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189936751746,SN7::L15-0760E-0887N_3041_4643_13::2019-01->2019-02::8114->8114::0de5dceb977fa9d8->0de5dceb977fa9d8,,,,,
SPCAL-000100,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216701925813,SN7::L15-0760E-0887N_3041_4643_13::2019-02->2019-03::5069->5069::29b818b3f7a00d19->29b818b3f7a00d19,,,,,
SPCAL-000101,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997243190934764,SN7::L15-0760E-0887N_3041_4643_13::2019-03->2019-04::9673->9673::6303e26c56b7c70a->6303e26c56b7c70a,,,,,
SPCAL-000102,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997269340897095,SN7::L15-0760E-0887N_3041_4643_13::2019-04->2019-05::6049->6049::238a904759cf0e37->238a904759cf0e37,,,,,
SPCAL-000103,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997295416619707,SN7::L15-0760E-0887N_3041_4643_13::2019-05->2019-06::5875->5875::5d839c946986cc95->5d839c946986cc95,,,,,
SPCAL-000104,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997321092426518,SN7::L15-0760E-0887N_3041_4643_13::2019-06->2019-07::9559->9559::675239d05e64b185->675239d05e64b185,,,,,
SPCAL-000105,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346675060702,SN7::L15-0760E-0887N_3041_4643_13::2019-07->2019-08::5474->5474::b87cf2e834c01873->b87cf2e834c01873,,,,,
SPCAL-000106,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997371860717914,SN7::L15-0760E-0887N_3041_4643_13::2019-08->2019-09::4408->4408::f48d87c3eab9afd8->f48d87c3eab9afd8,,,,,
SPCAL-000107,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997396944657969,SN7::L15-0760E-0887N_3041_4643_13::2019-09->2019-10::8526->8526::9866aa4e69037797->9866aa4e69037797,,,,,
SPCAL-000108,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421577796002,SN7::L15-0760E-0887N_3041_4643_13::2019-10->2019-11::3967->3967::8c592b5bd339a87c->8c592b5bd339a87c,,,,,
SPCAL-000109,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997446130165302,SN7::L15-0760E-0887N_3041_4643_13::2019-11->2019-12::2255->2255::5b52166b544f37a8->5b52166b544f37a8,,,,,
SPCAL-000110,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997470575080634,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9229->9229::a34a1555144db390->a34a1555144db390,,,,,
SPCAL-000111,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996848206951091,SN7::L15-0683E-1006N_2732_4164_13::2018-01->2018-02::4616->4616::aeb7885bad248d89->aeb7885bad248d89,,,,,
SPCAL-000112,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996878169945059,SN7::L15-0683E-1006N_2732_4164_13::2018-02->2018-03::304->304::52348b877305b941->52348b877305b941,,,,,
SPCAL-000113,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907933858571,SN7::L15-0683E-1006N_2732_4164_13::2018-03->2018-04::9728->9728::d4b99290e9bd5a5e->d4b99290e9bd5a5e,,,,,
SPCAL-000114,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12003,2018,4,2018,6,1.0,1.0,1.0,1.0,0.9996937373272183,SN7::L15-0683E-1006N_2732_4164_13::2018-04->2018-06::11577->11577::1dbf3f2eb63ee9a7->1dbf3f2eb63ee9a7,,,,,
SPCAL-000115,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12004,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996966370308218,SN7::L15-0683E-1006N_2732_4164_13::2018-06->2018-07::10315->10315::822d18b06c9cf392->822d18b06c9cf392,,,,,
SPCAL-000116,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12005,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9996995353329347,SN7::L15-0683E-1006N_2732_4164_13::2018-07->2018-08::13729->13727::99997745e139f227->99997745e139f227,,,,,
SPCAL-000117,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12006,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997023960165913,SN7::L15-0683E-1006N_2732_4164_13::2018-08->2018-09::3753->3753::cbbd9ad984c02140->cbbd9ad984c02140,,,,,
SPCAL-000118,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12007,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997052184522859,SN7::L15-0683E-1006N_2732_4164_13::2018-09->2018-10::4283->4283::ebbe4a455bced668->ebbe4a455bced668,,,,,
SPCAL-000119,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12008,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997080291338998,SN7::L15-0683E-1006N_2732_4164_13::2018-10->2018-11::4516->4516::f2a5100359524cbc->f2a5100359524cbc,,,,,
SPCAL-000120,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12009,2018,11,2019,1,1.0,1.0,1.0,1.0,0.9997108071510808,SN7::L15-0683E-1006N_2732_4164_13::2018-11->2019-01::5758->5758::d63766503fdfaaa4->d63766503fdfaaa4,,,,,
SPCAL-000121,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12010,2019,1,2019,3,1.0,1.0,1.0,1.0,0.9997135592235413,SN7::L15-0683E-1006N_2732_4164_13::2019-01->2019-03::11193->11193::c223b49e9b8d4824->c223b49e9b8d4824,,,,,
SPCAL-000122,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12011,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997162853680283,SN7::L15-0683E-1006N_2732_4164_13::2019-03->2019-04::7138->7138::4163ce6164dc652a->4163ce6164dc652a,,,,,
SPCAL-000123,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12012,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997189944041237,SN7::L15-0683E-1006N_2732_4164_13::2019-04->2019-05::8840->8840::57fe24f0cfadf58c->57fe24f0cfadf58c,,,,,
SPCAL-000124,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12013,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997216684836007,SN7::L15-0683E-1006N_2732_4164_13::2019-05->2019-06::57->57::b69f8369e1443acd->b69f8369e1443acd,,,,,
SPCAL-000125,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12014,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997243143302129,SN7::L15-0683E-1006N_2732_4164_13::2019-06->2019-07::9425->9425::cbdbeee641b12949->cbdbeee641b12949,,,,,
SPCAL-000126,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12015,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997269357490379,SN7::L15-0683E-1006N_2732_4164_13::2019-07->2019-08::3751->3751::a3d5c292d28d1082->a3d5c292d28d1082,,,,,
SPCAL-000127,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12016,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997295413079544,SN7::L15-0683E-1006N_2732_4164_13::2019-08->2019-09::12847->12847::06521e5e24f5acbc->06521e5e24f5acbc,,,,,
SPCAL-000128,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12017,2019,9,2019,10,1.0,1.0,1.0,1.0,0.999732112651432,SN7::L15-0683E-1006N_2732_4164_13::2019-09->2019-10::6002->6002::851658241fc19546->851658241fc19546,,,,,
SPCAL-000129,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12018,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997346505147838,SN7::L15-0683E-1006N_2732_4164_13::2019-10->2019-11::13529->13529::02f7b0575ffe5e2e->02f7b0575ffe5e2e,,,,,
SPCAL-000130,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12019,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997371891845644,SN7::L15-0683E-1006N_2732_4164_13::2019-11->2019-12::9477->9477::da8f292c2d7d57f0->da8f292c2d7d57f0,,,,,
SPCAL-000131,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12020,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997396950853051,SN7::L15-0683E-1006N_2732_4164_13::2019-12->2020-01::9856->9856::e427e88fd03ca788->e427e88fd03ca788,,,,,
SPCAL-000132,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13000,2018,2,2018,4,1.0,1.0,1.0,1.0,0.9996847703293196,SN7::L15-0577E-1243N_2309_3217_13::2018-02->2018-04::3209->3209::3c514e321e543024->3c514e321e543024,,,,,
SPCAL-000133,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13001,2018,4,2018,5,1.0,1.0,1.0,1.0,0.999687761120782,SN7::L15-0577E-1243N_2309_3217_13::2018-04->2018-05::1866->1866::aa8bc56bfda01e52->aa8bc56bfda01e52,,,,,
SPCAL-000134,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13002,2018,5,2018,6,1.0,1.0,1.0,1.0,0.999690729870218,SN7::L15-0577E-1243N_2309_3217_13::2018-05->2018-06::3766->3766::a9e75eebb6817008->a9e75eebb6817008,,,,,
SPCAL-000135,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13003,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996937296984906,SN7::L15-0577E-1243N_2309_3217_13::2018-06->2018-07::2676->2676::d373671747d9be50->d373671747d9be50,,,,,
SPCAL-000136,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13004,2018,7,2018,8,1.0,1.0,1.0,1.0,0.999696643653452,SN7::L15-0577E-1243N_2309_3217_13::2018-07->2018-08::3537->3537::694b8049178cdc24->694b8049178cdc24,,,,,
SPCAL-000137,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13005,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9996995393110043,SN7::L15-0577E-1243N_2309_3217_13::2018-08->2018-09::2528->2528::962e3c03a749eeed->962e3c03a749eeed,,,,,
SPCAL-000138,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13006,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997023999780448,SN7::L15-0577E-1243N_2309_3217_13::2018-09->2018-10::309->309::0d98d38e7b3cfb84->0d98d38e7b3cfb84,,,,,
SPCAL-000139,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13007,2018,10,2018,11,1.0,1.0,1.0,1.0,0.999705232365741,SN7::L15-0577E-1243N_2309_3217_13::2018-10->2018-11::1108->1108::bc3856963e93a9c2->bc3856963e93a9c2,,,,,
SPCAL-000140,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13008,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997080269242739,SN7::L15-0577E-1243N_2309_3217_13::2018-11->2018-12::2095->2095::f4931ee7475a14d9->f4931ee7475a14d9,,,,,
SPCAL-000141,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13009,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997107602690373,SN7::L15-0577E-1243N_2309_3217_13::2018-12->2019-01::731->731::e3fc14144d6a7cb5->e3fc14144d6a7cb5,,,,,
SPCAL-000142,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13010,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997135697713824,SN7::L15-0577E-1243N_2309_3217_13::2019-01->2019-02::4478->4478::630bd2206b81919e->630bd2206b81919e,,,,,
SPCAL-000143,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13011,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997162580006426,SN7::L15-0577E-1243N_2309_3217_13::2019-02->2019-03::324->324::2afab18e9f0949c7->2afab18e9f0949c7,,,,,
SPCAL-000144,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13012,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997189926319046,SN7::L15-0577E-1243N_2309_3217_13::2019-03->2019-04::4486->4486::52b8b5461b5f85a3->52b8b5461b5f85a3,,,,,
SPCAL-000145,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13013,2019,4,2019,5,1.0,1.0,1.0,1.0,0.999721670614305,SN7::L15-0577E-1243N_2309_3217_13::2019-04->2019-05::2632->2632::016eebdab95df5ea->016eebdab95df5ea,,,,,
SPCAL-000146,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13014,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997243186560819,SN7::L15-0577E-1243N_2309_3217_13::2019-05->2019-06::1081->1081::6608b6c857837df2->6608b6c857837df2,,,,,
SPCAL-000147,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13015,2019,6,2019,7,1.0,1.0,1.0,1.0,0.999726936050142,SN7::L15-0577E-1243N_2309_3217_13::2019-06->2019-07::3885->3885::05630e1749f5ece9->05630e1749f5ece9,,,,,
SPCAL-000148,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13016,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997295426875422,SN7::L15-0577E-1243N_2309_3217_13::2019-07->2019-08::4429->4429::b2f19eb9ff8b36ad->b2f19eb9ff8b36ad,,,,,
SPCAL-000149,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13017,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997320662423952,SN7::L15-0577E-1243N_2309_3217_13::2019-08->2019-09::2727->2727::b1c9e000bc469f7a->b1c9e000bc469f7a,,,,,
SPCAL-000150,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13018,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997346645170972,SN7::L15-0577E-1243N_2309_3217_13::2019-09->2019-10::3085->3085::9477c78586fbf9fe->9477c78586fbf9fe,,,,,
SPCAL-000151,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13019,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997371733868073,SN7::L15-0577E-1243N_2309_3217_13::2019-10->2019-11::1947->1947::b46115b4d19c5c19->b46115b4d19c5c19,,,,,
SPCAL-000152,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996848042357851,SN7::L15-0595E-1278N_2383_3079_13::2018-01->2018-02::1518->1518::ca942fe48d82758c->ca942fe48d82758c,,,,,
SPCAL-000153,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996878220315659,SN7::L15-0595E-1278N_2383_3079_13::2018-02->2018-03::1472->1472::8d3b7a2b5b1de875->8d3b7a2b5b1de875,,,,,
SPCAL-000154,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907881538898,SN7::L15-0595E-1278N_2383_3079_13::2018-03->2018-04::1944->1944::10b78967aa1c8992->10b78967aa1c8992,,,,,
SPCAL-000155,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996936852488709,SN7::L15-0595E-1278N_2383_3079_13::2018-04->2018-05::1323->1323::a304a8ae27aec971->a304a8ae27aec971,,,,,
SPCAL-000156,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996966459058835,SN7::L15-0595E-1278N_2383_3079_13::2018-05->2018-06::34->34::2082abed16c1a706->2082abed16c1a706,,,,,
SPCAL-000157,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996994622667639,SN7::L15-0595E-1278N_2383_3079_13::2018-06->2018-07::281->281::5bdc67ade24b405c->5bdc67ade24b405c,,,,,
SPCAL-000158,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023858176127,SN7::L15-0595E-1278N_2383_3079_13::2018-07->2018-08::383->383::01be8124cdc93bd5->01be8124cdc93bd5,,,,,
SPCAL-000159,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997051679631456,SN7::L15-0595E-1278N_2383_3079_13::2018-08->2018-09::1528->1528::08db792d4570db0f->08db792d4570db0f,,,,,
SPCAL-000160,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997080256665863,SN7::L15-0595E-1278N_2383_3079_13::2018-09->2018-10::2433->2433::f648f03f69291f06->f648f03f69291f06,,,,,
SPCAL-000161,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997108072634932,SN7::L15-0595E-1278N_2383_3079_13::2018-10->2018-11::14->14::fc0ce51f430ec97f->fc0ce51f430ec97f,,,,,
SPCAL-000162,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135573170719,SN7::L15-0595E-1278N_2383_3079_13::2018-11->2018-12::506->506::793291444dfc1a9e->793291444dfc1a9e,,,,,
SPCAL-000163,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162952348555,SN7::L15-0595E-1278N_2383_3079_13::2018-12->2019-01::1454->1454::1db8c4bdbb10df40->1db8c4bdbb10df40,,,,,
SPCAL-000164,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189928057832,SN7::L15-0595E-1278N_2383_3079_13::2019-01->2019-02::1489->1489::050acac21e0a9a34->050acac21e0a9a34,,,,,
SPCAL-000165,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216660283027,SN7::L15-0595E-1278N_2383_3079_13::2019-02->2019-03::2325->2325::e0dd96b56ca62572->e0dd96b56ca62572,,,,,
SPCAL-000166,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997243151590879,SN7::L15-0595E-1278N_2383_3079_13::2019-03->2019-04::1497->1497::0b03ea82e4a429d6->0b03ea82e4a429d6,,,,,
SPCAL-000167,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997269256109472,SN7::L15-0595E-1278N_2383_3079_13::2019-04->2019-05::1044->1044::bd7460b16a59ef70->bd7460b16a59ef70,,,,,
SPCAL-000168,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997295388276825,SN7::L15-0595E-1278N_2383_3079_13::2019-05->2019-06::1173->1173::30ce64fe1a45aa37->30ce64fe1a45aa37,,,,,
SPCAL-000169,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997321152951194,SN7::L15-0595E-1278N_2383_3079_13::2019-06->2019-07::488->488::6593847d33a9e5fa->6593847d33a9e5fa,,,,,
SPCAL-000170,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346620059129,SN7::L15-0595E-1278N_2383_3079_13::2019-07->2019-08::1733->1733::44208b78e9adadae->44208b78e9adadae,,,,,
SPCAL-000171,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997371720023472,SN7::L15-0595E-1278N_2383_3079_13::2019-08->2019-09::2435->2435::aa8290817a801caf->aa8290817a801caf,,,,,
SPCAL-000172,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997396558324158,SN7::L15-0595E-1278N_2383_3079_13::2019-09->2019-10::1550->1550::58ff4544aef74c38->58ff4544aef74c38,,,,,
SPCAL-000173,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421593034882,SN7::L15-0595E-1278N_2383_3079_13::2019-10->2019-11::2291->2291::2e52bf0574f29ea9->2e52bf0574f29ea9,,,,,
SPCAL-000174,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997446249495127,SN7::L15-0595E-1278N_2383_3079_13::2019-11->2019-12::309->309::e9bc6fdcefce0e2d->e9bc6fdcefce0e2d,,,,,
SPCAL-000175,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999747044271966,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::737->737::3d7cfb3afa6eb185->3d7cfb3afa6eb185,,,,,
SPCAL-000176,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996848174623186,SN7::L15-0632E-0892N_2528_4620_13::2018-01->2018-02::2262->2262::792b72f461aaf672->792b72f461aaf672,,,,,
SPCAL-000177,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.999687815890007,SN7::L15-0632E-0892N_2528_4620_13::2018-02->2018-03::2232->2232::1b5eb120fc5d19f2->1b5eb120fc5d19f2,,,,,
SPCAL-000178,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907586932943,SN7::L15-0632E-0892N_2528_4620_13::2018-03->2018-04::1728->1728::8de332606c1cd7c0->8de332606c1cd7c0,,,,,
SPCAL-000179,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996937331484483,SN7::L15-0632E-0892N_2528_4620_13::2018-04->2018-05::2307->2307::cc33ab5d95e1fc12->cc33ab5d95e1fc12,,,,,
SPCAL-000180,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996966168010643,SN7::L15-0632E-0892N_2528_4620_13::2018-05->2018-06::570->570::1b3435b29456db19->1b3435b29456db19,,,,,
SPCAL-000181,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996995142809433,SN7::L15-0632E-0892N_2528_4620_13::2018-06->2018-07::1124->1124::02916aa254710e07->02916aa254710e07,,,,,
SPCAL-000182,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023753774632,SN7::L15-0632E-0892N_2528_4620_13::2018-07->2018-08::1598->1598::1f5bb558382c94ee->1f5bb558382c94ee,,,,,
SPCAL-000183,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997052295947942,SN7::L15-0632E-0892N_2528_4620_13::2018-08->2018-09::2299->2299::ec7810d65c218fcd->ec7810d65c218fcd,,,,,
SPCAL-000184,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997080268686858,SN7::L15-0632E-0892N_2528_4620_13::2018-09->2018-10::2056->2056::4dd07e0614d03487->4dd07e0614d03487,,,,,
SPCAL-000185,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997107872786475,SN7::L15-0632E-0892N_2528_4620_13::2018-10->2018-11::1897->1897::4497ea3fb09c7569->4497ea3fb09c7569,,,,,
SPCAL-000186,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135622434173,SN7::L15-0632E-0892N_2528_4620_13::2018-11->2018-12::107->107::0a071ce6bc537765->0a071ce6bc537765,,,,,
SPCAL-000187,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162883209104,SN7::L15-0632E-0892N_2528_4620_13::2018-12->2019-01::1108->1108::42ef41fd14857f14->42ef41fd14857f14,,,,,
SPCAL-000188,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189847537535,SN7::L15-0632E-0892N_2528_4620_13::2019-01->2019-02::2101->2101::4506ba811cfb446a->4506ba811cfb446a,,,,,
SPCAL-000189,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216488229451,SN7::L15-0632E-0892N_2528_4620_13::2019-02->2019-03::831->831::70473b973811fafd->70473b973811fafd,,,,,
SPCAL-000190,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997243028831732,SN7::L15-0632E-0892N_2528_4620_13::2019-03->2019-04::574->574::3e26b299762dfe90->3e26b299762dfe90,,,,,
SPCAL-000191,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.999726917831657,SN7::L15-0632E-0892N_2528_4620_13::2019-04->2019-05::1777->1777::993a8ef3c92fece6->993a8ef3c92fece6,,,,,
