audit_id,sample_set,dataset,domain,generator,aoi,video_id,path_id,source_building_id,target_building_id,frame_start,frame_end,source_year,source_month,target_year,target_month,score,candidate_rank,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,deterministic_noise,_true,audit_role
SPCAL-000069,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5005,SN7::L15-0544E-1228N_2176_3279_13::2018-06->2018-07::4094->4094::6b3ba524e6d1253b->6b3ba524e6d1253b,4094,4094,5,6,2018,6,2018,7,0.9996995393086208,420752,1.0,1.0,1.0,1.0,1.6615282628862418e-05,True,calibration
SPCAL-000070,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5006,SN7::L15-0544E-1228N_2176_3279_13::2018-07->2018-08::3459->3459::302224c88fc1dbd6->302224c88fc1dbd6,3459,3459,6,7,2018,7,2018,8,0.9997023896044964,371989,1.0,1.0,1.0,1.0,0.0001566306050584,True,calibration
SPCAL-000071,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5007,SN7::L15-0544E-1228N_2176_3279_13::2018-08->2018-09::8602->8602::8d60c21e1b033689->8d60c21e1b033689,8602,8602,7,8,2018,8,2018,9,0.9997052269196954,325958,1.0,1.0,1.0,1.0,8.996768023550349e-05,True,calibration
SPCAL-000072,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5008,SN7::L15-0544E-1228N_2176_3279_13::2018-09->2018-10::3718->3718::9d3e577aaf4617c7->9d3e577aaf4617c7,3718,3718,8,9,2018,9,2018,10,0.9997080380625634,282787,1.0,1.0,1.0,1.0,1.0343840497029117e-05,True,calibration
SPCAL-000073,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5009,SN7::L15-0544E-1228N_2176_3279_13::2018-10->2018-11::8646->8646::2ed7f169bc6424ca->2ed7f169bc6424ca,8646,8646,9,10,2018,10,2018,11,0.9997108137328639,242594,1.0,1.0,1.0,1.0,6.079175639328604e-05,True,calibration
SPCAL-000074,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5010,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::9720->9720::a6b4d7af97cb02e7->a6b4d7af97cb02e7,9720,9720,10,11,2018,11,2018,12,0.9997135600597479,205079,1.0,1.0,1.0,1.0,0.0001560858481539,True,calibration
SPCAL-000075,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5011,SN7::L15-0544E-1228N_2176_3279_13::2018-12->2019-01::3964->3964::e12b822df55e4e9b->e12b822df55e4e9b,3964,3964,11,12,2018,12,2019,1,0.9997162958740267,170566,1.0,1.0,1.0,1.0,1.353034558704285e-05,True,calibration
SPCAL-000076,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5012,SN7::L15-0544E-1228N_2176_3279_13::2019-01->2019-02::3648->3648::71b3c53e3e02ae8e->71b3c53e3e02ae8e,3648,3648,12,13,2019,1,2019,2,0.9997189932315624,139732,1.0,1.0,1.0,1.0,6.131709689682929e-05,True,calibration
SPCAL-000077,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5013,SN7::L15-0544E-1228N_2176_3279_13::2019-02->2019-03::419->419::8c199cfff5db350d->8c199cfff5db350d,419,419,13,14,2019,2,2019,3,0.9997216707997748,111773,1.0,1.0,1.0,1.0,1.7936302413090808e-05,True,calibration
SPCAL-000078,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5014,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::2865->2865::208b10e0e8dd75bc->208b10e0e8dd75bc,2865,2865,14,15,2019,3,2019,4,0.9997243179015746,87352,1.0,1.0,1.0,1.0,5.262496774705047e-05,True,calibration
SPCAL-000079,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5015,SN7::L15-0544E-1228N_2176_3279_13::2019-04->2019-05::10607->10607::ed969f6caf7324e5->ed969f6caf7324e5,10607,10607,15,16,2019,4,2019,5,0.9997269434801622,66097,1.0,1.0,1.0,1.0,2.9401054170819057e-05,True,calibration
SPCAL-000080,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5016,SN7::L15-0544E-1228N_2176_3279_13::2019-05->2019-06::4404->4404::8e0f070db6a027ed->8e0f070db6a027ed,4404,4404,16,17,2019,5,2019,6,0.9997295441658176,47698,1.0,1.0,1.0,1.0,4.492959135404833e-06,True,calibration
SPCAL-000081,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5017,SN7::L15-0544E-1228N_2176_3279_13::2019-06->2019-07::300->300::3e0c910ab5055b61->3e0c910ab5055b61,300,300,17,18,2019,6,2019,7,0.9997321160261665,32852,1.0,1.0,1.0,1.0,4.53182844601942e-05,True,calibration
SPCAL-000082,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5018,SN7::L15-0544E-1228N_2176_3279_13::2019-07->2019-08::9241->9241::a408668af2258958->a408668af2258958,9241,9241,18,19,2019,7,2019,8,0.9997346537059953,21239,1.0,1.0,1.0,1.0,0.0002452129618539,True,calibration
SPCAL-000083,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5019,SN7::L15-0544E-1228N_2176_3279_13::2019-08->2019-09::6820->6820::1c089f0fc91231f2->1c089f0fc91231f2,6820,6820,19,20,2019,8,2019,9,0.9997371889719047,12690,1.0,1.0,1.0,1.0,8.832335374364706e-05,True,calibration
SPCAL-000084,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5020,SN7::L15-0544E-1228N_2176_3279_13::2019-09->2019-10::10594->10594::441b6c63abe4d0df->441b6c63abe4d0df,10594,10594,20,21,2019,9,2019,10,0.9997396932123207,7011,1.0,1.0,1.0,1.0,4.4912421710563584e-05,True,calibration
SPCAL-000085,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5021,SN7::L15-0544E-1228N_2176_3279_13::2019-10->2019-11::4466->4466::e8c0626019fafd52->e8c0626019fafd52,4466,4466,21,22,2019,10,2019,11,0.9997421732001128,3292,1.0,1.0,1.0,1.0,8.17684588838577e-06,True,calibration
SPCAL-000086,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0544E-1228N_2176_3279_13,5022,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::10273->10273::06faea7f074c8fc5->06faea7f074c8fc5,10273,10273,22,23,2019,11,2019,12,0.9997446203891126,988,1.0,1.0,1.0,1.0,0.0001272696513758,True,calibration
SPCAL-000087,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11000,SN7::L15-0760E-0887N_3041_4643_13::2018-01->2018-02::2996->2996::13ecc58e9d67d3f3->13ecc58e9d67d3f3,2996,2996,0,1,2018,1,2018,2,0.9996848225077576,711316,1.0,1.0,1.0,1.0,1.4406525128407617e-05,True,calibration
SPCAL-000088,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11001,SN7::L15-0760E-0887N_3041_4643_13::2018-02->2018-03::1752->1752::0bb940b6120e480e->85ca6680495a9709,1752,1752,1,2,2018,2,2018,3,0.9996878232276701,646655,0.9999999991384344,0.9999999998620996,0.9999999995975593,0.9999999993869731,3.5709066885658685e-06,True,calibration
SPCAL-000089,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11002,SN7::L15-0760E-0887N_3041_4643_13::2018-03->2018-04::3351->3351::de8872ed286d8942->1571a1595f7b2c53,3351,3351,2,3,2018,3,2018,4,0.9996907923237722,585323,1.0,0.9999999999431526,0.999999999846981,0.9999999999687808,3.5736226955407475e-05,True,calibration
SPCAL-000090,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11003,SN7::L15-0760E-0887N_3041_4643_13::2018-04->2018-05::68->68::6dab8c4709551485->6dab8c4709551485,68,68,3,4,2018,4,2018,5,0.9996937313530174,527735,1.0,1.0,1.0,1.0,9.388456171066684e-05,True,calibration
SPCAL-000091,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11004,SN7::L15-0760E-0887N_3041_4643_13::2018-05->2018-06::204->204::92ef568a9b322a0e->98c3cc8224d44ff2,204,204,4,5,2018,5,2018,6,0.9996966504612304,472793,0.999999999582439,0.9999999999356232,0.9999999998643644,0.9999999997095232,3.760851777556709e-05,True,calibration
SPCAL-000092,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11005,SN7::L15-0760E-0887N_3041_4643_13::2018-06->2018-07::8782->8782::d4f9b8e769f9d14b->d4f9b8e769f9d14b,8782,8782,5,6,2018,6,2018,7,0.9996995366915384,420794,1.0,1.0,1.0,1.0,5.4400956219780224e-05,True,calibration
SPCAL-000093,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11006,SN7::L15-0760E-0887N_3041_4643_13::2018-07->2018-08::4709->4709::a4b71e869c1a093a->a4b71e869c1a093a,4709,4709,6,7,2018,7,2018,8,0.9997023985615597,371832,1.0,1.0,1.0,1.0,2.610282784942806e-05,True,calibration
SPCAL-000094,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11007,SN7::L15-0760E-0887N_3041_4643_13::2018-08->2018-09::7091->7091::169b22f9f59868ba->169b22f9f59868ba,7091,7091,7,8,2018,8,2018,9,0.9997052192800964,326076,1.0,1.0,1.0,1.0,0.0002023605991929,True,calibration
SPCAL-000095,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11008,SN7::L15-0760E-0887N_3041_4643_13::2018-09->2018-10::6414->6414::a0fb70351737f54e->a0fb70351737f54e,6414,6414,8,9,2018,9,2018,10,0.9997080326544431,282867,1.0,1.0,1.0,1.0,9.067712237254032e-05,True,calibration
SPCAL-000096,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11009,SN7::L15-0760E-0887N_3041_4643_13::2018-10->2018-11::5472->5472::163d672b2d52a8b8->163d672b2d52a8b8,5472,5472,9,10,2018,10,2018,11,0.9997108110143693,242637,1.0,1.0,1.0,1.0,0.0001015738791458,True,calibration
SPCAL-000097,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11010,SN7::L15-0760E-0887N_3041_4643_13::2018-11->2018-12::8959->8959::743294db86130d5d->743294db86130d5d,8959,8959,10,11,2018,11,2018,12,0.999713564106681,205037,1.0,1.0,1.0,1.0,9.479539529166948e-05,True,calibration
SPCAL-000098,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11011,SN7::L15-0760E-0887N_3041_4643_13::2018-12->2019-01::161->161::7e4622829ba272fb->7e4622829ba272fb,161,161,11,12,2018,12,2019,1,0.9997162935446455,170592,1.0,1.0,1.0,1.0,4.910644669919879e-05,True,calibration
SPCAL-000099,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11012,SN7::L15-0760E-0887N_3041_4643_13::2019-01->2019-02::8114->8114::0de5dceb977fa9d8->0de5dceb977fa9d8,8114,8114,12,13,2019,1,2019,2,0.9997189936751746,139727,1.0,1.0,1.0,1.0,5.4434147898519055e-05,True,calibration
SPCAL-000100,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11013,SN7::L15-0760E-0887N_3041_4643_13::2019-02->2019-03::5069->5069::29b818b3f7a00d19->29b818b3f7a00d19,5069,5069,13,14,2019,2,2019,3,0.9997216701925813,111785,1.0,1.0,1.0,1.0,2.740475703433286e-05,True,calibration
SPCAL-000101,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11014,SN7::L15-0760E-0887N_3041_4643_13::2019-03->2019-04::9673->9673::6303e26c56b7c70a->6303e26c56b7c70a,9673,9673,14,15,2019,3,2019,4,0.9997243190934764,87339,1.0,1.0,1.0,1.0,3.3898645742880384e-05,True,calibration
SPCAL-000102,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11015,SN7::L15-0760E-0887N_3041_4643_13::2019-04->2019-05::6049->6049::238a904759cf0e37->238a904759cf0e37,6049,6049,15,16,2019,4,2019,5,0.9997269340897095,66174,1.0,1.0,1.0,1.0,0.0001785342842488,True,calibration
SPCAL-000103,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11016,SN7::L15-0760E-0887N_3041_4643_13::2019-05->2019-06::5875->5875::5d839c946986cc95->5d839c946986cc95,5875,5875,16,17,2019,5,2019,6,0.9997295416619707,47713,1.0,1.0,1.0,1.0,4.463836051371588e-05,True,calibration
SPCAL-000104,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11017,SN7::L15-0760E-0887N_3041_4643_13::2019-06->2019-07::9559->9559::675239d05e64b185->675239d05e64b185,9559,9559,17,18,2019,6,2019,7,0.9997321092426518,32887,1.0,1.0,1.0,1.0,0.0001551512317448,True,calibration
SPCAL-000105,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11018,SN7::L15-0760E-0887N_3041_4643_13::2019-07->2019-08::5474->5474::b87cf2e834c01873->b87cf2e834c01873,5474,5474,18,19,2019,7,2019,8,0.9997346675060702,21173,1.0,1.0,1.0,1.0,1.9680627005414024e-05,True,calibration
SPCAL-000106,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11019,SN7::L15-0760E-0887N_3041_4643_13::2019-08->2019-09::4408->4408::f48d87c3eab9afd8->f48d87c3eab9afd8,4408,4408,19,20,2019,8,2019,9,0.9997371860717914,12699,1.0,1.0,1.0,1.0,0.0001361821556962,True,calibration
SPCAL-000107,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11020,SN7::L15-0760E-0887N_3041_4643_13::2019-09->2019-10::8526->8526::9866aa4e69037797->9866aa4e69037797,8526,8526,20,21,2019,9,2019,10,0.9997396944657969,7009,1.0,1.0,1.0,1.0,2.4064923479727525e-05,True,calibration
SPCAL-000108,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11021,SN7::L15-0760E-0887N_3041_4643_13::2019-10->2019-11::3967->3967::8c592b5bd339a87c->8c592b5bd339a87c,3967,3967,21,22,2019,10,2019,11,0.9997421577796002,3312,1.0,1.0,1.0,1.0,0.0002675200472701,True,calibration
SPCAL-000109,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11022,SN7::L15-0760E-0887N_3041_4643_13::2019-11->2019-12::2255->2255::5b52166b544f37a8->5b52166b544f37a8,2255,2255,22,23,2019,11,2019,12,0.9997446130165302,997,1.0,1.0,1.0,1.0,0.000252449429297,True,calibration
SPCAL-000110,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9229->9229::a34a1555144db390->a34a1555144db390,9229,9229,23,24,2019,12,2020,1,0.9997470575080634,1,1.0,1.0,1.0,1.0,2.0884098592688435e-05,True,calibration
SPCAL-000111,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12000,SN7::L15-0683E-1006N_2732_4164_13::2018-01->2018-02::4616->4616::aeb7885bad248d89->aeb7885bad248d89,4616,4616,0,1,2018,1,2018,2,0.9996848206951091,711354,1.0,1.0,1.0,1.0,3.932370856318826e-05,True,calibration
SPCAL-000112,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12001,SN7::L15-0683E-1006N_2732_4164_13::2018-02->2018-03::304->304::52348b877305b941->52348b877305b941,304,304,1,2,2018,2,2018,3,0.9996878169945059,646783,1.0,1.0,1.0,1.0,9.013923644118937e-05,True,calibration
SPCAL-000113,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12002,SN7::L15-0683E-1006N_2732_4164_13::2018-03->2018-04::9728->9728::d4b99290e9bd5a5e->d4b99290e9bd5a5e,9728,9728,2,3,2018,3,2018,4,0.9996907933858571,585300,1.0,1.0,1.0,1.0,2.083474424807726e-05,True,calibration
SPCAL-000114,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12003,SN7::L15-0683E-1006N_2732_4164_13::2018-04->2018-06::11577->11577::1dbf3f2eb63ee9a7->1dbf3f2eb63ee9a7,11577,11577,3,4,2018,4,2018,6,0.9996937373272183,527625,1.0,1.0,1.0,1.0,9.293251814312983e-06,True,calibration
SPCAL-000115,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12004,SN7::L15-0683E-1006N_2732_4164_13::2018-06->2018-07::10315->10315::822d18b06c9cf392->822d18b06c9cf392,10315,10315,4,5,2018,6,2018,7,0.9996966370308218,473023,1.0,1.0,1.0,1.0,0.0002296040304017,True,calibration
SPCAL-000116,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12005,SN7::L15-0683E-1006N_2732_4164_13::2018-07->2018-08::13729->13727::99997745e139f227->99997745e139f227,13729,13727,5,6,2018,7,2018,8,0.9996995353329347,420822,1.0,1.0,1.0,1.0,7.399791881823629e-05,False,calibration
SPCAL-000117,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12006,SN7::L15-0683E-1006N_2732_4164_13::2018-08->2018-09::3753->3753::cbbd9ad984c02140->cbbd9ad984c02140,3753,3753,6,7,2018,8,2018,9,0.9997023960165913,371875,1.0,1.0,1.0,1.0,6.322127402924616e-05,True,calibration
SPCAL-000118,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12007,SN7::L15-0683E-1006N_2732_4164_13::2018-09->2018-10::4283->4283::ebbe4a455bced668->ebbe4a455bced668,4283,4283,7,8,2018,9,2018,10,0.9997052184522859,326089,1.0,1.0,1.0,1.0,0.000214560994511,True,calibration
SPCAL-000119,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12008,SN7::L15-0683E-1006N_2732_4164_13::2018-10->2018-11::4516->4516::f2a5100359524cbc->f2a5100359524cbc,4516,4516,8,9,2018,10,2018,11,0.9997080291338998,282921,1.0,1.0,1.0,1.0,0.0001429761636444,True,calibration
SPCAL-000120,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12009,SN7::L15-0683E-1006N_2732_4164_13::2018-11->2019-01::5758->5758::d63766503fdfaaa4->d63766503fdfaaa4,5758,5758,9,10,2018,11,2019,1,0.9997108071510808,242692,1.0,1.0,1.0,1.0,0.0001594964087452,True,calibration
SPCAL-000121,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12010,SN7::L15-0683E-1006N_2732_4164_13::2019-01->2019-03::11193->11193::c223b49e9b8d4824->c223b49e9b8d4824,11193,11193,10,11,2019,1,2019,3,0.9997135592235413,205090,1.0,1.0,1.0,1.0,0.0001687278681572,True,calibration
SPCAL-000122,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12011,SN7::L15-0683E-1006N_2732_4164_13::2019-03->2019-04::7138->7138::4163ce6164dc652a->4163ce6164dc652a,7138,7138,11,12,2019,3,2019,4,0.9997162853680283,170688,1.0,1.0,1.0,1.0,0.0001741101540524,True,calibration
SPCAL-000123,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12012,SN7::L15-0683E-1006N_2732_4164_13::2019-04->2019-05::8840->8840::57fe24f0cfadf58c->57fe24f0cfadf58c,8840,8840,12,13,2019,4,2019,5,0.9997189944041237,139715,1.0,1.0,1.0,1.0,4.3223223620714335e-05,True,calibration
SPCAL-000124,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12013,SN7::L15-0683E-1006N_2732_4164_13::2019-05->2019-06::57->57::b69f8369e1443acd->b69f8369e1443acd,57,57,13,14,2019,5,2019,6,0.9997216684836007,111803,1.0,1.0,1.0,1.0,5.407086689857029e-05,True,calibration
SPCAL-000125,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12014,SN7::L15-0683E-1006N_2732_4164_13::2019-06->2019-07::9425->9425::cbdbeee641b12949->cbdbeee641b12949,9425,9425,14,15,2019,6,2019,7,0.9997243143302129,87392,1.0,1.0,1.0,1.0,0.0001088126120087,True,calibration
