claim_uid,source_family,paper_or_leaderboard_id,source_snapshot_date,original_rank_or_priority,original_claim_text,original_structure_hash,structure_hash_basis,reduced_formula,chemical_system,spacegroup_symbol,spacegroup_number,prototype_or_wyckoff_label,original_energy_or_margin,license_class,redistribution_allowed,ingest_status,current_reference_query_ready,query_readiness_note,source_url_or_path,evidence_scope
matbench_discovery_wbm::wbm-1-6464,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,28,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,0993a74f29a693619c62b3a8e68d4ca673e0ebf8231cb1afffe7c46967a17378,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br8 Tb2,Br-Tb,,,A4B_tI20_88_f_a:Br-Tb,-0.014424,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6465,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,29,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,e05e2b1e853a0ca6fb493040d07f3176909914606da24b5456ecf4736faca179,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br8 Tm2,Br-Tm,,,A4B_aP10_2_4i_i:Br-Tm,-0.062807,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6469,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,30,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,d1ca3af55d92d1972d544b1702c8cb75d33c38731467175318d0585b14123ea0,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br8 Yb2,Br-Yb,,,A4B_mC20_15_2f_e:Br-Yb,-0.205198,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6470,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,31,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,cedfc351e2f8e621772f1bb04c8e418b7521c59baa4ad7d89108edd8d506f88f,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br8 Yb2,Br-Yb,,,A4B_tI20_88_f_a:Br-Yb,-0.154653,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6471,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,32,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,6bf0ecadeddccc3c8983ca9ae869473b50ba184164f9697db08dee91a1378e22,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br8 Y2,Br-Y,,,A4B_aP10_2_4i_i:Br-Y,-0.024177,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6476,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,33,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,dcd16f6a6155b4b119ffb93939f6b570e49091914c81b2c681255c0e2735d0fd,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br10 Hf2,Br-Hf,,,A5B_aP12_2_5i_i:Br-Hf,-0.042086,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6477,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,34,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,0edb9429164fe5dfb5ff2630684b6b0b05c007bbd3f83ab5eb63ad15cfeaef39,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br10 Sb2,Br-Sb,,,A5B_hP12_194_fh_c:Br-Sb,-0.091489,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6479,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,35,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,9f9afff1e7e1543199a92bfc387bbee2bf74d9232144d7a61defa4f482458d14,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br10 Zr2,Br-Zr,,,A5B_aP12_2_5i_i:Br-Zr,-0.039134,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-6491,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,36,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,51864f1e69c84a86bcdc0ae0dd5e3292bc9b997978dcf59988c20545a36702d3,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br6 Mo1,Br-Mo,,,A6B_hR21_148_f_a:Br-Mo,-0.340295,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-7396,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,37,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,0707b74cc1840a169a1257c292cd74b059ac5ec4cf010679dca4a101c788616d,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,C1 Gd4 I5,C-Gd-I,,,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,-0.457468,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-8396,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,38,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,0a9d82a72d7e95bb9ec21d2bb2951def6a66b658e9f15ba04313af68c38a1d17,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br6 Ca2,Br-Ca,,,A3B_mC16_12_ij_g:Br-Ca,-0.014015,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-8414,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,39,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,a9bc1430db317b82f7b120bd296f142afc937e37146a547c12f9f3d721c8a726,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br8 Ca2,Br-Ca,,,A4B_mC20_15_2f_e:Br-Ca,-0.203429,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-8415,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,40,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,14868edded726882c43fd94617ac1fed14b16a24f208d06e87d4d65cf3a12bc8,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br8 Ca2,Br-Ca,,,A4B_tI20_88_f_a:Br-Ca,-0.14796,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-9699,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,41,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,9107b70e793ddcc22301d222ae3d0597cbf48e625f2b5795dfc8a925a48c7c27,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Cl11 Sb1,Cl-Sb,,,A11B_aP12_2_b5i_c:Cl-Sb,-0.27851,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-9744,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,42,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,448e51ad61002c504960b909e812d31a190cd9d5394680760459390ad05270d0,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Cl8 Cs4,Cl-Cs,,,A2B_tI6_139_d_a:Cl-Cs,-0.179085,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-9828,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,43,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,217fbd5cfa13079565b07ab7fbd9bb3cc6f22b4e2332f8bf1445568112c6ff81,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Cl8 Rb4,Cl-Rb,,,A2B_tI6_139_d_a:Cl-Rb,-0.166521,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-9909,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,44,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,c37abff98434132ca2b42de7eb4de8a8119df1bd08ddb9ae2c5f717d542df30e,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Br2 Cl6,Br-Cl,,,AB3_aP8_2_i_3i:Br-Cl,-0.216881,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-9948,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,45,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,0bc4a50a7499053a79675cc507c396f51a939adb94f3a293f443710209e0f9fe,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Cl6 Co2,Cl-Co,,,A3B_mC16_12_ij_g:Cl-Co,-0.305787,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
matbench_discovery_wbm::wbm-1-9982,matbench_discovery_wbm,Matbench_Discovery_WBM_public_safe_snapshot,2023-12-13_wbm_summary_via_existing_public_safe_snapshot,46,WBM stable_exact_t0 public DFT label; e_above_hull <= 0,8e8cd0f11dfc0f5596a5914e77c5e10a81ee385ee0fb568338bfa94dc6bbe2c7,proxy_hash_material_id_formula_wyckoff_ehull;raw_structure_not_redistributed,Cl6 Cu2,Cl-Cu,,,A3B_aP8_2_3i_i:Cl-Cu,-0.097964,CC-BY-4.0_source_claim;local_public_safe_derived_snapshot,derived_registry_only,ingested_from_existing_public_safe_snapshot,formula_and_material_id_ready_structure_proxy_only,direct_figshare_download_blocked_in_current_environment; raw structure hash requires future structure-file ingest,outputs/milestones/materials_t0_t1_snapshot_acquisition/table_t0_wbm_snapshot.csv,b_line_minimal_claim_registry;two_primary_sources;claim_registry_frozen;current_reference_verdicts_pending;not_completed_positive_evidence;not_A_paper_main_evidence;not_prospective_discovery;not_new_DFT_evidence
