audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,frame_start,frame_end,video_id,candidate_rank,score,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_confirmation_note
CTC-AUDIT-01065,ctc_Fluo-N2DL-HeLa_02_f005_s687_to_f006_t687,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,5,6,220005,886,0.9999999999901824,Fluo-N2DL-HeLa/02/t005,5,766,390,5,5,Fluo-N2DL-HeLa/02/t006,6,766,390,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01124,ctc_Fluo-N2DL-HeLa_02_f060_s338_to_f061_t338,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,60,61,220060,1126,0.9999999999878622,Fluo-N2DL-HeLa/02/t060,60,568,256,5,5,Fluo-N2DL-HeLa/02/t061,61,568,256,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01125,ctc_Fluo-N2DL-HeLa_02_f022_s386_to_f023_t386,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,22,23,220022,1128,0.9999999999878408,Fluo-N2DL-HeLa/02/t022,22,588,290,5,5,Fluo-N2DL-HeLa/02/t023,23,588,290,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01126,ctc_Fluo-N2DL-HeLa_02_f041_s568_to_f042_t568,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,41,42,220041,1130,0.9999999999878336,Fluo-N2DL-HeLa/02/t041,41,754,145,5,5,Fluo-N2DL-HeLa/02/t042,42,754,145,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01127,ctc_Fluo-N2DL-HeLa_02_f033_s699_to_f034_t699,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,33,34,220033,1131,0.9999999999878108,Fluo-N2DL-HeLa/02/t033,33,731,430,5,5,Fluo-N2DL-HeLa/02/t034,34,731,430,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01128,ctc_Fluo-N2DL-HeLa_02_f056_s571_to_f057_t571,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,56,57,220056,1132,0.9999999999877792,Fluo-N2DL-HeLa/02/t056,56,683,204,5,5,Fluo-N2DL-HeLa/02/t057,57,683,204,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01129,ctc_Fluo-N2DL-HeLa_02_f073_s215_to_f074_t215,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,73,74,220073,1134,0.99999999998777,Fluo-N2DL-HeLa/02/t073,73,327,66,4,3,Fluo-N2DL-HeLa/02/t074,74,328,66,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01130,ctc_Fluo-N2DL-HeLa_02_f009_s829_to_f010_t829,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,9,10,220009,1135,0.9999999999877668,Fluo-N2DL-HeLa/02/t009,9,682,588,5,5,Fluo-N2DL-HeLa/02/t010,10,682,588,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01131,ctc_Fluo-N2DL-HeLa_02_f036_s770_to_f037_t770,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,36,37,220036,1136,0.9999999999877336,Fluo-N2DL-HeLa/02/t036,36,417,573,5,5,Fluo-N2DL-HeLa/02/t037,37,417,573,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01132,ctc_Fluo-N2DL-HeLa_02_f026_s297_to_f027_t297,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,26,27,220026,1137,0.9999999999877288,Fluo-N2DL-HeLa/02/t026,26,378,376,5,5,Fluo-N2DL-HeLa/02/t027,27,378,376,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01133,ctc_Fluo-N2DL-HeLa_02_f044_s572_to_f045_t572,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,44,45,220044,1138,0.9999999999876956,Fluo-N2DL-HeLa/02/t044,44,687,123,5,5,Fluo-N2DL-HeLa/02/t045,45,687,123,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01134,ctc_Fluo-N2DL-HeLa_02_f035_s858_to_f036_t858,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,35,36,220035,1139,0.9999999999876544,Fluo-N2DL-HeLa/02/t035,35,828,605,5,5,Fluo-N2DL-HeLa/02/t036,36,828,605,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01135,ctc_Fluo-N2DL-HeLa_02_f036_s691_to_f037_t691,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,36,37,220036,1140,0.9999999999876504,Fluo-N2DL-HeLa/02/t036,36,790,369,5,5,Fluo-N2DL-HeLa/02/t037,37,790,369,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01136,ctc_Fluo-N2DL-HeLa_02_f032_s664_to_f033_t664,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,32,33,220032,1144,0.9999999999875908,Fluo-N2DL-HeLa/02/t032,32,687,340,5,5,Fluo-N2DL-HeLa/02/t033,33,687,340,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01137,ctc_Fluo-N2DL-HeLa_02_f033_s353_to_f034_t353,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,33,34,220033,1145,0.9999999999875904,Fluo-N2DL-HeLa/02/t033,33,541,287,5,5,Fluo-N2DL-HeLa/02/t034,34,541,287,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01138,ctc_Fluo-N2DL-HeLa_02_f049_s872_to_f050_t872,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,49,50,220049,1146,0.999999999987574,Fluo-N2DL-HeLa/02/t049,49,966,665,5,5,Fluo-N2DL-HeLa/02/t050,50,966,665,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01139,ctc_Fluo-N2DL-HeLa_02_f040_s563_to_f041_t563,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,40,41,220040,1147,0.9999999999875626,Fluo-N2DL-HeLa/02/t040,40,809,120,5,5,Fluo-N2DL-HeLa/02/t041,41,809,120,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01140,ctc_Fluo-N2DL-HeLa_02_f025_s311_to_f026_t311,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,25,26,220025,1149,0.9999999999875508,Fluo-N2DL-HeLa/02/t025,25,526,116,5,5,Fluo-N2DL-HeLa/02/t026,26,526,116,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01141,ctc_Fluo-N2DL-HeLa_02_f023_s687_to_f024_t687,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,23,24,220023,1151,0.9999999999875292,Fluo-N2DL-HeLa/02/t023,23,759,381,5,5,Fluo-N2DL-HeLa/02/t024,24,759,381,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01142,ctc_Fluo-N2DL-HeLa_02_f054_s550_to_f055_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,54,55,220054,1154,0.9999999999875148,Fluo-N2DL-HeLa/02/t054,54,718,26,5,5,Fluo-N2DL-HeLa/02/t055,55,718,26,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01143,ctc_Fluo-N2DL-HeLa_02_f045_s674_to_f046_t674,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,45,46,220045,1155,0.9999999999875068,Fluo-N2DL-HeLa/02/t045,45,713,378,5,5,Fluo-N2DL-HeLa/02/t046,46,713,378,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01144,ctc_Fluo-N2DL-HeLa_02_f056_s339_to_f057_t339,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,56,57,220056,1157,0.9999999999874768,Fluo-N2DL-HeLa/02/t056,56,584,206,5,5,Fluo-N2DL-HeLa/02/t057,57,584,206,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01145,ctc_Fluo-N2DL-HeLa_02_f041_s742_to_f042_t742,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,41,42,220041,1159,0.9999999999874688,Fluo-N2DL-HeLa/02/t041,41,395,481,5,5,Fluo-N2DL-HeLa/02/t042,42,395,481,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01146,ctc_Fluo-N2DL-HeLa_02_f033_s296_to_f034_t296,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,33,34,220033,1160,0.9999999999874368,Fluo-N2DL-HeLa/02/t033,33,398,392,5,5,Fluo-N2DL-HeLa/02/t034,34,398,392,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01147,ctc_Fluo-N2DL-HeLa_02_f018_s682_to_f019_t682,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,18,19,220018,1161,0.9999999999874348,Fluo-N2DL-HeLa/02/t018,18,692,437,5,5,Fluo-N2DL-HeLa/02/t019,19,692,437,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01148,ctc_Fluo-N2DL-HeLa_02_f026_s683_to_f027_t683,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,26,27,220026,1162,0.999999999987417,Fluo-N2DL-HeLa/02/t026,26,664,444,5,5,Fluo-N2DL-HeLa/02/t027,27,664,444,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01149,ctc_Fluo-N2DL-HeLa_02_f034_s770_to_f035_t770,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,34,35,220034,1163,0.999999999987398,Fluo-N2DL-HeLa/02/t034,34,417,573,5,5,Fluo-N2DL-HeLa/02/t035,35,417,573,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01150,ctc_Fluo-N2DL-HeLa_02_f039_s855_to_f040_t855,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,39,40,220039,1164,0.999999999987379,Fluo-N2DL-HeLa/02/t039,39,748,539,5,5,Fluo-N2DL-HeLa/02/t040,40,748,539,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01151,ctc_PhC-C2DH-U373_02_f073_s3_to_f074_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,73,74,320073,1165,0.9999999999873784,PhC-C2DH-U373/02/t073,73,186,169,9,9,PhC-C2DH-U373/02/t074,74,187,169,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01152,ctc_Fluo-N2DL-HeLa_02_f080_s577_to_f081_t577,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,80,81,220080,1166,0.9999999999873728,Fluo-N2DL-HeLa/02/t080,80,677,179,3,3,Fluo-N2DL-HeLa/02/t081,81,677,179,3,4,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01153,ctc_Fluo-N2DL-HeLa_02_f053_s404_to_f054_t404,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,53,54,220053,1167,0.9999999999873694,Fluo-N2DL-HeLa/02/t053,53,645,226,5,5,Fluo-N2DL-HeLa/02/t054,54,645,226,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01154,ctc_Fluo-N2DL-HeLa_02_f042_s765_to_f043_t765,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,42,43,220042,1170,0.999999999987354,Fluo-N2DL-HeLa/02/t042,42,371,598,5,5,Fluo-N2DL-HeLa/02/t043,43,371,598,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01155,ctc_Fluo-N2DL-HeLa_02_f029_s296_to_f030_t296,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,29,30,220029,1171,0.999999999987353,Fluo-N2DL-HeLa/02/t029,29,399,394,5,5,Fluo-N2DL-HeLa/02/t030,30,399,394,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01156,ctc_Fluo-N2DL-HeLa_02_f060_s550_to_f061_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,60,61,220060,1172,0.9999999999873528,Fluo-N2DL-HeLa/02/t060,60,720,29,5,5,Fluo-N2DL-HeLa/02/t061,61,720,29,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01157,ctc_Fluo-N2DL-HeLa_02_f049_s563_to_f050_t563,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,49,50,220049,1173,0.999999999987326,Fluo-N2DL-HeLa/02/t049,49,814,112,5,5,Fluo-N2DL-HeLa/02/t050,50,814,112,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01158,ctc_Fluo-N2DL-HeLa_02_f049_s723_to_f050_t723,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,49,50,220049,1174,0.9999999999873236,Fluo-N2DL-HeLa/02/t049,49,878,300,5,5,Fluo-N2DL-HeLa/02/t050,50,878,300,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01159,ctc_Fluo-N2DL-HeLa_02_f041_s369_to_f042_t369,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,41,42,220041,1176,0.9999999999873108,Fluo-N2DL-HeLa/02/t041,41,623,96,5,5,Fluo-N2DL-HeLa/02/t042,42,623,96,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01160,ctc_Fluo-N2DL-HeLa_02_f039_s838_to_f040_t838,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,39,40,220039,1177,0.9999999999873106,Fluo-N2DL-HeLa/02/t039,39,683,522,5,5,Fluo-N2DL-HeLa/02/t040,40,683,522,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01161,ctc_Fluo-N2DL-HeLa_02_f045_s363_to_f046_t363,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,45,46,220045,1179,0.9999999999873042,Fluo-N2DL-HeLa/02/t045,45,565,144,5,5,Fluo-N2DL-HeLa/02/t046,46,565,144,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01162,ctc_Fluo-N2DL-HeLa_02_f051_s721_to_f052_t721,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,51,52,220051,1180,0.9999999999872988,Fluo-N2DL-HeLa/02/t051,51,908,275,5,5,Fluo-N2DL-HeLa/02/t052,52,908,275,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01163,ctc_Fluo-N2DL-HeLa_02_f023_s296_to_f024_t296,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,23,24,220023,1181,0.9999999999872872,Fluo-N2DL-HeLa/02/t023,23,404,388,5,5,Fluo-N2DL-HeLa/02/t024,24,404,388,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01164,ctc_Fluo-N2DL-HeLa_02_f042_s375_to_f043_t375,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,42,43,220042,1182,0.9999999999872712,Fluo-N2DL-HeLa/02/t042,42,506,400,5,5,Fluo-N2DL-HeLa/02/t043,43,506,400,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01165,ctc_Fluo-N2DL-HeLa_02_f044_s784_to_f045_t784,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,44,45,220044,1183,0.9999999999872586,Fluo-N2DL-HeLa/02/t044,44,437,614,5,5,Fluo-N2DL-HeLa/02/t045,45,437,614,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01166,ctc_Fluo-N2DL-HeLa_02_f049_s568_to_f050_t568,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,49,50,220049,1184,0.9999999999872236,Fluo-N2DL-HeLa/02/t049,49,754,141,5,5,Fluo-N2DL-HeLa/02/t050,50,754,141,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01167,ctc_Fluo-N2DL-HeLa_02_f025_s454_to_f026_t454,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,25,26,220025,1185,0.9999999999872102,Fluo-N2DL-HeLa/02/t025,25,643,137,5,5,Fluo-N2DL-HeLa/02/t026,26,643,137,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01168,ctc_Fluo-N2DL-HeLa_02_f042_s734_to_f043_t734,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,42,43,220042,1187,0.9999999999871984,Fluo-N2DL-HeLa/02/t042,42,893,349,5,5,Fluo-N2DL-HeLa/02/t043,43,893,349,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01169,ctc_Fluo-N2DL-HeLa_02_f028_s691_to_f029_t691,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,28,29,220028,1188,0.999999999987196,Fluo-N2DL-HeLa/02/t028,28,782,371,5,5,Fluo-N2DL-HeLa/02/t029,29,782,371,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01170,ctc_Fluo-N2DL-HeLa_02_f042_s297_to_f043_t297,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,42,43,220042,1190,0.9999999999871834,Fluo-N2DL-HeLa/02/t042,42,375,370,5,5,Fluo-N2DL-HeLa/02/t043,43,375,370,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01171,ctc_Fluo-N2DL-HeLa_02_f035_s704_to_f036_t704,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,35,36,220035,1191,0.9999999999871628,Fluo-N2DL-HeLa/02/t035,35,872,466,5,5,Fluo-N2DL-HeLa/02/t036,36,872,466,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01172,ctc_Fluo-N2DL-HeLa_02_f027_s421_to_f028_t421,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,27,28,220027,1192,0.9999999999871576,Fluo-N2DL-HeLa/02/t027,27,648,374,5,5,Fluo-N2DL-HeLa/02/t028,28,648,374,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01173,ctc_Fluo-N2DL-HeLa_02_f054_s674_to_f055_t674,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,54,55,220054,1193,0.9999999999871424,Fluo-N2DL-HeLa/02/t054,54,709,383,5,5,Fluo-N2DL-HeLa/02/t055,55,709,383,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01174,ctc_PhC-C2DH-U373_02_f038_s3_to_f039_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,38,39,320038,1194,0.999999999987134,PhC-C2DH-U373/02/t038,38,179,186,11,11,PhC-C2DH-U373/02/t039,39,179,186,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01175,ctc_PhC-C2DH-U373_02_f056_s1_to_f057_t1,calibration,True,False,False,0,,,PhC-C2DH-U373,2,56,57,320056,1195,0.9999999999871318,PhC-C2DH-U373/02/t056,56,82,295,9,9,PhC-C2DH-U373/02/t057,57,80,295,10,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01176,ctc_Fluo-N2DL-HeLa_02_f064_s563_to_f065_t563,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,64,65,220064,1196,0.999999999987079,Fluo-N2DL-HeLa/02/t064,64,821,110,5,5,Fluo-N2DL-HeLa/02/t065,65,821,110,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01177,ctc_Fluo-N2DL-HeLa_02_f035_s691_to_f036_t691,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,35,36,220035,1198,0.9999999999870692,Fluo-N2DL-HeLa/02/t035,35,790,369,5,5,Fluo-N2DL-HeLa/02/t036,36,790,369,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
