material_id,formula,n_sites,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,chemical_system,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family,stable_DFT,candidate_id,block_id,structure_ref,structure_sha256
wbm-1-606,Al2 Cr1,3.0,-0.070734,0.066125,A2B_tI6_139_e_a:Al-Cr,True,Al-Cr,2,Al-Cr,2|Al-Cr,2|Al,A2B_tI6_139_e,False,wbm-1-606,2|Al-Cr,step_1.json.bz2::entry_605,
wbm-1-612,Al2 Cu3 La1,6.0,-0.30675,0.078127,A2B3C_hP6_191_c_g_a:Al-Cu-La,True,Al-Cu-La,3,Al-Cu,3|Al-Cu,3|Al,A2B3C_hP6_191_c_g,False,wbm-1-612,3|Al-Cu,step_1.json.bz2::entry_611,
wbm-1-627,Al2 Dy1 Pt3,6.0,-1.076195,0.046071,A2BC3_hP6_191_c_a_g:Al-Dy-Pt,True,Al-Dy-Pt,3,Al-Dy,3|Al-Dy,3|Al,A2BC3_hP6_191_c_a,False,wbm-1-627,3|Al-Dy,step_1.json.bz2::entry_626,
wbm-1-628,Al8 Dy4,12.0,-0.506634,0.010177,A2B_hP12_194_ah_f:Al-Dy,True,Al-Dy,2,Al-Dy,2|Al-Dy,2|Al,A2B_hP12_194_ah,False,wbm-1-628,2|Al-Dy,step_1.json.bz2::entry_627,
wbm-1-629,Al2 Er1 Pt3,6.0,-1.063581,0.067733,A2BC3_hP6_191_c_a_g:Al-Er-Pt,True,Al-Er-Pt,3,Al-Er,3|Al-Er,3|Al,A2BC3_hP6_191_c_a,False,wbm-1-629,3|Al-Er,step_1.json.bz2::entry_628,
wbm-1-630,Al8 Er4,12.0,-0.497745,0.009174,A2B_hP12_194_ah_f:Al-Er,True,Al-Er,2,Al-Er,2|Al-Er,2|Al,A2B_hP12_194_ah,False,wbm-1-630,2|Al-Er,step_1.json.bz2::entry_629,
wbm-1-631,Al4 Eu2,6.0,-0.371518,0.017026,A2B_oI12_74_h_e:Al-Eu,True,Al-Eu,2,Al-Eu,2|Al-Eu,2|Al,A2B_oI12_74_h,False,wbm-1-631,2|Al-Eu,step_1.json.bz2::entry_630,
wbm-1-632,Al2 Fe2 La1,5.0,-0.157096,0.158923,A2B2C_tI10_139_d_e_a:Al-Fe-La,True,Al-Fe-La,3,Al-Fe,3|Al-Fe,3|Al,A2B2C_tI10_139_d_e,False,wbm-1-632,3|Al-Fe,step_1.json.bz2::entry_631,
wbm-1-652,Al2 Fe1,3.0,-0.352923,-0.026131,A2B_tI6_139_e_a:Al-Fe,True,Al-Fe,2,Al-Fe,2|Al-Fe,2|Al,A2B_tI6_139_e,True,wbm-1-652,2|Al-Fe,step_1.json.bz2::entry_651,
wbm-1-663,Al2 Ga2 Ho1,5.0,-0.359066,0.037956,A2B2C_tI10_139_d_e_a:Al-Ga-Ho,True,Al-Ga-Ho,3,Al-Ga,3|Al-Ga,3|Al,A2B2C_tI10_139_d_e,False,wbm-1-663,3|Al-Ga,step_1.json.bz2::entry_662,
wbm-1-684,Al8 Gd4,12.0,-0.51344,0.017552,A2B_hP12_194_ah_f:Al-Gd,True,Al-Gd,2,Al-Gd,2|Al-Gd,2|Al,A2B_hP12_194_ah,False,wbm-1-684,2|Al-Gd,step_1.json.bz2::entry_683,
wbm-1-688,Al2 Eu3 Ge2,7.0,-0.434804,0.140762,A2B3C2_aP7_2_i_ai_i:Al-Eu-Ge,True,Al-Eu-Ge,3,Al-Eu,3|Al-Eu,3|Al,A2B3C2_aP7_2_i_ai,False,wbm-1-688,3|Al-Eu,step_1.json.bz2::entry_687,
wbm-1-690,Al2 Ge2 La1,5.0,-0.406103,0.071077,A2B2C_tI10_139_d_e_a:Al-Ge-La,True,Al-Ge-La,3,Al-Ge,3|Al-Ge,3|Al,A2B2C_tI10_139_d_e,False,wbm-1-690,3|Al-Ge,step_1.json.bz2::entry_689,
wbm-1-703,Al8 Ge4,12.0,0.105278,0.105271,A2B_oP12_62_2c_c:Al-Ge,True,Al-Ge,2,Al-Ge,2|Al-Ge,2|Al,A2B_oP12_62_2c,False,wbm-1-703,2|Al-Ge,step_1.json.bz2::entry_702,
wbm-1-704,Al8 Hf4,12.0,-0.425168,0.016672,A2B_tI24_141_2e_e:Al-Hf,True,Al-Hf,2,Al-Hf,2|Al-Hf,2|Al,A2B_tI24_141_2e,False,wbm-1-704,2|Al-Hf,step_1.json.bz2::entry_703,
wbm-1-707,Al2 Ho1 Pt3,6.0,-1.070204,0.05672,A2BC3_hP6_191_c_a_g:Al-Ho-Pt,True,Al-Ho-Pt,3,Al-Ho,3|Al-Ho,3|Al,A2BC3_hP6_191_c_a,False,wbm-1-707,3|Al-Ho,step_1.json.bz2::entry_706,
wbm-1-708,Al8 Ho4,12.0,-0.502789,0.009361,A2B_hP12_194_ah_f:Al-Ho,True,Al-Ho,2,Al-Ho,2|Al-Ho,2|Al,A2B_hP12_194_ah,False,wbm-1-708,2|Al-Ho,step_1.json.bz2::entry_707,
wbm-1-713,Al4 Gd4 I2,10.0,-0.762666,-0.221615,A2B2C_hP10_194_f_e_c:Al-Gd-I,True,Al-Gd-I,3,Al-Gd,3|Al-Gd,3|Al,A2B2C_hP10_194_f_e,True,wbm-1-713,3|Al-Gd,step_1.json.bz2::entry_712,
wbm-1-715,Al4 I2 Lu4,10.0,-0.584056,0.16079,A2BC2_hP10_194_f_c_e:Al-I-Lu,True,Al-I-Lu,3,Al-I,3|Al-I,3|Al,A2BC2_hP10_194_f_c,False,wbm-1-715,3|Al-I,step_1.json.bz2::entry_714,
wbm-1-717,Al2 In2 La1,5.0,-0.222513,0.155739,A2B2C_tI10_139_d_e_a:Al-In-La,True,Al-In-La,3,Al-In,3|Al-In,3|Al,A2B2C_tI10_139_d_e,False,wbm-1-717,3|Al-In,step_1.json.bz2::entry_716,
wbm-1-719,Al2 Hf1 In1,4.0,0.199361,0.530737,A2BC_cF16_225_c_a_b:Al-Hf-In,True,Al-Hf-In,3,Al-Hf,3|Al-Hf,3|Al,A2BC_cF16_225_c_a,False,wbm-1-719,3|Al-Hf,step_1.json.bz2::entry_718,
wbm-1-721,Al4 In2,6.0,0.168395,0.168373,A2B_cF24_227_c_b:Al-In,True,Al-In,2,Al-In,2|Al-In,2|Al,A2B_cF24_227_c,False,wbm-1-721,2|Al-In,step_1.json.bz2::entry_720,
wbm-1-724,Al2 Ir1 Pt1,4.0,-0.882912,0.117794,A2BC_cF16_225_c_a_b:Al-Ir-Pt,True,Al-Ir-Pt,3,Al-Ir,3|Al-Ir,3|Al,A2BC_cF16_225_c_a,False,wbm-1-724,3|Al-Ir,step_1.json.bz2::entry_723,
wbm-1-725,Al2 Ir1,3.0,-0.718524,0.044231,A2B_tI6_139_e_a:Al-Ir,True,Al-Ir,2,Al-Ir,2|Al-Ir,2|Al,A2B_tI6_139_e,False,wbm-1-725,2|Al-Ir,step_1.json.bz2::entry_724,
wbm-1-739,Al2 La1,3.0,-0.457413,0.043612,A2B_hP3_191_c_b:Al-La,True,Al-La,2,Al-La,2|Al-La,2|Al,A2B_hP3_191_c,False,wbm-1-739,2|Al-La,step_1.json.bz2::entry_738,
wbm-1-741,Al2 Lu1 Pt3,6.0,-1.037706,0.103073,A2BC3_hP6_191_c_a_g:Al-Lu-Pt,True,Al-Lu-Pt,3,Al-Lu,3|Al-Lu,3|Al,A2BC3_hP6_191_c_a,False,wbm-1-741,3|Al-Lu,step_1.json.bz2::entry_740,
wbm-1-742,Al8 Lu4,12.0,-0.473506,0.008763,A2B_hP12_194_ah_f:Al-Lu,True,Al-Lu,2,Al-Lu,2|Al-Lu,2|Al,A2B_hP12_194_ah,False,wbm-1-742,2|Al-Lu,step_1.json.bz2::entry_741,
wbm-1-743,Al2 La1 Mn2,5.0,-0.067397,0.233224,A2BC2_tI10_139_d_a_e:Al-La-Mn,True,Al-La-Mn,3,Al-La,3|Al-La,3|Al,A2BC2_tI10_139_d_a,False,wbm-1-743,3|Al-La,step_1.json.bz2::entry_742,
wbm-1-744,Al2 Mn2 Se5,9.0,-0.890934,-0.003184,A2B2C5_hP9_164_d_d_a2d:Al-Mn-Se,True,Al-Mn-Se,3,Al-Mn,3|Al-Mn,3|Al,A2B2C5_hP9_164_d_d_a2d,True,wbm-1-744,3|Al-Mn,step_1.json.bz2::entry_743,
wbm-1-762,Al2 Mn1,3.0,-0.227914,0.047722,A2B_tI6_139_e_a:Al-Mn,True,Al-Mn,2,Al-Mn,2|Al-Mn,2|Al,A2B_tI6_139_e,False,wbm-1-762,2|Al-Mn,step_1.json.bz2::entry_761,
wbm-1-770,Al6 Mo3,9.0,-0.176813,0.147264,A2B_hP9_181_i_c:Al-Mo,True,Al-Mo,2,Al-Mo,2|Al-Mo,2|Al,A2B_hP9_181_i,False,wbm-1-770,2|Al-Mo,step_1.json.bz2::entry_769,
wbm-1-771,Al4 Nb6,10.0,-0.280574,0.034299,A2B3_tP10_127_g_ah:Al-Nb,True,Al-Nb,2,Al-Nb,2|Al-Nb,2|Al,A2B3_tP10_127_g,False,wbm-1-771,2|Al-Nb,step_1.json.bz2::entry_770,
wbm-1-779,Al2 Ni2 Se5,9.0,-0.775627,0.082303,A2B2C5_hP9_164_d_d_a2d:Al-Ni-Se,True,Al-Ni-Se,3,Al-Ni,3|Al-Ni,3|Al,A2B2C5_hP9_164_d_d_a2d,False,wbm-1-779,3|Al-Ni,step_1.json.bz2::entry_778,
wbm-1-794,Al2 Nb6 Ni1,9.0,-0.150429,0.094634,A2B6C_hP9_189_c_fg_b:Al-Nb-Ni,True,Al-Nb-Ni,3,Al-Nb,3|Al-Nb,3|Al,A2B6C_hP9_189_c_fg,False,wbm-1-794,3|Al-Nb,step_1.json.bz2::entry_793,
wbm-1-816,Al2 Ni1,3.0,-0.392775,0.127863,A2B_tI6_139_e_a:Al-Ni,True,Al-Ni,2,Al-Ni,2|Al-Ni,2|Al,A2B_tI6_139_e,False,wbm-1-816,2|Al-Ni,step_1.json.bz2::entry_815,
wbm-1-823,Al2 Os1 Pt1,4.0,-0.702207,0.029908,A2BC_cF16_225_c_a_b:Al-Os-Pt,True,Al-Os-Pt,3,Al-Os,3|Al-Os,3|Al,A2BC_cF16_225_c_a,False,wbm-1-823,3|Al-Os,step_1.json.bz2::entry_822,
wbm-1-824,Al4 Os2,6.0,-0.561787,0.000625,A2B_oF24_70_e_a:Al-Os,True,Al-Os,2,Al-Os,2|Al-Os,2|Al,A2B_oF24_70_e,False,wbm-1-824,2|Al-Os,step_1.json.bz2::entry_823,
wbm-1-828,Al2 K1 P2,5.0,-0.423298,0.094002,A2BC2_tI10_139_d_a_e:Al-K-P,True,Al-K-P,3,Al-K,3|Al-K,3|Al,A2BC2_tI10_139_d_a,False,wbm-1-828,3|Al-K,step_1.json.bz2::entry_827,
wbm-1-830,Al2 P2 Sr1,5.0,-0.425521,0.335913,A2B2C_oF20_69_f_g_a:Al-P-Sr,True,Al-P-Sr,3,Al-P,3|Al-P,3|Al,A2B2C_oF20_69_f_g,False,wbm-1-830,3|Al-P,step_1.json.bz2::entry_829,
wbm-1-838,Al2 Pd1 Pt1,4.0,-0.930091,0.048123,A2BC_cF16_225_c_a_b:Al-Pd-Pt,True,Al-Pd-Pt,3,Al-Pd,3|Al-Pd,3|Al,A2BC_cF16_225_c_a,False,wbm-1-838,3|Al-Pd,step_1.json.bz2::entry_837,
wbm-1-839,Al2 Pd1,3.0,-0.589608,0.068736,A2B_tI6_139_e_a:Al-Pd,True,Al-Pd,2,Al-Pd,2|Al-Pd,2|Al,A2B_tI6_139_e,False,wbm-1-839,2|Al-Pd,step_1.json.bz2::entry_838,
wbm-1-841,Al2 Pr1 Pt3,6.0,-1.079984,-0.014608,A2BC3_hP6_191_c_a_g:Al-Pr-Pt,True,Al-Pr-Pt,3,Al-Pr,3|Al-Pr,3|Al,A2BC3_hP6_191_c_a,True,wbm-1-841,3|Al-Pr,step_1.json.bz2::entry_840,
wbm-1-842,Al2 Np1 Pt3,6.0,-0.754956,0.092297,A2BC3_hP6_191_c_a_g:Al-Np-Pt,True,Al-Np-Pt,3,Al-Np,3|Al-Np,3|Al,A2BC3_hP6_191_c_a,False,wbm-1-842,3|Al-Np,step_1.json.bz2::entry_841,
wbm-1-843,Al2 Pt3 Pu1,6.0,-0.921145,0.03583,A2B3C_hP6_191_c_g_a:Al-Pt-Pu,True,Al-Pt-Pu,3,Al-Pt,3|Al-Pt,3|Al,A2B3C_hP6_191_c_g,False,wbm-1-843,3|Al-Pt,step_1.json.bz2::entry_842,
wbm-1-846,Al2 Pt1,3.0,-0.718323,0.175632,A2B_tI6_139_e_a:Al-Pt,True,Al-Pt,2,Al-Pt,2|Al-Pt,2|Al,A2B_tI6_139_e,False,wbm-1-846,2|Al-Pt,step_1.json.bz2::entry_845,
wbm-1-849,Al8 Pu4,12.0,-0.351244,-0.038573,A2B_hP12_194_ah_f:Al-Pu,True,Al-Pu,2,Al-Pu,2|Al-Pu,2|Al,A2B_hP12_194_ah,True,wbm-1-849,2|Al-Pu,step_1.json.bz2::entry_848,
wbm-1-850,Al2 P1,3.0,0.195494,0.601994,A2B_cF12_225_c_a:Al-P,True,Al-P,2,Al-P,2|Al-P,2|Al,A2B_cF12_225_c,False,wbm-1-850,2|Al-P,step_1.json.bz2::entry_849,
wbm-1-852,Al2 Re1,3.0,-0.248959,0.085256,A2B_tI6_139_e_a:Al-Re,True,Al-Re,2,Al-Re,2|Al-Re,2|Al,A2B_tI6_139_e,False,wbm-1-852,2|Al-Re,step_1.json.bz2::entry_851,
wbm-1-859,Al2 Rh1,3.0,-0.783404,0.034919,A2B_tI6_139_e_a:Al-Rh,True,Al-Rh,2,Al-Rh,2|Al-Rh,2|Al,A2B_tI6_139_e,False,wbm-1-859,2|Al-Rh,step_1.json.bz2::entry_858,
wbm-1-868,Al2 Ru1,3.0,-0.358147,0.360673,A2B_cF12_225_c_a:Al-Ru,True,Al-Ru,2,Al-Ru,2|Al-Ru,2|Al,A2B_cF12_225_c,False,wbm-1-868,2|Al-Ru,step_1.json.bz2::entry_867,
wbm-1-871,Al4 S4 Te2,10.0,-1.151769,-0.011362,A2B2C_tI20_109_b_b_a:Al-S-Te,True,Al-S-Te,3,Al-S,3|Al-S,3|Al,A2B2C_tI20_109_b_b,True,wbm-1-871,3|Al-S,step_1.json.bz2::entry_870,
wbm-1-873,Al4 Cs2 S6,12.0,-1.166657,0.058331,A2BC3_oC24_63_e_c_cg:Al-Cs-S,True,Al-Cs-S,3,Al-Cs,3|Al-Cs,3|Al,A2BC3_oC24_63_e_c,False,wbm-1-873,3|Al-Cs,step_1.json.bz2::entry_872,
wbm-1-874,Al4 Rb2 S6,12.0,-1.139329,0.207995,A2BC3_oC24_63_e_c_cg:Al-Rb-S,True,Al-Rb-S,3,Al-Rb,3|Al-Rb,3|Al,A2BC3_oC24_63_e_c,False,wbm-1-874,3|Al-Rb,step_1.json.bz2::entry_873,
wbm-1-875,Al4 S6,10.0,-1.309991,0.048373,A2B3_mC20_12_adg_ij:Al-S,True,Al-S,2,Al-S,2|Al-S,2|Al,A2B3_mC20_12_adg,False,wbm-1-875,2|Al-S,step_1.json.bz2::entry_874,
wbm-1-894,Al8 Sb4,12.0,0.081279,0.251595,A2B_hP6_194_bc_d:Al-Sb,True,Al-Sb,2,Al-Sb,2|Al-Sb,2|Al,A2B_hP6_194_bc,False,wbm-1-894,2|Al-Sb,step_1.json.bz2::entry_893,
wbm-1-907,Al2 Pb1 Sc1,4.0,0.127573,0.497334,A2BC_cF16_225_c_a_b:Al-Pb-Sc,True,Al-Pb-Sc,3,Al-Pb,3|Al-Pb,3|Al,A2BC_cF16_225_c_a,False,wbm-1-907,3|Al-Pb,step_1.json.bz2::entry_906,
wbm-1-911,Al4 Rh2 Sc2,8.0,-0.810368,0.014251,A2BC_oC16_63_f_c_c:Al-Rh-Sc,True,Al-Rh-Sc,3,Al-Rh,3|Al-Rh,3|Al,A2BC_oC16_63_f_c,False,wbm-1-911,3|Al-Rh,step_1.json.bz2::entry_910,
wbm-1-912,Al2 Ru1 Sc1,4.0,-0.56452,0.09704,A2BC_cF16_225_c_a_b:Al-Ru-Sc,True,Al-Ru-Sc,3,Al-Ru,3|Al-Ru,3|Al,A2BC_cF16_225_c_a,False,wbm-1-912,3|Al-Ru,step_1.json.bz2::entry_911,
wbm-1-913,Al2 Sb1 Sc1,4.0,0.036125,0.585163,A2BC_cF16_225_c_a_b:Al-Sb-Sc,True,Al-Sb-Sc,3,Al-Sb,3|Al-Sb,3|Al,A2BC_cF16_225_c_a,False,wbm-1-913,3|Al-Sb,step_1.json.bz2::entry_912,
wbm-1-914,Al2 Sc1 Sn1,4.0,0.033486,0.453851,A2BC_cF16_225_c_a_b:Al-Sc-Sn,True,Al-Sc-Sn,3,Al-Sc,3|Al-Sc,3|Al,A2BC_cF16_225_c_a,False,wbm-1-914,3|Al-Sc,step_1.json.bz2::entry_913,
wbm-1-917,Al8 Sc4,12.0,-0.432479,0.054383,A2B_tI24_141_2e_e:Al-Sc,True,Al-Sc,2,Al-Sc,2|Al-Sc,2|Al,A2B_tI24_141_2e,False,wbm-1-917,2|Al-Sc,step_1.json.bz2::entry_916,
wbm-1-922,Al4 Se4 Te2,10.0,-1.003894,-0.020178,A2B2C_tI20_109_b_b_a:Al-Se-Te,True,Al-Se-Te,3,Al-Se,3|Al-Se,3|Al,A2B2C_tI20_109_b_b,True,wbm-1-922,3|Al-Se,step_1.json.bz2::entry_921,
wbm-1-924,Al2 Se3,5.0,-1.108799,0.014529,A2B3_mC10_8_2a_3a:Al-Se,True,Al-Se,2,Al-Se,2|Al-Se,2|Al,A2B3_mC10_8_2a_3a,False,wbm-1-924,2|Al-Se,step_1.json.bz2::entry_923,
wbm-1-955,Al2 Pu1 Si2,5.0,-0.248171,0.01528,A2BC2_hP5_164_d_a_d:Al-Pu-Si,True,Al-Pu-Si,3,Al-Pu,3|Al-Pu,3|Al,A2BC2_hP5_164_d_a,False,wbm-1-955,3|Al-Pu,step_1.json.bz2::entry_954,
wbm-1-958,Al2 Si2 Sr1,5.0,-0.220183,0.046963,A2B2C_tI10_139_d_e_a:Al-Si-Sr,True,Al-Si-Sr,3,Al-Si,3|Al-Si,3|Al,A2B2C_tI10_139_d_e,False,wbm-1-958,3|Al-Si,step_1.json.bz2::entry_957,
wbm-1-973,Al8 Si4,12.0,0.130854,0.130844,A2B_oP12_62_2c_c:Al-Si,True,Al-Si,2,Al-Si,2|Al-Si,2|Al,A2B_oP12_62_2c,False,wbm-1-973,2|Al-Si,step_1.json.bz2::entry_972,
wbm-1-983,Al8 Sn4,12.0,0.183121,0.183096,A2B_oP12_62_2c_c:Al-Sn,True,Al-Sn,2,Al-Sn,2|Al-Sn,2|Al,A2B_oP12_62_2c,False,wbm-1-983,2|Al-Sn,step_1.json.bz2::entry_982,
wbm-1-988,Al2 Sn4 Sr3,9.0,-0.46381,0.015162,A2B4C3_mC18_12_i_2i_ai:Al-Sn-Sr,True,Al-Sn-Sr,3,Al-Sn,3|Al-Sn,3|Al,A2B4C3_mC18_12_i_2i,False,wbm-1-988,3|Al-Sn,step_1.json.bz2::entry_987,
wbm-1-997,Al2 Sr1 Te4,7.0,-1.020464,0.055269,A2BC4_tI14_87_d_a_h:Al-Sr-Te,True,Al-Sr-Te,3,Al-Sr,3|Al-Sr,3|Al,A2BC4_tI14_87_d_a,False,wbm-1-997,3|Al-Sr,step_1.json.bz2::entry_996,
wbm-1-998,Al2 Sr1,3.0,-0.210968,0.050527,A2B_hP3_191_c_b:Al-Sr,True,Al-Sr,2,Al-Sr,2|Al-Sr,2|Al,A2B_hP3_191_c,False,wbm-1-998,2|Al-Sr,step_1.json.bz2::entry_997,
wbm-1-1000,Al4 Ta6,10.0,-0.222216,0.036884,A2B3_tP10_127_g_ah:Al-Ta,True,Al-Ta,2,Al-Ta,2|Al-Ta,2|Al,A2B3_tP10_127_g,False,wbm-1-1000,2|Al-Ta,step_1.json.bz2::entry_999,
wbm-1-1003,Al8 Tb4,12.0,-0.508712,0.011668,A2B_hP12_194_ah_f:Al-Tb,True,Al-Tb,2,Al-Tb,2|Al-Tb,2|Al,A2B_hP12_194_ah,False,wbm-1-1003,2|Al-Tb,step_1.json.bz2::entry_1002,
wbm-1-1009,Al2 Tc1 Tl1,4.0,0.47625,0.764503,A2BC_cF16_225_c_a_b:Al-Tc-Tl,True,Al-Tc-Tl,3,Al-Tc,3|Al-Tc,3|Al,A2BC_cF16_225_c_a,False,wbm-1-1009,3|Al-Tc,step_1.json.bz2::entry_1008,
wbm-1-1010,Al4 Te6,10.0,-0.520294,0.184197,A2B3_mC20_15_2e_cf:Al-Te,True,Al-Te,2,Al-Te,2|Al-Te,2|Al,A2B3_mC20_15_2e,False,wbm-1-1010,2|Al-Te,step_1.json.bz2::entry_1009,
wbm-1-1014,Al8 Th4,12.0,-0.424776,0.023538,A2B_hP12_194_ah_f:Al-Th,True,Al-Th,2,Al-Th,2|Al-Th,2|Al,A2B_hP12_194_ah,False,wbm-1-1014,2|Al-Th,step_1.json.bz2::entry_1013,
wbm-1-1025,Al8 Ti4,12.0,-0.334397,0.096981,A2B_hP12_194_ah_f:Al-Ti,True,Al-Ti,2,Al-Ti,2|Al-Ti,2|Al,A2B_hP12_194_ah,False,wbm-1-1025,2|Al-Ti,step_1.json.bz2::entry_1024,
wbm-1-1027,Al2 Ti1 Zn1,4.0,0.025261,0.413089,A2BC_cF16_225_c_a_b:Al-Ti-Zn,True,Al-Ti-Zn,3,Al-Ti,3|Al-Ti,3|Al,A2BC_cF16_225_c_a,False,wbm-1-1027,3|Al-Ti,step_1.json.bz2::entry_1026,
wbm-1-1029,Al8 Tm4,12.0,-0.489846,0.009089,A2B_hP12_194_ah_f:Al-Tm,True,Al-Tm,2,Al-Tm,2|Al-Tm,2|Al,A2B_hP12_194_ah,False,wbm-1-1029,2|Al-Tm,step_1.json.bz2::entry_1028,
wbm-1-1030,Al8 U4,12.0,-0.198397,0.000637,A2B_hP12_194_ah_f:Al-U,True,Al-U,2,Al-U,2|Al-U,2|Al,A2B_hP12_194_ah,False,wbm-1-1030,2|Al-U,step_1.json.bz2::entry_1029,
wbm-1-1035,Al8 V4,12.0,-0.206958,0.061216,A2B_tI24_141_2e_e:Al-V,True,Al-V,2,Al-V,2|Al-V,2|Al,A2B_tI24_141_2e,False,wbm-1-1035,2|Al-V,step_1.json.bz2::entry_1034,
wbm-1-1049,Al2 Y1,3.0,-0.503064,0.028247,A2B_hP3_191_c_b:Al-Y,True,Al-Y,2,Al-Y,2|Al-Y,2|Al,A2B_hP3_191_c,False,wbm-1-1049,2|Al-Y,step_1.json.bz2::entry_1048,
wbm-1-1056,Al2 Nd1 Zn2,5.0,-0.442135,-0.065362,A2BC2_tI10_139_d_a_e:Al-Nd-Zn,True,Al-Nd-Zn,3,Al-Nd,3|Al-Nd,3|Al,A2BC2_tI10_139_d_a,True,wbm-1-1056,3|Al-Nd,step_1.json.bz2::entry_1055,
wbm-1-1059,Al2 Tb1 Zn2,5.0,-0.409778,-0.042143,A2BC2_tI10_139_d_a_e:Al-Tb-Zn,True,Al-Tb-Zn,3,Al-Tb,3|Al-Tb,3|Al,A2BC2_tI10_139_d_a,True,wbm-1-1059,3|Al-Tb,step_1.json.bz2::entry_1058,
wbm-1-1060,Al2 Th1 Zn2,5.0,-0.386277,-0.054356,A2BC2_tI10_139_d_a_e:Al-Th-Zn,True,Al-Th-Zn,3,Al-Th,3|Al-Th,3|Al,A2BC2_tI10_139_d_a,True,wbm-1-1060,3|Al-Th,step_1.json.bz2::entry_1059,
wbm-1-1061,Al2 Tm1 Zn2,5.0,-0.361199,-0.016815,A2BC2_tI10_139_d_a_e:Al-Tm-Zn,True,Al-Tm-Zn,3,Al-Tm,3|Al-Tm,3|Al,A2BC2_tI10_139_d_a,True,wbm-1-1061,3|Al-Tm,step_1.json.bz2::entry_1060,
wbm-1-1062,Al2 U1 Zn2,5.0,-0.065794,0.054524,A2BC2_tI10_139_d_a_e:Al-U-Zn,True,Al-U-Zn,3,Al-U,3|Al-U,3|Al,A2BC2_tI10_139_d_a,False,wbm-1-1062,3|Al-U,step_1.json.bz2::entry_1061,
wbm-1-1063,Al2 Yb1 Zn2,5.0,-0.331518,-0.07731,A2BC2_tI10_139_d_a_e:Al-Yb-Zn,True,Al-Yb-Zn,3,Al-Yb,3|Al-Yb,3|Al,A2BC2_tI10_139_d_a,True,wbm-1-1063,3|Al-Yb,step_1.json.bz2::entry_1062,
wbm-1-1064,Al2 Y1 Zn2,5.0,-0.40886,-0.038801,A2BC2_tI10_139_d_a_e:Al-Y-Zn,True,Al-Y-Zn,3,Al-Y,3|Al-Y,3|Al,A2BC2_tI10_139_d_a,True,wbm-1-1064,3|Al-Y,step_1.json.bz2::entry_1063,
wbm-1-1075,Al2 Ta1 Zn1,4.0,0.232159,0.483059,A2BC_cF16_225_c_a_b:Al-Ta-Zn,True,Al-Ta-Zn,3,Al-Ta,3|Al-Ta,3|Al,A2BC_cF16_225_c_a,False,wbm-1-1075,3|Al-Ta,step_1.json.bz2::entry_1074,
wbm-1-1079,Al2 Zn1 Zr6,9.0,-0.251919,0.071602,A2BC6_hP9_189_c_b_fg:Al-Zn-Zr,True,Al-Zn-Zr,3,Al-Zn,3|Al-Zn,3|Al,A2BC6_hP9_189_c_b,False,wbm-1-1079,3|Al-Zn,step_1.json.bz2::entry_1078,
wbm-1-1081,Al4 Zr6,10.0,-0.396123,0.038857,A2B3_tP10_127_g_ah:Al-Zr,True,Al-Zr,2,Al-Zr,2|Al-Zr,2|Al,A2B3_tP10_127_g,False,wbm-1-1081,2|Al-Zr,step_1.json.bz2::entry_1080,
wbm-1-1096,Al3 Ca3 Ge2 Ni1,9.0,-0.520873,0.041266,A3B3C2D_hP9_189_f_g_c_b:Al-Ca-Ge-Ni,True,Al-Ca-Ge-Ni,4,Al-Ca,4|Al-Ca,4|Al,A3B3C2D_hP9_189_f_g_c,False,wbm-1-1096,4|Al-Ca,step_1.json.bz2::entry_1095,
wbm-1-1104,Al3 Cd1,4.0,0.214043,0.214022,A3B_cF16_225_ac_b:Al-Cd,True,Al-Cd,2,Al-Cd,2|Al-Cd,2|Al,A3B_cF16_225_ac,False,wbm-1-1104,2|Al-Cd,step_1.json.bz2::entry_1103,
wbm-1-1115,Al3 Co1 Ge2 Y3,9.0,-0.741682,-0.022833,A3BC2D3_hP9_189_f_b_c_g:Al-Co-Ge-Y,True,Al-Co-Ge-Y,4,Al-Co,4|Al-Co,4|Al,A3BC2D3_hP9_189_f_b_c,True,wbm-1-1115,4|Al-Co,step_1.json.bz2::entry_1114,
wbm-1-1124,Al6 Cs4,10.0,0.063726,0.063713,A3B2_tI20_139_ei_de:Al-Cs,True,Al-Cs,2,Al-Cs,2|Al-Cs,2|Al,A3B2_tI20_139_ei,False,wbm-1-1124,2|Al-Cs,step_1.json.bz2::entry_1123,
wbm-1-1126,Al3 Cu5,8.0,-0.199178,0.010777,A3B5_oC16_65_ah_bej:Al-Cu,True,Al-Cu,2,Al-Cu,2|Al-Cu,2|Al,A3B5_oC16_65_ah,False,wbm-1-1126,2|Al-Cu,step_1.json.bz2::entry_1125,
wbm-1-1127,Al3 Cu1 Ge2 Y3,9.0,-0.671434,-0.0212,A3BC2D3_hP9_189_f_b_c_g:Al-Cu-Ge-Y,True,Al-Cu-Ge-Y,4,Al-Cu,4|Al-Cu,4|Al,A3BC2D3_hP9_189_f_b_c,True,wbm-1-1127,4|Al-Cu,step_1.json.bz2::entry_1126,
