material_id,formula,n_sites,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,parent_e_above_hull,chemical_system,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family
wbm-1-5612,As2 Be2 Yb1,5.0,-0.641891,-0.234318,A2B2C_hP5_164_d_d_a:As-Be-Yb,True,-0.234318,As-Be-Yb,3,As-Be,3|As-Be,3|As,A2B2C_hP5_164_d_d
wbm-1-7578,C1 N2 O2 Tb2,7.0,-2.480252,-0.233281,AB2C2D2_hP7_164_a_c_d_d:C-N-O-Tb,True,-0.233281,C-N-O-Tb,4,C-N,4|C-N,4|C,AB2C2D2_hP7_164_a_c_d
wbm-1-2698,Al8 Rb8 Se16,32.0,-1.386479,-0.231657,ABC2_mC64_15_2f_2f_2e3f:Al-Rb-Se,True,-0.231657,Al-Rb-Se,3,Al-Rb,3|Al-Rb,3|Al,ABC2_mC64_15_2f_2f_2e3f
wbm-1-31139,N6 Pr2 W2,10.0,-1.139549,-0.230433,A3BC_hR30_161_b_a_a:N-Pr-W,True,-0.230433,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_hR30_161_b_a
wbm-1-15752,Cu1 F6 K2,9.0,-2.251128,-0.229472,AB6C2_hP9_164_a_i_d:Cu-F-K,True,-0.229472,Cu-F-K,3,Cu-F,3|Cu-F,3|Cu,AB6C2_hP9_164_a_i
wbm-1-16644,F8 Pb1 Tm2,11.0,-3.959327,-0.229412,A8BC2_mC22_12_4i_a_i:F-Pb-Tm,True,-0.229412,F-Pb-Tm,3,F-Pb,3|F-Pb,3|F,A8BC2_mC22_12_4i_a
wbm-1-58757,Te10 Ti2,12.0,-0.71714,-0.228066,A5B_oC24_63_c2f_c:Te-Ti,True,-0.228066,Te-Ti,2,Te-Ti,2|Te-Ti,2|Te,A5B_oC24_63_c2f
wbm-1-37174,K1 O2 Rh1,4.0,-1.386666,-0.227807,AB2C_hR12_166_a_c_b:K-O-Rh,True,-0.227807,K-O-Rh,3,K-O,3|K-O,3|K,AB2C_hR12_166_a_c
wbm-1-31143,N6 Pr2 W2,10.0,-1.136374,-0.227259,A3BC_oC20_63_cg_c_c:N-Pr-W,True,-0.227259,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_oC20_63_cg_c
wbm-1-30525,Ce4 N4 S2,10.0,-1.948218,-0.227047,A2B2C_hP10_194_f_f_b:Ce-N-S,True,-0.227047,Ce-N-S,3,Ce-N,3|Ce-N,3|Ce,A2B2C_hP10_194_f_f
wbm-1-10364,Ce2 Cl8,10.0,-2.392334,-0.226878,AB4_mP10_13_e_2g:Ce-Cl,True,-0.226878,Ce-Cl,2,Ce-Cl,2|Ce-Cl,2|Ce,AB4_mP10_13_e_2g
wbm-1-10365,Ce2 Cl8,10.0,-2.391604,-0.226148,AB4_tI20_141_a_h:Ce-Cl,True,-0.226148,Ce-Cl,2,Ce-Cl,2|Ce-Cl,2|Ce,AB4_tI20_141_a
wbm-1-31597,Br2 Ce2 N2,6.0,-2.05799,-0.22588,ABC_tP6_129_c_c_a:Br-Ce-N,True,-0.22588,Br-Ce-N,3,Br-Ce,3|Br-Ce,3|Br,ABC_tP6_129_c_c
wbm-1-10366,Ce2 Cl8,10.0,-2.390819,-0.225363,AB4_tI20_88_a_f:Ce-Cl,True,-0.225363,Ce-Cl,2,Ce-Cl,2|Ce-Cl,2|Ce,AB4_tI20_88_a
wbm-1-48106,Gd3 Rh3 Sn3,9.0,-0.887421,-0.225176,ABC_hP9_189_f_ad_g:Gd-Rh-Sn,True,-0.225176,Gd-Rh-Sn,3,Gd-Rh,3|Gd-Rh,3|Gd,ABC_hP9_189_f_ad
wbm-1-16576,Ba1 F8 Gd2,11.0,-4.350864,-0.224118,AB8C2_mC22_12_a_gij_h:Ba-F-Gd,True,-0.224118,Ba-F-Gd,3,Ba-F,3|Ba-F,3|Ba,AB8C2_mC22_12_a_gij
wbm-1-11745,Co2 I6,8.0,-0.436578,-0.223737,AB3_mC16_12_g_ij:Co-I,True,-0.223737,Co-I,2,Co-I,2|Co-I,2|Co,AB3_mC16_12_g
wbm-1-28523,Cs2 Mg2 Sb2,6.0,-0.630555,-0.222315,ABC_tP6_129_c_a_c:Cs-Mg-Sb,True,-0.222315,Cs-Mg-Sb,3,Cs-Mg,3|Cs-Mg,3|Cs,ABC_tP6_129_c_a
wbm-1-16620,Cu2 F8 Sr1,11.0,-2.381563,-0.222004,A2B8C_tI22_97_d_k_a:Cu-F-Sr,True,-0.222004,Cu-F-Sr,3,Cu-F,3|Cu-F,3|Cu,A2B8C_tI22_97_d_k
wbm-1-713,Al4 Gd4 I2,10.0,-0.762666,-0.221615,A2B2C_hP10_194_f_e_c:Al-Gd-I,True,-0.221615,Al-Gd-I,3,Al-Gd,3|Al-Gd,3|Al,A2B2C_hP10_194_f_e
wbm-1-54486,Ca2 Ru2 Si2,6.0,-0.643194,-0.221429,ABC_tP6_129_c_a_c:Ca-Ru-Si,True,-0.221429,Ca-Ru-Si,3,Ca-Ru,3|Ca-Ru,3|Ca,ABC_tP6_129_c_a
wbm-1-31135,N6 Pr2 Re2,10.0,-0.860576,-0.221314,A3BC_hR30_167_e_a_b:N-Pr-Re,True,-0.221314,N-Pr-Re,3,N-Pr,3|N-Pr,3|N,A3BC_hR30_167_e_a
wbm-1-61760,Ir1 Sb1 Zr1,3.0,-0.953209,-0.21902,ABC_cF12_216_c_a_b:Ir-Sb-Zr,True,-0.21902,Ir-Sb-Zr,3,Ir-Sb,3|Ir-Sb,3|Ir,ABC_cF12_216_c_a
wbm-1-7172,C1 Cl2 Er2,5.0,-1.796675,-0.218817,AB2C2_hP5_164_a_d_d:C-Cl-Er,True,-0.218817,C-Cl-Er,3,C-Cl,3|C-Cl,3|C,AB2C2_hP5_164_a_d
wbm-1-37557,O2 Pd1 Rb2,5.0,-1.215073,-0.218727,A2BC2_oI10_71_e_c_g:O-Pd-Rb,True,-0.218727,O-Pd-Rb,3,O-Pd,3|O-Pd,3|O,A2BC2_oI10_71_e_c
wbm-1-31137,N6 Pr2 W2,10.0,-1.127683,-0.218568,A3BC_mP10_11_3e_e_e:N-Pr-W,True,-0.218568,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_mP10_11_3e_e
wbm-1-52127,Sc2 Te10,12.0,-0.835289,-0.218418,AB5_oC24_63_c_c2f:Sc-Te,True,-0.218418,Sc-Te,2,Sc-Te,2|Sc-Te,2|Sc,AB5_oC24_63_c_c2f
wbm-1-7537,C2 Cl2 N4 Tb2,10.0,-1.434232,-0.218361,ABC2D_mP10_11_e_e_2e_e:C-Cl-N-Tb,True,-0.218361,C-Cl-N-Tb,4,C-Cl,4|C-Cl,4|C,ABC2D_mP10_11_e_e_2e
wbm-1-15665,Cs1 F6 Ta1,8.0,-3.609141,-0.218218,AB6C_hR24_148_a_f_b:Cs-F-Ta,True,-0.218218,Cs-F-Ta,3,Cs-F,3|Cs-F,3|Cs,AB6C_hR24_148_a_f
wbm-1-41136,O8 Os2 Rb2,12.0,-1.751035,-0.218099,A4BC_tI24_88_f_a_b:O-Os-Rb,True,-0.218099,O-Os-Rb,3,O-Os,3|O-Os,3|O,A4BC_tI24_88_f_a
wbm-1-14884,F6 Gd2,8.0,-4.330886,-0.218095,A3B_hP8_194_bf_c:F-Gd,True,-0.218095,F-Gd,2,F-Gd,2|F-Gd,2|F,A3B_hP8_194_bf
wbm-1-16621,Cu2 F8 Yb1,11.0,-2.44835,-0.217347,A2B8C_oI22_23_f_2k_a:Cu-F-Yb,True,-0.217347,Cu-F-Yb,3,Cu-F,3|Cu-F,3|Cu,A2B8C_oI22_23_f_2k
wbm-1-9909,Br2 Cl6,8.0,-0.417678,-0.216881,AB3_aP8_2_i_3i:Br-Cl,True,-0.216881,Br-Cl,2,Br-Cl,2|Br-Cl,2|Br,AB3_aP8_2_i_3i
wbm-1-31141,N6 Pr2 W2,10.0,-1.125624,-0.216509,A3BC_oP10_26_2ab_b_a:N-Pr-W,True,-0.216509,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_oP10_26_2ab_b
wbm-1-30804,Eu1 N3 Re1,5.0,-0.672771,-0.215785,AB3C_cP5_221_a_c_b:Eu-N-Re,True,-0.215785,Eu-N-Re,3,Eu-N,3|Eu-N,3|Eu,AB3C_cP5_221_a_c
wbm-1-53880,Rh2 Si2 Sr1,5.0,-0.880187,-0.214089,A2B2C_tI10_139_d_e_a:Rh-Si-Sr,True,-0.214089,Rh-Si-Sr,3,Rh-Si,3|Rh-Si,3|Rh,A2B2C_tI10_139_d_e
wbm-1-32240,N1 Sb1 Yb3,5.0,-1.284141,-0.213309,ABC3_cP5_221_b_a_c:N-Sb-Yb,True,-0.213309,N-Sb-Yb,3,N-Sb,3|N-Sb,3|N,ABC3_cP5_221_b_a
wbm-1-31005,N6 Nd2 W2,10.0,-1.150049,-0.212482,A3BC_oC20_63_cg_c_c:N-Nd-W,True,-0.212482,N-Nd-W,3,N-Nd,3|N-Nd,3|N,A3BC_oC20_63_cg_c
wbm-1-7545,C1 Cs2 N2,5.0,-0.554583,-0.212269,AB2C2_mC10_12_a_i_i:C-Cs-N,True,-0.212269,C-Cs-N,3,C-Cs,3|C-Cs,3|C,AB2C2_mC10_12_a_i
wbm-1-39416,Hf2 O6 Rb4,12.0,-2.848051,-0.2112,AB3C2_oC24_63_c_ce_g:Hf-O-Rb,True,-0.2112,Hf-O-Rb,3,Hf-O,3|Hf-O,3|Hf,AB3C2_oC24_63_c_ce
wbm-1-56018,Rh3 Si3 Zr3,9.0,-1.058005,-0.211026,ABC_hP9_189_f_bc_g:Rh-Si-Zr,True,-0.211026,Rh-Si-Zr,3,Rh-Si,3|Rh-Si,3|Rh,ABC_hP9_189_f_bc
wbm-1-7203,C1 Cl1 Sm2,4.0,-1.210343,-0.210943,ABC2_hR12_166_a_b_c:C-Cl-Sm,True,-0.210943,C-Cl-Sm,3,C-Cl,3|C-Cl,3|C,ABC2_hR12_166_a_b
wbm-1-31001,N6 Nd2 W2,10.0,-1.14838,-0.210813,A3BC_hR30_161_b_a_a:N-Nd-W,True,-0.210813,N-Nd-W,3,N-Nd,3|N-Nd,3|N,A3BC_hR30_161_b_a
wbm-1-7174,C1 Cl2 Ho2,5.0,-1.78331,-0.210681,AB2C2_hP5_164_a_d_d:C-Cl-Ho,True,-0.210681,C-Cl-Ho,3,C-Cl,3|C-Cl,3|C,AB2C2_hP5_164_a_d
wbm-1-5107,B1 N3 Yb3,7.0,-1.40769,-0.210512,AB3C3_tP7_123_b_cg_ah:B-N-Yb,True,-0.210512,B-N-Yb,3,B-N,3|B-N,3|B,AB3C3_tP7_123_b_cg
wbm-1-31774,Cl1 N1 Yb2,4.0,-1.976686,-0.210232,ABC2_hR12_166_a_b_c:Cl-N-Yb,True,-0.210232,Cl-N-Yb,3,Cl-N,3|Cl-N,3|Cl,ABC2_hR12_166_a_b
wbm-1-49883,Rb4 S6 Ti2,12.0,-1.610213,-0.209824,A2B3C_oC24_63_g_ce_c:Rb-S-Ti,True,-0.209824,Rb-S-Ti,3,Rb-S,3|Rb-S,3|Rb,A2B3C_oC24_63_g_ce
wbm-1-15633,Cs2 F6 Gd1,9.0,-3.300769,-0.209498,A2B6C_hP9_164_d_i_a:Cs-F-Gd,True,-0.209498,Cs-F-Gd,3,Cs-F,3|Cs-F,3|Cs,A2B6C_hP9_164_d_i
wbm-1-24990,F8 Gd2 Li2,12.0,-4.006647,-0.209471,A4BC_tI24_88_f_a_b:F-Gd-Li,True,-0.209471,F-Gd-Li,3,F-Gd,3|F-Gd,3|F,A4BC_tI24_88_f_a
wbm-1-27718,Bi2 Cs2 Mg2,6.0,-0.47621,-0.209381,ABC_tP6_129_c_c_a:Bi-Cs-Mg,True,-0.209381,Bi-Cs-Mg,3,Bi-Cs,3|Bi-Cs,3|Bi,ABC_tP6_129_c_c
wbm-1-31142,N6 Pr2 W2,10.0,-1.118238,-0.209122,A3BC_oC20_38_2ade_2b_d:N-Pr-W,True,-0.209122,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_oC20_38_2ade_2b
wbm-1-32393,Bi1 N1 Yb3,5.0,-1.1704,-0.209089,ABC3_cP5_221_a_b_c:Bi-N-Yb,True,-0.209089,Bi-N-Yb,3,Bi-N,3|Bi-N,3|Bi,ABC3_cP5_221_a_b
wbm-1-53209,Ca1 Ru2 Si2,5.0,-0.706843,-0.208338,AB2C2_tI10_139_a_d_e:Ca-Ru-Si,True,-0.208338,Ca-Ru-Si,3,Ca-Ru,3|Ca-Ru,3|Ca,AB2C2_tI10_139_a_d
wbm-1-28414,Mg2 Rb2 Sb2,6.0,-0.631942,-0.208168,ABC_tP6_129_a_c_c:Mg-Rb-Sb,True,-0.208168,Mg-Rb-Sb,3,Mg-Rb,3|Mg-Rb,3|Mg,ABC_tP6_129_a_c
wbm-1-52871,Au1 Br2 Se6,9.0,-0.487635,-0.20796,AB2C6_aP9_2_a_i_3i:Au-Br-Se,True,-0.20796,Au-Br-Se,3,Au-Br,3|Au-Br,3|Au,AB2C6_aP9_2_a_i_3i
wbm-1-19003,Ga8 Rb8 Se16,32.0,-1.203643,-0.207818,ABC2_mC64_15_2f_2f_2e3f:Ga-Rb-Se,True,-0.207818,Ga-Rb-Se,3,Ga-Rb,3|Ga-Rb,3|Ga,ABC2_mC64_15_2f_2f_2e3f
wbm-1-46495,Bi1 P1 Yb3,5.0,-0.945834,-0.207389,ABC3_cP5_221_a_b_c:Bi-P-Yb,True,-0.207389,Bi-P-Yb,3,Bi-P,3|Bi-P,3|Bi,ABC3_cP5_221_a_b
wbm-1-51068,Pt1 Sb1 Sm1,3.0,-1.246555,-0.207354,ABC_cF12_216_c_a_b:Pt-Sb-Sm,True,-0.207354,Pt-Sb-Sm,3,Pt-Sb,3|Pt-Sb,3|Pt,ABC_cF12_216_c_a
wbm-1-15286,Cu2 F8,10.0,-1.295023,-0.207275,AB4_tI20_109_a_2b:Cu-F,True,-0.207275,Cu-F,2,Cu-F,2|Cu-F,2|Cu,AB4_tI20_109_a_2b
wbm-1-30999,N6 Nd2 W2,10.0,-1.144595,-0.207027,A3BC_mP10_11_3e_e_e:N-Nd-W,True,-0.207027,N-Nd-W,3,N-Nd,3|N-Nd,3|N,A3BC_mP10_11_3e_e
wbm-1-28409,Bi2 Mg2 Rb2,6.0,-0.474048,-0.206367,ABC_tP6_129_c_a_c:Bi-Mg-Rb,True,-0.206367,Bi-Mg-Rb,3,Bi-Mg,3|Bi-Mg,3|Bi,ABC_tP6_129_c_a
wbm-1-7527,C2 Cl2 Dy2 N4,10.0,-1.430714,-0.206325,ABCD2_mP10_11_e_e_e_2e:C-Cl-Dy-N,True,-0.206325,C-Cl-Dy-N,4,C-Cl,4|C-Cl,4|C,ABCD2_mP10_11_e_e_e_2e
wbm-1-38909,Ce2 K4 O6,12.0,-2.794534,-0.205744,AB2C3_mC24_12_g_adh_ij:Ce-K-O,True,-0.205744,Ce-K-O,3,Ce-K,3|Ce-K,3|Ce,AB2C3_mC24_12_g_adh
wbm-1-31145,N3 Pr1 W1,5.0,-1.114347,-0.205231,A3BC_tP5_99_ac_b_a:N-Pr-W,True,-0.205231,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_tP5_99_ac_b
wbm-1-6469,Br8 Yb2,10.0,-1.713155,-0.205198,A4B_mC20_15_2f_e:Br-Yb,True,-0.205198,Br-Yb,2,Br-Yb,2|Br-Yb,2|Br,A4B_mC20_15_2f
wbm-1-55692,Ir4 Si2 Sr4,10.0,-0.565701,-0.204112,A2BC2_mC20_15_f_e_f:Ir-Si-Sr,True,-0.204112,Ir-Si-Sr,3,Ir-Si,3|Ir-Si,3|Ir,A2BC2_mC20_15_f_e
wbm-1-10522,Cl8 Yb2,10.0,-1.938757,-0.203917,A4B_aP10_2_4i_i:Cl-Yb,True,-0.203917,Cl-Yb,2,Cl-Yb,2|Cl-Yb,2|Cl,A4B_aP10_2_4i
wbm-1-31969,Ce2 I2 N2,6.0,-1.738292,-0.203883,ABC_hR18_166_c_c_c:Ce-I-N,True,-0.203883,Ce-I-N,3,Ce-I,3|Ce-I,3|Ce,ABC_hR18_166_c_c
wbm-1-7188,C1 Cl2 Tm2,5.0,-1.81058,-0.203871,AB2C2_hP5_164_a_d_d:C-Cl-Tm,True,-0.203871,C-Cl-Tm,3,C-Cl,3|C-Cl,3|C,AB2C2_hP5_164_a_d
wbm-1-49958,Ag2 Au2 S8,12.0,-0.330603,-0.203762,ABC4_mP12_13_e_b_2g:Ag-Au-S,True,-0.203762,Ag-Au-S,3,Ag-Au,3|Ag-Au,3|Ag,ABC4_mP12_13_e_b_2g
wbm-1-30330,Eu1 N2,3.0,-0.875759,-0.203636,AB2_tI6_139_a_e:Eu-N,True,-0.203636,Eu-N,2,Eu-N,2|Eu-N,2|Eu,AB2_tI6_139_a
wbm-1-8414,Br8 Ca2,10.0,-1.67846,-0.203429,A4B_mC20_15_2f_e:Br-Ca,True,-0.203429,Br-Ca,2,Br-Ca,2|Br-Ca,2|Br,A4B_mC20_15_2f
wbm-1-10504,Cl8 Sr2,10.0,-1.939459,-0.202669,A4B_aP10_2_4i_i:Cl-Sr,True,-0.202669,Cl-Sr,2,Cl-Sr,2|Cl-Sr,2|Cl,A4B_aP10_2_4i
wbm-1-7561,C2 F2 N4 Tb2,10.0,-1.883573,-0.202657,ABC2D_oC20_63_a_c_f_c:C-F-N-Tb,True,-0.202657,C-F-N-Tb,4,C-F,4|C-F,4|C,ABC2D_oC20_63_a_c_f
wbm-1-7531,C2 Cl2 Ho2 N4,10.0,-1.426528,-0.20222,ABCD2_mP10_11_e_e_e_2e:C-Cl-Ho-N,True,-0.20222,C-Cl-Ho-N,4,C-Cl,4|C-Cl,4|C,ABCD2_mP10_11_e_e_e_2e
wbm-1-42315,K5 O6 Re1,12.0,-2.003341,-0.20218,A5B6C_mC24_12_agh_ij_d:K-O-Re,True,-0.20218,K-O-Re,3,K-O,3|K-O,3|K,A5B6C_mC24_12_agh_ij
wbm-1-31604,Br2 Er2 N2,6.0,-1.506576,-0.201925,ABC_oP6_59_a_b_a:Br-Er-N,True,-0.201925,Br-Er-N,3,Br-Er,3|Br-Er,3|Br,ABC_oP6_59_a_b
wbm-1-31003,N6 Nd2 W2,10.0,-1.139193,-0.201626,A3BC_oP10_26_2ab_b_a:N-Nd-W,True,-0.201626,N-Nd-W,3,N-Nd,3|N-Nd,3|N,A3BC_oP10_26_2ab_b
wbm-1-53881,Rh3 Si2 Sr1,6.0,-0.876443,-0.201546,A3B2C_hP6_191_g_c_a:Rh-Si-Sr,True,-0.201546,Rh-Si-Sr,3,Rh-Si,3|Rh-Si,3|Rh,A3B2C_hP6_191_g_c
wbm-1-30960,Mo2 N6 Pr2,10.0,-1.009741,-0.201455,AB3C_mP10_11_e_3e_e:Mo-N-Pr,True,-0.201455,Mo-N-Pr,3,Mo-N,3|Mo-N,3|Mo,AB3C_mP10_11_e_3e
wbm-1-30678,Eu1 N2 Zr1,4.0,-1.635196,-0.20103,AB2C_hR12_166_a_c_b:Eu-N-Zr,True,-0.20103,Eu-N-Zr,3,Eu-N,3|Eu-N,3|Eu,AB2C_hR12_166_a_c
wbm-1-15673,Cu1 F6 Sr1,8.0,-2.490375,-0.200828,AB6C_hR24_166_a_h_b:Cu-F-Sr,True,-0.200828,Cu-F-Sr,3,Cu-F,3|Cu-F,3|Cu,AB6C_hR24_166_a_h
wbm-1-59616,Te10 V2,12.0,-0.494558,-0.199902,A5B_oC24_63_c2f_c:Te-V,True,-0.199902,Te-V,2,Te-V,2|Te-V,2|Te,A5B_oC24_63_c2f
wbm-1-10361,Ca2 Cl8,10.0,-1.881244,-0.199116,AB4_aP10_2_i_4i:Ca-Cl,True,-0.199116,Ca-Cl,2,Ca-Cl,2|Ca-Cl,2|Ca,AB4_aP10_2_i_4i
wbm-1-7912,C2 Lu4 S2,8.0,-1.449232,-0.198809,AB2C_hP8_194_a_f_c:C-Lu-S,True,-0.198809,C-Lu-S,3,C-Lu,3|C-Lu,3|C,AB2C_hP8_194_a_f
wbm-1-30997,N6 Nd2 Re2,10.0,-0.866489,-0.198775,A3BC_hR30_167_e_a_b:N-Nd-Re,True,-0.198775,N-Nd-Re,3,N-Nd,3|N-Nd,3|N,A3BC_hR30_167_e_a
wbm-1-16008,F6 Na2 Tm1,9.0,-3.33687,-0.198541,A6B2C_hP9_189_fg_c_b:F-Na-Tm,True,-0.198541,F-Na-Tm,3,F-Na,3|F-Na,3|F,A6B2C_hP9_189_fg_c
wbm-1-27488,As2 Cs2 Mg2,6.0,-0.647343,-0.198215,ABC_tP6_129_c_c_a:As-Cs-Mg,True,-0.198215,As-Cs-Mg,3,As-Cs,3|As-Cs,3|As,ABC_tP6_129_c_c
wbm-1-49481,Ce2 S6,8.0,-1.741198,-0.198061,AB3_mP8_11_e_3e:Ce-S,True,-0.198061,Ce-S,2,Ce-S,2|Ce-S,2|Ce,AB3_mP8_11_e_3e
wbm-1-30729,Ce2 N6 W2,10.0,-1.213841,-0.197659,AB3C_tP10_127_c_bg_a:Ce-N-W,True,-0.197659,Ce-N-W,3,Ce-N,3|Ce-N,3|Ce,AB3C_tP10_127_c_bg
wbm-1-30740,Co2 Eu2 N6,10.0,-0.629789,-0.19696,ABC3_mC20_12_i_i_3i:Co-Eu-N,True,-0.19696,Co-Eu-N,3,Co-Eu,3|Co-Eu,3|Co,ABC3_mC20_12_i_i_3i
wbm-1-54997,K4 Se6 Si2,12.0,-1.206731,-0.196926,A2B3C_aP12_2_2i_3i_i:K-Se-Si,True,-0.196926,K-Se-Si,3,K-Se,3|K-Se,3|K,A2B3C_aP12_2_2i_3i
wbm-1-44494,Eu4 O1 P2,7.0,-1.686257,-0.195531,A4BC2_tI14_139_ce_a_e:Eu-O-P,True,-0.195531,Eu-O-P,3,Eu-O,3|Eu-O,3|Eu,A4BC2_tI14_139_ce_a
wbm-1-27494,As2 Mg2 Rb2,6.0,-0.653752,-0.195297,ABC_tP6_129_c_a_c:As-Mg-Rb,True,-0.195297,As-Mg-Rb,3,As-Mg,3|As-Mg,3|As,ABC_tP6_129_c_a
wbm-1-31496,Eu3 N6 Nb2,11.0,-1.227626,-0.194758,A3B6C2_tI22_139_ae_eg_e:Eu-N-Nb,True,-0.194758,Eu-N-Nb,3,Eu-N,3|Eu-N,3|Eu,A3B6C2_tI22_139_ae_eg
wbm-1-7530,C2 Cl2 Gd2 N4,10.0,-1.421591,-0.194553,ABCD2_mP10_11_e_e_e_2e:C-Cl-Gd-N,True,-0.194553,C-Cl-Gd-N,4,C-Cl,4|C-Cl,4|C,ABCD2_mP10_11_e_e_e_2e
wbm-1-31136,N3 Pr1 Re1,5.0,-0.833706,-0.194444,A3BC_cP5_221_c_a_b:N-Pr-Re,True,-0.194444,N-Pr-Re,3,N-Pr,3|N-Pr,3|N,A3BC_cP5_221_c_a
wbm-1-50258,Br2 Pd1 S6,9.0,-0.553318,-0.194176,A2BC6_aP9_2_i_a_3i:Br-Pd-S,True,-0.194176,Br-Pd-S,3,Br-Pd,3|Br-Pd,3|Br,A2BC6_aP9_2_i_a_3i
wbm-1-5578,Ba2 Ir2,4.0,-0.193851,-0.193846,AB_oC8_63_c_c:Ba-Ir,True,-0.193846,Ba-Ir,2,Ba-Ir,2|Ba-Ir,2|Ba,AB_oC8_63_c
wbm-1-5577,Ba2 Ir2,4.0,-0.1931,-0.193095,AB_hP4_194_c_a:Ba-Ir,True,-0.193095,Ba-Ir,2,Ba-Ir,2|Ba-Ir,2|Ba,AB_hP4_194_c
wbm-1-30962,Mo2 N6 Pr2,10.0,-1.00112,-0.192834,AB3C_oC20_40_b_3b_b:Mo-N-Pr,True,-0.192834,Mo-N-Pr,3,Mo-N,3|Mo-N,3|Mo,AB3C_oC20_40_b_3b
wbm-1-10689,Cl6 Cs2 Ni1,9.0,-1.570354,-0.19269,A6B2C_cF36_225_e_c_a:Cl-Cs-Ni,True,-0.19269,Cl-Cs-Ni,3,Cl-Cs,3|Cl-Cs,3|Cl,A6B2C_cF36_225_e_c
wbm-1-24989,F8 Gd2 Li2,12.0,-3.989202,-0.192027,A4BC_tP12_125_m_a_d:F-Gd-Li,True,-0.192027,F-Gd-Li,3,F-Gd,3|F-Gd,3|F,A4BC_tP12_125_m_a
wbm-1-30961,Mo2 N6 Pr2,10.0,-0.99981,-0.191524,AB3C_hR30_161_a_b_a:Mo-N-Pr,True,-0.191524,Mo-N-Pr,3,Mo-N,3|Mo-N,3|Mo,AB3C_hR30_161_a_b
wbm-1-7549,C2 Dy2 F2 N4,10.0,-1.883486,-0.191044,ABCD2_oC20_63_a_c_c_f:C-Dy-F-N,True,-0.191044,C-Dy-F-N,4,C-Dy,4|C-Dy,4|C,ABCD2_oC20_63_a_c_c
wbm-1-30728,Ce2 N6 W2,10.0,-1.206759,-0.190577,AB3C_hR30_167_a_e_b:Ce-N-W,True,-0.190577,Ce-N-W,3,Ce-N,3|Ce-N,3|Ce,AB3C_hR30_167_a_e
wbm-1-31140,N6 Pr2 W2,10.0,-1.09958,-0.190465,A3BC_hR30_167_e_a_b:N-Pr-W,True,-0.190465,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_hR30_167_e_a
wbm-1-45342,P6 Yb2,8.0,-0.66696,-0.190363,A3B_mC16_12_ij_i:P-Yb,True,-0.190363,P-Yb,2,P-Yb,2|P-Yb,2|P,A3B_mC16_12_ij
wbm-1-5054,B2 K2 Pt6,10.0,-0.295671,-0.19031,ABC3_hP10_191_c_ab_i:B-K-Pt,True,-0.19031,B-K-Pt,3,B-K,3|B-K,3|B,ABC3_hP10_191_c_ab
wbm-1-3431,As4 Sn1 Te7,12.0,-0.285468,-0.190182,A4BC7_hP12_164_2d_a_bc2d:As-Sn-Te,True,-0.190182,As-Sn-Te,3,As-Sn,3|As-Sn,3|As,A4BC7_hP12_164_2d_a_bc2d
wbm-1-31598,Br2 Ce2 N2,6.0,-2.02219,-0.19008,ABC_hR18_166_c_c_c:Br-Ce-N,True,-0.19008,Br-Ce-N,3,Br-Ce,3|Br-Ce,3|Br,ABC_hR18_166_c_c
wbm-1-10690,Cl6 Ni1 Rb2,9.0,-1.550573,-0.18973,A6BC2_cF36_225_e_a_c:Cl-Ni-Rb,True,-0.18973,Cl-Ni-Rb,3,Cl-Ni,3|Cl-Ni,3|Cl,A6BC2_cF36_225_e_a
wbm-1-27010,Ca1 Mg2 P2,5.0,-0.961502,-0.189696,AB2C2_hP5_164_a_d_d:Ca-Mg-P,True,-0.189696,Ca-Mg-P,3,Ca-Mg,3|Ca-Mg,3|Ca,AB2C2_hP5_164_a_d
wbm-1-30956,Mo2 N6 Nd2,10.0,-1.026433,-0.189695,AB3C_mP10_11_e_3e_e:Mo-N-Nd,True,-0.189695,Mo-N-Nd,3,Mo-N,3|Mo-N,3|Mo,AB3C_mP10_11_e_3e
wbm-1-2629,Al2 K2 S4,8.0,-1.497047,-0.189555,ABC2_tI16_140_b_a_h:Al-K-S,True,-0.189555,Al-K-S,3,Al-K,3|Al-K,3|Al,ABC2_tI16_140_b_a
wbm-1-31138,N3 Pr1 W1,5.0,-1.098316,-0.1892,A3BC_hR15_160_b_a_a:N-Pr-W,True,-0.1892,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_hR15_160_b_a
wbm-1-31144,N6 Pr2 W2,10.0,-1.098222,-0.189107,A3BC_oC20_63_cf_c_c:N-Pr-W,True,-0.189107,N-Pr-W,3,N-Pr,3|N-Pr,3|N,A3BC_oC20_63_cf_c
