candidate_id,formula,reduced_formula,chemical_system,anonymous_formula,n_sites,source_parent_material_id,source_parent_rank,parent_formula,parent_e_above_hull,parent_block_id,wyckoff_spglib,substitution_rule,generation_rule,structure_ref,structure_sha256,public_label_status,public_label_index_scope,keep_for_followup,evidence_status,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family,block_id
nh-3d59be30f6967eca,Er3GaI3,Er3GaI3,Er-Ga-I,AB3C3,7,wbm-1-18634,16,Br3Er3Ga1,-0.72204,3|Br-Er,A3B3C_cP7_221_c_d_a:Br-Er-Ga,Br->I,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18634::Br->I,243b8f2552887512d3ef8b091160b84cf0b1c45fc7d07ba91c346a3fefddbe48,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Er-Ga,3|Er-Ga,3|Er,A3B3C_cP7_221_c_d,3|Er-Ga
nh-25ae227d92edff86,Er3BBr3,Er3BBr3,B-Br-Er,AB3C3,7,wbm-1-18634,16,Br3Er3Ga1,-0.72204,3|Br-Er,A3B3C_cP7_221_c_d_a:Br-Er-Ga,Ga->B,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18634::Ga->B,40b13e759edb5ff84767af0bcfcd292bfa1ecc82098c8f3ae9b84b42d1efe2e5,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,B-Br,3|B-Br,3|B,A3B3C_cP7_221_c_d,3|B-Br
nh-61403b900ffcb521,Er3AlBr3,Er3AlBr3,Al-Br-Er,AB3C3,7,wbm-1-18634,16,Br3Er3Ga1,-0.72204,3|Br-Er,A3B3C_cP7_221_c_d_a:Br-Er-Ga,Ga->Al,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18634::Ga->Al,dec0c6dfe0dfdf9e580d4a78adf805d553cededd1bbfe270d68b611174f7f65b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Al-Br,3|Al-Br,3|Al,A3B3C_cP7_221_c_d,3|Al-Br
nh-d812a326c206f26a,Er3InBr3,Er3InBr3,Br-Er-In,AB3C3,7,wbm-1-18634,16,Br3Er3Ga1,-0.72204,3|Br-Er,A3B3C_cP7_221_c_d_a:Br-Er-Ga,Ga->In,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18634::Ga->In,5d585eadddbd7b13e5b23f2ab22d2ec70722b5ca67dd0125de0b1c6a678a86e0,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-Er,3|Br-Er,3|Br,A3B3C_cP7_221_c_d,3|Br-Er
nh-6fc615f3cecb3afa,Er3BF3,Er3BF3,B-Er-F,AB3C3,7,wbm-1-18634,16,Br3Er3Ga1,-0.72204,3|Br-Er,A3B3C_cP7_221_c_d_a:Br-Er-Ga,Br->F;Ga->B,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18634::Br->F;Ga->B,68c569f9e82df2f595977341da5b90c2156a95c0468107ef510a04f7063c3883,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,B-Er,3|B-Er,3|B,A3B3C_cP7_221_c_d,3|B-Er
nh-f6935282907fb576,Er3AlF3,Er3AlF3,Al-Er-F,AB3C3,7,wbm-1-18634,16,Br3Er3Ga1,-0.72204,3|Br-Er,A3B3C_cP7_221_c_d_a:Br-Er-Ga,Br->F;Ga->Al,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-18634::Br->F;Ga->Al,add65319bdb331d8535732b378a4f8bded0fca41c893e2a6e95e45e9955f3989,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Al-Er,3|Al-Er,3|Al,A3B3C_cP7_221_c_d,3|Al-Er
nh-e9cc5a45069c27ce,YbSiN2,YbSiN2,N-Si-Yb,ABC2,4,wbm-1-7588,17,C1N2Yb1,-0.506324,3|C-N,AB2C_hR12_166_a_c_b:C-N-Yb,C->Si,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7588::C->Si,2da712276cba47f9e83cdc4182fa530de4e7c0e5fe7a276b79a24c5e0f3740ac,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,N-Si,3|N-Si,3|N,AB2C_hR12_166_a_c,3|N-Si
nh-5922abccadd443a8,YbGeN2,YbGeN2,Ge-N-Yb,ABC2,4,wbm-1-7588,17,C1N2Yb1,-0.506324,3|C-N,AB2C_hR12_166_a_c_b:C-N-Yb,C->Ge,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7588::C->Ge,febe3813187a1419b415d1edd57dc33008e16e99d50001a3cbd0ef03c3c97dbf,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ge-N,3|Ge-N,3|Ge,AB2C_hR12_166_a_c,3|Ge-N
nh-89557d7a4f139160,YbSnN2,YbSnN2,N-Sn-Yb,ABC2,4,wbm-1-7588,17,C1N2Yb1,-0.506324,3|C-N,AB2C_hR12_166_a_c_b:C-N-Yb,C->Sn,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7588::C->Sn,313c025ff423aa9b8b014893eb1ca0116c4344657a73a573fca86e5c08b4c4ab,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,N-Sn,3|N-Sn,3|N,AB2C_hR12_166_a_c,3|N-Sn
nh-b29a6cdefc9ce37c,YbPbN2,YbPbN2,N-Pb-Yb,ABC2,4,wbm-1-7588,17,C1N2Yb1,-0.506324,3|C-N,AB2C_hR12_166_a_c_b:C-N-Yb,C->Pb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7588::C->Pb,71ec930628f212df39eba9e690c65379a6fd08fe46d567512d79c7700f326a4d,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,N-Pb,3|N-Pb,3|N,AB2C_hR12_166_a_c,3|N-Pb
nh-50a194a51886cfb3,YbP2C,YbP2C,C-P-Yb,ABC2,4,wbm-1-7588,17,C1N2Yb1,-0.506324,3|C-N,AB2C_hR12_166_a_c_b:C-N-Yb,N->P,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7588::N->P,29b843febd1d7ea01a3a3e36344433ea8329f5984f4a23536e0e817df4a57d50,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-P,3|C-P,3|C,AB2C_hR12_166_a_c,3|C-P
nh-c442e43be85f0f7d,YbAs2C,YbAs2C,As-C-Yb,ABC2,4,wbm-1-7588,17,C1N2Yb1,-0.506324,3|C-N,AB2C_hR12_166_a_c_b:C-N-Yb,N->As,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7588::N->As,5d2243bd3785cae3c3bfcb8c0fe90295aa421abcb0585658b8d9a8fcb584a698,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,As-C,3|As-C,3|As,AB2C_hR12_166_a_c,3|As-C
nh-a55ace1c2b815f9a,YbSb2C,YbSb2C,C-Sb-Yb,ABC2,4,wbm-1-7588,17,C1N2Yb1,-0.506324,3|C-N,AB2C_hR12_166_a_c_b:C-N-Yb,N->Sb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7588::N->Sb,23acdec9c387f50758448fbb4b045ad36e485c1c56592b0d410816814eb04b4b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-Sb,3|C-Sb,3|C,AB2C_hR12_166_a_c,3|C-Sb
nh-8d45cef6f8adf93e,YbBi2C,YbBi2C,Bi-C-Yb,ABC2,4,wbm-1-7588,17,C1N2Yb1,-0.506324,3|C-N,AB2C_hR12_166_a_c_b:C-N-Yb,N->Bi,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7588::N->Bi,e41ef67cca2cb8e7cd146e3de44f80205338d52d3c99d64849ecbad20eff61ea,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Bi-C,3|Bi-C,3|Bi,AB2C_hR12_166_a_c,3|Bi-C
nh-18b9acb29654197f,SeCl6,SeCl6,Cl-Se,AB6,7,wbm-1-16339,18,F6Se1,-0.485184,2|F-Se,A6B_cI14_229_e_a:F-Se,F->Cl,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16339::F->Cl,ec93cbf10c15fb2593a5e9a37145853a72d385c535751bf798fe6bfd56427777,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Cl-Se,2|Cl-Se,2|Cl,A6B_cI14_229_e,2|Cl-Se
nh-6a5ea7f70b73745b,SeBr6,SeBr6,Br-Se,AB6,7,wbm-1-16339,18,F6Se1,-0.485184,2|F-Se,A6B_cI14_229_e_a:F-Se,F->Br,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16339::F->Br,35dd840e71875ae4aa28ddc31822ea6b209cb740b717bf4f600dbf16675626cc,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Br-Se,2|Br-Se,2|Br,A6B_cI14_229_e,2|Br-Se
nh-a478a49f504e6838,SeI6,SeI6,I-Se,AB6,7,wbm-1-16339,18,F6Se1,-0.485184,2|F-Se,A6B_cI14_229_e_a:F-Se,F->I,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16339::F->I,12b8146fbc6b2259696ea07b9c659961fc213e0568f7d99cd6a7320260303d04,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,I-Se,2|I-Se,2|I,A6B_cI14_229_e,2|I-Se
nh-15138337fac45ef4,OF6,OF6,F-O,AB6,7,wbm-1-16339,18,F6Se1,-0.485184,2|F-Se,A6B_cI14_229_e_a:F-Se,Se->O,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16339::Se->O,345f6f762a9b3a2a0a53b2e04609f79fe93114a2557d87b089b39410601393d8,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,F-O,2|F-O,2|F,A6B_cI14_229_e,2|F-O
nh-c04042e86ccfc6f6,SF6,SF6,F-S,AB6,7,wbm-1-16339,18,F6Se1,-0.485184,2|F-Se,A6B_cI14_229_e_a:F-Se,Se->S,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16339::Se->S,815b213aad8cac69766c1945d8c9603d26cc78df051febb6e0da59b3e6bf530d,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,F-S,2|F-S,2|F,A6B_cI14_229_e,2|F-S
nh-3f909720668bd7b2,TeF6,TeF6,F-Te,AB6,7,wbm-1-16339,18,F6Se1,-0.485184,2|F-Se,A6B_cI14_229_e_a:F-Se,Se->Te,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16339::Se->Te,2caa022a16c5e323a774a4b774791a45c34d92f6f53c58f9a59484b4879b6ac2,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,F-Te,2|F-Te,2|F,A6B_cI14_229_e,2|F-Te
nh-5475190f3d77d7ed,Cl6O,Cl6O,Cl-O,AB6,7,wbm-1-16339,18,F6Se1,-0.485184,2|F-Se,A6B_cI14_229_e_a:F-Se,F->Cl;Se->O,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16339::F->Cl;Se->O,74ec22bae382e560423020e6e51e91ff0633b143b8ca63698db7ebc208e67fae,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Cl-O,2|Cl-O,2|Cl,A6B_cI14_229_e,2|Cl-O
nh-934dd3b12348d6b0,SCl6,SCl6,Cl-S,AB6,7,wbm-1-16339,18,F6Se1,-0.485184,2|F-Se,A6B_cI14_229_e_a:F-Se,F->Cl;Se->S,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16339::F->Cl;Se->S,7b42d1f6c8830b4f556442cea0ec96d40213ae97f22beffe1f9bc957944fe873,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Cl-S,2|Cl-S,2|Cl,A6B_cI14_229_e,2|Cl-S
nh-53d866e695599c1f,YbAgP,YbAgP,Ag-P-Yb,ABC,6,wbm-1-45681,19,Cu2P2Yb2,-0.48504,3|Cu-P,ABC_hP6_194_c_d_a:Cu-P-Yb,Cu->Ag,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45681::Cu->Ag,25c22e8a3c97b60beb87f174ed789d8eeac1463d805ab98c8bcdd3b8c4e812a8,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ag-P,3|Ag-P,3|Ag,ABC_hP6_194_c_d,3|Ag-P
nh-b8ff9030801ca373,YbPAu,YbPAu,Au-P-Yb,ABC,6,wbm-1-45681,19,Cu2P2Yb2,-0.48504,3|Cu-P,ABC_hP6_194_c_d_a:Cu-P-Yb,Cu->Au,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45681::Cu->Au,05f4b252af75f7b583499102223564c55f05fbe32dd22155d639f063f00405fe,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Au-P,3|Au-P,3|Au,ABC_hP6_194_c_d,3|Au-P
nh-08254060265eabf2,YbCuN,YbCuN,Cu-N-Yb,ABC,6,wbm-1-45681,19,Cu2P2Yb2,-0.48504,3|Cu-P,ABC_hP6_194_c_d_a:Cu-P-Yb,P->N,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45681::P->N,a5088eb0c2b62e8528f9fc172a74fdbf0009fa6a3597f79a4ed0971624a1039f,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Cu-N,3|Cu-N,3|Cu,ABC_hP6_194_c_d,3|Cu-N
nh-16e1fc7a50933aef,YbCuAs,YbCuAs,As-Cu-Yb,ABC,6,wbm-1-45681,19,Cu2P2Yb2,-0.48504,3|Cu-P,ABC_hP6_194_c_d_a:Cu-P-Yb,P->As,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45681::P->As,1acd6aab68f0874b163d3ac3db568cc6d5f6b61667db2d67e163a9a58ebdf83f,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,As-Cu,3|As-Cu,3|As,ABC_hP6_194_c_d,3|As-Cu
nh-5ba09c76308713f5,YbCuSb,YbCuSb,Cu-Sb-Yb,ABC,6,wbm-1-45681,19,Cu2P2Yb2,-0.48504,3|Cu-P,ABC_hP6_194_c_d_a:Cu-P-Yb,P->Sb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45681::P->Sb,58c452b4ea6c721094a601c3f09f39801728218576b7d1c8103fff2270f053e1,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Cu-Sb,3|Cu-Sb,3|Cu,ABC_hP6_194_c_d,3|Cu-Sb
nh-7261672ae605edf2,YbCuBi,YbCuBi,Bi-Cu-Yb,ABC,6,wbm-1-45681,19,Cu2P2Yb2,-0.48504,3|Cu-P,ABC_hP6_194_c_d_a:Cu-P-Yb,P->Bi,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45681::P->Bi,71da7b28ddd0c746b69766673a9a25db2cbe25917b64ab1db1189187a77720dd,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Bi-Cu,3|Bi-Cu,3|Bi,ABC_hP6_194_c_d,3|Bi-Cu
nh-fa00a0baf9349c1f,YbAgN,YbAgN,Ag-N-Yb,ABC,6,wbm-1-45681,19,Cu2P2Yb2,-0.48504,3|Cu-P,ABC_hP6_194_c_d_a:Cu-P-Yb,Cu->Ag;P->N,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45681::Cu->Ag;P->N,38445691e69cb34ebc7b7d34abef359a0c646553b13e72b1d8d32026d5c1d495,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ag-N,3|Ag-N,3|Ag,ABC_hP6_194_c_d,3|Ag-N
nh-3d58a792e4b7f2ea,YbAgAs,YbAgAs,Ag-As-Yb,ABC,6,wbm-1-45681,19,Cu2P2Yb2,-0.48504,3|Cu-P,ABC_hP6_194_c_d_a:Cu-P-Yb,Cu->Ag;P->As,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45681::Cu->Ag;P->As,2e48b5e1715d1d1d537139de5b205b97aa6535bd33485e4bee9c3564f15b3b54,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ag-As,3|Ag-As,3|Ag,ABC_hP6_194_c_d,3|Ag-As
nh-524fe20c4fb0c984,Br6O,Br6O,Br-O,AB6,7,wbm-1-16338,20,F6Se1,-0.480559,2|F-Se,A6B_hR21_148_f_a:F-Se,F->Br;Se->O,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16338::F->Br;Se->O,59fc46da35aa1e09f1468ad797455ce02e2e182db8346190bf0e5d31d0394e35,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Br-O,2|Br-O,2|Br,A6B_hR21_148_f,2|Br-O
nh-0b22cd6833cacf19,SBr6,SBr6,Br-S,AB6,7,wbm-1-16338,20,F6Se1,-0.480559,2|F-Se,A6B_hR21_148_f_a:F-Se,F->Br;Se->S,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-16338::F->Br;Se->S,f34b04f740b06084bf61ab201cf9388a403722bdd5ba2fb8374c8f246ffa75f4,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Br-S,2|Br-S,2|Br,A6B_hR21_148_f,2|Br-S
nh-9bc7b5b74cb94c2b,SrPt,SrPt,Pt-Sr,AB,2,wbm-1-5975,21,Be1Pt1,-0.47106,2|Be-Pt,AB_cP2_221_a_b:Be-Pt,Be->Sr,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-5975::Be->Sr,e4e97ae552de5f48a35825c313b07bd28030f1ae574b773c9acdef09ad69f95b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Pt-Sr,2|Pt-Sr,2|Pt,AB_cP2_221_a,2|Pt-Sr
nh-27e778d6471253e1,BeNi,BeNi,Be-Ni,AB,2,wbm-1-5975,21,Be1Pt1,-0.47106,2|Be-Pt,AB_cP2_221_a_b:Be-Pt,Pt->Ni,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-5975::Pt->Ni,7bdd9bb8479c28f8008d693b07da0f19a3ae75173a22d4275f7bb012e407e3bf,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Be-Ni,2|Be-Ni,2|Be,AB_cP2_221_a,2|Be-Ni
nh-3da63161ccf7044c,BePd,BePd,Be-Pd,AB,2,wbm-1-5975,21,Be1Pt1,-0.47106,2|Be-Pt,AB_cP2_221_a_b:Be-Pt,Pt->Pd,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-5975::Pt->Pd,69ec069e4556531851c8744abb7e0de5c382f603dbf824f7c1977aec577eb426,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Be-Pd,2|Be-Pd,2|Be,AB_cP2_221_a,2|Be-Pd
nh-ea1094ed57197797,CaPd,CaPd,Ca-Pd,AB,2,wbm-1-5975,21,Be1Pt1,-0.47106,2|Be-Pt,AB_cP2_221_a_b:Be-Pt,Be->Ca;Pt->Pd,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-5975::Be->Ca;Pt->Pd,08ab374d60b7fef578117c0e4f489e3656a4498c1b28a732236f91d7d8ce9c01,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,2,Ca-Pd,2|Ca-Pd,2|Ca,AB_cP2_221_a,2|Ca-Pd
nh-f602dc7d2fafb3c5,Gd4SiI5,Gd4SiI5,Gd-I-Si,AB4C5,10,wbm-1-7396,22,C1Gd4I5,-0.457468,3|C-Gd,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,C->Si,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7396::C->Si,b38f022fb372d14bd0cd606bf510cc1ff386304c394e6c47ccdf4435917e5f18,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Gd-I,3|Gd-I,3|Gd,AB4C5_mC20_12_a_2i_c2i,3|Gd-I
nh-5dea472486697043,Gd4GeI5,Gd4GeI5,Gd-Ge-I,AB4C5,10,wbm-1-7396,22,C1Gd4I5,-0.457468,3|C-Gd,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,C->Ge,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7396::C->Ge,83db8970ac6060db89128cee5936680054a00e23d823393e0d60e677f118e45e,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Gd-Ge,3|Gd-Ge,3|Gd,AB4C5_mC20_12_a_2i_c2i,3|Gd-Ge
nh-7eac782385c3af8a,Gd4SnI5,Gd4SnI5,Gd-I-Sn,AB4C5,10,wbm-1-7396,22,C1Gd4I5,-0.457468,3|C-Gd,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,C->Sn,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7396::C->Sn,3de4f21de0de65cc00cc99a162e0014b9949fdf1a5229e2f5d6518e648111147,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Gd-I,3|Gd-I,3|Gd,AB4C5_mC20_12_a_2i_c2i,3|Gd-I
nh-a08cf4766dda5507,Gd4PbI5,Gd4PbI5,Gd-I-Pb,AB4C5,10,wbm-1-7396,22,C1Gd4I5,-0.457468,3|C-Gd,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,C->Pb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7396::C->Pb,3aca835ca7b5a9f2bcde9ea001039aa2d74b66901936c2df73e626b1f7880156,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Gd-I,3|Gd-I,3|Gd,AB4C5_mC20_12_a_2i_c2i,3|Gd-I
nh-6ca7e27d1294f75a,Gd4CF5,Gd4CF5,C-F-Gd,AB4C5,10,wbm-1-7396,22,C1Gd4I5,-0.457468,3|C-Gd,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,I->F,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7396::I->F,58ebb22fa20ae11d8b0d1a7bb1af30034f4a3c815dcbbb979bece8e4f48502b8,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-F,3|C-F,3|C,AB4C5_mC20_12_a_2i_c2i,3|C-F
nh-b0f48283ba736a07,Gd4CCl5,Gd4CCl5,C-Cl-Gd,AB4C5,10,wbm-1-7396,22,C1Gd4I5,-0.457468,3|C-Gd,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,I->Cl,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7396::I->Cl,9a61988ac0c2ac8b3b591e432c1ccd7ca0c8fcd259fda284a470919f8993be88,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-Cl,3|C-Cl,3|C,AB4C5_mC20_12_a_2i_c2i,3|C-Cl
nh-eba5c0031081daa2,Gd4CBr5,Gd4CBr5,Br-C-Gd,AB4C5,10,wbm-1-7396,22,C1Gd4I5,-0.457468,3|C-Gd,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,I->Br,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7396::I->Br,c148d838d1548aaa6912c5941db18fd60d99b3fb918305f3d72574e1689d32e8,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-C,3|Br-C,3|Br,AB4C5_mC20_12_a_2i_c2i,3|Br-C
nh-ae99693375edfc07,Gd4SiF5,Gd4SiF5,F-Gd-Si,AB4C5,10,wbm-1-7396,22,C1Gd4I5,-0.457468,3|C-Gd,AB4C5_mC20_12_a_2i_c2i:C-Gd-I,C->Si;I->F,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7396::C->Si;I->F,63c5516bd4836fceb071e6fcda3028e934e6807cbd4227aa1f819d78e0510e61,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,F-Gd,3|F-Gd,3|F,AB4C5_mC20_12_a_2i_c2i,3|F-Gd
nh-a23073440c5c1a9b,Yb2PF,Yb2PF,F-P-Yb,ABC2,4,wbm-1-45829,23,I1P1Yb2,-0.438493,3|I-P,ABC2_hR12_166_a_b_c:I-P-Yb,I->F,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45829::I->F,b22a83dfd82b0abce2ae23a249524455fc97a3d77effc99145a82d99f56de1ac,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,F-P,3|F-P,3|F,ABC2_hR12_166_a_b,3|F-P
