parent_material_id,candidate_id,status,reason
wbm-1-49883,,rejected_internal_duplicate,Rb2ZrO3
wbm-1-49883,,rejected_internal_duplicate,Rb2HfO3
wbm-1-49883,,rejected_internal_duplicate,Rb2ZrSe3
wbm-1-49883,,rejected_internal_duplicate,Rb2HfSe3
wbm-1-27718,,rejected_internal_duplicate,CsMgN
wbm-1-27718,,rejected_public_wbm_formula_match,CsMgP
wbm-1-27718,,rejected_internal_duplicate,CsMgAs
wbm-1-27718,,rejected_public_wbm_formula_match,CsMgSb
wbm-1-31142,,rejected_internal_duplicate,PrP3W
wbm-1-31142,,rejected_internal_duplicate,PrAs3W
wbm-1-31142,,rejected_internal_duplicate,PrSb3W
wbm-1-31142,,rejected_internal_duplicate,PrBi3W
wbm-1-31142,,rejected_internal_duplicate,PrCrN3
wbm-1-31142,,rejected_internal_duplicate,PrMoN3
wbm-1-31142,,rejected_internal_duplicate,PrCrP3
wbm-1-31142,,rejected_internal_duplicate,PrMoP3
wbm-1-31142,,rejected_internal_duplicate,PrCrAs3
wbm-1-31142,,rejected_internal_duplicate,PrMoAs3
wbm-1-32393,,rejected_internal_duplicate,Yb3PN
wbm-1-32393,,rejected_internal_duplicate,Yb3AsN
wbm-1-32393,,rejected_internal_duplicate,Yb3SbN
wbm-1-32393,,rejected_internal_duplicate,Yb3BiP
wbm-1-32393,,rejected_internal_duplicate,Yb3BiSb
wbm-1-32393,,rejected_internal_duplicate,Yb3AsP
wbm-1-32393,,rejected_internal_duplicate,Yb3AsP
wbm-1-53209,,rejected_public_wbm_formula_match,Ca(FeSi)2
wbm-1-28414,,rejected_public_wbm_formula_match,LiMgSb
wbm-1-28414,,rejected_internal_duplicate,NaMgSb
wbm-1-28414,,rejected_public_wbm_formula_match,KMgSb
wbm-1-28414,,rejected_public_wbm_formula_match,CsMgSb
wbm-1-28414,,rejected_internal_duplicate,RbMgBi
wbm-1-19003,,rejected_internal_duplicate,RbBSe2
wbm-1-19003,,rejected_internal_duplicate,RbInSe2
wbm-1-19003,,rejected_public_wbm_formula_match,CsGaSe2
wbm-1-46495,,rejected_internal_duplicate,Yb3PN
wbm-1-46495,,rejected_internal_duplicate,Yb3AsP
wbm-1-46495,,rejected_internal_duplicate,Yb3SbP
wbm-1-46495,,rejected_internal_duplicate,Yb3BiN
wbm-1-46495,,rejected_internal_duplicate,Yb3BiAs
wbm-1-46495,,rejected_internal_duplicate,Yb3BiSb
wbm-1-46495,,rejected_internal_duplicate,Yb3AsN
wbm-1-46495,,rejected_internal_duplicate,Yb3AsN
wbm-1-15286,,rejected_public_wbm_formula_match,AuF4
wbm-1-15286,,rejected_public_wbm_formula_match,AuCl4
wbm-1-30999,,rejected_internal_duplicate,NdP3W
wbm-1-30999,,rejected_internal_duplicate,NdAs3W
wbm-1-30999,,rejected_internal_duplicate,NdSb3W
wbm-1-30999,,rejected_internal_duplicate,NdBi3W
wbm-1-30999,,rejected_internal_duplicate,NdCrN3
wbm-1-30999,,rejected_internal_duplicate,NdMoN3
wbm-1-30999,,rejected_internal_duplicate,NdCrP3
wbm-1-30999,,rejected_internal_duplicate,NdMoP3
wbm-1-30999,,rejected_internal_duplicate,NdCrAs3
wbm-1-30999,,rejected_internal_duplicate,NdMoAs3
wbm-1-28409,,rejected_internal_duplicate,RbMgN
wbm-1-28409,,rejected_internal_duplicate,RbMgP
wbm-1-28409,,rejected_internal_duplicate,RbMgAs
wbm-1-28409,,rejected_internal_duplicate,RbMgSb
wbm-1-28409,,rejected_internal_duplicate,LiMgBi
wbm-1-28409,,rejected_internal_duplicate,NaMgBi
wbm-1-28409,,rejected_internal_duplicate,KMgBi
wbm-1-31145,,rejected_internal_duplicate,PrP3W
wbm-1-31145,,rejected_internal_duplicate,PrAs3W
wbm-1-31145,,rejected_internal_duplicate,PrSb3W
wbm-1-31145,,rejected_internal_duplicate,PrBi3W
wbm-1-31145,,rejected_internal_duplicate,PrCrN3
wbm-1-31145,,rejected_internal_duplicate,PrMoN3
wbm-1-31145,,rejected_internal_duplicate,PrCrP3
wbm-1-31145,,rejected_internal_duplicate,PrMoP3
wbm-1-31145,,rejected_internal_duplicate,PrCrAs3
wbm-1-31145,,rejected_internal_duplicate,PrMoAs3
wbm-1-10522,,rejected_internal_duplicate,YbF4
wbm-1-10522,,rejected_internal_duplicate,YbI4
wbm-1-31969,,rejected_internal_duplicate,CeNF
wbm-1-31969,,rejected_internal_duplicate,CeNCl
wbm-1-31969,,rejected_internal_duplicate,CeBrN
wbm-1-31969,,rejected_internal_duplicate,CePI
wbm-1-31969,,rejected_internal_duplicate,CeAsI
wbm-1-31969,,rejected_internal_duplicate,CeSbI
wbm-1-31969,,rejected_internal_duplicate,CeBiI
wbm-1-31969,,rejected_internal_duplicate,CePF
wbm-1-31969,,rejected_internal_duplicate,CeAsF
wbm-1-31969,,rejected_internal_duplicate,CePCl
wbm-1-31969,,rejected_internal_duplicate,CeAsCl
wbm-1-49958,,rejected_public_wbm_formula_match,AgAuO4
wbm-1-49958,,rejected_public_wbm_formula_match,AgAuSe4
wbm-1-8414,,rejected_public_wbm_formula_match,CaCl4
wbm-1-8414,,rejected_public_wbm_formula_match,CaI4
wbm-1-8414,,rejected_internal_duplicate,BeBr4
wbm-1-8414,,rejected_internal_duplicate,MgBr4
wbm-1-8414,,rejected_public_wbm_formula_match,BaBr4
wbm-1-8414,,rejected_internal_duplicate,BeF4
wbm-1-8414,,rejected_internal_duplicate,MgF4
wbm-1-10504,,rejected_internal_duplicate,SrF4
wbm-1-10504,,rejected_internal_duplicate,SrBr4
wbm-1-10504,,rejected_internal_duplicate,SrI4
wbm-1-10504,,rejected_internal_duplicate,BeCl4
wbm-1-10504,,rejected_internal_duplicate,MgCl4
wbm-1-10504,,rejected_public_wbm_formula_match,CaCl4
wbm-1-10504,,rejected_public_wbm_formula_match,BaCl4
wbm-1-10504,,rejected_internal_duplicate,BeF4
wbm-1-10504,,rejected_internal_duplicate,MgF4
wbm-1-10504,,rejected_internal_duplicate,BeBr4
wbm-1-10504,,rejected_internal_duplicate,MgBr4
wbm-1-7561,,rejected_internal_duplicate,TbCBrN2
wbm-1-7561,,rejected_internal_duplicate,TbCIN2
wbm-1-31604,,rejected_internal_duplicate,ErNF
wbm-1-31604,,rejected_internal_duplicate,ErNCl
wbm-1-31604,,rejected_public_wbm_formula_match,ErIN
wbm-1-31604,,rejected_internal_duplicate,ErPBr
wbm-1-31604,,rejected_internal_duplicate,ErAsBr
wbm-1-31604,,rejected_internal_duplicate,ErSbBr
wbm-1-31604,,rejected_internal_duplicate,ErBiBr
wbm-1-31604,,rejected_internal_duplicate,ErPF
wbm-1-31604,,rejected_internal_duplicate,ErAsF
wbm-1-31604,,rejected_internal_duplicate,ErPCl
wbm-1-31604,,rejected_internal_duplicate,ErAsCl
wbm-1-31003,,rejected_internal_duplicate,NdP3W
wbm-1-31003,,rejected_internal_duplicate,NdAs3W
wbm-1-31003,,rejected_internal_duplicate,NdSb3W
wbm-1-31003,,rejected_internal_duplicate,NdBi3W
wbm-1-31003,,rejected_internal_duplicate,NdCrN3
wbm-1-31003,,rejected_internal_duplicate,NdMoN3
wbm-1-31003,,rejected_internal_duplicate,NdCrP3
wbm-1-31003,,rejected_internal_duplicate,NdMoP3
wbm-1-31003,,rejected_internal_duplicate,NdCrAs3
wbm-1-31003,,rejected_internal_duplicate,NdMoAs3
wbm-1-30960,,rejected_internal_duplicate,PrCrN3
wbm-1-30960,,rejected_internal_duplicate,PrMoP3
wbm-1-30960,,rejected_internal_duplicate,PrMoAs3
wbm-1-30960,,rejected_internal_duplicate,PrCrP3
wbm-1-30960,,rejected_internal_duplicate,PrCrAs3
wbm-1-30960,,rejected_internal_duplicate,PrP3W
wbm-1-30960,,rejected_internal_duplicate,PrAs3W
wbm-1-30678,,rejected_internal_duplicate,EuTiN2
wbm-1-30678,,rejected_public_wbm_formula_match,EuHfN2
wbm-1-30678,,rejected_internal_duplicate,EuTiP2
wbm-1-30678,,rejected_internal_duplicate,EuHfP2
wbm-1-30678,,rejected_internal_duplicate,EuTiAs2
wbm-1-30678,,rejected_internal_duplicate,EuHfAs2
wbm-1-15673,,rejected_internal_duplicate,BeCuF6
wbm-1-15673,,rejected_internal_duplicate,MgCuF6
wbm-1-15673,,rejected_public_wbm_formula_match,CaCuF6
wbm-1-15673,,rejected_public_wbm_formula_match,BaCuF6
wbm-1-59616,,rejected_public_wbm_formula_match,NbTe5
wbm-1-59616,,rejected_public_wbm_formula_match,TaTe5
wbm-1-59616,,rejected_public_wbm_formula_match,NbS5
wbm-1-10361,,rejected_internal_duplicate,BeCl4
wbm-1-10361,,rejected_internal_duplicate,MgCl4
wbm-1-10361,,rejected_internal_duplicate,SrCl4
wbm-1-10361,,rejected_public_wbm_formula_match,BaCl4
wbm-1-10361,,rejected_internal_duplicate,CaF4
wbm-1-10361,,rejected_internal_duplicate,CaBr4
wbm-1-10361,,rejected_public_wbm_formula_match,CaI4
wbm-1-10361,,rejected_internal_duplicate,BeF4
wbm-1-10361,,rejected_internal_duplicate,BeBr4
wbm-1-10361,,rejected_internal_duplicate,MgF4
wbm-1-10361,,rejected_internal_duplicate,MgBr4
wbm-1-27488,,rejected_internal_duplicate,CsMgN
wbm-1-27488,,rejected_public_wbm_formula_match,CsMgP
wbm-1-27488,,rejected_public_wbm_formula_match,CsMgSb
wbm-1-27488,,rejected_internal_duplicate,CsMgBi
wbm-1-27488,,rejected_internal_duplicate,RbMgAs
wbm-1-49481,,rejected_public_wbm_formula_match,CeSe3
wbm-1-49481,,rejected_public_wbm_formula_match,CeTe3
wbm-1-30729,,rejected_public_wbm_formula_match,CeCrN3
wbm-1-30729,,rejected_public_wbm_formula_match,CeMoN3
wbm-1-54997,,rejected_internal_duplicate,Li2SiSe3
wbm-1-54997,,rejected_internal_duplicate,Na2SiSe3
wbm-1-54997,,rejected_internal_duplicate,K2SiO3
wbm-1-54997,,rejected_public_wbm_formula_match,K2SiTe3
wbm-1-54997,,rejected_public_wbm_formula_match,K2PbSe3
wbm-1-54997,,rejected_internal_duplicate,Li2SiO3
wbm-1-54997,,rejected_internal_duplicate,Li2SiS3
wbm-1-54997,,rejected_internal_duplicate,Na2SiO3
wbm-1-54997,,rejected_internal_duplicate,Na2SiS3
wbm-1-27494,,rejected_internal_duplicate,RbMgN
wbm-1-27494,,rejected_internal_duplicate,RbMgP
wbm-1-27494,,rejected_internal_duplicate,RbMgSb
wbm-1-27494,,rejected_internal_duplicate,RbMgBi
wbm-1-27494,,rejected_internal_duplicate,LiMgAs
wbm-1-27494,,rejected_internal_duplicate,NaMgAs
wbm-1-27494,,rejected_internal_duplicate,KMgAs
wbm-1-27494,,rejected_internal_duplicate,CsMgAs
wbm-1-27494,,rejected_internal_duplicate,RbBeN
wbm-1-27494,,rejected_internal_duplicate,RbCaN
wbm-1-27494,,rejected_internal_duplicate,RbBeP
wbm-1-27494,,rejected_internal_duplicate,LiMgN
wbm-1-7530,,rejected_internal_duplicate,GdCBrN2
wbm-1-7530,,rejected_internal_duplicate,GdCIN2
wbm-1-31136,,rejected_internal_duplicate,PrReP3
wbm-1-31136,,rejected_internal_duplicate,PrReAs3
wbm-1-31136,,rejected_internal_duplicate,PrReSb3
wbm-1-31136,,rejected_internal_duplicate,PrReBi3
wbm-1-31136,,rejected_internal_duplicate,PrMnN3
wbm-1-31136,,rejected_internal_duplicate,PrMnP3
wbm-1-31136,,rejected_internal_duplicate,PrMnAs3
wbm-1-5578,,rejected_public_wbm_formula_match,BeIr
wbm-1-5578,,rejected_internal_duplicate,MgIr
wbm-1-5578,,rejected_public_wbm_formula_match,CaIr
wbm-1-5578,,rejected_internal_duplicate,SrIr
wbm-1-5578,,rejected_public_wbm_formula_match,BaCo
wbm-1-5578,,rejected_public_wbm_formula_match,BaRh
wbm-1-5578,,rejected_public_wbm_formula_match,BeCo
wbm-1-5578,,rejected_public_wbm_formula_match,BeRh
wbm-1-5578,,rejected_internal_duplicate,MgCo
wbm-1-5578,,rejected_public_wbm_formula_match,MgRh
wbm-1-5577,,rejected_public_wbm_formula_match,BeIr
wbm-1-5577,,rejected_internal_duplicate,MgIr
wbm-1-5577,,rejected_public_wbm_formula_match,CaIr
wbm-1-5577,,rejected_internal_duplicate,SrIr
wbm-1-5577,,rejected_public_wbm_formula_match,BaCo
wbm-1-5577,,rejected_public_wbm_formula_match,BaRh
wbm-1-5577,,rejected_public_wbm_formula_match,BeCo
wbm-1-5577,,rejected_public_wbm_formula_match,BeRh
wbm-1-5577,,rejected_internal_duplicate,MgCo
wbm-1-5577,,rejected_public_wbm_formula_match,MgRh
wbm-1-30962,,rejected_internal_duplicate,PrCrN3
wbm-1-30962,,rejected_internal_duplicate,PrWN3
wbm-1-30962,,rejected_internal_duplicate,PrMoP3
wbm-1-30962,,rejected_internal_duplicate,PrMoAs3
wbm-1-30962,,rejected_internal_duplicate,PrSb3Mo
wbm-1-30962,,rejected_internal_duplicate,PrBi3Mo
wbm-1-30962,,rejected_internal_duplicate,PrCrP3
wbm-1-30962,,rejected_internal_duplicate,PrCrAs3
wbm-1-30962,,rejected_internal_duplicate,PrP3W
wbm-1-30962,,rejected_internal_duplicate,PrAs3W
wbm-1-24989,,rejected_internal_duplicate,LiGdCl4
wbm-1-24989,,rejected_internal_duplicate,LiGdBr4
wbm-1-24989,,rejected_internal_duplicate,LiGdI4
wbm-1-24989,,rejected_internal_duplicate,NaGdF4
wbm-1-24989,,rejected_internal_duplicate,KGdF4
wbm-1-24989,,rejected_internal_duplicate,RbGdF4
wbm-1-24989,,rejected_internal_duplicate,CsGdF4
wbm-1-24989,,rejected_internal_duplicate,NaGdCl4
wbm-1-30961,,rejected_internal_duplicate,PrCrN3
wbm-1-30961,,rejected_internal_duplicate,PrWN3
wbm-1-30961,,rejected_internal_duplicate,PrMoP3
wbm-1-30961,,rejected_internal_duplicate,PrMoAs3
wbm-1-30961,,rejected_internal_duplicate,PrSb3Mo
wbm-1-30961,,rejected_internal_duplicate,PrBi3Mo
wbm-1-30961,,rejected_internal_duplicate,PrCrP3
wbm-1-30961,,rejected_internal_duplicate,PrCrAs3
wbm-1-30961,,rejected_internal_duplicate,PrP3W
wbm-1-30961,,rejected_internal_duplicate,PrAs3W
wbm-1-7549,,rejected_internal_duplicate,DyCBrN2
wbm-1-7549,,rejected_internal_duplicate,DyCIN2
wbm-1-30728,,rejected_internal_duplicate,CeP3W
wbm-1-30728,,rejected_internal_duplicate,CeAs3W
wbm-1-30728,,rejected_internal_duplicate,CeSb3W
wbm-1-30728,,rejected_internal_duplicate,CeBi3W
wbm-1-30728,,rejected_public_wbm_formula_match,CeCrN3
wbm-1-30728,,rejected_public_wbm_formula_match,CeMoN3
wbm-1-30728,,rejected_internal_duplicate,CeCrP3
wbm-1-30728,,rejected_internal_duplicate,CeMoP3
wbm-1-30728,,rejected_internal_duplicate,CeCrAs3
wbm-1-30728,,rejected_internal_duplicate,CeMoAs3
wbm-1-31140,,rejected_internal_duplicate,PrP3W
wbm-1-31140,,rejected_internal_duplicate,PrAs3W
wbm-1-31140,,rejected_internal_duplicate,PrSb3W
wbm-1-31140,,rejected_internal_duplicate,PrBi3W
wbm-1-31140,,rejected_internal_duplicate,PrCrN3
wbm-1-31140,,rejected_internal_duplicate,PrMoN3
wbm-1-31140,,rejected_internal_duplicate,PrCrP3
wbm-1-31140,,rejected_internal_duplicate,PrMoP3
wbm-1-31140,,rejected_internal_duplicate,PrCrAs3
wbm-1-31140,,rejected_internal_duplicate,PrMoAs3
wbm-1-31598,,rejected_internal_duplicate,CeNF
wbm-1-31598,,rejected_internal_duplicate,CeNCl
wbm-1-31598,,rejected_public_wbm_formula_match,CeIN
wbm-1-31598,,rejected_internal_duplicate,CePBr
wbm-1-31598,,rejected_internal_duplicate,CeAsBr
wbm-1-31598,,rejected_internal_duplicate,CeSbBr
wbm-1-31598,,rejected_internal_duplicate,CeBiBr
wbm-1-31598,,rejected_internal_duplicate,CePF
wbm-1-31598,,rejected_internal_duplicate,CeAsF
wbm-1-31598,,rejected_internal_duplicate,CePCl
wbm-1-31598,,rejected_internal_duplicate,CeAsCl
wbm-1-10690,,rejected_internal_duplicate,Li2NiCl6
wbm-1-10690,,rejected_internal_duplicate,Na2NiCl6
wbm-1-10690,,rejected_internal_duplicate,K2NiCl6
wbm-1-27010,,rejected_public_wbm_formula_match,Ba(MgP)2
wbm-1-30956,,rejected_internal_duplicate,NdCrN3
wbm-1-30956,,rejected_internal_duplicate,NdMoP3
wbm-1-30956,,rejected_internal_duplicate,NdMoAs3
wbm-1-30956,,rejected_internal_duplicate,NdCrP3
wbm-1-30956,,rejected_internal_duplicate,NdCrAs3
wbm-1-30956,,rejected_internal_duplicate,NdP3W
wbm-1-30956,,rejected_internal_duplicate,NdAs3W
wbm-1-2629,,rejected_internal_duplicate,LiAlS2
wbm-1-2629,,rejected_internal_duplicate,NaAlS2
wbm-1-2629,,rejected_internal_duplicate,RbAlS2
wbm-1-2629,,rejected_internal_duplicate,KAlSe2
wbm-1-31138,,rejected_internal_duplicate,PrP3W
wbm-1-31138,,rejected_internal_duplicate,PrAs3W
wbm-1-31138,,rejected_internal_duplicate,PrSb3W
wbm-1-31138,,rejected_internal_duplicate,PrBi3W
wbm-1-31138,,rejected_internal_duplicate,PrCrN3
wbm-1-31138,,rejected_internal_duplicate,PrMoN3
wbm-1-31138,,rejected_internal_duplicate,PrCrP3
wbm-1-31138,,rejected_internal_duplicate,PrMoP3
wbm-1-31138,,rejected_internal_duplicate,PrCrAs3
wbm-1-31138,,rejected_internal_duplicate,PrMoAs3
wbm-1-31144,,rejected_internal_duplicate,PrP3W
wbm-1-31144,,rejected_internal_duplicate,PrAs3W
wbm-1-31144,,rejected_internal_duplicate,PrSb3W
wbm-1-31144,,rejected_internal_duplicate,PrBi3W
wbm-1-31144,,rejected_internal_duplicate,PrCrN3
wbm-1-31144,,rejected_internal_duplicate,PrMoN3
wbm-1-31144,,rejected_internal_duplicate,PrCrP3
wbm-1-31144,,rejected_internal_duplicate,PrMoP3
wbm-1-31144,,rejected_internal_duplicate,PrCrAs3
wbm-1-31144,,rejected_internal_duplicate,PrMoAs3
wbm-1-39166,,rejected_internal_duplicate,Na2TiO3
wbm-1-39166,,rejected_internal_duplicate,Na2ZrO3
wbm-1-39166,,rejected_internal_duplicate,Li2HfO3
wbm-1-39166,,rejected_internal_duplicate,K2HfO3
wbm-1-39166,,rejected_internal_duplicate,Rb2HfO3
wbm-1-39166,,rejected_public_wbm_formula_match,Cs2HfO3
wbm-1-39166,,rejected_internal_duplicate,Na2HfS3
wbm-1-39166,,rejected_internal_duplicate,Na2HfSe3
wbm-1-39166,,rejected_internal_duplicate,Na2HfTe3
wbm-1-39166,,rejected_internal_duplicate,Li2TiO3
wbm-1-39166,,rejected_internal_duplicate,Na2TiS3
wbm-1-39166,,rejected_internal_duplicate,Na2TiSe3
wbm-1-39166,,rejected_internal_duplicate,Na2ZrS3
wbm-1-39166,,rejected_internal_duplicate,Li2HfS3
wbm-1-39166,,rejected_internal_duplicate,Li2HfSe3
wbm-1-39166,,rejected_internal_duplicate,K2HfS3
wbm-1-30727,,rejected_internal_duplicate,CeP3W
wbm-1-30727,,rejected_internal_duplicate,CeAs3W
wbm-1-30727,,rejected_internal_duplicate,CeSb3W
wbm-1-30727,,rejected_internal_duplicate,CeBi3W
wbm-1-30727,,rejected_public_wbm_formula_match,CeCrN3
wbm-1-30727,,rejected_public_wbm_formula_match,CeMoN3
wbm-1-30727,,rejected_internal_duplicate,CeCrP3
wbm-1-30727,,rejected_internal_duplicate,CeMoP3
wbm-1-30727,,rejected_internal_duplicate,CeCrAs3
wbm-1-30727,,rejected_internal_duplicate,CeMoAs3
wbm-1-45832,,rejected_public_wbm_formula_match,Na2PPt
wbm-1-45832,,rejected_public_wbm_formula_match,Cs2PPt
wbm-1-45832,,rejected_public_wbm_formula_match,K2NiP
wbm-1-45832,,rejected_public_wbm_formula_match,K2PPd
wbm-1-31004,,rejected_internal_duplicate,NdP3W
wbm-1-31004,,rejected_internal_duplicate,NdAs3W
wbm-1-31004,,rejected_internal_duplicate,NdSb3W
wbm-1-31004,,rejected_internal_duplicate,NdBi3W
wbm-1-31004,,rejected_internal_duplicate,NdCrN3
wbm-1-31004,,rejected_internal_duplicate,NdMoN3
wbm-1-31004,,rejected_internal_duplicate,NdCrP3
wbm-1-31004,,rejected_internal_duplicate,NdMoP3
wbm-1-31004,,rejected_internal_duplicate,NdCrAs3
wbm-1-31004,,rejected_internal_duplicate,NdMoAs3
wbm-1-6398,,rejected_internal_duplicate,CeF4
wbm-1-6398,,rejected_public_wbm_formula_match,CeCl4
wbm-1-6398,,rejected_public_wbm_formula_match,CeI4
wbm-1-6397,,rejected_internal_duplicate,CeF4
wbm-1-6397,,rejected_public_wbm_formula_match,CeCl4
wbm-1-6397,,rejected_public_wbm_formula_match,CeI4
wbm-1-16201,,rejected_internal_duplicate,RbPCl6
wbm-1-16201,,rejected_internal_duplicate,RbPBr6
wbm-1-16201,,rejected_internal_duplicate,RbPI6
wbm-1-16201,,rejected_internal_duplicate,RbNF6
wbm-1-16201,,rejected_internal_duplicate,RbAsF6
wbm-1-16201,,rejected_internal_duplicate,RbSbF6
wbm-1-16201,,rejected_internal_duplicate,RbBiF6
wbm-1-16201,,rejected_internal_duplicate,LiPF6
wbm-1-37587,,rejected_internal_duplicate,RbPdS2
wbm-1-37587,,rejected_internal_duplicate,RbNiO2
wbm-1-37587,,rejected_internal_duplicate,RbPtO2
wbm-1-37587,,rejected_internal_duplicate,CsPdO2
wbm-1-37587,,rejected_internal_duplicate,RbNiS2
wbm-1-37587,,rejected_internal_duplicate,RbPtS2
wbm-1-37587,,rejected_internal_duplicate,RbPtSe2
wbm-1-5666,,rejected_internal_duplicate,YbMg2N2
wbm-1-5666,,rejected_internal_duplicate,Ca2YbN2
wbm-1-5666,,rejected_internal_duplicate,Yb(BeP)2
wbm-1-5666,,rejected_internal_duplicate,Yb(BeAs)2
wbm-1-5666,,rejected_internal_duplicate,Yb(BeSb)2
wbm-1-5666,,rejected_internal_duplicate,Yb(BeBi)2
wbm-1-5666,,rejected_internal_duplicate,Yb(MgP)2
wbm-1-5666,,rejected_internal_duplicate,Yb(MgAs)2
wbm-1-5666,,rejected_internal_duplicate,Ca2YbP2
wbm-1-5666,,rejected_internal_duplicate,Ca2YbAs2
wbm-1-30900,,rejected_internal_duplicate,EuMnP3
wbm-1-30900,,rejected_internal_duplicate,EuMnAs3
wbm-1-30900,,rejected_internal_duplicate,EuReP3
wbm-1-30900,,rejected_internal_duplicate,EuReAs3
wbm-1-30723,,rejected_public_wbm_formula_match,CeMnN3
wbm-1-31633,,rejected_internal_duplicate,Yb2NF
wbm-1-31633,,rejected_internal_duplicate,Yb2NCl
wbm-1-31633,,rejected_internal_duplicate,Yb2IN
wbm-1-31633,,rejected_internal_duplicate,Yb2PBr
wbm-1-31633,,rejected_internal_duplicate,Yb2AsBr
wbm-1-31633,,rejected_internal_duplicate,Yb2PF
wbm-1-31633,,rejected_internal_duplicate,Yb2AsF
wbm-1-31633,,rejected_internal_duplicate,Yb2PCl
wbm-1-31633,,rejected_internal_duplicate,Yb2AsCl
wbm-1-46436,,rejected_public_wbm_formula_match,HfPRh
wbm-1-31970,,rejected_internal_duplicate,CeNF
wbm-1-31970,,rejected_internal_duplicate,CeNCl
wbm-1-31970,,rejected_internal_duplicate,CeBrN
wbm-1-31970,,rejected_internal_duplicate,CePI
wbm-1-31970,,rejected_internal_duplicate,CeAsI
wbm-1-31970,,rejected_internal_duplicate,CeSbI
wbm-1-31970,,rejected_internal_duplicate,CeBiI
wbm-1-31970,,rejected_internal_duplicate,CePF
wbm-1-31970,,rejected_internal_duplicate,CeAsF
wbm-1-31970,,rejected_internal_duplicate,CePCl
wbm-1-31970,,rejected_internal_duplicate,CeAsCl
wbm-1-58690,,rejected_internal_duplicate,Li2TiSe3
wbm-1-58690,,rejected_internal_duplicate,Na2TiSe3
wbm-1-58690,,rejected_internal_duplicate,Rb2TiSe3
wbm-1-58690,,rejected_internal_duplicate,Cs2TiS3
wbm-1-58690,,rejected_internal_duplicate,Cs2ZrSe3
wbm-1-58690,,rejected_public_wbm_formula_match,Cs2HfSe3
wbm-1-58690,,rejected_internal_duplicate,Li2TiO3
wbm-1-58690,,rejected_internal_duplicate,Li2TiS3
wbm-1-58690,,rejected_internal_duplicate,Na2TiO3
wbm-1-58690,,rejected_internal_duplicate,Na2TiS3
wbm-1-58690,,rejected_internal_duplicate,Li2HfSe3
wbm-1-58690,,rejected_internal_duplicate,Na2ZrSe3
wbm-1-58690,,rejected_internal_duplicate,Na2HfSe3
wbm-1-58690,,rejected_internal_duplicate,Cs2ZrO3
wbm-1-58690,,rejected_public_wbm_formula_match,Cs2HfO3
wbm-1-58690,,rejected_internal_duplicate,Cs2ZrS3
wbm-1-58690,,rejected_public_wbm_formula_match,Cs2HfS3
wbm-1-50913,,rejected_public_wbm_formula_match,HfS
wbm-1-50913,,rejected_public_wbm_formula_match,HfO
wbm-1-50913,,rejected_public_wbm_formula_match,HfSe
wbm-1-31007,,rejected_internal_duplicate,NdP3W
wbm-1-31007,,rejected_internal_duplicate,NdAs3W
wbm-1-31007,,rejected_internal_duplicate,NdSb3W
wbm-1-31007,,rejected_internal_duplicate,NdBi3W
wbm-1-31007,,rejected_internal_duplicate,NdCrN3
wbm-1-31007,,rejected_internal_duplicate,NdMoN3
wbm-1-31007,,rejected_internal_duplicate,NdCrP3
wbm-1-31007,,rejected_internal_duplicate,NdMoP3
wbm-1-31007,,rejected_internal_duplicate,NdCrAs3
wbm-1-31007,,rejected_internal_duplicate,NdMoAs3
wbm-1-58171,,rejected_internal_duplicate,TiCoN
wbm-1-58171,,rejected_internal_duplicate,TiCoP
wbm-1-58171,,rejected_internal_duplicate,TiAsRh
wbm-1-58171,,rejected_internal_duplicate,TiRhN
wbm-1-58171,,rejected_internal_duplicate,TiPIr
wbm-1-52618,,rejected_internal_duplicate,Li2HfSe3
wbm-1-52618,,rejected_internal_duplicate,Na2HfSe3
wbm-1-52618,,rejected_internal_duplicate,K2HfSe3
wbm-1-52618,,rejected_internal_duplicate,Rb2HfSe3
wbm-1-52618,,rejected_internal_duplicate,Cs2ZrSe3
