public_source,public_member,public_id,reduced_formula,num_sites,energy_above_hull
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002042299>,Te2Br,3,0.0757572233333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-569281,HoB4,20,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003287684>,Er3Ru2,5,0.0868891479999991
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-14288,Sr3P4,14,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-682953,Sr3P4,14,0.0081151678571425
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1105189,Cu2AgPS4,16,0.0001603602083353
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004774305>,Cu2AgPS4,8,0.0036539514583351
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-11406,Pr3Ga,4,0.0633803237499996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003296228>,Pr3Ga,16,0.0428774775000002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001282571>,Pr3Ga,4,0.0483454637499995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001280166>,Pr3Ga,4,0.0869586987500001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003209134>,Sr2Ag,12,0.0684484157777776
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003295709>,Sr2Ag,12,0.0148502432777775
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005460058>,Sr2Ag,6,0.0794816707777776
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001850535>,Sr2Ag,3,0.0357513224444443
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003195400>,Sr2Ag,6,0.0375040674444444
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003195395>,Sr2Ag,6,0.0887627641111108
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203367>,Sr2Ag,6,0.0244849841111109
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003195399>,Sr2Ag,6,0.0389956324444442
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003195397>,Sr2Ag,6,0.0708553991111107
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003746711>,CsFeF4,12,0.0028455075
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003524303>,Rb(InBr4)2,11,0.0939802734090942
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1112345,Cs3TbCl6,10,0.041624770000002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003573156>,Cs3TbCl6,20,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005023858>,KTlAgBr3,12,0.0138142233333349
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003471135>,Rb2InCl5,8,0.0187620709374995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003530982>,La8Ga2Co,11,0.0395974136363639
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005072129>,CsNaRhF6,18,0.095505331111112
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003428630>,Tl3HgSe2,12,0.0479352703124997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003485649>,K2BiF6,18,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003289665>,Y3Se4,7,0.0463671419047617
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003673018>,Tl5SnSe5,11,0.0911921967045459
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004618078>,Cs3Rb2InI6,12,0.008844594583333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003293454>,Tl6Hg7,13,0.0426506929059828
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-759169,Li2CuF6,18,0.0167298161111117
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003485419>,Li2CuF6,18,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-11644,Li2Ca,6,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-570466,Li2Ca,12,0.0037255466666668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203095>,Li2Ca,6,0.079480685
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005444959>,Li2Ca,6,0.0978435583333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001850701>,Li2Ca,3,0.0313781666666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203099>,Li2Ca,6,0.0512683883333331
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005429227>,Li2Ca,6,0.0943397166666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003212123>,Li2Ca,12,0.06449152
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003161231>,Li2Ca,3,0.0664707966666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203103>,Li2Ca,6,0.0457727099999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-976075,Li3Ca,4,0.0548183716666668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003218148>,Li3Ca,16,0.0567254179166667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005490468>,Li3Ca,8,0.0426393216666667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163213>,Li3Ca,4,0.0534024016666667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163212>,Li3Ca,4,0.0851713216666667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163210>,Li3Ca,4,0.0293957966666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003296397>,Li3Ca,8,0.0444715929166668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163209>,Li3Ca,4,0.0776307641666667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163218>,LiCa,4,0.0370485449999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003196471>,LiCa,6,0.0538287925
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163217>,LiCa,4,0.0379532474999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004465253>,LiCa,16,0.032153045
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004465247>,LiCa,8,0.0647123775
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163216>,LiCa,4,0.04275702
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004465250>,LiCa,12,0.0920959658333331
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261190>,LiCa,8,0.0722788749999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163220>,LiCa,4,0.0797935249999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004465254>,LiCa,6,0.0783397158333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003196479>,Li5Ca,6,0.0430943349999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003196477>,Li5Ca,6,0.0382354449999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003299056>,Li5Ca,6,0.0256293416666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003495761>,K(GeBr3)2,18,0.0735949908333348
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003285339>,Cd5Hg3,16,0.05106969765625
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264570>,Cd5Hg3,8,0.0458847826562499
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003218171>,Cd5Hg3,16,0.0389553551562499
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001193307>,ScGa5,6,0.0829426024999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1112931,Cs2YAgI6,10,0.0258272276666646
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003612213>,CsInF2,12,0.0846657699999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003218102>,Ba5Hg3,16,0.0677307875000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1186716,Pr3Hg,4,0.0733971150000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001283744>,Pr3Hg,4,0.0180443299999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003296349>,Pr3Hg,4,0.0095641425000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003579786>,LiAg3F6,20,0.0284236018749992
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1227725,BaSr,2,0.0065836366999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190429>,BaSr,4,0.0105344766999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261127>,BaSr,8,0.0906902766999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002025529>,BaSr,2,0.0064404666999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190426>,BaSr,4,0.0203914342
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004454431>,BaSr,8,0.0090464779499999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264531>,BaSr,8,0.0182581316999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163022>,BaSr,4,0.0420882241999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190435>,BaSr,4,0.0215573091999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190431>,BaSr,4,0.0116599191999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190428>,BaSr,4,0.0240275742
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190425>,BaSr,4,0.0193882066999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003851780>,BaSr,4,0.0251106316999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004454432>,BaSr,2,0.0243203916999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203492>,BaSr,6,0.0246525600333333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190432>,BaSr,4,0.0112852466999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003157783>,BaSr,2,0.0180499166999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002025535>,BaSr,4,0.0093404716999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190434>,BaSr,4,0.0202592467
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190433>,BaSr,4,0.0230573066999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203495>,Ba2Sr,3,0.0223271981999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203496>,Ba2Sr,6,0.0204358531999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003196253>,Ba2Sr,3,0.0688702681999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203494>,Ba2Sr,6,0.0234325031999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003161339>,Ba2Sr,3,0.0057769781999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003161340>,Ba2Sr,3,0.0093745548666663
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003266868>,Ba2Sr,9,0.0327150159777775
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003196252>,Ba2Sr,6,0.0478565815333331
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003196251>,Ba2Sr,6,0.0801350865333332
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003294580>,Ba2Sr,3,0.0074328948666664
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003161313>,Ag2Au,3,0.0130163383333332
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003161452>,Ag2Au,3,0.0341016816666668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203281>,Ag2Au,6,0.0188724383333336
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003212222>,Ag2Au,12,0.0059706383333333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005464897>,Ag2Au,6,0.0884662666666669
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003204220>,Ag2Au,6,0.0660481216666664
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203280>,Ag2Au,6,0.0198790533333332
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003204221>,Ag2Au,3,0.0724209250000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003299678>,Cd7Sn,8,0.057698721875
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001417596>,CeDy,4,0.0894599299999994
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003195008>,CuNi4,5,0.0249122888571413
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003298399>,CuNi4,5,0.0251744068571424
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-864888,Dy2Mg,6,0.0064034533333328
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003380555>,Ce3(CdIn)4,11,0.0648513915151531
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003436899>,Ce3CdIn2,6,0.0067040233333335
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003287937>,Cd3Pb2,5,0.0413533174285714
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005217542>,Cd3Pb2,5,0.0660145414285713
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003193411>,Cd3Pb2,5,0.0426299614285714
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003326868>,Cd3Pd3Au2,8,0.02334718625
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1176540,LiVCrO4,14,0.0813842264285718
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-756218,LiVCrO4,14,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-849267,LiVCrO4,14,0.0903465278571431
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001194646>,DyTm5,6,0.0309851394444446
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003298850>,DyTm5,6,0.0321518177777777
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1183314,Ba3Ca,4,0.0392600624999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1183342,Ba3Ca,4,0.0372863699999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1183374,Ba3Ca,8,0.0280570637499999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190403>,Ba3Ca,4,0.017855285
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003162944>,Ba3Ca,4,0.0494562999999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190401>,Ba3Ca,4,0.0253973849999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003162945>,Ba3Ca,4,0.0467991174999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190404>,Ba3Ca,4,0.027368145
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001829422>,Ba3Ca,4,0.0306423275
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003162946>,Ba3Ca,4,0.0384156474999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261100>,Ba3Ca,8,0.0362841924999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264526>,Ba3Ca,8,0.02701818875
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190405>,Ba3Ca,4,0.0225777124999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003292479>,Ag4Pd5,9,0.0092104720370365
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003410692>,Cd3AgAu2,6,0.0111194232142857
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002985242>,Cs(KRb)2,10,0.0451168002758621
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002927014>,Cs(KRb)2,5,0.0742504442758621
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002927013>,Cs(KRb)2,5,0.0837131302758621
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002985243>,Cs(KRb)2,10,0.0410491792758622
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003386637>,Cs(KRb)2,5,0.0434312762758621
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002927030>,Cs2K2Rb,5,0.0739590392586206
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003386862>,Cs2K2Rb,10,0.0367347892586207
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002985279>,Cs2K2Rb,10,0.0703996442586207
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003767147>,CsKRb6,8,0.0500178251293104
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002967471>,Ca(YPt)2,10,0.0284622161999985
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003172453>,BaSr2Tl,4,0.0655728725416673
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003191602>,BaSr2Tl,4,0.024501612541667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003172455>,BaSr2Tl,4,0.0290894275416673
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003172454>,BaSr2Tl,4,0.0287573975416672
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1183813,CeTm3,4,0.0818478675000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001191134>,CeTm3,4,0.0718122900000004
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001829749>,CeTm3,4,0.0662645025000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001283885>,CeTm3,4,0.0601688375
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1307551,Mn2FeO4,14,0.0793859757142865
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-38856,Mn2FeO4,14,0.0138325028571451
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-754642,Mn2FeO4,14,0.0418247250000014
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003314184>,Ag2Pd5Au2,9,0.0909608257407397
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003551802>,Ag4Pd3Au,8,0.0448503975000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003160488>,CuAu2,3,0.0119974200000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003200121>,CuAu2,6,0.0273309050000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003200109>,CuAu2,6,0.0466538033333332
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003200117>,CuAu2,6,0.0585670966666667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003200902>,CuAu2,3,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003160288>,CuAu2,3,0.0576222866666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003200120>,CuAu2,6,0.037737935
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003200108>,CuAu2,6,0.0753173433333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003210630>,CuAu2,12,0.0254386499999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003200107>,CuAu2,6,0.0148050483333337
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003267557>,CuAu2,9,0.0240112500000004
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003210631>,CuAu2,12,0.014339623333333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003293836>,CaPr,4,0.0305047725
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001417436>,CaPr,4,0.0600490824999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001200758>,DyLu2Cd,4,0.0795030775
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001126848>,DyLu2Cd,4,0.01898386
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003602234>,DyErAg,12,0.0256513471666668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001835712>,DyErAg,3,0.0502078080000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001837952>,CaNdAu,3,0.0877567974166662
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003608071>,CaNdAu,6,0.0687751507499991
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003603627>,BaTlHg,6,0.0114226016666667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003161551>,BaTlHg,3,0.0194550266666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003295455>,Cs2Pb,6,0.0289327723563219
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-2170,Li2Pt,3,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003157819>,Li2Pt,3,0.0780044833333337
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003201009>,Li2Pt,3,0.0079331866666669
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003267569>,Li2Pt,9,0.0228391633333333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003201010>,Li2Pt,6,0.0146588650000003
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003204588>,Li2Pt,6,0.0786474450000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001109400>,Cs3RbAu,5,0.0250623116896551
