candidate_id,reduced_formula,public_source,public_member,public_id,match_confidence,structure_match_public,public_energy_above_hull,match_error
mattergen_pilot_5k_3gpu_02790,CeSm2HoS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004830925>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0263943945833302,
mattergen_pilot_5k_3gpu_04622,CeTl2Sn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001226042>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0007144644047603,
mattergen_pilot_5k_3gpu_03622,CeTm3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1183813,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0818478675000005,
mattergen_pilot_5k_3gpu_01584,CeTmBi2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001975829>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0017581900000003,
mattergen_pilot_5k_3gpu_02599,CeYAl2,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001196621>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0842380287499997,
mattergen_pilot_5k_3gpu_03773,CeZnNiH6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005098335>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0730808666161628,
mattergen_pilot_5k_3gpu_01573,CoHgSe2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005111633>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0565748136666677,
mattergen_pilot_5k_3gpu_00383,CoNiPt,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003159332>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0833267983333323,
mattergen_pilot_5k_3gpu_04500,CoSb3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1317,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00806,CrAu8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003266816>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0160856622222227,
mattergen_pilot_5k_3gpu_02158,CrRhSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003742581>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.07053281625,
mattergen_pilot_5k_3gpu_03041,Cs(BiSb)2,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002942837>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.070067273500002,
mattergen_pilot_5k_3gpu_02628,Cs(HgBi)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002918559>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0354851600999999,
mattergen_pilot_5k_3gpu_03708,Cs(KRb)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002985243>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0410491792758622,
mattergen_pilot_5k_3gpu_02843,Cs(RbCd)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003399125>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.018359033413793,
mattergen_pilot_5k_3gpu_01073,Cs2AgI7,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004477269>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0625623064999985,
mattergen_pilot_5k_3gpu_00031,Cs2AuI,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001208969>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0332273450000002,
mattergen_pilot_5k_3gpu_04773,Cs2CaPbI6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004476212>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0349114257499998,
mattergen_pilot_5k_3gpu_04009,Cs2CrPbBr6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004470064>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0521680536666666,
mattergen_pilot_5k_3gpu_03590,Cs2HfGeTe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004767405>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0440579468749993,
mattergen_pilot_5k_3gpu_04153,Cs2KAu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005119299>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.015038950064655,
mattergen_pilot_5k_3gpu_03052,Cs2KHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002985945>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.011838081413793,
mattergen_pilot_5k_3gpu_00920,Cs2LaF4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001079715>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0835532588669973,
mattergen_pilot_5k_3gpu_04258,Cs2LaF4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001079715>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0835532588669973,
mattergen_pilot_5k_3gpu_00664,Cs2Li2MgBr6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004577615>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0630864386363643,
mattergen_pilot_5k_3gpu_00240,Cs2MgCuCl6,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004472382>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0966734544999998,
mattergen_pilot_5k_3gpu_01796,Cs2MnZn3F12,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004497618>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0272516527777773,
mattergen_pilot_5k_3gpu_02419,Cs2NiIBr6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004470593>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0506593500312497,
mattergen_pilot_5k_3gpu_00244,Cs2Pb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003295455>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0289327723563219,
mattergen_pilot_5k_3gpu_04305,Cs2RbNa2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003000323>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0259129592068965,
mattergen_pilot_5k_3gpu_01872,Cs2SbPt2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003406928>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0685651574999983,
mattergen_pilot_5k_3gpu_01116,Cs2Sc2SnS6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004583777>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0081896611363578,
mattergen_pilot_5k_3gpu_02837,Cs2SrMnF6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004474625>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0088135159999955,
mattergen_pilot_5k_3gpu_00532,Cs2YAgI6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1112931,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0258272276666646,
mattergen_pilot_5k_3gpu_01511,Cs2ZnPd3F12,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004497602>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_03698,Cs2ZnSb2Pb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004750906>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0925131429166667,
mattergen_pilot_5k_3gpu_01322,Cs3AgSn2I9,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004677690>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0139341576666636,
mattergen_pilot_5k_3gpu_03958,Cs3Ca2CeSe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004638810>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0836958618750003,
mattergen_pilot_5k_3gpu_03222,Cs3Dy2YS6,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004628798>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0015594191666652,
mattergen_pilot_5k_3gpu_02460,Cs3Er(TmSe3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004639020>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0007955395833327,
mattergen_pilot_5k_3gpu_01337,Cs3Ho3NbS8,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004696016>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0520397478518495,
mattergen_pilot_5k_3gpu_04411,Cs3La2PrTe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004646542>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_04002,Cs3Li2VF9,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004677165>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0571206391666629,
mattergen_pilot_5k_3gpu_00235,Cs3Na2ErBr9,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004675199>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0611428330833332,
mattergen_pilot_5k_3gpu_04681,Cs3Nd(HoTe3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004646587>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0013910341666694,
mattergen_pilot_5k_3gpu_00778,Cs3Pr2SmSe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004638946>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0007248866666653,
mattergen_pilot_5k_3gpu_04354,Cs3TbCl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1112345,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.041624770000002,
mattergen_pilot_5k_3gpu_01177,Cs3Tl(WO4)2,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004668749>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02587,Cs3TmO3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-754971,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0085764614285723,
mattergen_pilot_5k_3gpu_03047,Cs4Nd3ErSe8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004723790>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0044629896875001,
mattergen_pilot_5k_3gpu_00089,Cs5AgI6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003677199>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0591571493750002,
mattergen_pilot_5k_3gpu_01694,CsAgPtCl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005096331>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0242826855555557,
mattergen_pilot_5k_3gpu_02954,CsBa2DyCl8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004915967>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0706975365277777,
mattergen_pilot_5k_3gpu_01623,CsBaAgBr4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005051486>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0187773205952379,
mattergen_pilot_5k_3gpu_00041,CsGeSbI6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005092395>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0365219101851868,
mattergen_pilot_5k_3gpu_04492,CsK2ZnCl5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005176742>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0110379594444425,
mattergen_pilot_5k_3gpu_03085,CsKPdCl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005100074>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0705115261111108,
mattergen_pilot_5k_3gpu_03159,CsLi(HoSe2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004778026>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.021519056249998,
mattergen_pilot_5k_3gpu_00724,CsMgSbI6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005100112>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0342243379629638,
mattergen_pilot_5k_3gpu_00305,CsNaRhCl6,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005099883>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0445577005555564,
mattergen_pilot_5k_3gpu_01629,CsPdPbF6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005072356>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0216892333333333,
mattergen_pilot_5k_3gpu_02343,CsPrAgBr5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005066935>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0124965587499996,
mattergen_pilot_5k_3gpu_02500,CsScSnBr6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005095190>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.000623531666668,
mattergen_pilot_5k_3gpu_01506,CsScVCl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005073926>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_01953,CsSn(PbBr4)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004907574>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0886349420833334,
mattergen_pilot_5k_3gpu_04457,CsTbVI6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005100220>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0217846688888894,
mattergen_pilot_5k_3gpu_04959,CsTlOsBr6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005095916>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0487160161111113,
mattergen_pilot_5k_3gpu_01192,Cu(PPd4)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003535450>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.022873891439394,
mattergen_pilot_5k_3gpu_00404,Cu2AgAu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003166230>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0633459150000002,
mattergen_pilot_5k_3gpu_00144,Cu2AgPS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004774305>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0036539514583351,
mattergen_pilot_5k_3gpu_04485,Cu2HgTe2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002919466>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0621005599999988,
mattergen_pilot_5k_3gpu_00340,Cu2SbPd3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003434165>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0404120515277783,
mattergen_pilot_5k_3gpu_02682,Cu3AsO6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003568446>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0727072187500015,
mattergen_pilot_5k_3gpu_02826,CuAg2Au,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004105936>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0707582274999998,
mattergen_pilot_5k_3gpu_02005,CuAgPt2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003187048>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0029676325000007,
mattergen_pilot_5k_3gpu_04797,CuPd2Rh,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001130153>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0732460775000012,
mattergen_pilot_5k_3gpu_01947,CuSbRh2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003186461>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02620,Dy(Zn2Pd)4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003672278>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0479189299038491,
mattergen_pilot_5k_3gpu_02526,Dy2CdGa2Rh5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005136364>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0106388719444447,
mattergen_pilot_5k_3gpu_04037,Dy2CdHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003390976>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.028714672333336,
mattergen_pilot_5k_3gpu_01104,Dy2FeGe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1225426,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0020750807499982,
mattergen_pilot_5k_3gpu_02962,Dy2FeNi3Ge4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004510659>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0507708939999993,
mattergen_pilot_5k_3gpu_01429,Dy2HoTmS4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004831298>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0010075887500002,
mattergen_pilot_5k_3gpu_02863,Dy2Mg,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001850941>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.050120993333333,
mattergen_pilot_5k_3gpu_03341,Dy2MgIn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-865007,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_03057,Dy2TmNi2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003399484>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0342878479999981,
mattergen_pilot_5k_3gpu_04232,Dy2YEr,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001231032>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0288924658333327,
mattergen_pilot_5k_3gpu_04048,Dy2YErSe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004957665>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0368902393750003,
mattergen_pilot_5k_3gpu_00398,Dy2YZr,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005108318>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0825087558333335,
mattergen_pilot_5k_3gpu_02427,Dy2Zn3Au,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003413201>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0073202594444441,
mattergen_pilot_5k_3gpu_01756,Dy2ZnGa3Rh4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004532639>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0415794041216193,
mattergen_pilot_5k_3gpu_00630,Dy3(TmSe2)4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003384412>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0040361133333366,
mattergen_pilot_5k_3gpu_04585,Dy3Ho(TmP3)2,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004652788>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0016661391666676,
mattergen_pilot_5k_3gpu_02649,Dy4In2H,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003447667>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0523669003571463,
mattergen_pilot_5k_3gpu_03892,Dy9TmSc2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003536677>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0531863761111104,
mattergen_pilot_5k_3gpu_02325,DyCdAgHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001324620>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00291,DyCdInPb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005192789>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0038395416666703,
mattergen_pilot_5k_3gpu_04210,DyCuGe2Pd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005016242>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0439788400000003,
mattergen_pilot_5k_3gpu_00055,DyEr2Sc,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005122415>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0384565475,
mattergen_pilot_5k_3gpu_01386,DyErAg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001835712>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0502078080000005,
mattergen_pilot_5k_3gpu_01225,DyFeCoP2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005023159>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0156301280000006,
mattergen_pilot_5k_3gpu_00823,DyGa7Cu5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003679566>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0129902961217944,
mattergen_pilot_5k_3gpu_01905,DyHo2ErSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004826504>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0017363737500009,
mattergen_pilot_5k_3gpu_01288,DyHo2Sc,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001962699>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0475837375000001,
mattergen_pilot_5k_3gpu_04561,DyHoGePt,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005204631>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0370152793749998,
mattergen_pilot_5k_3gpu_03668,DyHoTeO2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005010242>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_03160,DyIn2Sn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001209262>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0106893634090905,
mattergen_pilot_5k_3gpu_01402,DyLu2Cd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001126848>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.01898386,
mattergen_pilot_5k_3gpu_01503,DyScZnIn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005186110>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0085115885000019,
mattergen_pilot_5k_3gpu_00142,DyTm2GaC,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005012824>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.000744408,
mattergen_pilot_5k_3gpu_04783,DyTmCBr,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005197206>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0077860487499998,
mattergen_pilot_5k_3gpu_03577,DyTmCoPd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005211324>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.035345741875,
mattergen_pilot_5k_3gpu_03753,DyTmPt2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001204209>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0641206674999992,
mattergen_pilot_5k_3gpu_04709,DyWO4F,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005047135>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0465308008333344,
mattergen_pilot_5k_3gpu_03711,DyY2Tl,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003618987>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.050003010277777,
mattergen_pilot_5k_3gpu_03062,DyY3(HoSb3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004602107>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0053558380555545,
mattergen_pilot_5k_3gpu_01276,DyYAlHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005183045>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0231248393750016,
mattergen_pilot_5k_3gpu_01547,DyYIrRu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001308215>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0275044504062496,
mattergen_pilot_5k_3gpu_02650,DyYSN,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005198064>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_03817,DyYZn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001831375>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0236157966666663,
mattergen_pilot_5k_3gpu_02438,DyYZnCd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005182399>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.003262475,
mattergen_pilot_5k_3gpu_01709,Er13Co2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003286126>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0634403869999999,
mattergen_pilot_5k_3gpu_02805,Er2GaSi3Ni4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004520848>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
