audit_item_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,ai_label,ai_confidence,ai_support_score,ai_reason,human_label,human_confidence,human_notes,human_accepts_ai_label
CTC-PHASE81-0419,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,56,394,5,5,PhC-C2DH-U373/02/t032,32,106,461,7,7,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0420,PhC-C2DH-U373,2,1,2,PhC-C2DH-U373/02/t001,1,622,431,11,11,PhC-C2DH-U373/02/t002,2,639,286,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0421,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,615,269,5,5,Fluo-N2DL-HeLa/02/t039,39,615,269,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0422,Fluo-N2DL-HeLa,2,9,10,Fluo-N2DL-HeLa/02/t009,9,575,283,5,5,Fluo-N2DL-HeLa/02/t010,10,575,283,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0423,PhC-C2DH-U373,2,84,85,PhC-C2DH-U373/02/t084,84,485,438,3,3,PhC-C2DH-U373/02/t085,85,635,265,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0424,Fluo-N2DL-HeLa,2,10,11,Fluo-N2DL-HeLa/02/t010,10,580,386,5,5,Fluo-N2DL-HeLa/02/t011,11,580,386,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0425,Fluo-N2DL-HeLa,2,0,1,Fluo-N2DL-HeLa/02/t000,0,696,602,5,5,Fluo-N2DL-HeLa/02/t001,1,696,602,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0426,DIC-C2DH-HeLa,2,56,57,DIC-C2DH-HeLa/02/t056,56,87,54,19,19,DIC-C2DH-HeLa/02/t057,57,87,54,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0427,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,445,370,5,5,Fluo-N2DL-HeLa/02/t030,30,445,370,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0428,PhC-C2DH-U373,2,97,98,PhC-C2DH-U373/02/t097,97,584,175,9,9,PhC-C2DH-U373/02/t098,98,584,175,9,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0429,Fluo-N2DH-GOWT1,2,75,76,Fluo-N2DH-GOWT1/02/t075,75,172,24,29,29,Fluo-N2DH-GOWT1/02/t076,76,172,25,29,29,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0430,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,768,59,5,5,Fluo-N2DL-HeLa/02/t030,30,768,59,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0431,Fluo-N2DL-HeLa,2,32,33,Fluo-N2DL-HeLa/02/t032,32,508,668,5,5,Fluo-N2DL-HeLa/02/t033,33,508,668,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0432,PhC-C2DH-U373,2,80,81,PhC-C2DH-U373/02/t080,80,579,191,9,9,PhC-C2DH-U373/02/t081,81,579,192,9,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0433,PhC-C2DH-U373,2,78,79,PhC-C2DH-U373/02/t078,78,58,423,5,5,PhC-C2DH-U373/02/t079,79,53,233,1,1,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0434,Fluo-N2DL-HeLa,2,16,17,Fluo-N2DL-HeLa/02/t016,16,761,59,5,5,Fluo-N2DL-HeLa/02/t017,17,761,59,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0435,DIC-C2DH-HeLa,2,24,25,DIC-C2DH-HeLa/02/t024,24,342,411,19,19,DIC-C2DH-HeLa/02/t025,25,342,411,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0436,DIC-C2DH-HeLa,2,14,15,DIC-C2DH-HeLa/02/t014,14,58,50,19,19,DIC-C2DH-HeLa/02/t015,15,58,50,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0437,Fluo-N2DL-HeLa,2,0,1,Fluo-N2DL-HeLa/02/t000,0,430,604,5,5,Fluo-N2DL-HeLa/02/t001,1,430,604,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0438,DIC-C2DH-HeLa,2,44,45,DIC-C2DH-HeLa/02/t044,44,355,173,19,19,DIC-C2DH-HeLa/02/t045,45,355,173,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0439,PhC-C2DH-U373,2,103,104,PhC-C2DH-U373/02/t103,103,424,431,3,3,PhC-C2DH-U373/02/t104,104,424,431,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0440,Fluo-N2DL-HeLa,2,53,54,Fluo-N2DL-HeLa/02/t053,53,683,121,5,5,Fluo-N2DL-HeLa/02/t054,54,683,121,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0441,Fluo-N2DH-GOWT1,2,38,39,Fluo-N2DH-GOWT1/02/t038,38,580,190,33,33,Fluo-N2DH-GOWT1/02/t039,39,581,199,30,22,same_cell_supported,medium,0.78,adjacent-frame displacement is within about one cell diameter,,,,
CTC-PHASE81-0442,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,665,182,5,5,Fluo-N2DL-HeLa/02/t007,7,665,182,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0443,PhC-C2DH-U373,2,81,82,PhC-C2DH-U373/02/t081,81,60,424,5,5,PhC-C2DH-U373/02/t082,82,485,441,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0444,Fluo-N2DH-GOWT1,2,50,51,Fluo-N2DH-GOWT1/02/t050,50,63,98,31,31,Fluo-N2DH-GOWT1/02/t051,51,64,99,31,31,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0445,PhC-C2DH-U373,2,18,19,PhC-C2DH-U373/02/t018,18,544,97,13,9,PhC-C2DH-U373/02/t019,19,542,96,9,9,same_cell_supported,medium,0.78,adjacent-frame displacement is within about one cell diameter,,,,
CTC-PHASE81-0446,Fluo-N2DL-HeLa,2,36,37,Fluo-N2DL-HeLa/02/t036,36,368,525,5,5,Fluo-N2DL-HeLa/02/t037,37,368,525,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0447,Fluo-N2DL-HeLa,2,56,57,Fluo-N2DL-HeLa/02/t056,56,489,76,3,3,Fluo-N2DL-HeLa/02/t057,57,489,76,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0448,PhC-C2DH-U373,2,89,90,PhC-C2DH-U373/02/t089,89,162,178,9,9,PhC-C2DH-U373/02/t090,90,162,178,9,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0449,Fluo-N2DL-HeLa,2,43,44,Fluo-N2DL-HeLa/02/t043,43,554,199,5,5,Fluo-N2DL-HeLa/02/t044,44,554,199,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0450,Fluo-N2DL-HeLa,2,37,38,Fluo-N2DL-HeLa/02/t037,37,872,466,5,5,Fluo-N2DL-HeLa/02/t038,38,872,466,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0451,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,727,328,5,5,Fluo-N2DL-HeLa/02/t024,24,727,328,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0452,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,481,117,5,5,Fluo-N2DL-HeLa/02/t039,39,481,117,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0453,Fluo-N2DL-HeLa,2,36,37,Fluo-N2DL-HeLa/02/t036,36,546,200,5,5,Fluo-N2DL-HeLa/02/t037,37,546,200,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0454,Fluo-N2DL-HeLa,2,34,35,Fluo-N2DL-HeLa/02/t034,34,382,621,5,5,Fluo-N2DL-HeLa/02/t035,35,382,621,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0455,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,593,249,5,5,Fluo-N2DL-HeLa/02/t013,13,593,249,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0456,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,442,205,5,5,Fluo-N2DL-HeLa/02/t029,29,442,205,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0457,Fluo-N2DL-HeLa,2,90,91,Fluo-N2DL-HeLa/02/t090,90,642,240,3,3,Fluo-N2DL-HeLa/02/t091,91,642,240,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0458,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,628,79,5,5,Fluo-N2DL-HeLa/02/t016,16,628,79,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0459,PhC-C2DH-U373,2,78,79,PhC-C2DH-U373/02/t078,78,187,172,9,9,PhC-C2DH-U373/02/t079,79,187,172,9,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0460,PhC-C2DH-U373,2,3,4,PhC-C2DH-U373/02/t003,3,64,289,9,9,PhC-C2DH-U373/02/t004,4,64,289,9,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0461,PhC-C2DH-U373,2,57,58,PhC-C2DH-U373/02/t057,57,63,422,5,5,PhC-C2DH-U373/02/t058,58,54,431,5,5,uncertain,medium,0.5,geometry is plausible but displacement or size change needs human review,,,,
CTC-PHASE81-0462,Fluo-N2DL-HeLa,2,16,17,Fluo-N2DL-HeLa/02/t016,16,417,601,5,5,Fluo-N2DL-HeLa/02/t017,17,417,601,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0463,PhC-C2DH-U373,2,49,50,PhC-C2DH-U373/02/t049,49,102,283,9,9,PhC-C2DH-U373/02/t050,50,99,285,9,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0464,PhC-C2DH-U373,2,100,101,PhC-C2DH-U373/02/t100,100,427,438,3,3,PhC-C2DH-U373/02/t101,101,423,432,3,3,uncertain,medium,0.5,geometry is plausible but displacement or size change needs human review,,,,
CTC-PHASE81-0465,PhC-C2DH-U373,2,93,94,PhC-C2DH-U373/02/t093,93,637,291,3,3,PhC-C2DH-U373/02/t094,94,455,422,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0466,PhC-C2DH-U373,2,72,73,PhC-C2DH-U373/02/t072,72,39,390,13,13,PhC-C2DH-U373/02/t073,73,58,423,5,5,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0467,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,815,454,5,5,Fluo-N2DL-HeLa/02/t029,29,815,454,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0468,PhC-C2DH-U373,2,101,102,PhC-C2DH-U373/02/t101,101,66,416,5,5,PhC-C2DH-U373/02/t102,102,66,419,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0469,Fluo-N2DL-HeLa,2,9,10,Fluo-N2DL-HeLa/02/t009,9,682,588,5,5,Fluo-N2DL-HeLa/02/t010,10,682,588,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0470,Fluo-N2DL-HeLa,2,51,52,Fluo-N2DL-HeLa/02/t051,51,727,117,5,5,Fluo-N2DL-HeLa/02/t052,52,727,117,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0471,Fluo-N2DL-HeLa,2,3,4,Fluo-N2DL-HeLa/02/t003,3,1043,521,5,5,Fluo-N2DL-HeLa/02/t004,4,1043,521,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0472,PhC-C2DH-U373,2,105,106,PhC-C2DH-U373/02/t105,105,603,170,9,9,PhC-C2DH-U373/02/t106,106,603,170,9,9,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0473,Fluo-N2DH-GOWT1,2,15,16,Fluo-N2DH-GOWT1/02/t015,15,212,350,37,37,Fluo-N2DH-GOWT1/02/t016,16,212,349,37,37,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0474,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,490,130,5,5,Fluo-N2DL-HeLa/02/t007,7,490,130,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0475,Fluo-N2DL-HeLa,2,16,17,Fluo-N2DL-HeLa/02/t016,16,416,534,5,5,Fluo-N2DL-HeLa/02/t017,17,416,534,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0476,Fluo-N2DH-GOWT1,2,76,77,Fluo-N2DH-GOWT1/02/t076,76,440,721,38,32,Fluo-N2DH-GOWT1/02/t077,77,443,723,32,30,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0477,Fluo-N2DL-HeLa,2,55,56,Fluo-N2DL-HeLa/02/t055,55,739,351,5,5,Fluo-N2DL-HeLa/02/t056,56,739,351,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0478,DIC-C2DH-HeLa,2,48,49,DIC-C2DH-HeLa/02/t048,48,290,181,19,19,DIC-C2DH-HeLa/02/t049,49,290,181,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0479,Fluo-N2DH-GOWT1,2,32,33,Fluo-N2DH-GOWT1/02/t032,32,217,371,37,37,Fluo-N2DH-GOWT1/02/t033,33,217,371,37,37,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0480,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,720,382,5,5,Fluo-N2DL-HeLa/02/t024,24,720,382,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0481,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,810,658,5,5,Fluo-N2DL-HeLa/02/t018,18,810,658,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0482,Fluo-N2DH-GOWT1,2,15,16,Fluo-N2DH-GOWT1/02/t015,15,596,663,39,40,Fluo-N2DH-GOWT1/02/t016,16,596,664,39,39,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0483,PhC-C2DH-U373,2,1,2,PhC-C2DH-U373/02/t001,1,640,284,3,3,PhC-C2DH-U373/02/t002,2,639,286,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0484,PhC-C2DH-U373,2,16,17,PhC-C2DH-U373/02/t016,16,641,325,3,3,PhC-C2DH-U373/02/t017,17,640,325,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0485,DIC-C2DH-HeLa,2,60,61,DIC-C2DH-HeLa/02/t060,60,423,308,19,19,DIC-C2DH-HeLa/02/t061,61,424,310,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0486,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,790,369,5,5,Fluo-N2DL-HeLa/02/t039,39,790,369,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0487,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,740,128,5,5,Fluo-N2DL-HeLa/02/t021,21,740,128,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0488,Fluo-N2DL-HeLa,2,24,25,Fluo-N2DL-HeLa/02/t024,24,681,71,5,5,Fluo-N2DL-HeLa/02/t025,25,681,71,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0489,PhC-C2DH-U373,2,86,87,PhC-C2DH-U373/02/t086,86,582,182,9,9,PhC-C2DH-U373/02/t087,87,635,265,3,3,unsupported,medium,0.2,large normalized displacement or substantial bbox-size change,,,,
CTC-PHASE81-0490,PhC-C2DH-U373,2,15,16,PhC-C2DH-U373/02/t015,15,606,444,11,11,PhC-C2DH-U373/02/t016,16,606,444,11,11,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0491,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,763,62,5,5,Fluo-N2DL-HeLa/02/t007,7,763,62,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0492,DIC-C2DH-HeLa,2,54,55,DIC-C2DH-HeLa/02/t054,54,193,184,19,19,DIC-C2DH-HeLa/02/t055,55,193,184,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0493,Fluo-N2DL-HeLa,2,1,2,Fluo-N2DL-HeLa/02/t001,1,767,65,5,5,Fluo-N2DL-HeLa/02/t002,2,767,65,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0494,Fluo-N2DL-HeLa,2,4,5,Fluo-N2DL-HeLa/02/t004,4,618,168,5,5,Fluo-N2DL-HeLa/02/t005,5,618,168,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0495,Fluo-N2DL-HeLa,2,7,8,Fluo-N2DL-HeLa/02/t007,7,427,602,5,5,Fluo-N2DL-HeLa/02/t008,8,427,602,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0496,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,766,124,5,5,Fluo-N2DL-HeLa/02/t007,7,766,124,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0497,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,622,378,5,5,Fluo-N2DL-HeLa/02/t020,20,622,378,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0498,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,508,400,5,5,Fluo-N2DL-HeLa/02/t039,39,508,400,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0499,PhC-C2DH-U373,2,88,89,PhC-C2DH-U373/02/t088,88,61,420,5,5,PhC-C2DH-U373/02/t089,89,61,420,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0500,Fluo-N2DL-HeLa,2,33,34,Fluo-N2DL-HeLa/02/t033,33,577,208,5,5,Fluo-N2DL-HeLa/02/t034,34,577,208,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0501,DIC-C2DH-HeLa,2,19,20,DIC-C2DH-HeLa/02/t019,19,403,144,19,19,DIC-C2DH-HeLa/02/t020,20,403,144,19,19,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0502,Fluo-N2DL-HeLa,2,7,8,Fluo-N2DL-HeLa/02/t007,7,791,603,5,5,Fluo-N2DL-HeLa/02/t008,8,791,603,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0503,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,588,290,5,5,Fluo-N2DL-HeLa/02/t021,21,588,290,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0504,Fluo-N2DL-HeLa,2,22,23,Fluo-N2DL-HeLa/02/t022,22,674,186,5,5,Fluo-N2DL-HeLa/02/t023,23,674,186,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0505,Fluo-N2DH-GOWT1,2,85,86,Fluo-N2DH-GOWT1/02/t085,85,450,720,32,29,Fluo-N2DH-GOWT1/02/t086,86,451,718,33,32,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0506,PhC-C2DH-U373,2,7,8,PhC-C2DH-U373/02/t007,7,189,183,11,11,PhC-C2DH-U373/02/t008,8,187,182,11,11,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0507,Fluo-N2DL-HeLa,2,9,10,Fluo-N2DL-HeLa/02/t009,9,497,123,5,5,Fluo-N2DL-HeLa/02/t010,10,497,123,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0508,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,847,432,5,5,Fluo-N2DL-HeLa/02/t013,13,847,432,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0509,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,804,661,5,5,Fluo-N2DL-HeLa/02/t028,28,804,661,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0510,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,741,626,5,5,Fluo-N2DL-HeLa/02/t018,18,741,626,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0511,Fluo-N2DH-GOWT1,2,49,50,Fluo-N2DH-GOWT1/02/t049,49,129,457,39,42,Fluo-N2DH-GOWT1/02/t050,50,129,458,39,41,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0512,Fluo-N2DH-GOWT1,2,84,85,Fluo-N2DH-GOWT1/02/t084,84,88,656,41,41,Fluo-N2DH-GOWT1/02/t085,85,88,656,42,41,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0513,Fluo-N2DL-HeLa,2,18,19,Fluo-N2DL-HeLa/02/t018,18,507,665,5,5,Fluo-N2DL-HeLa/02/t019,19,507,665,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0514,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,633,592,3,3,Fluo-N2DL-HeLa/02/t024,24,633,592,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0515,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,417,601,5,5,Fluo-N2DL-HeLa/02/t018,18,417,601,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0516,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,588,290,5,5,Fluo-N2DL-HeLa/02/t020,20,588,290,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0517,Fluo-N2DL-HeLa,2,49,50,Fluo-N2DL-HeLa/02/t049,49,754,141,5,5,Fluo-N2DL-HeLa/02/t050,50,754,141,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0518,PhC-C2DH-U373,2,90,91,PhC-C2DH-U373/02/t090,90,461,420,3,3,PhC-C2DH-U373/02/t091,91,461,420,3,3,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0519,PhC-C2DH-U373,2,40,41,PhC-C2DH-U373/02/t040,40,60,447,5,5,PhC-C2DH-U373/02/t041,41,60,447,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0520,Fluo-N2DL-HeLa,2,25,26,Fluo-N2DL-HeLa/02/t025,25,727,328,5,5,Fluo-N2DL-HeLa/02/t026,26,727,328,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0521,Fluo-N2DL-HeLa,2,31,32,Fluo-N2DL-HeLa/02/t031,31,445,370,5,5,Fluo-N2DL-HeLa/02/t032,32,445,370,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0522,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,584,67,5,5,Fluo-N2DL-HeLa/02/t030,30,584,67,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
CTC-PHASE81-0523,PhC-C2DH-U373,2,87,88,PhC-C2DH-U373/02/t087,87,61,420,5,5,PhC-C2DH-U373/02/t088,88,61,420,5,5,same_cell_supported,high,0.95,near-zero adjacent-frame displacement with similar bbox size,,,,
