domain,dataset,unit,proposal_source,block_definition,rho,observed_positive_strategy,alpha,K,seed,released,actual_FTR,raw_topK_actual_FTR,partial_UTR_seen_by_PARC,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_emax,emax_effective,best_mass_ratio,self_consistency_margin,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,release_feasible
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,4,97,0.030927835051546393,0.32,0.32,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,20.0,164.6858515373797,1.5974527599125834,61.59306803222508,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,4,0,0.0,0.372,0.372,164.6858515373797,0.0,0.0,0.0,20.0,164.6858515373797,0.7987263799562917,-18.120935173864478,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,4,0,0.0,0.402,0.8268,164.6858515373797,0.0,0.0,0.0,20.0,164.6858515373797,0.15974527599125835,-19.65197817124843,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,4,50,0.0,0.0,0.0,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,10.0,164.6858515373797,16.46858515373797,154.6858515373797,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,4,100,0.03,0.03,0.03,164.6858515373797,62.75590229824352,162.1647839877909,164.6858515373797,10.0,164.6858515373797,15.974527599125834,52.75590229824352,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,4,153,0.06535947712418301,0.22,0.22,164.6858515373797,20.05020005055179,119.46002078793107,164.6858515373797,10.0,164.6858515373797,5.324842533041944,0.44235691329689075,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,4,130,0.03076923076923077,0.32,0.32,164.6858515373797,40.070971997741424,135.421289727664,164.6858515373797,10.0,164.6858515373797,3.194905519825167,1.609433536202964,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,4,97,0.030927835051546393,0.372,0.372,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,10.0,164.6858515373797,1.5974527599125834,61.59306803222508,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,4,0,0.0,0.402,0.8268,164.6858515373797,0.0,0.0,0.0,10.0,164.6858515373797,0.3194905519825167,-9.651978171248428,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,4,50,0.0,0.0,0.0,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,5.0,164.6858515373797,32.93717030747594,159.6858515373797,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,4,100,0.03,0.03,0.03,164.6858515373797,62.75590229824352,162.1647839877909,164.6858515373797,5.0,164.6858515373797,31.949055198251667,57.75590229824352,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,4,300,0.22,0.22,0.22,164.6858515373797,6.452796028663617,65.55560747999189,164.6858515373797,5.0,164.6858515373797,10.649685066083888,1.4527960286636166,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,4,158,0.06962025316455696,0.32,0.32,164.6858515373797,17.314328504480887,116.22756217136617,164.6858515373797,5.0,164.6858515373797,6.389811039650334,1.4915436943543057,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,4,130,0.03076923076923077,0.372,0.372,164.6858515373797,40.070971997741424,135.421289727664,164.6858515373797,5.0,164.6858515373797,3.194905519825167,1.609433536202964,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,4,0,0.0,0.402,0.8268,164.6858515373797,0.0,0.0,0.0,5.0,164.6858515373797,0.6389811039650334,-4.6519781712484285,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,50,5,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,100,5,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,300,5,130,0.015384615384615385,0.21,0.21,164.60714181580366,48.72280066537698,148.14903966095628,164.60714181580366,20.0,164.60714181580366,2.9080595054125316,2.5689545115308263,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,5,120,0.008333333333333333,0.284,0.284,164.60714181580366,89.55512804294817,155.85107354230385,164.60714181580366,20.0,164.60714181580366,1.744835703247519,6.221794709614841,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,5,0,0.0,0.383,0.383,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.8724178516237595,-17.905790622808397,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,5,0,0.0,0.3912,0.8222,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.1744835703247519,-19.64424603315856,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,5,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,5,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,5,300,0.21,0.21,0.21,164.60714181580366,10.90338361003438,76.50847907795008,164.60714181580366,10.0,164.60714181580366,5.816119010825063,0.9033836100343802,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,5,173,0.023121387283236993,0.284,0.284,164.60714181580366,29.80583811480544,120.34054474529036,164.60714181580366,10.0,164.60714181580366,3.489671406495038,0.9041040107591982,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,5,120,0.008333333333333333,0.383,0.383,164.60714181580366,89.55512804294817,155.85107354230385,164.60714181580366,10.0,164.60714181580366,1.744835703247519,6.221794709614841,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,5,0,0.0,0.3912,0.8222,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.3489671406495038,-9.64424603315856,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,5,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,5.0,164.60714181580366,32.92142836316073,159.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,5,100,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,5.0,164.60714181580366,32.92142836316073,159.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,5,300,0.21,0.21,0.21,164.60714181580366,10.90338361003438,76.50847907795008,164.60714181580366,5.0,164.60714181580366,11.632238021650126,5.90338361003438,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,5,423,0.25295508274231676,0.284,0.284,164.60714181580366,5.932026426840391,56.364333948740374,164.60714181580366,5.0,164.60714181580366,6.979342812990076,0.02186094220682211,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,5,173,0.023121387283236993,0.383,0.383,164.60714181580366,29.80583811480544,120.34054474529036,164.60714181580366,5.0,164.60714181580366,3.489671406495038,0.9041040107591982,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,5,0,0.0,0.3912,0.8222,164.60714181580366,0.0,0.0,0.0,5.0,164.60714181580366,0.6979342812990076,-4.644246033158559,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,50,6,50,0.02,0.02,0.02,164.64649723852398,40.061656781060655,144.23462910129882,164.64649723852398,20.0,164.64649723852398,6.585859889540959,20.061656781060655,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,100,6,88,0.06818181818181818,0.1,0.1,164.64649723852398,23.908532842055838,94.76638925703818,164.64649723852398,20.0,164.64649723852398,3.2929299447704796,1.181260114783111,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,300,6,40,0.0,0.35,0.35,164.64649723852398,164.64649723852398,164.64649723852398,164.64649723852398,20.0,164.64649723852398,1.0976433149234932,14.646497238523978,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,6,0,0.0,0.414,0.414,164.64649723852398,0.0,0.0,0.0,20.0,164.64649723852398,0.6585859889540959,-16.328412067882404,3686,3673,0.9964731416169289,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,6,0,0.0,0.455,0.455,164.64649723852398,0.0,0.0,0.0,20.0,164.64649723852398,0.32929299447704796,-17.825562067926516,3686,3673,0.9964731416169289,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,6,0,0.0,0.4226,0.8464,164.64649723852398,0.0,0.0,0.0,20.0,164.64649723852398,0.06585859889540958,-19.63949387783815,3686,3673,0.9964731416169289,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,6,50,0.02,0.02,0.02,164.64649723852398,40.061656781060655,144.23462910129882,164.64649723852398,10.0,164.64649723852398,13.171719779081918,30.061656781060655,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,6,100,0.1,0.1,0.1,164.64649723852398,14.42496513008301,85.43165881743307,164.64649723852398,10.0,164.64649723852398,6.585859889540959,4.4249651300830095,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,6,43,0.0,0.35,0.35,164.64649723852398,89.57628868309655,159.4090408276802,164.64649723852398,10.0,164.64649723852398,2.1952866298469864,19.808846822631438,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,6,40,0.0,0.414,0.414,164.64649723852398,164.64649723852398,164.64649723852398,164.64649723852398,10.0,164.64649723852398,1.3171719779081918,39.64649723852398,3686,3673,0.9964731416169289,,True
