K,primary_queue_status,material_id,t1_label,alignn_score,alignn_predicted_e_above_hull,cgcnn_ens10_pred_e_form,megnet_pred_e_form,near_hull_50mev_t0_or_t1,t1_false_explanation_class
500,raw_only_requested_budget,wbm-1-15070,t1_false_or_unresolved,0.8475899999999998,-0.8475899999999998,-3.68025,-3.9311,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-1-15071,t1_false_or_unresolved,0.8513899999999999,-0.8513899999999999,-3.59155,-3.7115,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-15071,t1_false_or_unresolved,0.8513899999999999,-0.8513899999999999,-3.59155,-3.7115,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-15215,t1_false_or_unresolved,0.5937769999999998,-0.5937769999999998,-3.85926,-3.8303,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-1-15286,t1_stable,0.7299520000000002,-0.7299520000000002,-1.11904,-1.7463,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15286,t1_stable,0.7299520000000002,-0.7299520000000002,-1.11904,-1.7463,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-1-15312,t1_stable,0.6373349999999998,-0.6373349999999998,-2.2813900000000005,-2.7391,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15312,t1_stable,0.6373349999999998,-0.6373349999999998,-2.2813900000000005,-2.7391,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-1-15319,t1_stable,0.6591259999999999,-0.6591259999999999,-2.01664,-2.4925,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15319,t1_stable,0.6591259999999999,-0.6591259999999999,-2.01664,-2.4925,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15355,t1_false_or_unresolved,0.6463649999999999,-0.6463649999999999,-3.1927099999999995,-3.5002,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-15375,t1_stable,0.5956089999999996,-0.5956089999999996,-3.98159,-4.3314,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15414,t1_false_or_unresolved,0.5617779999999994,-0.5617779999999994,-3.53536,-3.8458,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-15466,t1_false_or_unresolved,0.5650930000000001,-0.5650930000000001,-3.65375,-3.952,True,near_hull_25meV_boundary
300,PARC_release,wbm-1-15524,t1_stable,0.807315,-0.807315,-3.32479,-3.7336,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15524,t1_stable,0.807315,-0.807315,-3.32479,-3.7336,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15525,t1_stable,0.632215,-0.632215,-3.328380000000001,-3.7074,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15569,t1_false_or_unresolved,0.5758539999999996,-0.5758539999999996,-3.0771400000000004,-3.2176,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-15578,t1_false_or_unresolved,0.630709,-0.630709,-3.25585,-3.5076,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-1-15593,t1_false_or_unresolved,0.816198,-0.816198,-3.97769,-4.127,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-15593,t1_false_or_unresolved,0.816198,-0.816198,-3.97769,-4.127,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-15600,t1_false_or_unresolved,0.6438270000000004,-0.6438270000000004,-4.06981,-4.1607,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-1-15627,t1_stable,0.6860109999999999,-0.6860109999999999,-1.4778499999999997,-1.8626,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15627,t1_stable,0.6860109999999999,-0.6860109999999999,-1.4778499999999997,-1.8626,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15636,t1_false_or_unresolved,0.5647760000000002,-0.5647760000000002,-3.63057,-3.6818,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-15640,t1_stable,0.5560310000000004,-0.5560310000000004,-2.75262,-3.0057,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15642,t1_stable,0.6233570000000004,-0.6233570000000004,-3.12789,-3.6585,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-1-15667,t1_false_or_unresolved,0.6699260000000002,-0.6699260000000002,-2.5832,-2.8802,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-15667,t1_false_or_unresolved,0.6699260000000002,-0.6699260000000002,-2.5832,-2.8802,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-15668,t1_false_or_unresolved,0.6082420000000002,-0.6082420000000002,-1.72649,-2.2186,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-15673,t1_false_or_unresolved,0.6162530000000004,-0.6162530000000004,-2.5551299999999992,-2.7991,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-1-15732,t1_false_or_unresolved,0.6472340000000001,-0.6472340000000001,-3.05347,-3.427,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-15732,t1_false_or_unresolved,0.6472340000000001,-0.6472340000000001,-3.05347,-3.427,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-15737,t1_false_or_unresolved,0.620844,-0.620844,-2.32387,-2.5929,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-15752,t1_stable,0.5849439999999997,-0.5849439999999997,-2.21682,-2.547,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15758,t1_false_or_unresolved,0.6236009999999998,-0.6236009999999998,-3.10892,-3.4832,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-15774,t1_false_or_unresolved,0.6323719999999997,-0.6323719999999997,-3.65447,-3.7102,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-15834,t1_false_or_unresolved,0.5944499999999999,-0.5944499999999999,-1.7107100000000002,-2.0724,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-1-15864,t1_stable,0.6833,-0.6833,-1.6142,-2.1681,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15864,t1_stable,0.6833,-0.6833,-1.6142,-2.1681,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-15961,t1_false_or_unresolved,0.6080759999999996,-0.6080759999999996,-3.78575,-4.1524,True,near_hull_50meV_boundary
300,PARC_release,wbm-1-15962,t1_false_or_unresolved,0.8020759999999996,-0.8020759999999996,-3.68471,-4.2006,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-15962,t1_false_or_unresolved,0.8020759999999996,-0.8020759999999996,-3.68471,-4.2006,True,near_hull_50meV_boundary
300,PARC_release,wbm-1-15969,t1_false_or_unresolved,0.9736159999999998,-0.9736159999999998,-3.89964,-4.1506,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-1-15969,t1_false_or_unresolved,0.9736159999999998,-0.9736159999999998,-3.89964,-4.1506,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-15998,t1_false_or_unresolved,0.6232949999999997,-0.6232949999999997,-3.55731,-3.7023,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-16008,t1_stable,0.5725710000000004,-0.5725710000000004,-3.3092600000000005,-3.7116,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16201,t1_stable,0.5611139999999994,-0.5611139999999994,-3.11564,-3.4642,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16213,t1_false_or_unresolved,0.5907040000000001,-0.5907040000000001,-3.62723,-3.726,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-16215,t1_false_or_unresolved,0.5837680000000001,-0.5837680000000001,-3.609049999999999,-3.7488,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-16217,t1_false_or_unresolved,0.6129150000000001,-0.6129150000000001,-3.09454,-3.4398,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-16218,t1_false_or_unresolved,0.5976760000000003,-0.5976760000000003,-3.62933,-3.851,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-16222,t1_false_or_unresolved,0.6229060000000004,-0.6229060000000004,-3.609049999999999,-3.7391,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-16229,t1_false_or_unresolved,0.5934590000000002,-0.5934590000000002,-3.648370000000001,-3.7784,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-1-16251,t1_stable,0.6893340000000001,-0.6893340000000001,-3.6508100000000008,-3.7672,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16251,t1_stable,0.6893340000000001,-0.6893340000000001,-3.6508100000000008,-3.7672,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16256,t1_false_or_unresolved,0.5653510000000002,-0.5653510000000002,-3.60374,-3.7371,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-1-16322,t1_false_or_unresolved,0.6716279999999997,-0.6716279999999997,-3.99758,-4.3215,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-16322,t1_false_or_unresolved,0.6716279999999997,-0.6716279999999997,-3.99758,-4.3215,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-1-16323,t1_false_or_unresolved,0.649337,-0.649337,-3.29968,-3.4542,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-16323,t1_false_or_unresolved,0.649337,-0.649337,-3.29968,-3.4542,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-16334,t1_false_or_unresolved,0.5835729999999999,-0.5835729999999999,-3.3233399999999995,-3.5032,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-1-16335,t1_false_or_unresolved,0.7545740000000003,-0.7545740000000003,-3.2192,-3.6578,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-16335,t1_false_or_unresolved,0.7545740000000003,-0.7545740000000003,-3.2192,-3.6578,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-1-16338,t1_stable,0.7488520000000001,-0.7488520000000001,-1.7926000000000002,-2.7279,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16338,t1_stable,0.7488520000000001,-0.7488520000000001,-1.7926000000000002,-2.7279,False,t1_stable_or_true_release
300,PARC_release,wbm-1-16339,t1_stable,0.893653,-0.893653,-1.48596,-2.191,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16339,t1_stable,0.893653,-0.893653,-1.48596,-2.191,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16378,t1_false_or_unresolved,0.5825810000000002,-0.5825810000000002,-3.02433,-3.3571,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-1-16394,t1_stable,0.8600569999999998,-0.8600569999999998,-3.24293,-3.7403,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16394,t1_stable,0.8600569999999998,-0.8600569999999998,-3.24293,-3.7403,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16423,t1_false_or_unresolved,0.6141609999999997,-0.6141609999999997,-2.63664,-2.9798,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-1-16449,t1_stable,0.953313,-0.953313,-3.44064,-3.7,False,t1_stable_or_true_release
500,PARC_release,wbm-1-16449,t1_stable,0.953313,-0.953313,-3.44064,-3.7,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-1-16451,t1_false_or_unresolved,0.688501,-0.688501,-3.39965,-3.7111,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-16451,t1_false_or_unresolved,0.688501,-0.688501,-3.39965,-3.7111,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-16495,t1_false_or_unresolved,0.6198750000000004,-0.6198750000000004,-3.81809,-4.046,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-16515,t1_false_or_unresolved,0.5870549999999999,-0.5870549999999999,-3.77153,-3.9325,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-16518,t1_false_or_unresolved,0.6374050000000002,-0.6374050000000002,-2.81291,-3.15,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-16521,t1_false_or_unresolved,0.5668289999999998,-0.5668289999999998,-3.03962,-3.5651,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-16522,t1_stable,0.5950589999999996,-0.5950589999999996,-3.29871,-3.5666,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16525,t1_false_or_unresolved,0.560864,-0.560864,-3.2602200000000003,-3.5491,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-16532,t1_false_or_unresolved,0.5989119999999999,-0.5989119999999999,-3.0754400000000004,-3.4785,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-16533,t1_false_or_unresolved,0.5761050000000001,-0.5761050000000001,-3.29871,-3.5614,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-1-16534,t1_false_or_unresolved,0.6490470000000004,-0.6490470000000004,-2.84455,-3.135,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-16534,t1_false_or_unresolved,0.6490470000000004,-0.6490470000000004,-2.84455,-3.135,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-1-16539,t1_stable,0.5845010000000004,-0.5845010000000004,-3.24745,-3.5555,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16556,t1_stable,0.5942130000000008,-0.5942130000000008,-4.13139,-4.5049,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-16576,t1_false_or_unresolved,0.5941540000000005,-0.5941540000000005,-4.34577,-4.6285,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-1-16608,t1_false_or_unresolved,0.837466,-0.837466,-3.54996,-3.9311,True,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-1-16608,t1_false_or_unresolved,0.837466,-0.837466,-3.54996,-3.9311,True,unresolved_current_MP_hull_reference
300,PARC_release,wbm-1-16611,t1_false_or_unresolved,0.9962159999999995,-0.9962159999999995,-3.4721900000000003,-3.7931,True,near_hull_50meV_boundary
500,PARC_release,wbm-1-16611,t1_false_or_unresolved,0.9962159999999995,-0.9962159999999995,-3.4721900000000003,-3.7931,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-1-16618,t1_false_or_unresolved,0.6454770000000001,-0.6454770000000001,-2.3586,-2.5545,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-16618,t1_false_or_unresolved,0.6454770000000001,-0.6454770000000001,-2.3586,-2.5545,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-16620,t1_false_or_unresolved,0.6160410000000001,-0.6160410000000001,-2.4015699999999995,-2.6726,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-1-18634,t1_stable,1.003549,-1.003549,-1.44088,-1.3869,False,t1_stable_or_true_release
500,PARC_release,wbm-1-18634,t1_stable,1.003549,-1.003549,-1.44088,-1.3869,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-18989,t1_stable,0.584201,-0.584201,-1.3242699999999998,-1.2559,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-1-19096,t1_stable,0.7162580000000001,-0.7162580000000001,-0.90113,-0.9759,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-19096,t1_stable,0.7162580000000001,-0.7162580000000001,-0.90113,-0.9759,False,t1_stable_or_true_release
300,PARC_release,wbm-1-21043,t1_stable,1.795284,-1.795284,-1.69985,-1.6104,False,t1_stable_or_true_release
500,PARC_release,wbm-1-21043,t1_stable,1.795284,-1.795284,-1.69985,-1.6104,False,t1_stable_or_true_release
300,PARC_release,wbm-1-21716,t1_stable,1.639109,-1.639109,-1.53862,-1.3562,False,t1_stable_or_true_release
500,PARC_release,wbm-1-21716,t1_stable,1.639109,-1.639109,-1.53862,-1.3562,False,t1_stable_or_true_release
300,PARC_release,wbm-1-21717,t1_stable,1.694308,-1.694308,-1.44717,-1.4636,False,t1_stable_or_true_release
500,PARC_release,wbm-1-21717,t1_stable,1.694308,-1.694308,-1.44717,-1.4636,False,t1_stable_or_true_release
300,PARC_release,wbm-1-21795,t1_stable,1.974489,-1.974489,-1.72934,-1.6174,False,t1_stable_or_true_release
500,PARC_release,wbm-1-21795,t1_stable,1.974489,-1.974489,-1.72934,-1.6174,False,t1_stable_or_true_release
300,PARC_release,wbm-1-21796,t1_stable,1.94209,-1.94209,-1.54723,-1.4333,False,t1_stable_or_true_release
500,PARC_release,wbm-1-21796,t1_stable,1.94209,-1.94209,-1.54723,-1.4333,False,t1_stable_or_true_release
300,PARC_release,wbm-1-21797,t1_stable,1.94849,-1.94849,-1.6555300000000002,-1.5976,False,t1_stable_or_true_release
500,PARC_release,wbm-1-21797,t1_stable,1.94849,-1.94849,-1.6555300000000002,-1.5976,False,t1_stable_or_true_release
300,PARC_release,wbm-1-21798,t1_stable,1.86999,-1.86999,-1.65864,-1.6101,False,t1_stable_or_true_release
500,PARC_release,wbm-1-21798,t1_stable,1.86999,-1.86999,-1.65864,-1.6101,False,t1_stable_or_true_release
300,PARC_release,wbm-1-21845,t1_false_or_unresolved,0.8636349999999999,-0.8636349999999999,-1.7114699999999998,-1.7411,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-21845,t1_false_or_unresolved,0.8636349999999999,-0.8636349999999999,-1.7114699999999998,-1.7411,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-21897,t1_false_or_unresolved,0.600967,-0.600967,-0.5725,-0.5265,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-1-21905,t1_false_or_unresolved,1.318837,-1.318837,-1.7374999999999996,-1.6517,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-1-21905,t1_false_or_unresolved,1.318837,-1.318837,-1.7374999999999996,-1.6517,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-1-22388,t1_stable,0.839306,-0.839306,-0.9726400000000002,-0.9408,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-22388,t1_stable,0.839306,-0.839306,-0.9726400000000002,-0.9408,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-1-22490,t1_stable,0.722196,-0.722196,-0.72272,-0.7322,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-1-22490,t1_stable,0.722196,-0.722196,-0.72272,-0.7322,False,t1_stable_or_true_release
300,PARC_release,wbm-1-23080,t1_stable,0.9233859999999998,-0.9233859999999998,-1.6982700000000002,-1.6427,False,t1_stable_or_true_release
500,PARC_release,wbm-1-23080,t1_stable,0.9233859999999998,-0.9233859999999998,-1.6982700000000002,-1.6427,False,t1_stable_or_true_release
300,PARC_release,wbm-1-23176,t1_stable,0.942101,-0.942101,-1.24744,-1.3709,False,t1_stable_or_true_release
500,PARC_release,wbm-1-23176,t1_stable,0.942101,-0.942101,-1.24744,-1.3709,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-1-23510,t1_false_or_unresolved,0.6771120000000002,-0.6771120000000002,-3.39668,-3.6832,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-23510,t1_false_or_unresolved,0.6771120000000002,-0.6771120000000002,-3.39668,-3.6832,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-1-23512,t1_false_or_unresolved,0.6137959999999998,-0.6137959999999998,-3.57833,-3.6321,True,near_hull_50meV_boundary
300,PARC_release,wbm-1-23514,t1_false_or_unresolved,0.810492,-0.810492,-3.60535,-3.6818,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-23514,t1_false_or_unresolved,0.810492,-0.810492,-3.60535,-3.6818,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-1-23516,t1_false_or_unresolved,0.576346,-0.576346,-3.5656600000000003,-3.6546,False,ALIGNN_FF_disagrees_with_current_MP_label
