dataset,video_id,path_id,label,reason,auditor,confidence,review_status,verified_positive_for_calibration,label_status,label_source
BURST,2141,ovtb_v2141_p002731,,,,,,no,requires_label,
BURST,1155,ovtb_v1155_p001558,,,,,,no,requires_label,
BURST,148,ovtb_v148_p000423,,,,,,no,requires_label,
BURST,2492,ovtb_v2492_p002999,,,,,,no,requires_label,
BURST,39,ovtb_v39_p000065,,,,,,no,requires_label,
BURST,39,ovtb_v39_p000055,,,,,,no,requires_label,
BURST,259,ovtb_v259_p000375,,,,,,no,requires_label,
BURST,584,ovtb_v584_p001041,,,,,,no,requires_label,
BURST,368,ovtb_v368_p000689,,,,,,no,requires_label,
BURST,90,ovtb_v90_p000192,,,,,,no,requires_label,
BURST,26,ovtb_v26_p000030,,,,,,no,requires_label,
BURST,2316,ovtb_v2316_p002981,,,,,,no,requires_label,
BURST,422,ovtb_v422_p000754,,,,,,no,requires_label,
BURST,129,ovtb_v129_p000211,,,,,,no,requires_label,
BURST,474,ovtb_v474_p000869,,,,,,no,requires_label,
BURST,2887,ovtb_v2887_p003557,,,,,,no,requires_label,
BURST,505,ovtb_v505_p000891,,,,,,no,requires_label,
BURST,1169,ovtb_v1169_p001488,,,,,,no,requires_label,
BURST,1093,ovtb_v1093_p001315,,,,,,no,requires_label,
BURST,1655,ovtb_v1655_p002262,,,,,,no,requires_label,
BURST,1713,ovtb_v1713_p002284,,,,,,no,requires_label,
BURST,271,ovtb_v271_p000467,,,,,,no,requires_label,
BURST,2392,ovtb_v2392_p003074,,,,,,no,requires_label,
BURST,2643,ovtb_v2643_p003401,,,,,,no,requires_label,
BURST,430,ovtb_v430_p000782,,,,,,no,requires_label,
BURST,423,ovtb_v423_p000751,,,,,,no,requires_label,
BURST,148,ovtb_v148_p000432,,,,,,no,requires_label,
BURST,642,ovtb_v642_p001166,,,,,,no,requires_label,
BURST,652,ovtb_v652_p001250,,,,,,no,requires_label,
BURST,45,ovtb_v45_p000094,,,,,,no,requires_label,
BURST,39,ovtb_v39_p000054,,,,,,no,requires_label,
BURST,2177,ovtb_v2177_p002805,,,,,,no,requires_label,
BURST,1301,ovtb_v1301_p001854,,,,,,no,requires_label,
BURST,22,ovtb_v22_p000016,,,,,,no,requires_label,
BURST,270,ovtb_v270_p000376,,,,,,no,requires_label,
BURST,1860,ovtb_v1860_p002455,,,,,,no,requires_label,
BURST,435,ovtb_v435_p001002,,,,,,no,requires_label,
BURST,923,ovtb_v923_p001392,,,,,,no,requires_label,
BURST,1000,ovtb_v1000_p001325,,,,,,no,requires_label,
BURST,111,ovtb_v111_p000114,,,,,,no,requires_label,
BURST,919,ovtb_v919_p001262,,,,,,no,requires_label,
BURST,566,ovtb_v566_p000981,,,,,,no,requires_label,
BURST,2103,ovtb_v2103_p002698,,,,,,no,requires_label,
BURST,492,ovtb_v492_p001132,,,,,,no,requires_label,
BURST,519,ovtb_v519_p000921,,,,,,no,requires_label,
BURST,292,ovtb_v292_p000514,,,,,,no,requires_label,
BURST,717,ovtb_v717_p001126,,,,,,no,requires_label,
BURST,2429,ovtb_v2429_p003180,,,,,,no,requires_label,
BURST,484,ovtb_v484_p001089,,,,,,no,requires_label,
BURST,271,ovtb_v271_p000477,,,,,,no,requires_label,
BURST,455,ovtb_v455_p000809,,,,,,no,requires_label,
BURST,2731,ovtb_v2731_p003233,,,,,,no,requires_label,
BURST,905,ovtb_v905_p001224,,,,,,no,requires_label,
BURST,484,ovtb_v484_p001078,,,,,,no,requires_label,
BURST,931,ovtb_v931_p001429,,,,,,no,requires_label,
BURST,505,ovtb_v505_p000892,,,,,,no,requires_label,
BURST,2402,ovtb_v2402_p003081,,,,,,no,requires_label,
BURST,1207,ovtb_v1207_p001561,,,,,,no,requires_label,
BURST,367,ovtb_v367_p000661,,,,,,no,requires_label,
BURST,31,ovtb_v31_p000038,,,,,,no,requires_label,
BURST,2820,ovtb_v2820_p003565,,,,,,no,requires_label,
BURST,1897,ovtb_v1897_p002318,,,,,,no,requires_label,
BURST,2376,ovtb_v2376_p003059,,,,,,no,requires_label,
BURST,724,ovtb_v724_p001272,,,,,,no,requires_label,
BURST,120,ovtb_v120_p000378,,,,,,no,requires_label,
BURST,91,ovtb_v91_p000183,,,,,,no,requires_label,
BURST,2749,ovtb_v2749_p003246,,,,,,no,requires_label,
BURST,355,ovtb_v355_p000628,,,,,,no,requires_label,
BURST,1170,ovtb_v1170_p001476,,,,,,no,requires_label,
BURST,120,ovtb_v120_p000326,,,,,,no,requires_label,
BURST,2235,ovtb_v2235_p002838,,,,,,no,requires_label,
BURST,876,ovtb_v876_p001348,,,,,,no,requires_label,
BURST,1392,ovtb_v1392_p001750,,,,,,no,requires_label,
BURST,490,ovtb_v490_p000891,,,,,,no,requires_label,
BURST,2365,ovtb_v2365_p003032,,,,,,no,requires_label,
BURST,1649,ovtb_v1649_p001980,,,,,,no,requires_label,
BURST,2402,ovtb_v2402_p003084,,,,,,no,requires_label,
BURST,1740,ovtb_v1740_p002107,,,,,,no,requires_label,
BURST,112,ovtb_v112_p000255,,,,,,no,requires_label,
BURST,2899,ovtb_v2899_p003683,,,,,,no,requires_label,
BURST,414,ovtb_v414_p000720,,,,,,no,requires_label,
BURST,2778,ovtb_v2778_p003511,,,,,,no,requires_label,
BURST,1418,ovtb_v1418_p001757,,,,,,no,requires_label,
BURST,1376,ovtb_v1376_p001863,,,,,,no,requires_label,
BURST,78,ovtb_v78_p000169,,,,,,no,requires_label,
BURST,604,ovtb_v604_p001200,,,,,,no,requires_label,
BURST,259,ovtb_v259_p000370,,,,,,no,requires_label,
BURST,122,ovtb_v122_p000224,,,,,,no,requires_label,
BURST,1965,ovtb_v1965_p002408,,,,,,no,requires_label,
BURST,724,ovtb_v724_p001271,,,,,,no,requires_label,
BURST,2716,ovtb_v2716_p003386,,,,,,no,requires_label,
BURST,1019,ovtb_v1019_p001412,,,,,,no,requires_label,
BURST,329,ovtb_v329_p000557,,,,,,no,requires_label,
BURST,2281,ovtb_v2281_p002683,,,,,,no,requires_label,
BURST,512,ovtb_v512_p000917,,,,,,no,requires_label,
BURST,174,ovtb_v174_p000342,,,,,,no,requires_label,
BURST,1396,ovtb_v1396_p001740,,,,,,no,requires_label,
BURST,507,ovtb_v507_p000885,,,,,,no,requires_label,
BURST,602,ovtb_v602_p001058,,,,,,no,requires_label,
BURST,2218,ovtb_v2218_p002628,,,,,,no,requires_label,
BURST,98,ovtb_v98_p000147,,,,,,no,requires_label,
BURST,414,ovtb_v414_p000737,,,,,,no,requires_label,
BURST,457,ovtb_v457_p000832,,,,,,no,requires_label,
BURST,84,ovtb_v84_p000128,,,,,,no,requires_label,
BURST,2432,ovtb_v2432_p002916,,,,,,no,requires_label,
BURST,2103,ovtb_v2103_p002683,,,,,,no,requires_label,
BURST,1548,ovtb_v1548_p002108,,,,,,no,requires_label,
BURST,1299,ovtb_v1299_p001791,,,,,,no,requires_label,
BURST,1890,ovtb_v1890_p002500,,,,,,no,requires_label,
BURST,2222,ovtb_v2222_p002900,,,,,,no,requires_label,
BURST,2965,ovtb_v2965_p003765,,,,,,no,requires_label,
BURST,952,ovtb_v952_p001290,,,,,,no,requires_label,
BURST,2292,ovtb_v2292_p002910,,,,,,no,requires_label,
BURST,2527,ovtb_v2527_p003025,,,,,,no,requires_label,
BURST,1763,ovtb_v1763_p002105,,,,,,no,requires_label,
BURST,2024,ovtb_v2024_p002676,,,,,,no,requires_label,
BURST,1263,ovtb_v1263_p001797,,,,,,no,requires_label,
BURST,2596,ovtb_v2596_p003334,,,,,,no,requires_label,
BURST,2458,ovtb_v2458_p002937,,,,,,no,requires_label,
BURST,550,ovtb_v550_p000960,,,,,,no,requires_label,
BURST,1571,ovtb_v1571_p001902,,,,,,no,requires_label,
BURST,2784,ovtb_v2784_p003451,,,,,,no,requires_label,
BURST,31,ovtb_v31_p000045,,,,,,no,requires_label,
BURST,2286,ovtb_v2286_p002881,,,,,,no,requires_label,
BURST,2445,ovtb_v2445_p003197,,,,,,no,requires_label,
BURST,979,ovtb_v979_p001474,,,,,,no,requires_label,
BURST,1174,ovtb_v1174_p001729,,,,,,no,requires_label,
BURST,2358,ovtb_v2358_p002794,,,,,,no,requires_label,
BURST,641,ovtb_v641_p001030,,,,,,no,requires_label,
BURST,272,ovtb_v272_p000435,,,,,,no,requires_label,
BURST,270,ovtb_v270_p000429,,,,,,no,requires_label,
