audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
iwild-cal-000114,calibration_audit,iWildCam2022,470,47003,470,3,iwildcam_l470_img922_d001_animal,animal,0.93936949968338,0.93936949968338,64,121,121,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000115,calibration_audit,iWildCam2022,470,47004,470,4,iwildcam_l470_img994_d001_animal,animal,0.9473538398742676,0.9473538398742676,5,193,193,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000116,calibration_audit,iWildCam2022,497,49700,497,0,iwildcam_l497_img1002_d001_animal,animal,0.9331326484680176,0.9331326484680176,190,1,1,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000117,calibration_audit,iWildCam2022,497,49701,497,1,iwildcam_l497_img1047_d001_animal,animal,0.9339882731437684,0.9339882731437684,170,46,46,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000118,calibration_audit,iWildCam2022,497,49702,497,2,iwildcam_l497_img1108_d001_animal,animal,0.930151104927063,0.930151104927063,276,107,107,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000119,calibration_audit,iWildCam2022,497,49703,497,3,iwildcam_l497_img1150_d001_animal,animal,0.8874179124832153,0.8874179124832153,1269,149,149,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000120,calibration_audit,iWildCam2022,497,49704,497,4,iwildcam_l497_img1166_d001_animal,animal,0.9312064051628112,0.9312064051628112,235,165,165,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000121,calibration_audit,iWildCam2022,501,50100,501,0,iwildcam_l501_img2606_d001_animal,animal,0.8789796233177185,0.8789796233177185,1373,5,5,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000122,calibration_audit,iWildCam2022,501,50101,501,1,iwildcam_l501_img2647_d001_animal,animal,0.9107161164283752,0.9107161164283752,858,46,46,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000123,calibration_audit,iWildCam2022,501,50102,501,2,iwildcam_l501_img2705_d001_animal,animal,0.9090760946273804,0.9090760946273804,896,104,104,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000124,calibration_audit,iWildCam2022,501,50103,501,3,iwildcam_l501_img2728_d001_animal,animal,0.91828453540802,0.91828453540802,645,127,127,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000125,calibration_audit,iWildCam2022,501,50104,501,4,iwildcam_l501_img2793_d001_animal,animal,0.8576247692108154,0.8576247692108154,1624,192,192,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000126,calibration_audit,iWildCam2022,512,51200,512,0,iwildcam_l512_img3627_d001_animal,animal,0.9473800659179688,0.9473800659179688,4,26,26,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000127,calibration_audit,iWildCam2022,512,51201,512,1,iwildcam_l512_img3641_d001_animal,animal,0.9331791996955872,0.9331791996955872,187,40,40,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000128,calibration_audit,iWildCam2022,512,51202,512,2,iwildcam_l512_img3691_d001_animal,animal,0.9241024255752563,0.9241024255752563,443,90,90,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000129,calibration_audit,iWildCam2022,512,51203,512,3,iwildcam_l512_img3750_d001_animal,animal,0.9299636483192444,0.9299636483192444,280,149,149,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000130,calibration_audit,iWildCam2022,512,51204,512,4,iwildcam_l512_img3784_d001_animal,animal,0.9241586923599244,0.9241586923599244,442,183,183,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000131,calibration_audit,iWildCam2022,519,51900,519,0,iwildcam_l519_img2437_d001_animal,animal,0.9475942850112916,0.9475942850112916,3,36,36,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000132,calibration_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2470_d001_animal,animal,0.944360613822937,0.944360613822937,15,69,69,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000133,calibration_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2520_d001_animal,animal,0.944400191307068,0.944400191307068,13,119,119,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000134,calibration_audit,iWildCam2022,519,51903,519,3,iwildcam_l519_img2540_d001_animal,animal,0.9449665546417236,0.9449665546417236,12,139,139,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000135,calibration_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2564_d001_animal,animal,0.942653477191925,0.942653477191925,30,163,163,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000136,calibration_audit,iWildCam2022,522,52200,522,0,iwildcam_l522_img1634_d001_animal,animal,0.917513072490692,0.917513072490692,670,33,33,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000137,calibration_audit,iWildCam2022,522,52201,522,1,iwildcam_l522_img1656_d001_animal,animal,0.9189334511756896,0.9189334511756896,625,55,55,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000138,calibration_audit,iWildCam2022,522,52202,522,2,iwildcam_l522_img1721_d001_animal,animal,0.8748993277549744,0.8748993277549744,1423,120,120,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000139,calibration_audit,iWildCam2022,522,52203,522,3,iwildcam_l522_img1725_d001_animal,animal,0.9325708150863647,0.9325708150863647,199,124,124,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000140,calibration_audit,iWildCam2022,522,52204,522,4,iwildcam_l522_img1779_d001_animal,animal,0.927552044391632,0.927552044391632,339,178,178,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000141,calibration_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4805_d001_animal,animal,0.945755898952484,0.945755898952484,8,4,4,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000142,calibration_audit,iWildCam2022,526,52601,526,1,iwildcam_l526_img4848_d001_animal,animal,0.9481900334358216,0.9481900334358216,2,47,47,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000143,calibration_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4911_d001_animal,animal,0.9361282587051392,0.9361282587051392,117,110,110,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000144,calibration_audit,iWildCam2022,526,52603,526,3,iwildcam_l526_img4942_d001_animal,animal,0.944365918636322,0.944365918636322,14,141,141,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000145,calibration_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4979_d001_animal,animal,0.9425179958343506,0.9425179958343506,32,178,178,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000146,calibration_audit,iWildCam2022,529,52900,529,0,iwildcam_l529_img5215_d001_animal,animal,0.9302874803543092,0.9302874803543092,270,14,14,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000147,calibration_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5265_d001_animal,animal,0.934650719165802,0.934650719165802,159,64,64,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000148,calibration_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5307_d001_animal,animal,0.9431976079940796,0.9431976079940796,25,106,106,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000149,calibration_audit,iWildCam2022,529,52903,529,3,iwildcam_l529_img5346_d001_animal,animal,0.9315404295921326,0.9315404295921326,227,145,145,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000150,calibration_audit,iWildCam2022,529,52904,529,4,iwildcam_l529_img5392_d001_animal,animal,0.9374094605445862,0.9374094605445862,95,191,191,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000151,calibration_audit,iWildCam2022,3,300,3,0,iwildcam_l3_img209_d001_animal,animal,0.935369312763214,0.935369312763214,134,8,8,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000152,calibration_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img245_d001_animal,animal,0.9319236278533936,0.9319236278533936,214,44,44,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000153,calibration_audit,iWildCam2022,3,302,3,2,iwildcam_l3_img311_d001_animal,animal,0.9326589703559875,0.9326589703559875,196,110,110,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000154,calibration_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img330_d001_animal,animal,0.9377353191375732,0.9377353191375732,91,129,129,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000155,calibration_audit,iWildCam2022,3,304,3,4,iwildcam_l3_img371_d001_animal,animal,0.9406979084014891,0.9406979084014891,51,170,170,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000156,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2040_d001_animal,animal,0.3561906814575195,0.3561906814575195,6067,39,39,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000157,calibration_audit,iWildCam2022,23,2301,23,1,iwildcam_l23_img2050_d001_animal,animal,0.3502776026725769,0.3502776026725769,6216,49,49,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000158,calibration_audit,iWildCam2022,23,2302,23,2,iwildcam_l23_img2118_d001_animal,animal,0.3844791650772095,0.3844791650772095,5427,117,117,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000159,calibration_audit,iWildCam2022,23,2303,23,3,iwildcam_l23_img2132_d001_animal,animal,0.4213394820690155,0.4213394820690155,4846,131,131,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.8,human_confirmed
iwild-cal-000160,calibration_audit,iWildCam2022,23,2304,23,4,iwildcam_l23_img2173_d001_animal,animal,0.4206169545650482,0.4206169545650482,4853,172,172,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.8,human_confirmed
iwild-cal-000161,calibration_audit,iWildCam2022,57,5700,57,0,iwildcam_l57_img3230_d001_animal,animal,0.9306087493896484,0.9306087493896484,255,29,29,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000162,calibration_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3270_d001_animal,animal,0.9368463158607484,0.9368463158607484,103,69,69,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000163,calibration_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3317_d001_animal,animal,0.9401169419288636,0.9401169419288636,56,116,116,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000164,calibration_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3345_d001_animal,animal,0.9334333539009094,0.9334333539009094,181,144,144,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000165,calibration_audit,iWildCam2022,57,5704,57,4,iwildcam_l57_img3370_d001_animal,animal,0.9278072714805604,0.9278072714805604,334,169,169,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000166,calibration_audit,iWildCam2022,90,9000,90,0,iwildcam_l90_img1417_d001_animal,animal,0.4132168591022491,0.4132168591022491,4946,16,16,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000167,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1467_d002_animal,animal,0.4159984588623047,0.4159984588623047,4910,66,66,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000168,calibration_audit,iWildCam2022,90,9002,90,2,iwildcam_l90_img1491_d001_animal,animal,0.4096201658248901,0.4096201658248901,5005,90,90,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
