audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,second_review_stratum,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,second_reviewer_status
iwild-rel-000112,release_audit,iWildCam2022,470,47004,470,4,iwildcam_l470_img981_d001_animal,animal,0.936366081237793,0.936366081237793,112,180,180,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000113,release_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img158_d001_animal,animal,0.9363005757331848,0.9363005757331848,113,157,157,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000114,release_audit,iWildCam2022,449,44900,449,0,iwildcam_l449_img4026_d001_animal,animal,0.9361681938171388,0.9361681938171388,114,25,25,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000115,release_audit,iWildCam2022,212,21202,212,2,iwildcam_l212_img109_d001_animal,animal,0.9361559748649596,0.9361559748649596,115,108,108,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000116,release_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5854_d001_animal,animal,0.936129093170166,0.936129093170166,116,53,53,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000117,release_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4911_d001_animal,animal,0.9361282587051392,0.9361282587051392,117,110,110,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000118,release_audit,iWildCam2022,526,52603,526,3,iwildcam_l526_img4935_d001_animal,animal,0.9360624551773072,0.9360624551773072,118,134,134,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000119,release_audit,iWildCam2022,449,44900,449,0,iwildcam_l449_img4016_d001_animal,animal,0.9360284209251404,0.9360284209251404,119,15,15,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000120,release_audit,iWildCam2022,119,11901,119,1,iwildcam_l119_img5679_d001_animal,animal,0.9359837174415588,0.9359837174415588,120,78,78,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000121,release_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4977_d001_animal,animal,0.9359559416770936,0.9359559416770936,121,176,176,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000122,release_audit,iWildCam2022,470,47002,470,2,iwildcam_l470_img882_d001_animal,animal,0.9359477758407592,0.9359477758407592,122,81,81,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000123,release_audit,iWildCam2022,408,40802,408,2,iwildcam_l408_img3497_d001_animal,animal,0.9359264969825744,0.9359264969825744,123,96,96,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000124,release_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img347_d001_animal,animal,0.93583345413208,0.93583345413208,124,146,146,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000125,release_audit,iWildCam2022,119,11903,119,3,iwildcam_l119_img5726_d001_animal,animal,0.9357700943946838,0.9357700943946838,125,125,125,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000126,release_audit,iWildCam2022,119,11903,119,3,iwildcam_l119_img5754_d001_animal,animal,0.9357648491859436,0.9357648491859436,126,153,153,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000127,release_audit,iWildCam2022,119,11902,119,2,iwildcam_l119_img5711_d001_animal,animal,0.9357473254203796,0.9357473254203796,127,110,110,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000128,release_audit,iWildCam2022,119,11901,119,1,iwildcam_l119_img5658_d001_animal,animal,0.9357059001922609,0.9357059001922609,128,57,57,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000129,release_audit,iWildCam2022,177,17702,177,2,iwildcam_l177_img1902_d001_animal,animal,0.9356511831283568,0.9356511831283568,129,101,101,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000130,release_audit,iWildCam2022,218,21803,218,3,iwildcam_l218_img2331_d001_animal,animal,0.9354838132858276,0.9354838132858276,130,130,130,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000131,release_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4914_d001_animal,animal,0.935474455356598,0.935474455356598,131,113,113,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000132,release_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4132_d001_animal,animal,0.935459554195404,0.935459554195404,132,131,131,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000133,release_audit,iWildCam2022,105,10500,105,0,iwildcam_l105_img5804_d001_animal,animal,0.9354074001312256,0.9354074001312256,133,3,3,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000134,release_audit,iWildCam2022,3,300,3,0,iwildcam_l3_img209_d001_animal,animal,0.935369312763214,0.935369312763214,134,8,8,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000135,release_audit,iWildCam2022,176,17602,176,2,iwildcam_l176_img5495_d001_animal,animal,0.9353328943252563,0.9353328943252563,135,94,94,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000136,release_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3299_d001_animal,animal,0.9353310465812684,0.9353310465812684,136,98,98,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000137,release_audit,iWildCam2022,176,17601,176,1,iwildcam_l176_img5456_d001_animal,animal,0.9353168606758118,0.9353168606758118,137,55,55,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000138,release_audit,iWildCam2022,177,17704,177,4,iwildcam_l177_img1979_d001_animal,animal,0.9353111386299132,0.9353111386299132,138,178,178,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000139,release_audit,iWildCam2022,392,39201,392,1,iwildcam_l392_img3059_d001_animal,animal,0.9353022575378418,0.9353022575378418,139,58,58,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000140,release_audit,iWildCam2022,470,47001,470,1,iwildcam_l470_img863_d001_animal,animal,0.935279905796051,0.935279905796051,140,62,62,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000141,release_audit,iWildCam2022,392,39202,392,2,iwildcam_l392_img3111_d001_animal,animal,0.9352765083312988,0.9352765083312988,141,110,110,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000142,release_audit,iWildCam2022,119,11904,119,4,iwildcam_l119_img5769_d001_animal,animal,0.9352638721466064,0.9352638721466064,142,168,168,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000143,release_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img122_d001_animal,animal,0.9352520704269408,0.9352520704269408,143,121,121,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000144,release_audit,iWildCam2022,105,10500,105,0,iwildcam_l105_img5807_d001_animal,animal,0.935208797454834,0.935208797454834,144,6,6,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000145,release_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4970_d001_animal,animal,0.935203492641449,0.935203492641449,145,169,169,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000146,release_audit,iWildCam2022,176,17603,176,3,iwildcam_l176_img5548_d001_animal,animal,0.9351152181625366,0.9351152181625366,146,147,147,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000147,release_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2247_d001_animal,animal,0.9351110458374025,0.9351110458374025,147,46,46,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000148,release_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1552_d001_animal,animal,0.9350851774215698,0.9350851774215698,148,151,151,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000149,release_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2513_d001_animal,animal,0.9350541234016418,0.9350541234016418,149,112,112,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000150,release_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5600_d001_animal,animal,0.9349350929260254,0.9349350929260254,151,199,199,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000151,release_audit,iWildCam2022,408,40801,408,1,iwildcam_l408_img3474_d001_animal,animal,0.9349328875541688,0.9349328875541688,152,73,73,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000152,release_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5852_d001_animal,animal,0.9348971843719482,0.9348971843719482,153,51,51,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000153,release_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4160_d001_animal,animal,0.9348952174186708,0.9348952174186708,154,159,159,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000154,release_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5967_d001_animal,animal,0.9347741603851318,0.9347741603851318,156,166,166,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000155,release_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4111_d001_animal,animal,0.9346892833709716,0.9346892833709716,157,110,110,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000156,release_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img816_d001_animal,animal,0.93467116355896,0.93467116355896,158,15,15,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000157,release_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5265_d001_animal,animal,0.934650719165802,0.934650719165802,159,64,64,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000158,release_audit,iWildCam2022,105,10502,105,2,iwildcam_l105_img5883_d001_animal,animal,0.9344655275344848,0.9344655275344848,160,82,82,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000159,release_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3401_d001_animal,animal,0.934416651725769,0.934416651725769,161,0,0,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000160,release_audit,iWildCam2022,210,21001,210,1,iwildcam_l210_img655_d001_animal,animal,0.9344110488891602,0.9344110488891602,162,54,54,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000161,release_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2269_d001_animal,animal,0.9343858957290648,0.9343858957290648,164,68,68,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000162,release_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5973_d001_animal,animal,0.9343838095664978,0.9343838095664978,165,172,172,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-rel-000163,release_audit,iWildCam2022,449,44904,449,4,iwildcam_l449_img4197_d001_animal,animal,0.934312105178833,0.934312105178833,167,196,196,image_level_animal_presence_support,all_release_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
