boundary_sample_id,dataset,video_id,path_id,pending_montage_path,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,review_status
boundary_0400,OVT-B,38,ovtb_v38_p002302,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,medium,ai_prefill_pending_human_confirmation
boundary_0401,BURST,165,ovtb_v165_p000333,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v165_p000333.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0402,TAO,1734,ovtb_v1734_p000665,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1734_p000665.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0403,OVT-B,13,ovtb_v13_p000590,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v13_p000590.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0404,BURST,272,ovtb_v272_p000460,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v272_p000460.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0405,TAO,661,ovtb_v661_p000404,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v661_p000404.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0406,OVT-B,35,ovtb_v35_p002133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002133.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0407,TAO,5696,ovtb_v5696_p004174,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:partial_official_track_overlap_or_temporal_mismatch,high,ai_prefill_pending_human_confirmation
boundary_0408,TAO,11,ovtb_v11_p000007,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v11_p000007.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0409,OVT-B,335,ovtb_v335_p004550,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v335_p004550.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0410,TAO,158,ovtb_v158_p000146,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v158_p000146.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0411,TAO,1614,ovtb_v1614_p000795,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1614_p000795.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0412,BURST,120,ovtb_v120_p000378,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v120_p000378.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0413,OVT-B,317,ovtb_v317_p004443,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v317_p004443.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0414,OVT-B,36,ovtb_v36_p002208,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002208.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0415,TAO,595,ovtb_v595_p000426,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v595_p000426.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0416,OVT-B,49,ovtb_v49_p002655,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v49_p002655.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0417,OVT-B,222,ovtb_v222_p003707,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v222_p003707.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0418,TAO,114,ovtb_v114_p000082,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v114_p000082.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0419,BURST,148,ovtb_v148_p000420,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000420.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0420,OVT-B,55,ovtb_v55_p002702,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,high,ai_prefill_pending_human_confirmation
boundary_0421,OVT-B,33,ovtb_v33_p001944,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001944.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0422,OVT-B,33,ovtb_v33_p001901,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001901.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0423,BURST,148,ovtb_v148_p000423,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000423.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0424,OVT-B,36,ovtb_v36_p002212,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002212.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0425,BURST,22,ovtb_v22_p000001,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v22_p000001.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0426,BURST,118,ovtb_v118_p000159,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000159.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0427,OVT-B,38,ovtb_v38_p002270,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002270.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0428,OVT-B,940,ovtb_v940_p008942,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v940_p008942.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0429,TAO,825,ovtb_v825_p000442,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v825_p000442.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0430,BURST,1376,ovtb_v1376_p001865,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1376_p001865.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0431,OVT-B,40,ovtb_v40_p002428,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:real_unlabeled_object,medium,ai_prefill_pending_human_confirmation
boundary_0432,BURST,118,ovtb_v118_p000124,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000124.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0433,OVT-B,704,ovtb_v704_p007172,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v704_p007172.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0434,OVT-B,176,ovtb_v176_p003397,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,high,ai_prefill_pending_human_confirmation
boundary_0435,OVT-B,666,ovtb_v666_p006889,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v666_p006889.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0436,BURST,118,ovtb_v118_p000171,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000171.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0437,BURST,270,ovtb_v270_p000429,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v270_p000429.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0438,TAO,635,ovtb_v635_p000389,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v635_p000389.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0439,TAO,1058,ovtb_v1058_p000554,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1058_p000554.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0440,TAO,894,ovtb_v894_p000457,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:stable_high_score_visual_tracklet,medium,ai_prefill_pending_human_confirmation
boundary_0441,OVT-B,13,ovtb_v13_p000588,,actually_true,yes,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,high,ai_prefill_pending_human_confirmation
boundary_0442,TAO,1236,ovtb_v1236_p000665,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1236_p000665.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0443,OVT-B,876,ovtb_v876_p008448,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v876_p008448.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0444,BURST,108,ovtb_v108_p000162,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v108_p000162.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0445,TAO,47,ovtb_v47_p000035,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v47_p000035.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0446,BURST,270,ovtb_v270_p000376,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v270_p000376.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0447,OVT-B,63,ovtb_v63_p002753,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v63_p002753.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0448,BURST,336,ovtb_v336_p000744,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v336_p000744.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0449,TAO,399,ovtb_v399_p000255,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v399_p000255.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0450,BURST,414,ovtb_v414_p000720,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v414_p000720.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0451,TAO,1008,ovtb_v1008_p000542,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1008_p000542.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0452,TAO,146,ovtb_v146_p000138,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v146_p000138.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0453,OVT-B,469,ovtb_v469_p005431,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v469_p005431.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0454,BURST,404,ovtb_v404_p000695,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v404_p000695.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0455,BURST,148,ovtb_v148_p000432,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000432.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0456,TAO,3538,ovtb_v3538_p002140,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:low_confidence_short_unmatched_tracklet,medium,ai_prefill_pending_human_confirmation
boundary_0457,TAO,2386,ovtb_v2386_p001177,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:small_or_fine_grained_object_confirmed_by_user_recheck,medium,ai_prefill_pending_human_confirmation
boundary_0458,BURST,22,ovtb_v22_p000016,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v22_p000016.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0459,OVT-B,23,ovtb_v23_p001010,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v23_p001010.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0460,BURST,271,ovtb_v271_p000467,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v271_p000467.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0461,BURST,428,ovtb_v428_p000956,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v428_p000956.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0462,BURST,387,ovtb_v387_p000652,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v387_p000652.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0463,BURST,329,ovtb_v329_p000577,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v329_p000577.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0464,BURST,355,ovtb_v355_p000628,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v355_p000628.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0465,BURST,118,ovtb_v118_p000180,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000180.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0466,BURST,150,ovtb_v150_p000288,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v150_p000288.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0467,OVT-B,1,ovtb_v1_p000044,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:real_object_uncertain_recheck,medium,ai_prefill_pending_human_confirmation
boundary_0468,BURST,1376,ovtb_v1376_p001863,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1376_p001863.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0469,OVT-B,96,ovtb_v96_p002953,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v96_p002953.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0470,OVT-B,13,ovtb_v13_p000660,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v13_p000660.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0471,BURST,1000,ovtb_v1000_p001325,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1000_p001325.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0472,BURST,26,ovtb_v26_p000032,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v26_p000032.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0473,OVT-B,99,ovtb_v99_p002965,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v99_p002965.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0474,BURST,270,ovtb_v270_p000411,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v270_p000411.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0475,TAO,85,ovtb_v85_p000076,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v85_p000076.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0476,BURST,148,ovtb_v148_p000433,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v148_p000433.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0477,BURST,414,ovtb_v414_p000702,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v414_p000702.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0478,TAO,1370,ovtb_v1370_p000708,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1370_p000708.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0479,BURST,98,ovtb_v98_p000147,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v98_p000147.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0480,TAO,47,ovtb_v47_p000036,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v47_p000036.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0481,TAO,601,ovtb_v601_p000366,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v601_p000366.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0482,TAO,1658,ovtb_v1658_p000609,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1658_p000609.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0483,TAO,601,ovtb_v601_p000364,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v601_p000364.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0484,BURST,91,ovtb_v91_p000183,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v91_p000183.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:second_pass_concrete_named_entity_with_montage_needs_user_review,medium,ai_prefill_pending_human_confirmation
boundary_0485,BURST,289,ovtb_v289_p000517,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v289_p000517.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0486,OVT-B,651,ovtb_v651_p006761,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v651_p006761.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,ai_prefill_pending_human_confirmation
boundary_0487,TAO,1058,ovtb_v1058_p000556,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1058_p000556.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0488,OVT-B,37,ovtb_v37_p002265,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v37_p002265.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0489,TAO,203,ovtb_v203_p000094,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v203_p000094.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0490,OVT-B,885,ovtb_v885_p008538,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v885_p008538.jpg,uncertain,no,ai_prefill_from_existing_audit_for_human_review:second_pass_tiny_or_hard_category_short_path,medium,ai_prefill_pending_human_confirmation
boundary_0491,TAO,5409,ovtb_v5409_p003899,,actually_true,no,ai_prefill_from_existing_audit_for_human_review:real_giraffe_partial_single_frame,medium,ai_prefill_pending_human_confirmation
boundary_0492,TAO,980,ovtb_v980_p000402,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v980_p000402.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0493,OVT-B,81,ovtb_v81_p002855,,actually_false,no,ai_prefill_from_existing_audit_for_human_review:wrong_category,high,ai_prefill_pending_human_confirmation
boundary_0494,TAO,1277,ovtb_v1277_p000553,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1277_p000553.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0495,OVT-B,33,ovtb_v33_p001881,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001881.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
boundary_0496,TAO,114,ovtb_v114_p000083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v114_p000083.jpg,actually_true,no,ai_prefill_from_existing_audit_for_human_review:metadata_prior_real_object_candidate,medium,ai_prefill_pending_human_confirmation
